Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,57.0,51.0,57.0,59.0,57.0,52.0,52.0,57.0,50.0,58.0,51.0,58.0,51.0,51.0,49.0,51.0
1,55.0,51.0,57.0,57.0,56.0,51.0,52.0,57.0,51.0,58.0,54.0,56.0,52.0,56.0,52.0,56.0
2,55.0,56.0,57.0,57.0,56.0,53.0,52.0,57.0,52.0,58.0,53.0,59.0,52.0,56.0,52.0,56.0
3,58.0,50.0,57.0,62.0,58.0,51.0,57.0,62.0,51.0,57.0,51.0,57.0,51.0,51.0,49.0,51.0
4,59.0,52.0,57.0,58.0,59.0,53.0,57.0,58.0,53.0,57.0,57.0,59.0,57.0,57.0,55.0,57.0
5,60.0,56.0,57.0,58.0,60.0,53.0,57.0,58.0,56.0,57.0,56.0,60.0,56.0,58.0,52.0,58.0
6,59.0,51.0,54.0,59.0,59.0,52.0,57.0,58.0,52.0,58.0,51.0,58.0,52.0,52.0,47.0,52.0
7,60.0,53.0,54.0,58.0,60.0,53.0,57.0,58.0,53.0,58.0,54.0,60.0,53.0,57.0,53.0,57.0
8,61.0,57.0,54.0,58.0,61.0,53.0,57.0,58.0,54.0,58.0,53.0,60.0,54.0,58.0,53.0,58.0
9,59.0,57.0,58.0,58.0,59.0,58.0,56.0,57.0,57.0,58.0,55.0,60.0,57.0,55.0,53.0,57.0
10,61.0,59.0,59.0,57.0,60.0,58.0,57.0,59.0,58.0,59.0,59.0,61.0,58.0,59.0,59.0,58.0
11,61.0,59.0,57.0,58.0,61.0,59.0,58.0,56.0,58.0,60.0,58.0,61.0,58.0,58.0,55.0,57.0
12,58.0,58.0,60.0,63.0,58.0,63.0,61.0,58.0,61.0,63.0,60.0,64.0,61.0,58.0,58.0,61.0
13,60.0,58.0,64.0,62.0,59.0,62.0,62.0,64.0,63.0,64.0,64.0,65.0,62.0,63.0,64.0,63.0
14,60.0,60.0,62.0,63.0,60.0,63.0,63.0,60.0,62.0,65.0,62.0,60.0,63.0,63.0,60.0,60.0
15,57.0,53.0,55.0,58.0,58.0,58.0,56.0,57.0,56.0,58.0,55.0,59.0,56.0,52.0,53.0,55.0
16,55.0,53.0,59.0,57.0,55.0,57.0,57.0,59.0,58.0,59.0,59.0,60.0,57.0,57.0,59.0,57.0
17,55.0,55.0,57.0,58.0,56.0,58.0,58.0,55.0,57.0,60.0,57.0,57.0,58.0,57.0,55.0,54.0
18,57.0,49.0,56.0,61.0,57.0,51.0,56.0,62.0,50.0,61.0,51.0,58.0,50.0,50.0,49.0,50.0
19,59.0,51.0,56.0,57.0,59.0,55.0,56.0,58.0,57.0,57.0,56.0,58.0,57.0,57.0,55.0,57.0
20,59.0,55.0,56.0,57.0,59.0,55.0,56.0,58.0,56.0,57.0,55.0,59.0,56.0,57.0,51.0,57.0
21,58.0,50.0,56.0,59.0,58.0,51.0,57.0,57.0,51.0,62.0,51.0,59.0,51.0,51.0,47.0,51.0
22,60.0,52.0,56.0,58.0,60.0,55.0,57.0,57.0,57.0,58.0,54.0,59.0,56.0,57.0,52.0,57.0
23,60.0,56.0,56.0,58.0,60.0,55.0,57.0,57.0,56.0,58.0,53.0,60.0,53.0,58.0,52.0,58.0
24,59.0,57.0,57.0,58.0,59.0,57.0,58.0,57.0,58.0,59.0,56.0,60.0,58.0,55.0,53.0,57.0
25,60.0,58.0,58.0,59.0,61.0,59.0,58.0,58.0,59.0,62.0,58.0,62.0,59.0,58.0,58.0,59.0
26,60.0,59.0,57.0,59.0,61.0,59.0,59.0,57.0,59.0,62.0,58.0,62.0,59.0,57.0,55.0,59.0
27,58.0,57.0,60.0,62.0,58.0,62.0,63.0,58.0,62.0,62.0,60.0,63.0,63.0,57.0,58.0,61.0
28,59.0,57.0,63.0,64.0,60.0,64.0,63.0,63.0,64.0,68.0,63.0,65.0,63.0,62.0,63.0,63.0
29,59.0,59.0,62.0,64.0,60.0,64.0,64.0,59.0,63.0,68.0,62.0,65.0,64.0,62.0,59.0,63.0
30,57.0,52.0,55.0,58.0,58.0,57.0,58.0,57.0,57.0,57.0,55.0,58.0,58.0,52.0,53.0,55.0
31,59.0,52.0,58.0,59.0,59.0,59.0,58.0,58.0,59.0,62.0,58.0,60.0,58.0,56.0,58.0,57.0
32,59.0,55.0,57.0,59.0,59.0,59.0,59.0,56.0,58.0,62.0,57.0,60.0,59.0,57.0,54.0,57.0
33,58.0,51.0,57.0,58.0,58.0,51.0,57.0,57.0,51.0,58.0,51.0,56.0,51.0,51.0,46.0,51.0
34,60.0,52.0,57.0,58.0,60.0,53.0,57.0,57.0,53.0,58.0,53.0,60.0,53.0,57.0,53.0,57.0
35,60.0,57.0,57.0,58.0,60.0,53.0,57.0,57.0,53.0,58.0,53.0,60.0,53.0,58.0,48.0,58.0
36,59.0,57.0,57.0,58.0,59.0,58.0,58.0,57.0,57.0,57.0,57.0,60.0,57.0,55.0,53.0,57.0
37,61.0,59.0,59.0,59.0,61.0,59.0,58.0,58.0,59.0,59.0,59.0,62.0,59.0,59.0,59.0,59.0
38,61.0,59.0,56.0,59.0,61.0,59.0,59.0,58.0,59.0,59.0,56.0,62.0,59.0,58.0,55.0,59.0
39,58.0,57.0,61.0,63.0,58.0,63.0,62.0,58.0,62.0,62.0,61.0,64.0,62.0,57.0,58.0,61.0
40,60.0,58.0,64.0,64.0,60.0,64.0,63.0,63.0,63.0,64.0,64.0,66.0,63.0,63.0,63.0,63.0
41,60.0,59.0,61.0,64.0,60.0,64.0,64.0,59.0,64.0,64.0,61.0,66.0,64.0,59.0,59.0,63.0
42,58.0,52.0,56.0,58.0,58.0,58.0,57.0,57.0,57.0,57.0,56.0,59.0,57.0,51.0,53.0,55.0
43,60.0,53.0,59.0,59.0,60.0,59.0,58.0,58.0,58.0,59.0,59.0,61.0,58.0,57.0,58.0,57.0
44,60.0,56.0,56.0,59.0,60.0,59.0,59.0,57.0,59.0,59.0,56.0,61.0,59.0,58.0,54.0,58.0
45,59.0,58.0,56.0,59.0,60.0,59.0,58.0,56.0,58.0,58.0,54.0,61.0,58.0,56.0,54.0,58.0
46,60.0,58.0,58.0,55.0,60.0,56.0,58.0,58.0,58.0,59.0,58.0,59.0,58.0,59.0,59.0,58.0
47,61.0,59.0,57.0,58.0,61.0,59.0,58.0,56.0,58.0,60.0,58.0,60.0,58.0,58.0,55.0,57.0
48,58.0,58.0,59.0,64.0,59.0,64.0,63.0,58.0,62.0,63.0,59.0,64.0,63.0,58.0,58.0,62.0
49,59.0,59.0,63.0,60.0,59.0,60.0,63.0,63.0,63.0,64.0,63.0,64.0,63.0,63.0,63.0,62.0
50,60.0,60.0,62.0,63.0,60.0,63.0,63.0,60.0,62.0,65.0,62.0,62.0,63.0,63.0,60.0,60.0
51,59.0,58.0,57.0,59.0,60.0,59.0,58.0,56.0,58.0,58.0,56.0,61.0,58.0,56.0,54.0,58.0
52,60.0,58.0,59.0,59.0,60.0,56.0,58.0,58.0,59.0,62.0,58.0,59.0,58.0,59.0,59.0,58.0
53,61.0,59.0,59.0,59.0,60.0,58.0,58.0,59.0,58.0,62.0,59.0,60.0,58.0,59.0,59.0,58.0
54,57.0,57.0,62.0,63.0,58.0,63.0,63.0,61.0,63.0,62.0,60.0,63.0,63.0,61.0,61.0,61.0
55,58.0,58.0,64.0,64.0,58.0,62.0,63.0,63.0,63.0,68.0,62.0,65.0,63.0,63.0,64.0,63.0
56,59.0,59.0,64.0,64.0,59.0,63.0,63.0,63.0,63.0,68.0,64.0,65.0,63.0,63.0,63.0,62.0
57,58.0,57.0,60.0,62.0,59.0,62.0,62.0,58.0,63.0,62.0,60.0,64.0,62.0,58.0,58.0,62.0
58,59.0,58.0,63.0,60.0,59.0,60.0,62.0,63.0,63.0,64.0,63.0,64.0,62.0,63.0,63.0,62.0
59,60.0,59.0,64.0,62.0,59.0,62.0,62.0,64.0,63.0,64.0,64.0,64.0,62.0,63.0,64.0,63.0
60,58.0,52.0,55.0,57.0,58.0,57.0,57.0,53.0,58.0,58.0,55.0,59.0,57.0,52.0,53.0,56.0
61,54.0,53.0,58.0,55.0,55.0,55.0,57.0,58.0,58.0,59.0,58.0,59.0,57.0,57.0,58.0,56.0
62,55.0,56.0,59.0,57.0,55.0,57.0,57.0,59.0,58.0,59.0,59.0,59.0,57.0,57.0,59.0,57.0
63,57.0,48.0,55.0,60.0,57.0,50.0,55.0,61.0,49.0,60.0,50.0,57.0,49.0,49.0,48.0,49.0
64,58.0,51.0,55.0,57.0,58.0,54.0,55.0,57.0,56.0,56.0,55.0,59.0,56.0,56.0,54.0,56.0
65,58.0,54.0,55.0,57.0,58.0,55.0,55.0,57.0,55.0,56.0,54.0,59.0,55.0,56.0,50.0,56.0
66,58.0,49.0,55.0,58.0,58.0,51.0,56.0,57.0,50.0,61.0,50.0,58.0,50.0,50.0,46.0,50.0
67,59.0,52.0,55.0,57.0,59.0,54.0,56.0,56.0,56.0,57.0,55.0,60.0,56.0,56.0,51.0,56.0
68,59.0,55.0,55.0,57.0,59.0,55.0,56.0,56.0,55.0,57.0,52.0,60.0,52.0,57.0,51.0,57.0
69,58.0,56.0,56.0,57.0,58.0,57.0,57.0,56.0,57.0,59.0,55.0,59.0,57.0,54.0,52.0,56.0
70,60.0,57.0,58.0,58.0,60.0,58.0,61.0,60.0,62.0,61.0,58.0,61.0,62.0,60.0,57.0,62.0
71,60.0,58.0,56.0,58.0,60.0,58.0,58.0,56.0,58.0,62.0,57.0,61.0,58.0,56.0,54.0,58.0
72,57.0,56.0,59.0,62.0,57.0,62.0,62.0,57.0,61.0,61.0,59.0,64.0,62.0,56.0,57.0,60.0
73,59.0,59.0,63.0,63.0,59.0,63.0,67.0,62.0,67.0,67.0,63.0,66.0,67.0,61.0,62.0,67.0
74,59.0,58.0,61.0,63.0,59.0,63.0,63.0,58.0,62.0,68.0,61.0,64.0,63.0,61.0,58.0,62.0
75,57.0,51.0,54.0,57.0,57.0,57.0,57.0,56.0,56.0,57.0,54.0,59.0,57.0,51.0,52.0,54.0
76,58.0,54.0,58.0,58.0,58.0,58.0,61.0,57.0,61.0,61.0,58.0,61.0,61.0,55.0,57.0,60.0
77,59.0,54.0,56.0,58.0,59.0,58.0,58.0,55.0,57.0,62.0,56.0,59.0,58.0,56.0,53.0,56.0
78,59.0,50.0,56.0,57.0,59.0,51.0,56.0,56.0,50.0,57.0,50.0,55.0,50.0,50.0,46.0,50.0
79,59.0,53.0,56.0,57.0,59.0,52.0,56.0,56.0,56.0,57.0,56.0,61.0,56.0,56.0,52.0,56.0
80,59.0,56.0,56.0,57.0,59.0,52.0,56.0,56.0,52.0,57.0,52.0,61.0,52.0,57.0,48.0,57.0
81,59.0,57.0,56.0,57.0,59.0,57.0,57.0,56.0,56.0,57.0,56.0,60.0,56.0,54.0,53.0,56.0
82,61.0,58.0,58.0,58.0,61.0,58.0,62.0,61.0,63.0,58.0,58.0,62.0,63.0,61.0,58.0,63.0
