Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,53.0,52.0,46.0,52.0,52.0,50.0,50.0
1,52.0,52.0,49.0,51.0,51.0,50.0,52.0
2,51.0,52.0,46.0,52.0,55.0,51.0,48.0
3,53.0,52.0,48.0,56.0,54.0,52.0,50.0
4,55.0,54.0,49.0,52.0,52.0,51.0,53.0
5,54.0,53.0,49.0,52.0,55.0,53.0,52.0
6,53.0,52.0,48.0,56.0,51.0,53.0,50.0
7,55.0,54.0,49.0,52.0,51.0,52.0,54.0
8,54.0,53.0,50.0,52.0,52.0,54.0,51.0
9,53.0,52.0,52.0,51.0,54.0,52.0,48.0
10,52.0,52.0,53.0,50.0,51.0,50.0,49.0
11,55.0,50.0,49.0,52.0,53.0,49.0,48.0
12,53.0,51.0,52.0,51.0,55.0,51.0,49.0
13,52.0,51.0,53.0,49.0,50.0,49.0,50.0
14,54.0,50.0,49.0,52.0,52.0,50.0,50.0
15,54.0,52.0,48.0,52.0,52.0,50.0,50.0
16,53.0,51.0,50.0,50.0,48.0,49.0,51.0
17,52.0,50.0,49.0,53.0,52.0,51.0,51.0
18,55.0,53.0,48.0,56.0,53.0,52.0,51.0
19,55.0,55.0,52.0,52.0,51.0,52.0,52.0
20,56.0,54.0,50.0,51.0,54.0,53.0,52.0
21,55.0,53.0,49.0,56.0,53.0,53.0,52.0
22,55.0,55.0,53.0,52.0,51.0,53.0,53.0
23,56.0,54.0,51.0,52.0,54.0,54.0,53.0
24,53.0,53.0,51.0,51.0,53.0,52.0,51.0
25,52.0,53.0,52.0,50.0,55.0,55.0,52.0
26,55.0,54.0,52.0,52.0,55.0,53.0,52.0
27,53.0,53.0,51.0,51.0,54.0,52.0,50.0
28,52.0,52.0,52.0,52.0,54.0,54.0,51.0
29,54.0,54.0,52.0,52.0,54.0,53.0,51.0
30,54.0,53.0,48.0,52.0,54.0,51.0,49.0
31,53.0,53.0,49.0,50.0,54.0,51.0,52.0
32,52.0,55.0,49.0,53.0,53.0,53.0,51.0
33,51.0,52.0,48.0,53.0,50.0,53.0,48.0
34,52.0,53.0,51.0,50.0,50.0,51.0,50.0
35,52.0,53.0,50.0,51.0,55.0,54.0,50.0
36,50.0,53.0,51.0,51.0,53.0,53.0,49.0
37,52.0,53.0,50.0,51.0,55.0,54.0,51.0
38,51.0,54.0,53.0,51.0,55.0,54.0,50.0
39,50.0,52.0,51.0,50.0,54.0,53.0,48.0
40,52.0,52.0,50.0,52.0,54.0,54.0,50.0
41,53.0,54.0,53.0,52.0,54.0,54.0,52.0
42,51.0,53.0,49.0,51.0,50.0,52.0,49.0
43,50.0,53.0,48.0,50.0,49.0,50.0,51.0
44,52.0,55.0,50.0,52.0,51.0,54.0,52.0
45,50.0,51.0,50.0,51.0,53.0,52.0,50.0
46,51.0,52.0,52.0,52.0,51.0,52.0,52.0
47,54.0,50.0,49.0,51.0,53.0,51.0,48.0
48,51.0,53.0,51.0,51.0,54.0,53.0,51.0
49,54.0,52.0,54.0,51.0,50.0,52.0,52.0
50,54.0,52.0,53.0,51.0,54.0,51.0,51.0
51,51.0,54.0,48.0,52.0,54.0,54.0,52.0
