Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,34.0,38.0,42.0,42.0,36.0,36.0,37.0,37.0,35.0,38.0,35.0,35.0,35.0,35.0,35.0,39.0
1,36.0,39.0,36.0,36.0,33.0,33.0,34.0,34.0,32.0,36.0,33.0,33.0,33.0,33.0,33.0,39.0
2,34.0,38.0,41.0,41.0,37.0,37.0,37.0,37.0,35.0,40.0,35.0,34.0,34.0,34.0,34.0,39.0
3,38.0,39.0,42.0,42.0,37.0,37.0,39.0,39.0,37.0,41.0,37.0,38.0,38.0,38.0,38.0,39.0
4,35.0,39.0,41.0,41.0,35.0,35.0,36.0,36.0,34.0,40.0,34.0,37.0,37.0,37.0,37.0,42.0
5,38.0,38.0,43.0,43.0,38.0,38.0,38.0,38.0,37.0,42.0,38.0,38.0,38.0,38.0,38.0,40.0
6,38.0,38.0,42.0,42.0,37.0,37.0,37.0,37.0,38.0,40.0,38.0,35.0,35.0,35.0,35.0,39.0
7,34.0,38.0,39.0,39.0,35.0,35.0,35.0,35.0,34.0,41.0,35.0,36.0,36.0,36.0,36.0,43.0
8,38.0,38.0,41.0,41.0,37.0,37.0,38.0,38.0,38.0,43.0,39.0,37.0,37.0,37.0,37.0,40.0
9,35.0,37.0,42.0,42.0,37.0,37.0,37.0,37.0,33.0,40.0,36.0,40.0,40.0,40.0,40.0,38.0
10,33.0,39.0,36.0,36.0,34.0,37.0,34.0,37.0,33.0,36.0,35.0,38.0,38.0,38.0,38.0,38.0
11,35.0,38.0,40.0,40.0,37.0,37.0,37.0,37.0,34.0,40.0,35.0,37.0,37.0,37.0,37.0,39.0
12,38.0,38.0,41.0,41.0,37.0,37.0,37.0,37.0,37.0,40.0,37.0,39.0,39.0,39.0,39.0,37.0
13,37.0,39.0,40.0,40.0,38.0,38.0,38.0,38.0,34.0,36.0,38.0,37.0,37.0,37.0,37.0,42.0
14,38.0,39.0,40.0,40.0,38.0,38.0,38.0,38.0,37.0,40.0,37.0,36.0,36.0,36.0,36.0,38.0
15,39.0,39.0,42.0,42.0,38.0,38.0,38.0,38.0,38.0,39.0,38.0,34.0,34.0,34.0,34.0,38.0
16,38.0,40.0,41.0,41.0,39.0,39.0,39.0,39.0,35.0,36.0,39.0,32.0,32.0,32.0,32.0,43.0
17,39.0,40.0,41.0,41.0,39.0,39.0,39.0,39.0,38.0,39.0,38.0,33.0,33.0,33.0,33.0,39.0
18,37.0,39.0,41.0,41.0,42.0,42.0,42.0,42.0,36.0,40.0,41.0,38.0,38.0,38.0,38.0,38.0
19,34.0,38.0,42.0,42.0,39.0,39.0,39.0,39.0,36.0,41.0,38.0,38.0,38.0,38.0,38.0,43.0
20,37.0,38.0,43.0,43.0,42.0,42.0,42.0,42.0,37.0,42.0,41.0,39.0,39.0,39.0,39.0,40.0
21,37.0,39.0,42.0,42.0,42.0,42.0,42.0,42.0,37.0,41.0,42.0,37.0,37.0,37.0,37.0,39.0
22,34.0,38.0,43.0,43.0,39.0,39.0,39.0,39.0,35.0,42.0,39.0,37.0,37.0,37.0,37.0,44.0
23,38.0,38.0,41.0,41.0,42.0,42.0,42.0,42.0,37.0,43.0,42.0,37.0,37.0,37.0,37.0,40.0
24,37.0,38.0,42.0,42.0,38.0,38.0,38.0,38.0,37.0,40.0,38.0,43.0,43.0,43.0,43.0,38.0
25,38.0,39.0,41.0,41.0,35.0,38.0,36.0,38.0,37.0,40.0,38.0,38.0,38.0,38.0,38.0,39.0
26,38.0,38.0,43.0,43.0,38.0,38.0,38.0,38.0,37.0,42.0,38.0,41.0,41.0,41.0,41.0,40.0
27,38.0,39.0,41.0,41.0,42.0,42.0,42.0,42.0,38.0,39.0,41.0,42.0,42.0,42.0,42.0,37.0
28,38.0,40.0,41.0,41.0,39.0,39.0,40.0,40.0,38.0,40.0,39.0,37.0,37.0,37.0,37.0,43.0
29,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,41.0,41.0,41.0,40.0,40.0,40.0,40.0,39.0
30,39.0,40.0,42.0,42.0,43.0,43.0,43.0,43.0,39.0,40.0,42.0,37.0,37.0,37.0,37.0,38.0
31,39.0,41.0,41.0,41.0,40.0,40.0,41.0,41.0,39.0,40.0,40.0,36.0,36.0,36.0,36.0,44.0
32,43.0,43.0,41.0,41.0,43.0,43.0,43.0,43.0,42.0,40.0,42.0,35.0,35.0,35.0,35.0,40.0
33,37.0,37.0,42.0,42.0,37.0,37.0,37.0,37.0,37.0,40.0,38.0,32.0,32.0,32.0,32.0,37.0
34,34.0,34.0,38.0,38.0,34.0,34.0,34.0,34.0,34.0,43.0,35.0,37.0,37.0,37.0,37.0,42.0
35,38.0,38.0,39.0,39.0,37.0,37.0,38.0,38.0,38.0,41.0,39.0,36.0,36.0,36.0,36.0,38.0
36,37.0,38.0,42.0,42.0,37.0,37.0,38.0,38.0,37.0,40.0,39.0,38.0,38.0,38.0,38.0,38.0
37,38.0,38.0,37.0,37.0,34.0,37.0,34.0,38.0,38.0,41.0,39.0,39.0,39.0,39.0,39.0,37.0
38,38.0,38.0,40.0,40.0,38.0,38.0,38.0,38.0,38.0,43.0,39.0,42.0,42.0,42.0,42.0,40.0
39,38.0,38.0,41.0,41.0,38.0,38.0,38.0,38.0,38.0,40.0,39.0,37.0,37.0,37.0,37.0,37.0
40,38.0,39.0,40.0,40.0,38.0,38.0,39.0,39.0,38.0,41.0,40.0,38.0,38.0,38.0,38.0,41.0
41,42.0,42.0,40.0,40.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,41.0,41.0,41.0,41.0,39.0
42,39.0,39.0,42.0,42.0,39.0,39.0,39.0,39.0,39.0,39.0,40.0,32.0,32.0,32.0,32.0,38.0
