Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,49.0,46.0,46.0,46.0,48.0,49.0
1,47.0,47.0,47.0,47.0,46.0,47.0
2,48.0,46.0,47.0,47.0,47.0,47.0
3,50.0,46.0,47.0,47.0,52.0,52.0
4,47.0,50.0,50.0,50.0,50.0,50.0
5,48.0,50.0,50.0,50.0,50.0,49.0
6,51.0,45.0,48.0,48.0,48.0,53.0
7,48.0,51.0,51.0,51.0,49.0,51.0
8,49.0,51.0,51.0,51.0,50.0,50.0
9,48.0,53.0,53.0,53.0,53.0,49.0
10,47.0,51.0,51.0,51.0,51.0,48.0
11,48.0,53.0,53.0,53.0,51.0,48.0
12,50.0,52.0,52.0,52.0,52.0,52.0
13,48.0,50.0,50.0,50.0,50.0,50.0
14,49.0,52.0,52.0,52.0,50.0,50.0
15,51.0,44.0,44.0,44.0,47.0,53.0
16,49.0,48.0,48.0,48.0,49.0,51.0
17,50.0,47.0,47.0,47.0,46.0,51.0
18,51.0,45.0,46.0,46.0,51.0,53.0
19,46.0,49.0,52.0,52.0,53.0,50.0
20,51.0,49.0,52.0,52.0,50.0,51.0
21,52.0,44.0,47.0,47.0,48.0,54.0
22,47.0,50.0,52.0,52.0,54.0,50.0
23,52.0,50.0,53.0,53.0,50.0,52.0
24,50.0,54.0,54.0,54.0,54.0,51.0
25,48.0,53.0,53.0,53.0,54.0,51.0
26,48.0,55.0,55.0,55.0,53.0,50.0
27,51.0,53.0,53.0,53.0,53.0,52.0
28,51.0,52.0,52.0,52.0,53.0,53.0
29,53.0,54.0,54.0,54.0,52.0,53.0
30,52.0,44.0,45.0,45.0,48.0,53.0
31,52.0,50.0,51.0,51.0,50.0,54.0
32,54.0,49.0,49.0,49.0,48.0,54.0
33,53.0,44.0,46.0,46.0,47.0,53.0
34,48.0,50.0,51.0,51.0,49.0,51.0
35,53.0,50.0,50.0,50.0,49.0,51.0
36,51.0,54.0,54.0,54.0,54.0,52.0
37,49.0,54.0,54.0,54.0,55.0,52.0
38,49.0,56.0,56.0,56.0,54.0,51.0
39,52.0,53.0,53.0,53.0,53.0,52.0
40,52.0,53.0,53.0,53.0,54.0,53.0
41,54.0,55.0,55.0,55.0,53.0,54.0
42,53.0,44.0,46.0,46.0,47.0,53.0
43,53.0,51.0,52.0,52.0,49.0,54.0
44,55.0,50.0,50.0,50.0,49.0,55.0
45,51.0,52.0,52.0,52.0,50.0,48.0
46,50.0,51.0,51.0,51.0,51.0,49.0
47,51.0,54.0,54.0,54.0,51.0,48.0
48,52.0,52.0,52.0,52.0,52.0,51.0
49,51.0,50.0,50.0,50.0,50.0,50.0
50,52.0,53.0,53.0,53.0,52.0,50.0
51,51.0,52.0,52.0,52.0,53.0,52.0
52,49.0,51.0,51.0,51.0,51.0,50.0
53,51.0,52.0,51.0,51.0,51.0,51.0
54,51.0,51.0,51.0,51.0,51.0,51.0
55,50.0,49.0,49.0,49.0,49.0,51.0
56,51.0,52.0,52.0,52.0,51.0,51.0
57,51.0,51.0,51.0,51.0,52.0,52.0
58,48.0,50.0,50.0,50.0,50.0,52.0
59,50.0,51.0,51.0,51.0,50.0,52.0
60,51.0,43.0,44.0,44.0,46.0,52.0
61,49.0,47.0,48.0,48.0,49.0,50.0
62,51.0,46.0,46.0,46.0,45.0,51.0
63,50.0,44.0,45.0,45.0,50.0,52.0
64,45.0,48.0,52.0,52.0,52.0,49.0
65,50.0,48.0,51.0,51.0,49.0,50.0
66,51.0,43.0,46.0,46.0,47.0,53.0
67,46.0,49.0,52.0,52.0,53.0,49.0
68,51.0,49.0,52.0,52.0,49.0,51.0
69,49.0,53.0,53.0,53.0,53.0,50.0
70,50.0,54.0,54.0,54.0,53.0,50.0
71,50.0,54.0,54.0,54.0,53.0,50.0
72,50.0,52.0,52.0,52.0,52.0,51.0
73,50.0,53.0,53.0,53.0,52.0,52.0
74,52.0,53.0,53.0,53.0,52.0,53.0
75,51.0,43.0,44.0,44.0,47.0,52.0
76,51.0,49.0,51.0,51.0,52.0,53.0
77,53.0,48.0,48.0,48.0,47.0,53.0
78,52.0,43.0,45.0,45.0,46.0,52.0
