Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12
50,51.0,52.0,53.0,53.0,50.0,51.0,51.0,47.0,53.0,47.0,47.0,51.0,51.0
51,54.0,55.0,55.0,55.0,54.0,55.0,54.0,54.0,60.0,54.0,54.0,57.0,57.0
52,54.0,55.0,55.0,51.0,55.0,55.0,51.0,51.0,51.0,49.0,49.0,51.0,51.0
53,51.0,52.0,53.0,53.0,50.0,51.0,51.0,47.0,53.0,47.0,47.0,51.0,51.0
54,53.0,58.0,58.0,58.0,58.0,58.0,54.0,54.0,60.0,54.0,54.0,57.0,57.0
55,54.0,59.0,59.0,55.0,59.0,59.0,51.0,51.0,55.0,49.0,49.0,51.0,51.0
56,50.0,56.0,56.0,52.0,54.0,54.0,50.0,47.0,55.0,47.0,47.0,51.0,51.0
57,54.0,59.0,59.0,59.0,59.0,59.0,54.0,54.0,60.0,54.0,54.0,57.0,57.0
58,54.0,59.0,59.0,55.0,59.0,59.0,51.0,51.0,55.0,50.0,50.0,51.0,51.0
59,51.0,56.0,56.0,52.0,55.0,55.0,50.0,47.0,56.0,47.0,47.0,51.0,51.0
60,54.0,59.0,59.0,59.0,59.0,59.0,54.0,54.0,59.0,54.0,54.0,54.0,53.0
61,54.0,57.0,57.0,52.0,54.0,54.0,51.0,51.0,52.0,50.0,50.0,51.0,51.0
62,51.0,55.0,55.0,52.0,55.0,55.0,47.0,47.0,56.0,47.0,47.0,51.0,51.0
63,58.0,60.0,59.0,55.0,54.0,54.0,51.0,54.0,54.0,51.0,51.0,58.0,58.0
64,59.0,55.0,55.0,46.0,44.0,44.0,50.0,53.0,47.0,50.0,50.0,53.0,53.0
65,54.0,61.0,60.0,51.0,49.0,49.0,46.0,49.0,51.0,46.0,46.0,55.0,55.0
66,59.0,61.0,60.0,57.0,54.0,54.0,52.0,52.0,55.0,52.0,52.0,59.0,59.0
67,60.0,56.0,56.0,50.0,48.0,48.0,52.0,52.0,49.0,52.0,52.0,54.0,54.0
68,55.0,62.0,61.0,54.0,51.0,51.0,48.0,48.0,52.0,48.0,48.0,56.0,56.0
69,59.0,59.0,59.0,56.0,54.0,54.0,53.0,53.0,54.0,53.0,53.0,62.0,62.0
70,58.0,60.0,60.0,51.0,48.0,48.0,52.0,52.0,51.0,52.0,52.0,53.0,53.0
71,53.0,55.0,56.0,53.0,51.0,51.0,48.0,47.0,50.0,47.0,47.0,55.0,55.0
72,58.0,63.0,63.0,63.0,64.0,64.0,57.0,57.0,58.0,57.0,57.0,63.0,63.0
73,65.0,64.0,64.0,55.0,55.0,55.0,58.0,58.0,55.0,58.0,58.0,59.0,59.0
74,60.0,61.0,60.0,60.0,61.0,61.0,54.0,54.0,57.0,54.0,54.0,61.0,61.0
75,58.0,60.0,59.0,63.0,64.0,64.0,57.0,57.0,58.0,57.0,57.0,63.0,63.0
76,65.0,64.0,64.0,55.0,55.0,55.0,58.0,58.0,55.0,58.0,58.0,59.0,59.0
77,60.0,61.0,60.0,60.0,61.0,61.0,54.0,54.0,57.0,54.0,54.0,61.0,61.0
78,59.0,61.0,60.0,58.0,54.0,54.0,52.0,52.0,55.0,53.0,53.0,59.0,59.0
79,58.0,56.0,56.0,51.0,48.0,48.0,53.0,53.0,50.0,53.0,53.0,55.0,55.0
80,53.0,62.0,61.0,55.0,51.0,51.0,49.0,49.0,52.0,49.0,49.0,55.0,55.0
81,60.0,60.0,60.0,57.0,54.0,54.0,54.0,54.0,58.0,54.0,54.0,63.0,63.0
82,59.0,61.0,61.0,54.0,50.0,50.0,54.0,54.0,52.0,54.0,54.0,54.0,54.0
83,54.0,56.0,56.0,54.0,51.0,51.0,49.0,49.0,51.0,49.0,49.0,56.0,56.0
84,60.0,64.0,64.0,64.0,64.0,64.0,58.0,58.0,59.0,58.0,58.0,64.0,64.0
85,66.0,65.0,65.0,58.0,55.0,55.0,59.0,59.0,56.0,59.0,59.0,60.0,60.0
86,61.0,62.0,61.0,61.0,61.0,61.0,55.0,55.0,56.0,55.0,55.0,62.0,62.0
87,60.0,61.0,60.0,64.0,64.0,64.0,58.0,58.0,59.0,58.0,58.0,64.0,64.0
88,66.0,65.0,65.0,58.0,55.0,55.0,59.0,59.0,56.0,59.0,59.0,60.0,60.0
89,61.0,62.0,61.0,61.0,61.0,61.0,55.0,55.0,56.0,55.0,55.0,62.0,62.0
90,52.0,54.0,55.0,54.0,53.0,54.0,54.0,54.0,54.0,54.0,54.0,52.0,52.0
91,46.0,50.0,53.0,53.0,50.0,50.0,53.0,53.0,49.0,53.0,53.0,43.0,43.0
92,46.0,46.0,50.0,50.0,45.0,46.0,49.0,48.0,50.0,48.0,48.0,48.0,48.0
93,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,64.0,59.0,59.0,62.0,62.0
94,53.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,55.0,60.0,60.0,50.0,50.0
95,53.0,56.0,57.0,57.0,55.0,56.0,55.0,55.0,57.0,55.0,55.0,55.0,55.0
96,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,64.0,59.0,59.0,62.0,62.0
97,53.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,55.0,60.0,60.0,50.0,50.0
98,53.0,56.0,57.0,57.0,55.0,56.0,55.0,55.0,57.0,55.0,55.0,55.0,55.0
99,58.0,63.0,63.0,63.0,63.0,63.0,59.0,59.0,64.0,59.0,59.0,62.0,62.0
100,53.0,64.0,64.0,64.0,64.0,64.0,60.0,60.0,59.0,60.0,60.0,50.0,50.0
101,52.0,59.0,59.0,59.0,59.0,59.0,55.0,55.0,59.0,55.0,55.0,55.0,55.0
102,59.0,63.0,63.0,63.0,63.0,63.0,59.0,59.0,64.0,59.0,59.0,62.0,62.0
103,53.0,64.0,64.0,64.0,64.0,64.0,60.0,60.0,59.0,60.0,60.0,50.0,50.0
104,53.0,60.0,60.0,60.0,60.0,60.0,55.0,55.0,60.0,55.0,55.0,55.0,55.0
105,59.0,58.0,59.0,59.0,58.0,58.0,59.0,59.0,63.0,59.0,59.0,58.0,58.0
106,53.0,59.0,60.0,60.0,59.0,59.0,60.0,60.0,56.0,60.0,60.0,50.0,50.0
107,53.0,60.0,60.0,60.0,60.0,60.0,55.0,55.0,60.0,55.0,55.0,55.0,55.0
108,51.0,55.0,54.0,58.0,47.0,47.0,52.0,52.0,54.0,52.0,52.0,52.0,52.0
109,51.0,49.0,49.0,51.0,41.0,41.0,53.0,53.0,49.0,53.0,53.0,48.0,48.0
110,46.0,55.0,54.0,55.0,44.0,44.0,49.0,49.0,51.0,49.0,49.0,48.0,48.0
111,52.0,54.0,54.0,57.0,47.0,47.0,54.0,54.0,57.0,54.0,54.0,56.0,56.0
112,51.0,54.0,54.0,55.0,43.0,43.0,55.0,55.0,51.0,55.0,55.0,48.0,48.0
113,47.0,52.0,54.0,54.0,44.0,44.0,50.0,50.0,50.0,50.0,50.0,49.0,49.0
114,52.0,61.0,60.0,64.0,57.0,57.0,58.0,58.0,58.0,58.0,58.0,57.0,57.0
115,58.0,58.0,58.0,59.0,48.0,48.0,59.0,59.0,55.0,59.0,59.0,55.0,55.0
116,53.0,62.0,61.0,61.0,54.0,54.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
117,52.0,61.0,60.0,64.0,57.0,57.0,58.0,58.0,58.0,58.0,58.0,57.0,57.0
118,58.0,58.0,58.0,59.0,48.0,48.0,59.0,59.0,55.0,59.0,59.0,55.0,55.0
119,53.0,62.0,61.0,61.0,54.0,54.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
120,47.0,54.0,55.0,55.0,46.0,47.0,55.0,55.0,53.0,55.0,55.0,53.0,53.0
121,47.0,51.0,54.0,54.0,43.0,43.0,54.0,54.0,48.0,54.0,54.0,44.0,44.0
122,47.0,46.0,49.0,49.0,39.0,40.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
123,51.0,58.0,59.0,60.0,53.0,54.0,60.0,60.0,63.0,60.0,60.0,63.0,63.0
124,54.0,61.0,61.0,61.0,53.0,53.0,61.0,61.0,54.0,61.0,61.0,51.0,51.0
125,54.0,56.0,56.0,56.0,48.0,49.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
126,51.0,58.0,59.0,60.0,53.0,54.0,60.0,60.0,63.0,60.0,60.0,63.0,63.0
127,54.0,61.0,61.0,61.0,53.0,53.0,61.0,61.0,54.0,61.0,61.0,51.0,51.0
128,54.0,56.0,56.0,56.0,48.0,49.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
129,50.0,58.0,59.0,64.0,57.0,57.0,60.0,60.0,63.0,60.0,60.0,63.0,63.0
130,53.0,65.0,65.0,65.0,57.0,57.0,61.0,61.0,58.0,61.0,61.0,51.0,51.0
131,53.0,60.0,60.0,60.0,52.0,52.0,56.0,56.0,58.0,56.0,56.0,56.0,56.0
132,51.0,59.0,59.0,64.0,58.0,58.0,60.0,60.0,63.0,60.0,60.0,63.0,63.0
133,53.0,65.0,65.0,65.0,57.0,57.0,61.0,61.0,58.0,61.0,61.0,51.0,51.0
134,53.0,61.0,61.0,61.0,55.0,55.0,56.0,56.0,59.0,56.0,56.0,56.0,56.0
135,51.0,59.0,59.0,60.0,58.0,58.0,60.0,60.0,62.0,60.0,60.0,55.0,55.0
136,53.0,60.0,60.0,60.0,52.0,52.0,61.0,61.0,55.0,61.0,61.0,51.0,51.0
137,53.0,61.0,61.0,61.0,55.0,55.0,56.0,56.0,59.0,56.0,56.0,56.0,56.0
138,42.0,45.0,49.0,49.0,43.0,44.0,48.0,47.0,43.0,47.0,47.0,47.0,46.0
139,41.0,44.0,45.0,42.0,38.0,39.0,42.0,42.0,37.0,40.0,40.0,40.0,39.0
140,39.0,41.0,45.0,45.0,38.0,39.0,44.0,39.0,37.0,39.0,39.0,40.0,39.0
141,48.0,55.0,56.0,56.0,53.0,54.0,54.0,54.0,51.0,54.0,54.0,52.0,52.0
142,48.0,51.0,52.0,49.0,45.0,46.0,49.0,49.0,44.0,47.0,47.0,47.0,46.0
143,46.0,51.0,52.0,52.0,45.0,46.0,50.0,46.0,44.0,46.0,46.0,46.0,46.0
144,48.0,55.0,56.0,56.0,53.0,54.0,54.0,54.0,51.0,54.0,54.0,52.0,52.0
145,48.0,51.0,52.0,49.0,45.0,46.0,49.0,49.0,44.0,47.0,47.0,47.0,46.0
146,46.0,51.0,52.0,52.0,45.0,46.0,50.0,46.0,44.0,46.0,46.0,46.0,46.0
147,47.0,57.0,58.0,58.0,57.0,57.0,54.0,54.0,55.0,54.0,54.0,52.0,52.0
148,48.0,55.0,56.0,53.0,49.0,50.0,49.0,49.0,48.0,47.0,47.0,47.0,46.0
149,45.0,51.0,51.0,51.0,49.0,49.0,49.0,46.0,48.0,46.0,46.0,46.0,46.0
150,47.0,58.0,59.0,59.0,57.0,58.0,54.0,54.0,58.0,54.0,54.0,56.0,56.0
151,48.0,55.0,56.0,53.0,54.0,54.0,51.0,51.0,48.0,51.0,51.0,54.0,54.0
152,46.0,51.0,51.0,51.0,49.0,50.0,49.0,46.0,50.0,46.0,46.0,48.0,48.0
153,47.0,58.0,59.0,59.0,57.0,58.0,54.0,54.0,58.0,54.0,54.0,56.0,56.0
154,48.0,55.0,56.0,51.0,54.0,54.0,51.0,51.0,47.0,51.0,51.0,54.0,54.0
155,46.0,50.0,51.0,51.0,49.0,50.0,46.0,46.0,50.0,46.0,46.0,48.0,48.0
156,46.0,57.0,58.0,58.0,57.0,57.0,53.0,53.0,55.0,53.0,53.0,52.0,51.0
157,48.0,55.0,56.0,52.0,48.0,49.0,48.0,49.0,48.0,47.0,46.0,47.0,46.0
158,44.0,50.0,50.0,50.0,49.0,49.0,48.0,45.0,48.0,45.0,45.0,46.0,45.0
159,46.0,57.0,58.0,58.0,57.0,57.0,54.0,54.0,58.0,54.0,54.0,56.0,56.0
160,48.0,55.0,56.0,55.0,58.0,58.0,51.0,51.0,50.0,51.0,51.0,54.0,54.0
161,45.0,51.0,51.0,50.0,53.0,53.0,48.0,46.0,50.0,46.0,46.0,48.0,48.0
162,47.0,58.0,59.0,59.0,57.0,58.0,54.0,54.0,58.0,54.0,54.0,56.0,56.0
163,48.0,55.0,56.0,55.0,58.0,58.0,51.0,51.0,50.0,51.0,51.0,54.0,54.0
164,45.0,51.0,51.0,51.0,54.0,54.0,46.0,46.0,50.0,46.0,46.0,48.0,48.0
165,47.0,58.0,59.0,59.0,57.0,58.0,54.0,54.0,55.0,54.0,54.0,49.0,49.0
166,48.0,55.0,56.0,50.0,53.0,53.0,51.0,51.0,46.0,51.0,51.0,47.0,46.0
167,45.0,50.0,51.0,51.0,54.0,54.0,46.0,46.0,50.0,46.0,46.0,46.0,46.0
