Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,46.0,46.0,46.0,46.0,46.0,46.0,47.0,47.0,45.0,47.0,45.0,45.0,45.0,45.0,45.0,45.0
1,42.0,42.0,42.0,42.0,42.0,42.0,46.0,45.0,48.0,45.0,48.0,43.0,43.0,43.0,43.0,43.0
2,46.0,46.0,46.0,46.0,46.0,46.0,49.0,49.0,45.0,49.0,45.0,47.0,47.0,47.0,47.0,47.0
3,49.0,49.0,49.0,49.0,49.0,49.0,49.0,48.0,49.0,48.0,49.0,48.0,48.0,48.0,48.0,48.0
4,47.0,47.0,47.0,47.0,47.0,47.0,49.0,46.0,49.0,46.0,49.0,46.0,46.0,46.0,46.0,46.0
5,51.0,51.0,51.0,51.0,51.0,51.0,50.0,50.0,49.0,50.0,49.0,50.0,50.0,50.0,50.0,50.0
6,48.0,48.0,48.0,48.0,48.0,48.0,48.0,47.0,45.0,47.0,45.0,47.0,47.0,47.0,47.0,47.0
7,46.0,46.0,46.0,46.0,46.0,46.0,50.0,45.0,48.0,45.0,48.0,44.0,44.0,44.0,45.0,44.0
8,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0,48.0,49.0,48.0,48.0,48.0,48.0,48.0,48.0
9,46.0,46.0,46.0,46.0,46.0,46.0,48.0,48.0,50.0,48.0,50.0,46.0,46.0,46.0,46.0,46.0
10,46.0,46.0,46.0,46.0,46.0,46.0,46.0,45.0,50.0,45.0,50.0,43.0,43.0,43.0,43.0,43.0
11,50.0,50.0,50.0,50.0,50.0,50.0,49.0,48.0,46.0,48.0,46.0,46.0,46.0,46.0,46.0,46.0
12,49.0,49.0,49.0,49.0,49.0,49.0,48.0,47.0,49.0,47.0,49.0,46.0,46.0,46.0,46.0,46.0
13,47.0,47.0,47.0,47.0,47.0,47.0,45.0,48.0,49.0,48.0,49.0,45.0,45.0,45.0,45.0,45.0
