Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12
38,58.0,58.0,58.0,58.0,62.0,57.0,58.0,60.0,60.0,60.0,60.0,60.0,60.0
39,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0
40,61.0,61.0,61.0,62.0,66.0,61.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0
41,57.0,57.0,58.0,57.0,61.0,56.0,57.0,59.0,59.0,59.0,59.0,59.0,59.0
42,52.0,52.0,53.0,56.0,55.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
43,59.0,59.0,60.0,63.0,62.0,58.0,59.0,58.0,58.0,58.0,58.0,58.0,58.0
44,54.0,54.0,59.0,58.0,57.0,53.0,54.0,53.0,53.0,53.0,54.0,53.0,54.0
45,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0
46,63.0,63.0,63.0,63.0,62.0,63.0,63.0,61.0,61.0,61.0,61.0,61.0,61.0
47,59.0,59.0,59.0,59.0,61.0,58.0,59.0,61.0,61.0,61.0,61.0,61.0,61.0
48,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0
49,71.0,71.0,71.0,71.0,70.0,71.0,71.0,70.0,70.0,70.0,70.0,70.0,70.0
50,66.0,66.0,66.0,66.0,65.0,66.0,66.0,65.0,65.0,65.0,65.0,65.0,65.0
51,65.0,65.0,65.0,65.0,64.0,64.0,65.0,64.0,64.0,64.0,64.0,64.0,64.0
52,72.0,72.0,72.0,72.0,71.0,71.0,72.0,71.0,71.0,71.0,71.0,71.0,71.0
53,67.0,67.0,67.0,67.0,66.0,66.0,67.0,66.0,66.0,66.0,66.0,66.0,66.0
54,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0
55,70.0,70.0,70.0,70.0,69.0,70.0,70.0,69.0,69.0,69.0,69.0,69.0,69.0
56,65.0,65.0,65.0,65.0,64.0,65.0,65.0,64.0,64.0,64.0,64.0,64.0,64.0
57,64.0,64.0,64.0,64.0,63.0,63.0,64.0,63.0,63.0,63.0,63.0,63.0,63.0
58,71.0,71.0,71.0,71.0,70.0,70.0,71.0,70.0,70.0,70.0,70.0,70.0,70.0
59,66.0,66.0,66.0,66.0,65.0,65.0,66.0,65.0,65.0,65.0,65.0,65.0,65.0
60,54.0,54.0,54.0,54.0,53.0,53.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0
61,59.0,59.0,59.0,59.0,58.0,58.0,59.0,58.0,58.0,58.0,58.0,58.0,58.0
62,60.0,60.0,60.0,60.0,59.0,59.0,60.0,59.0,59.0,59.0,59.0,59.0,59.0
63,55.0,55.0,66.0,66.0,66.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
64,59.0,59.0,64.0,64.0,65.0,55.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
65,60.0,60.0,60.0,60.0,60.0,56.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0
66,56.0,56.0,67.0,67.0,67.0,56.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0
67,60.0,60.0,65.0,65.0,66.0,56.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
68,61.0,61.0,61.0,61.0,61.0,57.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0
69,67.0,67.0,69.0,69.0,69.0,67.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0
70,65.0,65.0,70.0,70.0,74.0,65.0,66.0,65.0,65.0,65.0,65.0,65.0,65.0
71,61.0,61.0,66.0,66.0,69.0,60.0,62.0,64.0,64.0,64.0,64.0,64.0,64.0
72,66.0,66.0,68.0,68.0,68.0,66.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
73,64.0,64.0,69.0,69.0,73.0,64.0,65.0,64.0,64.0,64.0,64.0,64.0,64.0
74,60.0,60.0,65.0,65.0,68.0,60.0,62.0,63.0,63.0,63.0,63.0,63.0,63.0
75,56.0,56.0,67.0,67.0,62.0,55.0,57.0,56.0,56.0,56.0,56.0,56.0,56.0
76,62.0,62.0,70.0,70.0,69.0,61.0,63.0,62.0,62.0,62.0,62.0,62.0,62.0
77,58.0,58.0,65.0,65.0,64.0,57.0,63.0,62.0,62.0,62.0,62.0,62.0,62.0
78,56.0,56.0,56.0,59.0,59.0,56.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0
79,57.0,57.0,57.0,57.0,58.0,56.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0
80,52.0,52.0,54.0,53.0,53.0,51.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0
81,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0
82,66.0,66.0,66.0,66.0,66.0,66.0,66.0,65.0,65.0,65.0,65.0,65.0,65.0
83,62.0,62.0,62.0,62.0,61.0,61.0,62.0,64.0,64.0,64.0,64.0,64.0,64.0
84,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
85,65.0,65.0,65.0,65.0,65.0,65.0,65.0,64.0,64.0,64.0,64.0,64.0,64.0
86,61.0,61.0,61.0,61.0,60.0,60.0,61.0,63.0,63.0,63.0,63.0,63.0,63.0
87,57.0,57.0,57.0,59.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
88,63.0,63.0,63.0,63.0,61.0,62.0,63.0,62.0,62.0,62.0,62.0,62.0,62.0
89,58.0,58.0,58.0,58.0,56.0,57.0,58.0,57.0,57.0,57.0,57.0,57.0,57.0
90,64.0,64.0,64.0,64.0,64.0,64.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0
91,62.0,62.0,62.0,62.0,61.0,62.0,67.0,65.0,65.0,65.0,65.0,65.0,65.0
92,62.0,62.0,62.0,62.0,60.0,57.0,63.0,65.0,65.0,65.0,65.0,65.0,65.0
93,67.0,67.0,67.0,67.0,63.0,67.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0
94,70.0,70.0,70.0,70.0,69.0,70.0,75.0,74.0,74.0,74.0,74.0,74.0,74.0
95,66.0,66.0,66.0,66.0,64.0,65.0,70.0,69.0,69.0,69.0,69.0,69.0,69.0
96,68.0,68.0,68.0,68.0,63.0,67.0,69.0,68.0,68.0,68.0,68.0,68.0,68.0
97,71.0,71.0,71.0,71.0,70.0,70.0,76.0,75.0,75.0,75.0,75.0,75.0,75.0
98,66.0,66.0,66.0,66.0,65.0,65.0,71.0,70.0,70.0,70.0,70.0,70.0,70.0
99,66.0,66.0,66.0,66.0,62.0,66.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
100,69.0,69.0,69.0,69.0,68.0,69.0,74.0,73.0,73.0,73.0,73.0,73.0,73.0
101,65.0,65.0,65.0,65.0,63.0,64.0,69.0,68.0,68.0,68.0,68.0,68.0,68.0
102,67.0,67.0,67.0,67.0,62.0,66.0,68.0,67.0,67.0,67.0,67.0,67.0,67.0
103,70.0,70.0,70.0,70.0,69.0,69.0,75.0,74.0,74.0,74.0,74.0,74.0,74.0
104,65.0,65.0,65.0,65.0,64.0,64.0,70.0,69.0,69.0,69.0,69.0,69.0,69.0
105,56.0,56.0,56.0,56.0,52.0,55.0,58.0,57.0,57.0,57.0,57.0,57.0,57.0
106,58.0,58.0,58.0,58.0,57.0,57.0,63.0,62.0,62.0,62.0,62.0,62.0,62.0
107,59.0,59.0,59.0,59.0,58.0,58.0,64.0,63.0,63.0,63.0,63.0,63.0,63.0
108,44.0,44.0,49.0,49.0,49.0,44.0,45.0,44.0,44.0,44.0,47.0,44.0,47.0
109,46.0,46.0,47.0,49.0,48.0,46.0,45.0,44.0,44.0,44.0,47.0,44.0,47.0
110,47.0,47.0,47.0,44.0,43.0,44.0,43.0,43.0,43.0,43.0,45.0,43.0,45.0
111,56.0,56.0,57.0,60.0,60.0,56.0,57.0,57.0,57.0,57.0,60.0,57.0,60.0
112,54.0,54.0,55.0,58.0,57.0,54.0,55.0,54.0,54.0,54.0,57.0,54.0,57.0
113,51.0,51.0,51.0,54.0,52.0,49.0,51.0,53.0,53.0,53.0,56.0,53.0,56.0
114,55.0,55.0,56.0,59.0,59.0,55.0,56.0,56.0,56.0,56.0,59.0,56.0,59.0
115,53.0,53.0,54.0,57.0,56.0,53.0,54.0,53.0,53.0,53.0,56.0,53.0,56.0
116,52.0,52.0,54.0,53.0,51.0,52.0,54.0,52.0,52.0,52.0,55.0,52.0,55.0
117,47.0,47.0,49.0,49.0,48.0,46.0,45.0,45.0,45.0,45.0,48.0,45.0,48.0
118,52.0,52.0,53.0,55.0,50.0,51.0,52.0,51.0,51.0,51.0,54.0,51.0,54.0
119,53.0,53.0,52.0,50.0,45.0,52.0,47.0,46.0,46.0,46.0,49.0,46.0,49.0
120,53.0,53.0,53.0,57.0,57.0,53.0,58.0,58.0,58.0,58.0,61.0,58.0,61.0
121,52.0,52.0,51.0,55.0,53.0,52.0,56.0,54.0,54.0,54.0,57.0,54.0,57.0
122,52.0,52.0,52.0,55.0,52.0,50.0,52.0,54.0,54.0,54.0,57.0,54.0,57.0
123,57.0,57.0,56.0,59.0,56.0,57.0,57.0,57.0,57.0,57.0,60.0,57.0,60.0
124,59.0,59.0,59.0,63.0,61.0,59.0,64.0,63.0,63.0,63.0,66.0,63.0,66.0
125,58.0,58.0,56.0,59.0,56.0,58.0,59.0,58.0,58.0,58.0,61.0,58.0,61.0
126,58.0,58.0,57.0,60.0,55.0,57.0,58.0,57.0,57.0,57.0,60.0,57.0,60.0
127,60.0,60.0,60.0,64.0,62.0,59.0,65.0,64.0,64.0,64.0,67.0,64.0,67.0
128,59.0,59.0,55.0,59.0,57.0,58.0,60.0,59.0,59.0,59.0,62.0,59.0,62.0
129,56.0,56.0,55.0,58.0,55.0,56.0,56.0,56.0,56.0,56.0,59.0,56.0,59.0
130,58.0,58.0,58.0,62.0,60.0,58.0,63.0,62.0,62.0,62.0,65.0,62.0,65.0
131,57.0,57.0,57.0,58.0,55.0,57.0,62.0,61.0,61.0,61.0,60.0,61.0,60.0
132,57.0,57.0,56.0,59.0,54.0,56.0,57.0,56.0,56.0,56.0,59.0,56.0,59.0
133,59.0,59.0,59.0,63.0,61.0,58.0,64.0,63.0,63.0,63.0,66.0,63.0,66.0
134,58.0,58.0,58.0,58.0,56.0,57.0,63.0,62.0,62.0,62.0,61.0,62.0,61.0
135,46.0,46.0,45.0,48.0,44.0,45.0,47.0,46.0,46.0,46.0,49.0,46.0,49.0
136,47.0,47.0,48.0,51.0,49.0,46.0,52.0,51.0,51.0,51.0,54.0,51.0,54.0
137,48.0,48.0,48.0,52.0,50.0,47.0,53.0,52.0,52.0,52.0,55.0,52.0,55.0
138,53.0,53.0,51.0,51.0,51.0,52.0,52.0,54.0,52.0,53.0,58.0,53.0,56.0
139,52.0,52.0,51.0,51.0,48.0,51.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0
140,53.0,53.0,53.0,53.0,47.0,51.0,47.0,52.0,48.0,49.0,54.0,49.0,52.0
141,54.0,54.0,52.0,56.0,51.0,53.0,53.0,54.0,52.0,52.0,58.0,52.0,56.0
142,58.0,58.0,58.0,58.0,56.0,58.0,59.0,57.0,57.0,58.0,61.0,58.0,61.0
143,59.0,59.0,58.0,58.0,53.0,59.0,54.0,57.0,53.0,53.0,61.0,53.0,57.0
144,54.0,54.0,53.0,57.0,52.0,53.0,54.0,53.0,53.0,53.0,57.0,53.0,57.0
145,59.0,59.0,58.0,58.0,57.0,58.0,59.0,58.0,58.0,59.0,62.0,59.0,62.0
146,60.0,60.0,55.0,55.0,54.0,59.0,55.0,58.0,54.0,54.0,62.0,54.0,58.0
147,53.0,53.0,51.0,55.0,50.0,53.0,52.0,53.0,51.0,51.0,57.0,51.0,55.0
148,57.0,57.0,57.0,57.0,55.0,57.0,58.0,56.0,56.0,57.0,60.0,57.0,60.0
149,58.0,58.0,57.0,57.0,52.0,58.0,58.0,57.0,57.0,57.0,60.0,57.0,57.0
150,54.0,54.0,52.0,56.0,51.0,53.0,53.0,52.0,52.0,52.0,56.0,52.0,56.0
151,58.0,58.0,58.0,58.0,57.0,58.0,59.0,57.0,57.0,58.0,61.0,58.0,61.0
152,59.0,59.0,54.0,54.0,53.0,58.0,59.0,58.0,58.0,58.0,61.0,58.0,58.0
153,53.0,53.0,51.0,55.0,50.0,52.0,52.0,51.0,51.0,52.0,55.0,52.0,55.0
154,59.0,59.0,58.0,58.0,57.0,58.0,59.0,58.0,58.0,59.0,62.0,59.0,62.0
155,58.0,58.0,53.0,53.0,52.0,57.0,54.0,53.0,53.0,54.0,57.0,54.0,57.0
156,52.0,52.0,50.0,54.0,49.0,52.0,51.0,52.0,50.0,50.0,56.0,50.0,54.0
157,56.0,56.0,56.0,56.0,54.0,56.0,57.0,55.0,55.0,56.0,59.0,56.0,59.0
158,57.0,57.0,56.0,56.0,51.0,57.0,57.0,56.0,56.0,56.0,59.0,56.0,56.0
159,53.0,53.0,51.0,55.0,50.0,52.0,52.0,51.0,51.0,51.0,55.0,51.0,55.0
160,57.0,57.0,57.0,57.0,56.0,57.0,58.0,56.0,56.0,57.0,60.0,57.0,60.0
161,58.0,58.0,53.0,53.0,52.0,57.0,58.0,57.0,57.0,57.0,60.0,57.0,57.0
162,52.0,52.0,50.0,54.0,49.0,51.0,51.0,50.0,50.0,51.0,54.0,51.0,54.0
163,58.0,58.0,57.0,57.0,56.0,57.0,58.0,57.0,57.0,58.0,61.0,58.0,61.0
164,57.0,57.0,52.0,52.0,51.0,56.0,57.0,56.0,56.0,57.0,56.0,57.0,56.0
165,42.0,42.0,41.0,44.0,40.0,41.0,42.0,41.0,41.0,41.0,45.0,41.0,45.0
166,47.0,47.0,46.0,46.0,45.0,46.0,47.0,46.0,46.0,46.0,50.0,46.0,50.0
167,48.0,48.0,46.0,46.0,45.0,47.0,47.0,46.0,46.0,47.0,50.0,47.0,50.0
