Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,40.0,40.0,40.0,40.0,40.0,39.0,39.0,39.0,40.0,40.0,40.0,40.0,39.0,39.0,39.0,39.0
1,42.0,42.0,41.0,41.0,41.0,41.0,41.0,41.0,40.0,38.0,38.0,40.0,41.0,41.0,41.0,41.0
2,45.0,45.0,45.0,45.0,45.0,44.0,44.0,44.0,42.0,41.0,41.0,42.0,44.0,44.0,44.0,44.0
3,40.0,40.0,40.0,40.0,40.0,39.0,39.0,39.0,41.0,40.0,40.0,41.0,39.0,39.0,39.0,39.0
4,41.0,41.0,41.0,41.0,41.0,40.0,40.0,40.0,43.0,43.0,43.0,43.0,40.0,40.0,40.0,40.0
5,45.0,45.0,45.0,45.0,45.0,44.0,44.0,44.0,43.0,43.0,43.0,43.0,44.0,44.0,44.0,44.0
6,39.0,39.0,40.0,40.0,40.0,38.0,38.0,38.0,41.0,41.0,41.0,41.0,38.0,38.0,38.0,38.0
7,41.0,41.0,42.0,42.0,42.0,40.0,40.0,40.0,42.0,42.0,42.0,42.0,40.0,40.0,40.0,40.0
8,45.0,45.0,46.0,46.0,46.0,44.0,44.0,44.0,43.0,43.0,43.0,43.0,44.0,44.0,44.0,44.0
9,44.0,44.0,44.0,44.0,44.0,43.0,43.0,43.0,40.0,41.0,41.0,40.0,43.0,43.0,43.0,43.0
10,46.0,46.0,46.0,46.0,46.0,45.0,45.0,45.0,43.0,43.0,43.0,43.0,45.0,45.0,45.0,45.0
11,46.0,46.0,46.0,46.0,46.0,45.0,45.0,45.0,43.0,41.0,41.0,43.0,45.0,45.0,45.0,45.0
12,45.0,45.0,44.0,44.0,44.0,44.0,44.0,44.0,41.0,40.0,40.0,41.0,44.0,44.0,44.0,44.0
13,46.0,46.0,45.0,45.0,45.0,45.0,45.0,45.0,42.0,42.0,42.0,42.0,45.0,45.0,45.0,45.0
14,47.0,47.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0,41.0,41.0,47.0,46.0,46.0,46.0,46.0
15,41.0,41.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
16,42.0,42.0,41.0,41.0,41.0,41.0,41.0,41.0,39.0,38.0,38.0,39.0,41.0,41.0,41.0,41.0
17,45.0,45.0,44.0,44.0,44.0,44.0,44.0,44.0,41.0,39.0,39.0,41.0,44.0,44.0,44.0,44.0
18,39.0,39.0,39.0,39.0,39.0,38.0,38.0,38.0,40.0,39.0,39.0,40.0,38.0,38.0,38.0,38.0
19,41.0,41.0,41.0,41.0,41.0,40.0,40.0,40.0,42.0,42.0,42.0,42.0,40.0,40.0,40.0,40.0
20,45.0,45.0,45.0,45.0,45.0,44.0,44.0,44.0,42.0,42.0,42.0,42.0,44.0,44.0,44.0,44.0
21,40.0,40.0,40.0,40.0,40.0,39.0,39.0,39.0,40.0,40.0,40.0,40.0,39.0,39.0,39.0,39.0
22,42.0,42.0,42.0,42.0,42.0,41.0,41.0,41.0,42.0,42.0,42.0,42.0,41.0,41.0,41.0,41.0
23,46.0,46.0,46.0,46.0,46.0,45.0,45.0,45.0,43.0,43.0,43.0,43.0,45.0,45.0,45.0,45.0
24,44.0,44.0,44.0,44.0,44.0,43.0,43.0,43.0,41.0,41.0,41.0,41.0,43.0,43.0,43.0,43.0
25,46.0,46.0,46.0,46.0,46.0,45.0,45.0,45.0,48.0,48.0,48.0,48.0,45.0,45.0,45.0,45.0
26,46.0,46.0,50.0,50.0,50.0,45.0,45.0,45.0,44.0,43.0,43.0,44.0,45.0,45.0,45.0,45.0
27,44.0,44.0,44.0,44.0,44.0,43.0,43.0,43.0,42.0,41.0,41.0,42.0,43.0,43.0,43.0,43.0
28,45.0,45.0,45.0,45.0,45.0,44.0,44.0,44.0,47.0,47.0,47.0,47.0,44.0,44.0,44.0,44.0
29,46.0,46.0,49.0,49.0,49.0,45.0,45.0,45.0,48.0,47.0,47.0,48.0,45.0,45.0,45.0,45.0
30,40.0,40.0,40.0,40.0,40.0,39.0,39.0,39.0,40.0,40.0,40.0,40.0,39.0,39.0,39.0,39.0
31,41.0,41.0,41.0,41.0,41.0,40.0,40.0,40.0,43.0,43.0,43.0,43.0,40.0,40.0,40.0,40.0
32,44.0,44.0,45.0,45.0,45.0,43.0,43.0,43.0,42.0,42.0,42.0,42.0,43.0,43.0,43.0,43.0
33,39.0,39.0,40.0,40.0,40.0,38.0,38.0,38.0,40.0,40.0,40.0,40.0,38.0,38.0,38.0,38.0
34,40.0,40.0,40.0,40.0,40.0,39.0,39.0,39.0,40.0,40.0,40.0,40.0,39.0,39.0,39.0,39.0
35,44.0,44.0,45.0,45.0,45.0,43.0,43.0,43.0,42.0,42.0,42.0,42.0,43.0,43.0,43.0,43.0
36,44.0,44.0,45.0,45.0,45.0,43.0,43.0,43.0,41.0,41.0,41.0,41.0,43.0,43.0,43.0,43.0
37,45.0,45.0,45.0,45.0,45.0,44.0,44.0,44.0,43.0,43.0,43.0,43.0,44.0,44.0,44.0,44.0
38,46.0,46.0,51.0,51.0,51.0,45.0,45.0,45.0,44.0,44.0,44.0,44.0,45.0,45.0,45.0,45.0
39,44.0,44.0,44.0,44.0,44.0,43.0,43.0,43.0,42.0,42.0,42.0,42.0,43.0,43.0,43.0,43.0
