Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,46.0,47.0,44.0,47.0,47.0,44.0,47.0,46.0
1,47.0,49.0,50.0,50.0,47.0,50.0,49.0,46.0
2,51.0,51.0,48.0,48.0,48.0,48.0,50.0,47.0
3,48.0,48.0,45.0,49.0,51.0,44.0,48.0,48.0
4,51.0,51.0,50.0,50.0,51.0,50.0,49.0,49.0
5,51.0,51.0,49.0,50.0,51.0,48.0,50.0,49.0
6,46.0,48.0,46.0,50.0,50.0,45.0,48.0,49.0
7,52.0,52.0,49.0,50.0,52.0,49.0,50.0,50.0
8,51.0,51.0,48.0,49.0,51.0,48.0,50.0,50.0
9,47.0,49.0,46.0,48.0,47.0,46.0,49.0,47.0
10,48.0,50.0,50.0,50.0,47.0,50.0,50.0,46.0
11,51.0,51.0,50.0,50.0,50.0,50.0,50.0,47.0
12,46.0,48.0,48.0,49.0,49.0,46.0,48.0,48.0
13,47.0,49.0,49.0,49.0,48.0,49.0,49.0,49.0
14,50.0,50.0,50.0,49.0,49.0,49.0,49.0,47.0
15,46.0,48.0,49.0,50.0,50.0,47.0,48.0,49.0
16,47.0,50.0,49.0,50.0,49.0,49.0,50.0,50.0
17,50.0,50.0,50.0,50.0,50.0,50.0,49.0,48.0
18,50.0,47.0,45.0,49.0,51.0,44.0,48.0,48.0
19,51.0,51.0,50.0,50.0,51.0,50.0,51.0,50.0
20,51.0,51.0,49.0,50.0,52.0,48.0,50.0,49.0
21,49.0,47.0,45.0,50.0,52.0,45.0,48.0,49.0
22,52.0,52.0,50.0,50.0,52.0,50.0,52.0,49.0
23,51.0,51.0,48.0,49.0,52.0,48.0,50.0,49.0
24,50.0,48.0,46.0,50.0,50.0,46.0,49.0,49.0
25,52.0,50.0,51.0,51.0,51.0,50.0,50.0,50.0
26,51.0,51.0,50.0,51.0,51.0,50.0,50.0,49.0
27,49.0,50.0,49.0,50.0,51.0,47.0,50.0,49.0
28,51.0,51.0,50.0,51.0,51.0,49.0,51.0,50.0
29,51.0,50.0,50.0,51.0,52.0,49.0,49.0,50.0
30,50.0,51.0,50.0,51.0,52.0,48.0,51.0,50.0
31,51.0,52.0,50.0,52.0,52.0,50.0,52.0,51.0
32,51.0,51.0,50.0,52.0,52.0,50.0,49.0,51.0
33,46.0,47.0,45.0,50.0,50.0,45.0,47.0,49.0
34,52.0,52.0,49.0,50.0,52.0,49.0,50.0,50.0
35,48.0,49.0,47.0,48.0,51.0,47.0,49.0,46.0
36,47.0,48.0,46.0,51.0,51.0,46.0,48.0,50.0
37,50.0,50.0,51.0,51.0,51.0,51.0,50.0,50.0
38,51.0,51.0,48.0,50.0,52.0,48.0,50.0,50.0
39,49.0,51.0,49.0,51.0,52.0,47.0,51.0,50.0
40,49.0,52.0,51.0,52.0,52.0,50.0,52.0,51.0
41,51.0,51.0,48.0,52.0,52.0,48.0,49.0,51.0
42,50.0,52.0,50.0,52.0,53.0,48.0,52.0,51.0
43,50.0,53.0,51.0,53.0,53.0,51.0,53.0,52.0
44,52.0,52.0,49.0,53.0,53.0,49.0,50.0,52.0
45,47.0,49.0,47.0,48.0,48.0,46.0,49.0,46.0
46,49.0,50.0,51.0,50.0,50.0,51.0,50.0,48.0
47,51.0,51.0,50.0,50.0,50.0,50.0,49.0,48.0
48,47.0,49.0,47.0,50.0,50.0,46.0,49.0,49.0
49,52.0,52.0,51.0,51.0,50.0,51.0,50.0,49.0
50,51.0,51.0,50.0,50.0,50.0,49.0,50.0,48.0
51,48.0,50.0,47.0,51.0,51.0,47.0,50.0,50.0
52,53.0,53.0,51.0,49.0,49.0,51.0,51.0,50.0
53,50.0,51.0,50.0,50.0,50.0,50.0,51.0,48.0
54,49.0,50.0,50.0,50.0,50.0,48.0,50.0,49.0
55,51.0,52.0,50.0,51.0,51.0,50.0,52.0,50.0
56,50.0,50.0,50.0,51.0,51.0,48.0,49.0,50.0
57,50.0,51.0,51.0,51.0,51.0,49.0,51.0,50.0
58,52.0,53.0,51.0,52.0,52.0,51.0,53.0,51.0
59,49.0,50.0,51.0,52.0,52.0,49.0,50.0,51.0
60,51.0,52.0,50.0,51.0,51.0,50.0,52.0,50.0
61,52.0,54.0,52.0,52.0,52.0,52.0,54.0,52.0
62,49.0,51.0,52.0,52.0,52.0,50.0,51.0,51.0
