Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,47.0,46.0,45.0,46.0,55.0,46.0,47.0,47.0,47.0,50.0,47.0,50.0,46.0,48.0,45.0,45.0
1,47.0,48.0,47.0,47.0,58.0,48.0,47.0,46.0,46.0,45.0,43.0,45.0,53.0,52.0,45.0,45.0
2,52.0,48.0,47.0,51.0,52.0,48.0,52.0,51.0,51.0,46.0,44.0,46.0,52.0,51.0,50.0,50.0
3,50.0,46.0,46.0,46.0,55.0,47.0,50.0,47.0,47.0,50.0,47.0,50.0,45.0,47.0,45.0,45.0
4,47.0,48.0,48.0,50.0,58.0,49.0,48.0,50.0,50.0,46.0,43.0,45.0,53.0,53.0,49.0,49.0
5,52.0,52.0,51.0,51.0,56.0,52.0,53.0,51.0,51.0,45.0,44.0,46.0,51.0,51.0,51.0,50.0
6,51.0,47.0,46.0,46.0,55.0,47.0,51.0,48.0,48.0,50.0,47.0,50.0,46.0,48.0,45.0,45.0
7,47.0,48.0,48.0,51.0,58.0,48.0,47.0,51.0,51.0,46.0,43.0,46.0,54.0,54.0,50.0,50.0
8,51.0,52.0,51.0,51.0,57.0,52.0,51.0,51.0,51.0,45.0,44.0,45.0,52.0,52.0,50.0,50.0
9,56.0,55.0,51.0,54.0,54.0,55.0,56.0,55.0,55.0,55.0,54.0,55.0,52.0,52.0,51.0,51.0
10,51.0,52.0,53.0,54.0,58.0,52.0,51.0,53.0,53.0,53.0,50.0,53.0,58.0,54.0,53.0,53.0
11,51.0,50.0,53.0,58.0,53.0,50.0,51.0,52.0,52.0,48.0,52.0,48.0,53.0,54.0,57.0,57.0
12,55.0,54.0,51.0,56.0,53.0,54.0,55.0,57.0,57.0,58.0,57.0,58.0,54.0,53.0,50.0,50.0
13,52.0,51.0,54.0,57.0,57.0,51.0,52.0,55.0,55.0,55.0,53.0,55.0,57.0,54.0,56.0,56.0
14,53.0,52.0,53.0,57.0,56.0,52.0,53.0,51.0,52.0,51.0,55.0,51.0,56.0,56.0,56.0,56.0
15,48.0,47.0,45.0,48.0,54.0,47.0,48.0,49.0,49.0,50.0,50.0,50.0,47.0,48.0,45.0,45.0
16,48.0,49.0,48.0,52.0,58.0,49.0,48.0,52.0,52.0,51.0,49.0,51.0,53.0,55.0,51.0,51.0
17,51.0,48.0,47.0,51.0,54.0,48.0,51.0,51.0,52.0,52.0,49.0,52.0,51.0,52.0,51.0,51.0
18,50.0,46.0,45.0,46.0,55.0,46.0,49.0,47.0,47.0,49.0,47.0,49.0,44.0,46.0,44.0,44.0
