Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,41.0,42.0,47.0,47.0,47.0,49.0,40.0,43.0,44.0,40.0,41.0,41.0,44.0,44.0,44.0,45.0
1,41.0,44.0,42.0,48.0,48.0,43.0,43.0,40.0,47.0,40.0,44.0,44.0,45.0,45.0,45.0,46.0
2,45.0,47.0,46.0,52.0,52.0,45.0,43.0,44.0,45.0,44.0,43.0,44.0,49.0,49.0,49.0,49.0
3,43.0,42.0,47.0,48.0,48.0,49.0,42.0,47.0,45.0,42.0,43.0,42.0,48.0,48.0,48.0,49.0
4,45.0,47.0,46.0,52.0,52.0,45.0,46.0,44.0,51.0,44.0,47.0,48.0,49.0,49.0,49.0,50.0
5,49.0,47.0,46.0,52.0,52.0,48.0,46.0,48.0,51.0,48.0,47.0,48.0,53.0,53.0,53.0,53.0
6,43.0,43.0,47.0,48.0,48.0,48.0,41.0,47.0,43.0,42.0,42.0,43.0,44.0,44.0,44.0,45.0
7,44.0,47.0,43.0,52.0,52.0,44.0,43.0,43.0,50.0,44.0,44.0,47.0,49.0,49.0,49.0,49.0
8,47.0,47.0,46.0,49.0,52.0,46.0,46.0,47.0,51.0,46.0,47.0,44.0,46.0,46.0,46.0,46.0
9,47.0,47.0,46.0,48.0,48.0,43.0,46.0,43.0,48.0,47.0,46.0,45.0,45.0,45.0,45.0,45.0
10,45.0,48.0,43.0,48.0,52.0,40.0,48.0,43.0,51.0,45.0,48.0,47.0,46.0,45.0,46.0,46.0
11,50.0,52.0,47.0,52.0,52.0,45.0,48.0,45.0,50.0,50.0,48.0,49.0,49.0,49.0,49.0,49.0
12,46.0,46.0,47.0,47.0,47.0,47.0,46.0,44.0,47.0,47.0,46.0,44.0,44.0,44.0,44.0,45.0
13,44.0,47.0,48.0,47.0,51.0,45.0,48.0,44.0,55.0,45.0,47.0,46.0,45.0,44.0,45.0,46.0
14,49.0,51.0,52.0,51.0,51.0,50.0,48.0,48.0,49.0,50.0,48.0,48.0,48.0,48.0,48.0,48.0
15,43.0,42.0,47.0,47.0,47.0,47.0,41.0,45.0,43.0,42.0,42.0,41.0,44.0,44.0,44.0,45.0
16,40.0,43.0,48.0,47.0,47.0,45.0,43.0,45.0,50.0,40.0,43.0,42.0,45.0,44.0,45.0,46.0
17,45.0,47.0,52.0,48.0,48.0,50.0,43.0,49.0,46.0,45.0,44.0,44.0,45.0,45.0,45.0,46.0
18,45.0,41.0,47.0,47.0,47.0,48.0,41.0,47.0,45.0,44.0,42.0,46.0,48.0,48.0,48.0,49.0
19,45.0,47.0,46.0,52.0,52.0,45.0,45.0,44.0,51.0,44.0,46.0,48.0,52.0,52.0,52.0,52.0
20,49.0,47.0,45.0,51.0,51.0,48.0,45.0,48.0,51.0,48.0,46.0,48.0,53.0,53.0,53.0,53.0
21,45.0,42.0,47.0,48.0,48.0,48.0,41.0,47.0,45.0,44.0,42.0,47.0,48.0,48.0,48.0,49.0
22,46.0,47.0,46.0,52.0,52.0,45.0,46.0,44.0,50.0,45.0,47.0,48.0,53.0,53.0,53.0,53.0
23,49.0,47.0,46.0,49.0,51.0,48.0,46.0,48.0,51.0,48.0,47.0,48.0,50.0,49.0,50.0,50.0
24,48.0,47.0,46.0,47.0,47.0,47.0,47.0,47.0,50.0,48.0,47.0,47.0,49.0,49.0,49.0,49.0
25,49.0,51.0,47.0,51.0,51.0,44.0,52.0,47.0,51.0,49.0,52.0,51.0,50.0,49.0,50.0,50.0
26,54.0,52.0,47.0,51.0,51.0,49.0,52.0,49.0,51.0,54.0,52.0,53.0,53.0,53.0,53.0,53.0
27,47.0,46.0,47.0,46.0,46.0,48.0,47.0,47.0,49.0,48.0,46.0,46.0,48.0,48.0,48.0,49.0
28,48.0,50.0,52.0,50.0,50.0,49.0,52.0,48.0,55.0,49.0,51.0,50.0,49.0,48.0,49.0,50.0
29,53.0,51.0,52.0,50.0,50.0,54.0,52.0,52.0,50.0,54.0,51.0,52.0,52.0,52.0,52.0,52.0
30,43.0,42.0,47.0,47.0,47.0,48.0,42.0,48.0,45.0,43.0,42.0,43.0,48.0,48.0,48.0,49.0
31,44.0,46.0,52.0,51.0,51.0,49.0,47.0,49.0,50.0,44.0,47.0,46.0,49.0,48.0,49.0,50.0
32,49.0,47.0,52.0,51.0,51.0,54.0,47.0,53.0,50.0,49.0,47.0,48.0,49.0,49.0,49.0,50.0
33,43.0,43.0,47.0,47.0,47.0,49.0,40.0,47.0,41.0,42.0,41.0,48.0,44.0,43.0,44.0,45.0
34,47.0,47.0,42.0,49.0,49.0,46.0,42.0,44.0,45.0,46.0,43.0,47.0,46.0,46.0,46.0,46.0
35,47.0,47.0,43.0,49.0,49.0,45.0,46.0,47.0,46.0,46.0,47.0,45.0,46.0,45.0,46.0,46.0
36,48.0,48.0,46.0,47.0,47.0,46.0,46.0,47.0,46.0,48.0,46.0,48.0,44.0,44.0,44.0,44.0
37,50.0,52.0,43.0,48.0,48.0,45.0,47.0,46.0,47.0,50.0,47.0,52.0,46.0,45.0,46.0,46.0
38,50.0,52.0,46.0,48.0,48.0,46.0,52.0,47.0,47.0,50.0,52.0,49.0,46.0,46.0,46.0,46.0
39,47.0,47.0,47.0,46.0,46.0,48.0,46.0,47.0,45.0,48.0,45.0,47.0,43.0,43.0,43.0,44.0
