Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,47.0,47.0,48.0,49.0,49.0
1,43.0,42.0,45.0,46.0,46.0
2,49.0,47.0,49.0,51.0,51.0
3,48.0,47.0,48.0,48.0,48.0
4,45.0,45.0,46.0,46.0,46.0
5,48.0,47.0,49.0,50.0,50.0
6,47.0,47.0,49.0,49.0,49.0
7,46.0,46.0,47.0,47.0,47.0
8,48.0,48.0,50.0,50.0,50.0
9,48.0,48.0,49.0,49.0,49.0
10,47.0,46.0,47.0,47.0,47.0
11,47.0,47.0,49.0,49.0,49.0
12,47.0,47.0,48.0,48.0,48.0
13,49.0,47.0,49.0,49.0,49.0
14,48.0,48.0,50.0,50.0,50.0
15,48.0,48.0,48.0,48.0,48.0
16,49.0,47.0,49.0,49.0,49.0
17,48.0,48.0,50.0,50.0,50.0
18,47.0,47.0,47.0,47.0,47.0
19,45.0,45.0,45.0,45.0,45.0
20,47.0,47.0,48.0,49.0,49.0
21,47.0,47.0,48.0,48.0,48.0
22,46.0,46.0,46.0,46.0,46.0
23,47.0,47.0,49.0,49.0,49.0
24,47.0,47.0,48.0,48.0,48.0
25,47.0,47.0,47.0,47.0,47.0
26,47.0,47.0,48.0,48.0,48.0
27,46.0,46.0,47.0,47.0,47.0
28,50.0,50.0,48.0,48.0,48.0
29,51.0,51.0,53.0,53.0,53.0
30,47.0,47.0,47.0,47.0,47.0
31,50.0,50.0,48.0,48.0,48.0
32,51.0,51.0,53.0,53.0,53.0
33,46.0,46.0,48.0,48.0,48.0
34,43.0,43.0,45.0,45.0,45.0
35,48.0,48.0,50.0,50.0,50.0
36,46.0,46.0,49.0,49.0,49.0
37,47.0,46.0,48.0,48.0,48.0
38,47.0,47.0,49.0,49.0,49.0
39,46.0,46.0,48.0,48.0,48.0
40,47.0,47.0,49.0,49.0,49.0
41,52.0,52.0,53.0,53.0,53.0
42,46.0,46.0,48.0,48.0,48.0
43,47.0,47.0,49.0,49.0,49.0
44,52.0,52.0,53.0,53.0,53.0
45,48.0,48.0,49.0,49.0,49.0
46,47.0,47.0,48.0,47.0,47.0
47,47.0,51.0,53.0,49.0,49.0
48,54.0,54.0,54.0,54.0,54.0
49,52.0,52.0,53.0,53.0,53.0
50,49.0,50.0,52.0,50.0,50.0
51,55.0,55.0,54.0,54.0,54.0
52,52.0,52.0,53.0,53.0,53.0
53,49.0,49.0,50.0,50.0,50.0
54,53.0,53.0,53.0,53.0,53.0
55,51.0,51.0,52.0,52.0,52.0
56,50.0,49.0,51.0,50.0,50.0
57,54.0,54.0,53.0,53.0,53.0
58,51.0,51.0,52.0,52.0,52.0
59,50.0,48.0,50.0,50.0,50.0
60,50.0,50.0,49.0,49.0,49.0
61,48.0,48.0,50.0,50.0,50.0
62,50.0,48.0,50.0,50.0,50.0
63,46.0,46.0,46.0,46.0,46.0
64,44.0,44.0,44.0,44.0,44.0
65,46.0,46.0,47.0,48.0,48.0
66,46.0,46.0,47.0,47.0,47.0
67,45.0,45.0,45.0,45.0,45.0
68,47.0,47.0,48.0,48.0,48.0
69,46.0,46.0,47.0,47.0,47.0
70,47.0,47.0,46.0,46.0,46.0
71,47.0,47.0,47.0,47.0,47.0
72,45.0,45.0,46.0,46.0,46.0
73,49.0,49.0,47.0,47.0,47.0
74,50.0,50.0,52.0,52.0,52.0
75,46.0,46.0,46.0,46.0,46.0
76,49.0,49.0,47.0,47.0,47.0
77,50.0,50.0,52.0,52.0,52.0
78,45.0,45.0,47.0,47.0,47.0
79,42.0,42.0,44.0,44.0,44.0
80,47.0,47.0,49.0,49.0,49.0
81,46.0,46.0,48.0,48.0,48.0
82,47.0,47.0,47.0,47.0,47.0
83,47.0,47.0,48.0,48.0,48.0
84,45.0,45.0,47.0,47.0,47.0
85,47.0,47.0,48.0,48.0,48.0
86,51.0,51.0,52.0,52.0,52.0
87,46.0,46.0,47.0,47.0,47.0
88,47.0,47.0,48.0,48.0,48.0
