Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9
45,41.0,38.0,36.0,39.0,39.0,36.0,37.0,40.0,36.0,36.0
46,42.0,37.0,35.0,39.0,38.0,36.0,36.0,40.0,36.0,36.0
47,39.0,39.0,37.0,39.0,38.0,33.0,38.0,39.0,35.0,35.0
48,41.0,39.0,39.0,39.0,38.0,40.0,39.0,41.0,40.0,40.0
49,42.0,40.0,39.0,40.0,37.0,41.0,40.0,40.0,41.0,41.0
50,39.0,42.0,39.0,42.0,38.0,38.0,42.0,42.0,38.0,38.0
51,38.0,40.0,40.0,40.0,39.0,40.0,40.0,40.0,40.0,40.0
52,40.0,41.0,40.0,41.0,38.0,41.0,41.0,40.0,41.0,41.0
53,38.0,43.0,38.0,43.0,39.0,38.0,38.0,40.0,38.0,38.0
54,40.0,38.0,38.0,38.0,38.0,40.0,38.0,40.0,40.0,40.0
55,41.0,39.0,38.0,39.0,37.0,41.0,39.0,39.0,41.0,41.0
56,38.0,41.0,38.0,41.0,38.0,38.0,41.0,41.0,38.0,38.0
57,38.0,39.0,39.0,39.0,38.0,40.0,39.0,39.0,40.0,40.0
58,39.0,40.0,39.0,40.0,37.0,41.0,40.0,39.0,41.0,41.0
59,38.0,42.0,37.0,42.0,38.0,38.0,37.0,39.0,38.0,38.0
60,38.0,36.0,35.0,37.0,39.0,35.0,36.0,37.0,35.0,35.0
61,38.0,37.0,35.0,37.0,38.0,36.0,36.0,36.0,36.0,36.0
62,38.0,38.0,36.0,38.0,39.0,35.0,36.0,38.0,35.0,35.0
63,36.0,35.0,35.0,36.0,35.0,33.0,34.0,36.0,33.0,33.0
64,40.0,38.0,38.0,39.0,39.0,36.0,38.0,39.0,36.0,36.0
65,38.0,36.0,40.0,41.0,36.0,34.0,40.0,40.0,34.0,34.0
66,37.0,36.0,35.0,37.0,36.0,34.0,35.0,36.0,34.0,34.0
67,41.0,39.0,39.0,40.0,40.0,37.0,39.0,40.0,37.0,37.0
68,39.0,37.0,37.0,42.0,37.0,35.0,37.0,41.0,35.0,35.0
69,37.0,38.0,38.0,38.0,36.0,39.0,38.0,38.0,39.0,39.0
70,38.0,36.0,36.0,37.0,37.0,35.0,36.0,40.0,35.0,35.0
71,39.0,42.0,40.0,43.0,38.0,36.0,41.0,42.0,36.0,36.0
72,37.0,37.0,37.0,37.0,35.0,39.0,37.0,37.0,39.0,39.0
73,38.0,35.0,35.0,36.0,36.0,35.0,36.0,39.0,35.0,35.0
74,41.0,41.0,39.0,42.0,40.0,37.0,40.0,41.0,37.0,37.0
75,37.0,36.0,34.0,36.0,36.0,34.0,35.0,36.0,34.0,34.0
76,38.0,36.0,35.0,37.0,37.0,35.0,36.0,37.0,35.0,35.0
77,41.0,42.0,39.0,42.0,40.0,37.0,39.0,41.0,37.0,37.0
78,37.0,35.0,34.0,36.0,36.0,34.0,35.0,35.0,34.0,34.0
79,38.0,36.0,36.0,37.0,38.0,34.0,36.0,37.0,34.0,34.0
80,38.0,37.0,36.0,38.0,38.0,34.0,36.0,37.0,34.0,34.0
81,38.0,39.0,39.0,39.0,37.0,40.0,39.0,39.0,40.0,40.0
82,39.0,37.0,36.0,38.0,38.0,35.0,37.0,38.0,35.0,35.0
83,40.0,38.0,38.0,39.0,39.0,37.0,38.0,39.0,37.0,37.0
84,38.0,38.0,38.0,38.0,36.0,40.0,38.0,38.0,40.0,40.0
85,38.0,36.0,35.0,37.0,37.0,36.0,36.0,37.0,36.0,36.0
86,42.0,40.0,40.0,41.0,41.0,38.0,40.0,41.0,38.0,38.0
87,38.0,36.0,35.0,37.0,37.0,35.0,36.0,37.0,35.0,35.0
88,38.0,37.0,36.0,37.0,38.0,36.0,36.0,37.0,36.0,36.0
89,42.0,40.0,40.0,41.0,41.0,38.0,40.0,41.0,38.0,38.0
90,40.0,37.0,35.0,38.0,38.0,35.0,36.0,39.0,35.0,35.0
91,41.0,36.0,34.0,38.0,37.0,35.0,35.0,39.0,35.0,35.0
92,38.0,38.0,36.0,38.0,37.0,32.0,37.0,38.0,34.0,34.0
93,40.0,38.0,38.0,38.0,37.0,39.0,38.0,40.0,39.0,39.0
94,41.0,39.0,38.0,39.0,36.0,40.0,39.0,40.0,40.0,40.0
95,38.0,41.0,40.0,41.0,37.0,37.0,41.0,41.0,37.0,37.0
96,37.0,39.0,39.0,39.0,38.0,39.0,39.0,39.0,39.0,39.0
97,39.0,40.0,39.0,40.0,37.0,40.0,40.0,39.0,40.0,40.0
98,37.0,42.0,38.0,42.0,38.0,37.0,37.0,41.0,37.0,37.0
99,39.0,37.0,37.0,37.0,37.0,39.0,37.0,39.0,39.0,39.0
100,40.0,38.0,37.0,38.0,36.0,40.0,38.0,39.0,40.0,40.0
101,37.0,40.0,39.0,40.0,37.0,37.0,40.0,40.0,37.0,37.0
102,37.0,38.0,38.0,38.0,37.0,39.0,38.0,38.0,39.0,39.0
103,38.0,39.0,38.0,39.0,36.0,40.0,39.0,38.0,40.0,40.0
104,37.0,41.0,37.0,41.0,37.0,37.0,36.0,40.0,37.0,37.0
105,37.0,35.0,34.0,36.0,38.0,34.0,35.0,36.0,34.0,34.0
106,37.0,36.0,34.0,36.0,37.0,35.0,35.0,35.0,35.0,35.0
107,37.0,37.0,35.0,37.0,38.0,34.0,35.0,37.0,34.0,34.0
108,33.0,31.0,30.0,32.0,31.0,30.0,31.0,31.0,30.0,30.0
109,34.0,31.0,32.0,32.0,34.0,29.0,32.0,32.0,30.0,30.0
110,34.0,33.0,31.0,34.0,33.0,30.0,32.0,33.0,30.0,30.0
111,33.0,35.0,35.0,34.0,32.0,36.0,36.0,34.0,36.0,36.0
112,35.0,33.0,32.0,34.0,34.0,30.0,33.0,33.0,32.0,32.0
113,35.0,34.0,33.0,37.0,34.0,32.0,33.0,35.0,32.0,32.0
114,33.0,34.0,34.0,33.0,32.0,36.0,35.0,33.0,36.0,36.0
115,35.0,32.0,31.0,33.0,33.0,31.0,33.0,32.0,32.0,32.0
116,37.0,35.0,35.0,36.0,36.0,33.0,35.0,36.0,33.0,33.0
117,33.0,32.0,30.0,32.0,33.0,31.0,31.0,32.0,31.0,31.0
118,35.0,32.0,32.0,32.0,34.0,31.0,33.0,32.0,32.0,32.0
119,37.0,35.0,35.0,36.0,37.0,33.0,35.0,36.0,33.0,33.0
120,36.0,36.0,35.0,35.0,36.0,36.0,36.0,35.0,36.0,36.0
121,38.0,34.0,33.0,35.0,34.0,32.0,33.0,36.0,32.0,32.0
122,38.0,38.0,34.0,39.0,38.0,33.0,37.0,37.0,33.0,33.0
123,36.0,35.0,34.0,35.0,36.0,36.0,36.0,35.0,36.0,36.0
124,38.0,36.0,36.0,36.0,34.0,36.0,36.0,36.0,37.0,37.0
125,38.0,37.0,36.0,38.0,38.0,37.0,37.0,39.0,37.0,37.0
126,33.0,36.0,35.0,36.0,33.0,35.0,36.0,35.0,35.0,35.0
127,35.0,37.0,36.0,37.0,35.0,36.0,37.0,37.0,37.0,37.0
128,38.0,38.0,37.0,38.0,39.0,37.0,37.0,37.0,37.0,37.0
129,35.0,34.0,33.0,34.0,35.0,35.0,35.0,34.0,35.0,35.0
130,37.0,35.0,35.0,36.0,34.0,36.0,36.0,35.0,37.0,37.0
131,38.0,36.0,35.0,37.0,38.0,37.0,36.0,38.0,37.0,37.0
132,33.0,35.0,34.0,35.0,32.0,35.0,35.0,34.0,35.0,35.0
133,35.0,36.0,36.0,37.0,34.0,36.0,37.0,36.0,37.0,37.0
134,38.0,37.0,36.0,38.0,38.0,37.0,37.0,37.0,37.0,37.0
135,33.0,31.0,30.0,31.0,33.0,30.0,31.0,31.0,30.0,30.0
136,35.0,32.0,32.0,32.0,35.0,31.0,33.0,32.0,32.0,32.0
137,38.0,36.0,35.0,37.0,39.0,35.0,36.0,37.0,35.0,35.0
138,37.0,36.0,35.0,36.0,36.0,36.0,36.0,35.0,36.0,36.0
139,38.0,35.0,34.0,36.0,36.0,33.0,35.0,37.0,33.0,33.0
140,39.0,39.0,35.0,39.0,39.0,33.0,38.0,37.0,35.0,35.0
141,37.0,36.0,35.0,37.0,36.0,36.0,36.0,36.0,36.0,36.0
142,38.0,37.0,36.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0
143,42.0,42.0,39.0,42.0,42.0,38.0,42.0,40.0,38.0,38.0
144,36.0,37.0,35.0,37.0,37.0,36.0,37.0,36.0,36.0,36.0
145,38.0,38.0,37.0,38.0,38.0,37.0,38.0,37.0,37.0,37.0
146,42.0,43.0,37.0,43.0,43.0,38.0,38.0,40.0,38.0,38.0
147,36.0,35.0,35.0,36.0,36.0,36.0,35.0,36.0,36.0,36.0
148,37.0,37.0,35.0,36.0,37.0,37.0,37.0,36.0,37.0,37.0
149,42.0,41.0,39.0,41.0,42.0,41.0,41.0,40.0,41.0,41.0
150,36.0,36.0,35.0,36.0,37.0,36.0,36.0,36.0,36.0,36.0
151,38.0,37.0,36.0,37.0,38.0,37.0,37.0,36.0,37.0,37.0
152,42.0,42.0,40.0,42.0,43.0,41.0,41.0,40.0,41.0,41.0
153,34.0,36.0,35.0,36.0,36.0,35.0,36.0,35.0,36.0,36.0
154,35.0,37.0,35.0,37.0,35.0,36.0,37.0,36.0,37.0,37.0
155,40.0,41.0,40.0,41.0,40.0,41.0,41.0,40.0,41.0,41.0
156,35.0,34.0,34.0,35.0,35.0,35.0,34.0,35.0,35.0,35.0
157,36.0,36.0,34.0,35.0,36.0,36.0,36.0,36.0,36.0,36.0
158,41.0,40.0,38.0,40.0,41.0,41.0,40.0,39.0,41.0,41.0
159,35.0,35.0,34.0,35.0,36.0,35.0,35.0,35.0,35.0,35.0
160,37.0,36.0,35.0,36.0,37.0,36.0,37.0,35.0,37.0,37.0
161,41.0,41.0,39.0,41.0,42.0,41.0,40.0,39.0,41.0,41.0
162,33.0,35.0,34.0,35.0,35.0,35.0,36.0,34.0,36.0,36.0
163,35.0,36.0,36.0,37.0,34.0,36.0,37.0,36.0,37.0,37.0
164,39.0,40.0,39.0,40.0,39.0,41.0,40.0,39.0,41.0,41.0
165,34.0,31.0,30.0,32.0,34.0,30.0,32.0,31.0,31.0,31.0
166,35.0,32.0,31.0,32.0,35.0,31.0,33.0,31.0,32.0,32.0
167,38.0,37.0,35.0,37.0,40.0,36.0,36.0,36.0,36.0,36.0
