Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,38.0,38.0,33.0,35.0,38.0,38.0,37.0,37.0,35.0,36.0,35.0,38.0,35.0,33.0,36.0,35.0
1,35.0,32.0,34.0,32.0,35.0,36.0,32.0,33.0,36.0,29.0,31.0,33.0,31.0,34.0,31.0,36.0
2,36.0,33.0,35.0,37.0,36.0,36.0,32.0,33.0,36.0,33.0,34.0,33.0,35.0,35.0,33.0,36.0
3,38.0,38.0,33.0,35.0,39.0,39.0,37.0,37.0,35.0,40.0,35.0,38.0,35.0,33.0,40.0,35.0
4,39.0,39.0,34.0,36.0,39.0,38.0,38.0,38.0,36.0,33.0,36.0,39.0,36.0,34.0,35.0,36.0
5,40.0,39.0,35.0,36.0,40.0,39.0,39.0,39.0,36.0,37.0,36.0,39.0,36.0,35.0,37.0,36.0
6,38.0,38.0,32.0,35.0,39.0,39.0,38.0,38.0,34.0,36.0,35.0,38.0,35.0,32.0,36.0,34.0
7,40.0,40.0,34.0,36.0,39.0,39.0,39.0,39.0,35.0,33.0,37.0,40.0,37.0,34.0,34.0,35.0
8,40.0,40.0,34.0,36.0,40.0,40.0,40.0,40.0,35.0,36.0,37.0,40.0,37.0,34.0,36.0,36.0
9,40.0,39.0,40.0,38.0,38.0,38.0,38.0,38.0,42.0,41.0,40.0,39.0,39.0,40.0,37.0,42.0
10,40.0,39.0,41.0,37.0,36.0,34.0,39.0,39.0,41.0,35.0,38.0,40.0,38.0,41.0,32.0,41.0
11,41.0,40.0,42.0,39.0,36.0,35.0,40.0,40.0,42.0,38.0,36.0,40.0,36.0,42.0,34.0,42.0
12,39.0,38.0,39.0,37.0,38.0,38.0,37.0,37.0,41.0,40.0,39.0,38.0,38.0,39.0,40.0,41.0
13,39.0,39.0,40.0,36.0,39.0,38.0,38.0,38.0,40.0,34.0,37.0,39.0,37.0,40.0,34.0,40.0
14,40.0,39.0,41.0,38.0,40.0,39.0,39.0,39.0,41.0,37.0,36.0,39.0,36.0,41.0,37.0,41.0
15,38.0,38.0,32.0,35.0,38.0,39.0,37.0,37.0,34.0,35.0,35.0,38.0,35.0,32.0,41.0,34.0
16,32.0,32.0,34.0,31.0,39.0,39.0,32.0,33.0,33.0,33.0,33.0,33.0,33.0,34.0,35.0,33.0
17,33.0,32.0,34.0,35.0,40.0,40.0,32.0,33.0,34.0,33.0,33.0,33.0,33.0,34.0,38.0,34.0
18,39.0,37.0,32.0,35.0,40.0,40.0,37.0,37.0,34.0,40.0,34.0,37.0,34.0,33.0,40.0,35.0
19,40.0,39.0,34.0,35.0,40.0,39.0,38.0,38.0,35.0,33.0,35.0,39.0,35.0,33.0,35.0,35.0
20,41.0,39.0,34.0,35.0,41.0,40.0,39.0,39.0,35.0,37.0,35.0,39.0,35.0,34.0,37.0,35.0
21,38.0,38.0,32.0,35.0,39.0,39.0,38.0,38.0,34.0,37.0,34.0,38.0,34.0,32.0,37.0,34.0
22,39.0,40.0,34.0,36.0,39.0,39.0,39.0,39.0,35.0,33.0,36.0,40.0,36.0,34.0,35.0,35.0
23,40.0,40.0,34.0,36.0,40.0,40.0,40.0,40.0,35.0,37.0,36.0,40.0,36.0,34.0,37.0,36.0
24,40.0,39.0,40.0,42.0,38.0,38.0,39.0,39.0,42.0,42.0,39.0,39.0,39.0,40.0,38.0,42.0
25,41.0,40.0,41.0,41.0,37.0,35.0,40.0,40.0,41.0,39.0,40.0,41.0,40.0,41.0,36.0,41.0
26,42.0,41.0,42.0,42.0,37.0,36.0,41.0,41.0,42.0,40.0,41.0,41.0,41.0,42.0,38.0,42.0
27,39.0,38.0,39.0,41.0,39.0,38.0,38.0,38.0,41.0,41.0,38.0,38.0,38.0,39.0,41.0,41.0
28,40.0,40.0,40.0,40.0,40.0,39.0,39.0,39.0,40.0,38.0,40.0,40.0,40.0,40.0,38.0,40.0
29,41.0,40.0,41.0,41.0,41.0,40.0,40.0,40.0,41.0,39.0,40.0,40.0,40.0,41.0,39.0,41.0
30,37.0,38.0,32.0,35.0,39.0,39.0,37.0,37.0,34.0,37.0,34.0,38.0,34.0,32.0,42.0,34.0
31,34.0,33.0,34.0,33.0,40.0,40.0,33.0,34.0,33.0,37.0,33.0,34.0,33.0,34.0,39.0,33.0
32,34.0,33.0,34.0,34.0,41.0,41.0,33.0,34.0,34.0,37.0,33.0,34.0,33.0,34.0,40.0,34.0
33,34.0,32.0,29.0,32.0,38.0,39.0,32.0,32.0,28.0,36.0,32.0,32.0,32.0,29.0,36.0,28.0
34,35.0,34.0,32.0,33.0,35.0,36.0,34.0,34.0,32.0,33.0,34.0,34.0,34.0,32.0,34.0,32.0
35,36.0,34.0,31.0,36.0,36.0,37.0,34.0,34.0,33.0,36.0,34.0,34.0,34.0,31.0,35.0,33.0
36,39.0,40.0,36.0,40.0,38.0,38.0,40.0,40.0,36.0,38.0,40.0,40.0,40.0,36.0,37.0,36.0
37,40.0,41.0,37.0,41.0,37.0,36.0,41.0,41.0,37.0,38.0,41.0,41.0,41.0,37.0,35.0,37.0
38,41.0,42.0,38.0,41.0,37.0,37.0,42.0,42.0,38.0,38.0,42.0,42.0,42.0,38.0,37.0,38.0
39,38.0,39.0,35.0,39.0,39.0,39.0,39.0,39.0,35.0,37.0,39.0,39.0,39.0,35.0,37.0,35.0
