Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,50.0,49.0,50.0,48.0,48.0,48.0,50.0,48.0
1,50.0,50.0,50.0,42.0,42.0,51.0,51.0,49.0
2,55.0,50.0,51.0,48.0,48.0,49.0,56.0,49.0
3,51.0,50.0,50.0,51.0,51.0,48.0,51.0,51.0
4,52.0,51.0,55.0,47.0,47.0,50.0,52.0,53.0
5,56.0,51.0,51.0,49.0,49.0,49.0,57.0,53.0
6,49.0,49.0,48.0,46.0,46.0,47.0,49.0,48.0
7,50.0,51.0,50.0,43.0,43.0,50.0,51.0,50.0
8,53.0,50.0,48.0,46.0,46.0,49.0,54.0,49.0
9,49.0,53.0,54.0,52.0,52.0,45.0,50.0,52.0
10,50.0,50.0,51.0,48.0,48.0,49.0,50.0,49.0
11,55.0,50.0,51.0,48.0,48.0,49.0,56.0,49.0
12,49.0,52.0,53.0,51.0,51.0,45.0,49.0,51.0
13,50.0,50.0,50.0,47.0,47.0,48.0,50.0,49.0
14,55.0,50.0,51.0,49.0,49.0,51.0,55.0,49.0
15,48.0,48.0,48.0,46.0,46.0,45.0,49.0,47.0
16,50.0,51.0,50.0,48.0,48.0,49.0,51.0,50.0
17,50.0,50.0,50.0,48.0,48.0,51.0,51.0,49.0
18,51.0,49.0,49.0,51.0,51.0,47.0,50.0,51.0
19,52.0,51.0,55.0,47.0,47.0,49.0,51.0,53.0
20,56.0,51.0,51.0,49.0,49.0,49.0,56.0,53.0
21,50.0,50.0,48.0,47.0,47.0,48.0,50.0,49.0
22,51.0,52.0,50.0,44.0,44.0,49.0,52.0,51.0
23,53.0,51.0,48.0,46.0,46.0,50.0,53.0,50.0
24,50.0,54.0,54.0,53.0,53.0,48.0,51.0,53.0
25,51.0,51.0,56.0,49.0,49.0,48.0,51.0,50.0
26,56.0,51.0,50.0,49.0,49.0,48.0,57.0,50.0
27,50.0,53.0,53.0,52.0,52.0,47.0,50.0,52.0
28,51.0,51.0,55.0,48.0,48.0,48.0,51.0,50.0
29,56.0,51.0,51.0,50.0,50.0,50.0,56.0,50.0
30,49.0,49.0,48.0,47.0,47.0,47.0,50.0,48.0
31,51.0,52.0,50.0,49.0,49.0,48.0,52.0,51.0
32,51.0,51.0,50.0,49.0,49.0,50.0,52.0,50.0
33,47.0,47.0,44.0,44.0,44.0,46.0,47.0,46.0
34,48.0,49.0,49.0,41.0,41.0,46.0,49.0,48.0
35,48.0,48.0,45.0,40.0,40.0,47.0,48.0,47.0
36,47.0,51.0,49.0,50.0,50.0,46.0,48.0,50.0
37,48.0,48.0,51.0,46.0,46.0,47.0,48.0,47.0
38,53.0,48.0,51.0,46.0,46.0,47.0,54.0,47.0
39,47.0,50.0,48.0,49.0,49.0,45.0,47.0,49.0
40,48.0,48.0,50.0,45.0,45.0,47.0,48.0,47.0
41,53.0,48.0,50.0,47.0,47.0,50.0,53.0,47.0
42,46.0,46.0,43.0,44.0,44.0,46.0,47.0,45.0
43,48.0,49.0,49.0,46.0,46.0,46.0,49.0,48.0
44,48.0,48.0,48.0,46.0,46.0,50.0,49.0,47.0
45,42.0,42.0,47.0,44.0,44.0,45.0,39.0,44.0
46,44.0,42.0,49.0,42.0,42.0,46.0,42.0,43.0
47,46.0,42.0,50.0,46.0,46.0,49.0,44.0,42.0
48,42.0,43.0,48.0,45.0,45.0,46.0,39.0,45.0
49,45.0,46.0,49.0,47.0,47.0,48.0,42.0,47.0
50,46.0,46.0,53.0,47.0,47.0,49.0,45.0,46.0
51,42.0,42.0,49.0,44.0,44.0,46.0,39.0,44.0
52,46.0,47.0,50.0,48.0,48.0,49.0,43.0,48.0
53,46.0,47.0,54.0,47.0,47.0,49.0,44.0,47.0
54,41.0,42.0,47.0,44.0,44.0,45.0,38.0,44.0
55,44.0,45.0,48.0,46.0,46.0,47.0,41.0,46.0
56,45.0,45.0,52.0,46.0,46.0,48.0,44.0,45.0
57,41.0,41.0,48.0,43.0,43.0,45.0,39.0,43.0
58,45.0,46.0,49.0,47.0,47.0,48.0,42.0,47.0
59,46.0,46.0,53.0,46.0,46.0,49.0,45.0,46.0
60,41.0,37.0,43.0,38.0,38.0,45.0,38.0,39.0
61,44.0,42.0,48.0,42.0,42.0,46.0,43.0,43.0
62,43.0,42.0,48.0,41.0,41.0,49.0,43.0,42.0
63,50.0,48.0,48.0,50.0,50.0,46.0,49.0,50.0
64,51.0,50.0,54.0,46.0,46.0,48.0,50.0,52.0
65,55.0,50.0,50.0,48.0,48.0,48.0,55.0,52.0
66,50.0,49.0,47.0,47.0,47.0,47.0,49.0,49.0
67,51.0,51.0,49.0,44.0,44.0,48.0,51.0,51.0
68,52.0,50.0,47.0,45.0,45.0,49.0,52.0,50.0
69,50.0,53.0,53.0,53.0,53.0,47.0,50.0,53.0
70,51.0,50.0,55.0,49.0,49.0,47.0,50.0,50.0
71,56.0,50.0,49.0,49.0,49.0,47.0,56.0,50.0
72,50.0,52.0,52.0,52.0,52.0,46.0,49.0,52.0
73,51.0,50.0,54.0,48.0,48.0,47.0,50.0,50.0
74,56.0,50.0,50.0,50.0,50.0,49.0,55.0,50.0
75,49.0,48.0,47.0,47.0,47.0,46.0,49.0,48.0
76,51.0,51.0,49.0,49.0,49.0,47.0,51.0,51.0
77,51.0,50.0,49.0,49.0,49.0,49.0,51.0,50.0
78,47.0,46.0,43.0,44.0,44.0,45.0,46.0,46.0
79,48.0,48.0,48.0,41.0,41.0,45.0,48.0,48.0
80,48.0,47.0,44.0,40.0,40.0,46.0,47.0,47.0
81,47.0,50.0,48.0,50.0,50.0,45.0,47.0,50.0
82,48.0,47.0,50.0,46.0,46.0,46.0,47.0,47.0
83,53.0,47.0,50.0,46.0,46.0,46.0,53.0,47.0
84,47.0,49.0,47.0,49.0,49.0,44.0,46.0,49.0
85,48.0,47.0,49.0,45.0,45.0,46.0,47.0,47.0
86,53.0,47.0,49.0,47.0,47.0,49.0,52.0,47.0
87,46.0,45.0,42.0,44.0,44.0,45.0,46.0,45.0
88,48.0,48.0,48.0,46.0,46.0,45.0,48.0,48.0
89,48.0,47.0,47.0,46.0,46.0,49.0,48.0,47.0
90,43.0,42.0,46.0,45.0,45.0,44.0,39.0,45.0
91,45.0,43.0,48.0,43.0,43.0,45.0,43.0,44.0
92,47.0,43.0,49.0,47.0,47.0,48.0,44.0,43.0
93,43.0,43.0,47.0,46.0,46.0,45.0,39.0,46.0
94,46.0,47.0,48.0,48.0,48.0,47.0,43.0,48.0
95,47.0,47.0,52.0,48.0,48.0,48.0,45.0,47.0
96,43.0,42.0,48.0,45.0,45.0,45.0,39.0,45.0
97,47.0,48.0,49.0,49.0,49.0,48.0,44.0,49.0
98,47.0,48.0,53.0,48.0,48.0,48.0,44.0,48.0
99,42.0,42.0,46.0,45.0,45.0,44.0,38.0,45.0
100,45.0,46.0,47.0,47.0,47.0,46.0,42.0,47.0
101,46.0,46.0,51.0,47.0,47.0,47.0,44.0,46.0
102,42.0,41.0,47.0,44.0,44.0,44.0,39.0,44.0
103,46.0,47.0,48.0,48.0,48.0,47.0,43.0,48.0
104,47.0,47.0,52.0,47.0,47.0,48.0,45.0,47.0
105,42.0,37.0,42.0,39.0,39.0,44.0,38.0,40.0
106,45.0,43.0,47.0,43.0,43.0,45.0,44.0,44.0
107,44.0,43.0,47.0,42.0,42.0,48.0,44.0,43.0
108,41.0,36.0,36.0,38.0,38.0,38.0,36.0,40.0
109,42.0,41.0,44.0,35.0,35.0,38.0,41.0,42.0
110,42.0,41.0,38.0,34.0,34.0,39.0,41.0,41.0
