Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8
0,34.0,34.0,35.0,34.0,34.0,34.0,37.0,34.0,31.0
1,32.0,32.0,36.0,35.0,35.0,35.0,34.0,35.0,32.0
2,36.0,36.0,36.0,32.0,32.0,32.0,37.0,32.0,32.0
3,34.0,34.0,36.0,36.0,36.0,36.0,37.0,36.0,31.0
4,36.0,36.0,37.0,37.0,37.0,37.0,38.0,37.0,33.0
5,36.0,36.0,36.0,36.0,36.0,36.0,38.0,36.0,35.0
6,35.0,35.0,35.0,35.0,35.0,35.0,37.0,35.0,31.0
7,37.0,37.0,36.0,35.0,35.0,35.0,39.0,35.0,33.0
8,37.0,37.0,36.0,36.0,36.0,36.0,39.0,36.0,36.0
9,35.0,35.0,38.0,34.0,34.0,34.0,36.0,35.0,31.0
10,36.0,32.0,37.0,36.0,36.0,36.0,35.0,37.0,32.0
11,37.0,37.0,36.0,33.0,33.0,33.0,37.0,34.0,32.0
12,34.0,34.0,37.0,34.0,34.0,34.0,35.0,34.0,30.0
13,35.0,32.0,38.0,35.0,35.0,35.0,36.0,36.0,32.0
14,36.0,36.0,37.0,35.0,35.0,35.0,37.0,36.0,32.0
15,31.0,31.0,38.0,34.0,34.0,34.0,36.0,35.0,31.0
16,33.0,33.0,37.0,36.0,36.0,36.0,37.0,37.0,33.0
17,33.0,33.0,37.0,36.0,36.0,36.0,36.0,37.0,33.0
18,34.0,34.0,36.0,37.0,37.0,37.0,37.0,37.0,31.0
19,35.0,35.0,37.0,37.0,37.0,37.0,37.0,37.0,35.0
20,36.0,36.0,37.0,38.0,38.0,38.0,39.0,38.0,34.0
21,35.0,35.0,36.0,36.0,36.0,36.0,38.0,36.0,32.0
22,36.0,36.0,37.0,36.0,36.0,36.0,38.0,36.0,36.0
23,37.0,37.0,36.0,37.0,37.0,37.0,39.0,37.0,35.0
24,36.0,36.0,38.0,35.0,35.0,35.0,35.0,36.0,32.0
25,38.0,38.0,37.0,38.0,38.0,38.0,37.0,38.0,35.0
26,37.0,37.0,37.0,36.0,36.0,36.0,38.0,37.0,36.0
27,35.0,35.0,37.0,34.0,34.0,34.0,35.0,35.0,31.0
28,37.0,37.0,38.0,37.0,37.0,37.0,37.0,37.0,34.0
29,36.0,36.0,38.0,35.0,35.0,35.0,38.0,36.0,35.0
30,35.0,35.0,38.0,35.0,35.0,35.0,35.0,36.0,32.0
31,38.0,38.0,38.0,36.0,36.0,36.0,37.0,37.0,34.0
32,37.0,37.0,38.0,36.0,36.0,36.0,36.0,37.0,34.0
33,36.0,36.0,35.0,34.0,34.0,34.0,36.0,34.0,31.0
