Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10
119,47.0,47.0,44.0,47.0,47.0,47.0,49.0,49.0,48.0,48.0,46.0
120,44.0,43.0,42.0,43.0,43.0,42.0,46.0,46.0,43.0,43.0,47.0
121,43.0,43.0,43.0,43.0,44.0,44.0,41.0,41.0,43.0,43.0,43.0
122,44.0,43.0,43.0,43.0,41.0,40.0,41.0,41.0,41.0,41.0,45.0
123,44.0,44.0,43.0,44.0,47.0,47.0,47.0,47.0,43.0,43.0,47.0
124,43.0,46.0,45.0,46.0,49.0,49.0,48.0,48.0,46.0,46.0,48.0
125,43.0,49.0,49.0,49.0,45.0,45.0,48.0,48.0,46.0,46.0,48.0
126,45.0,45.0,44.0,45.0,48.0,48.0,48.0,48.0,44.0,44.0,48.0
127,44.0,47.0,46.0,47.0,50.0,50.0,49.0,49.0,47.0,47.0,49.0
128,44.0,50.0,50.0,50.0,46.0,46.0,49.0,49.0,47.0,47.0,49.0
129,43.0,43.0,43.0,43.0,46.0,46.0,46.0,46.0,42.0,42.0,47.0
130,42.0,45.0,45.0,45.0,48.0,48.0,47.0,47.0,45.0,45.0,48.0
131,43.0,49.0,49.0,49.0,46.0,44.0,47.0,47.0,45.0,45.0,48.0
132,44.0,44.0,44.0,44.0,47.0,47.0,47.0,47.0,43.0,43.0,48.0
133,43.0,46.0,46.0,46.0,49.0,49.0,48.0,48.0,46.0,46.0,49.0
134,44.0,50.0,50.0,50.0,47.0,45.0,48.0,48.0,46.0,46.0,49.0
135,45.0,45.0,39.0,45.0,46.0,44.0,48.0,48.0,43.0,43.0,44.0
136,44.0,46.0,40.0,46.0,50.0,50.0,49.0,49.0,45.0,45.0,45.0
137,45.0,47.0,44.0,47.0,48.0,46.0,49.0,49.0,45.0,45.0,46.0
138,46.0,39.0,38.0,39.0,42.0,42.0,41.0,41.0,42.0,42.0,41.0
139,44.0,40.0,40.0,40.0,43.0,44.0,39.0,38.0,39.0,39.0,43.0
140,44.0,40.0,40.0,40.0,40.0,40.0,38.0,38.0,40.0,40.0,43.0
141,51.0,42.0,41.0,42.0,47.0,46.0,46.0,46.0,44.0,44.0,46.0
142,44.0,43.0,42.0,43.0,48.0,48.0,45.0,45.0,44.0,44.0,48.0
143,45.0,45.0,45.0,45.0,45.0,44.0,43.0,43.0,45.0,45.0,48.0
144,52.0,43.0,42.0,43.0,48.0,47.0,47.0,47.0,45.0,45.0,47.0
145,45.0,44.0,43.0,44.0,49.0,49.0,46.0,46.0,45.0,45.0,49.0
146,46.0,46.0,46.0,46.0,46.0,45.0,44.0,44.0,46.0,46.0,49.0
147,50.0,42.0,42.0,42.0,47.0,47.0,45.0,45.0,43.0,43.0,46.0
148,43.0,47.0,47.0,47.0,49.0,49.0,44.0,44.0,45.0,45.0,48.0
149,44.0,45.0,45.0,45.0,48.0,48.0,43.0,43.0,44.0,44.0,48.0
150,51.0,43.0,43.0,43.0,48.0,48.0,46.0,46.0,44.0,44.0,47.0
151,44.0,48.0,48.0,48.0,50.0,50.0,45.0,45.0,46.0,46.0,49.0
152,45.0,46.0,46.0,46.0,49.0,49.0,44.0,44.0,45.0,45.0,49.0
153,45.0,44.0,44.0,44.0,49.0,49.0,46.0,46.0,44.0,44.0,47.0
154,45.0,44.0,44.0,44.0,51.0,51.0,46.0,46.0,47.0,47.0,49.0
155,45.0,47.0,47.0,47.0,50.0,50.0,44.0,44.0,46.0,46.0,49.0
156,49.0,42.0,42.0,42.0,46.0,46.0,44.0,44.0,42.0,42.0,45.0
157,42.0,47.0,47.0,47.0,48.0,48.0,43.0,43.0,44.0,44.0,47.0
158,43.0,45.0,45.0,45.0,47.0,47.0,42.0,42.0,43.0,43.0,47.0
159,50.0,43.0,43.0,43.0,47.0,47.0,45.0,45.0,43.0,43.0,46.0
160,43.0,48.0,48.0,48.0,49.0,49.0,44.0,44.0,45.0,45.0,48.0
161,44.0,46.0,46.0,46.0,48.0,48.0,43.0,43.0,44.0,44.0,48.0
162,44.0,44.0,44.0,44.0,48.0,48.0,45.0,45.0,43.0,43.0,47.0
163,44.0,44.0,44.0,44.0,50.0,50.0,45.0,45.0,46.0,46.0,49.0
164,44.0,47.0,47.0,47.0,49.0,49.0,44.0,44.0,45.0,45.0,49.0
165,45.0,43.0,38.0,43.0,46.0,44.0,46.0,46.0,42.0,42.0,44.0
166,45.0,41.0,38.0,41.0,50.0,50.0,44.0,44.0,45.0,45.0,46.0
167,44.0,42.0,42.0,42.0,47.0,46.0,44.0,44.0,44.0,44.0,45.0
