Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,51.0,53.0,53.0,52.0,53.0,53.0,53.0
1,52.0,56.0,58.0,53.0,54.0,54.0,54.0
2,54.0,53.0,56.0,56.0,51.0,51.0,51.0
3,54.0,56.0,56.0,55.0,53.0,53.0,53.0
4,55.0,57.0,58.0,56.0,54.0,54.0,54.0
5,56.0,56.0,58.0,57.0,54.0,54.0,54.0
6,53.0,55.0,55.0,54.0,53.0,53.0,53.0
7,54.0,56.0,58.0,55.0,54.0,54.0,54.0
8,55.0,56.0,57.0,56.0,54.0,54.0,54.0
9,51.0,52.0,53.0,52.0,50.0,50.0,50.0
10,54.0,54.0,56.0,54.0,51.0,51.0,51.0
11,55.0,53.0,56.0,56.0,51.0,51.0,51.0
12,51.0,51.0,53.0,51.0,50.0,50.0,50.0
13,53.0,53.0,57.0,53.0,55.0,55.0,55.0
14,55.0,56.0,58.0,56.0,54.0,54.0,54.0
15,51.0,52.0,53.0,51.0,49.0,49.0,49.0
16,52.0,54.0,57.0,53.0,51.0,51.0,51.0
17,55.0,56.0,58.0,54.0,54.0,54.0,54.0
18,55.0,55.0,56.0,55.0,52.0,52.0,52.0
19,55.0,57.0,60.0,56.0,53.0,53.0,53.0
20,56.0,57.0,60.0,58.0,53.0,53.0,53.0
21,54.0,55.0,56.0,54.0,52.0,52.0,52.0
22,56.0,57.0,59.0,56.0,53.0,53.0,53.0
23,56.0,57.0,59.0,58.0,54.0,54.0,54.0
24,54.0,55.0,56.0,55.0,51.0,51.0,51.0
25,56.0,57.0,58.0,58.0,54.0,54.0,54.0
26,56.0,56.0,58.0,57.0,54.0,54.0,54.0
27,54.0,54.0,56.0,54.0,50.0,50.0,50.0
28,55.0,56.0,60.0,57.0,54.0,54.0,54.0
29,56.0,56.0,60.0,57.0,54.0,54.0,54.0
30,54.0,55.0,56.0,54.0,50.0,50.0,50.0
31,55.0,57.0,60.0,56.0,50.0,50.0,50.0
32,56.0,57.0,60.0,56.0,54.0,54.0,54.0
33,53.0,54.0,55.0,53.0,49.0,49.0,49.0
34,55.0,56.0,58.0,55.0,50.0,50.0,50.0
35,55.0,56.0,57.0,55.0,54.0,54.0,54.0
36,53.0,54.0,55.0,54.0,50.0,50.0,50.0
37,55.0,56.0,56.0,55.0,54.0,54.0,54.0
38,55.0,56.0,57.0,57.0,54.0,54.0,54.0
39,53.0,53.0,55.0,53.0,49.0,49.0,49.0
40,55.0,55.0,59.0,55.0,53.0,53.0,53.0
41,55.0,56.0,59.0,57.0,54.0,54.0,54.0
42,53.0,54.0,55.0,53.0,49.0,49.0,49.0
43,55.0,56.0,59.0,55.0,50.0,50.0,50.0
44,55.0,56.0,59.0,56.0,54.0,54.0,54.0
45,51.0,51.0,56.0,56.0,50.0,50.0,50.0
46,55.0,56.0,57.0,57.0,51.0,51.0,51.0
47,55.0,53.0,56.0,56.0,51.0,51.0,51.0
48,52.0,51.0,56.0,56.0,50.0,51.0,50.0
49,55.0,55.0,57.0,57.0,54.0,54.0,54.0
50,55.0,54.0,57.0,57.0,54.0,54.0,54.0
51,51.0,52.0,56.0,53.0,50.0,50.0,50.0
52,55.0,55.0,57.0,56.0,54.0,54.0,54.0
53,55.0,54.0,57.0,57.0,54.0,54.0,54.0
54,51.0,50.0,55.0,55.0,49.0,50.0,49.0
55,55.0,54.0,56.0,56.0,53.0,53.0,53.0
56,54.0,53.0,56.0,56.0,55.0,55.0,55.0
57,50.0,51.0,55.0,52.0,49.0,49.0,49.0
58,55.0,54.0,56.0,55.0,53.0,53.0,53.0
59,54.0,54.0,57.0,56.0,55.0,55.0,55.0
60,50.0,52.0,53.0,51.0,49.0,49.0,49.0
61,51.0,55.0,55.0,52.0,50.0,50.0,50.0
62,52.0,54.0,57.0,55.0,51.0,51.0,51.0
63,54.0,54.0,55.0,55.0,51.0,51.0,51.0
64,54.0,56.0,59.0,56.0,52.0,52.0,52.0
65,55.0,56.0,60.0,61.0,53.0,53.0,53.0
66,53.0,54.0,56.0,55.0,51.0,51.0,51.0
67,55.0,56.0,58.0,56.0,52.0,52.0,52.0
68,55.0,56.0,59.0,61.0,53.0,53.0,53.0
69,54.0,55.0,56.0,56.0,50.0,50.0,50.0
70,55.0,56.0,61.0,61.0,53.0,53.0,53.0
71,56.0,57.0,60.0,60.0,55.0,55.0,55.0
72,54.0,54.0,55.0,55.0,49.0,49.0,49.0
73,54.0,55.0,60.0,60.0,53.0,53.0,53.0
74,56.0,56.0,60.0,60.0,54.0,54.0,54.0
75,53.0,54.0,55.0,55.0,49.0,49.0,49.0
76,54.0,56.0,59.0,56.0,49.0,49.0,49.0
77,55.0,56.0,60.0,56.0,53.0,53.0,53.0
78,53.0,55.0,56.0,54.0,48.0,48.0,48.0
79,54.0,56.0,57.0,55.0,50.0,50.0,50.0
80,55.0,57.0,58.0,60.0,53.0,53.0,53.0
81,53.0,55.0,56.0,55.0,49.0,49.0,49.0
82,55.0,56.0,60.0,60.0,53.0,53.0,53.0
83,55.0,56.0,59.0,60.0,55.0,55.0,55.0
84,53.0,54.0,56.0,54.0,49.0,49.0,49.0
85,54.0,56.0,59.0,59.0,52.0,52.0,52.0
86,55.0,56.0,59.0,60.0,54.0,54.0,54.0
87,52.0,54.0,56.0,54.0,48.0,48.0,48.0
88,54.0,56.0,58.0,55.0,49.0,49.0,49.0
89,56.0,56.0,59.0,55.0,53.0,53.0,53.0
90,54.0,54.0,59.0,59.0,50.0,50.0,50.0
91,55.0,56.0,60.0,60.0,55.0,55.0,55.0
92,56.0,56.0,57.0,57.0,54.0,54.0,54.0
93,55.0,54.0,59.0,59.0,49.0,50.0,49.0
94,55.0,56.0,60.0,60.0,54.0,54.0,54.0
95,56.0,56.0,60.0,60.0,54.0,54.0,54.0
96,54.0,55.0,59.0,56.0,49.0,49.0,49.0
97,56.0,56.0,60.0,57.0,53.0,53.0,53.0
98,56.0,56.0,60.0,60.0,54.0,54.0,54.0
99,54.0,53.0,58.0,58.0,48.0,49.0,48.0
100,54.0,55.0,59.0,59.0,53.0,53.0,53.0
101,55.0,55.0,59.0,59.0,54.0,54.0,54.0
102,53.0,54.0,58.0,55.0,49.0,49.0,49.0
103,55.0,56.0,59.0,56.0,52.0,52.0,52.0
104,55.0,56.0,60.0,59.0,54.0,54.0,54.0
105,53.0,55.0,55.0,51.0,48.0,48.0,48.0
106,54.0,56.0,57.0,52.0,49.0,49.0,49.0
107,55.0,56.0,60.0,56.0,50.0,50.0,50.0
108,52.0,54.0,55.0,51.0,48.0,48.0,48.0
109,53.0,55.0,56.0,52.0,49.0,49.0,49.0
110,54.0,56.0,57.0,56.0,50.0,50.0,50.0
111,52.0,54.0,55.0,53.0,49.0,49.0,49.0
112,54.0,55.0,56.0,56.0,50.0,50.0,50.0
113,54.0,56.0,56.0,59.0,51.0,51.0,51.0
114,52.0,53.0,55.0,53.0,48.0,48.0,48.0
115,53.0,55.0,56.0,55.0,49.0,49.0,49.0
116,54.0,56.0,58.0,59.0,50.0,50.0,50.0
117,51.0,53.0,55.0,50.0,48.0,48.0,48.0
118,53.0,55.0,56.0,52.0,49.0,49.0,49.0
119,55.0,55.0,58.0,54.0,50.0,50.0,50.0
120,53.0,53.0,58.0,58.0,49.0,49.0,49.0
121,54.0,56.0,59.0,59.0,51.0,51.0,51.0
122,55.0,56.0,56.0,56.0,54.0,54.0,54.0
123,54.0,53.0,58.0,58.0,49.0,50.0,49.0
124,54.0,56.0,59.0,59.0,50.0,50.0,50.0
125,55.0,56.0,59.0,59.0,54.0,54.0,54.0
126,53.0,54.0,58.0,55.0,49.0,49.0,49.0
127,55.0,55.0,59.0,56.0,50.0,50.0,50.0
128,55.0,55.0,59.0,59.0,54.0,54.0,54.0
129,53.0,52.0,57.0,57.0,48.0,49.0,48.0
130,53.0,55.0,58.0,58.0,49.0,49.0,49.0
131,55.0,55.0,58.0,58.0,53.0,53.0,53.0
132,52.0,53.0,57.0,54.0,48.0,48.0,48.0
133,54.0,55.0,58.0,55.0,49.0,49.0,49.0
134,55.0,55.0,59.0,58.0,53.0,53.0,53.0
135,52.0,54.0,54.0,50.0,48.0,48.0,48.0
136,53.0,55.0,56.0,52.0,49.0,49.0,49.0
137,55.0,55.0,59.0,55.0,50.0,50.0,50.0
138,50.0,51.0,52.0,51.0,53.0,53.0,53.0
139,51.0,56.0,56.0,52.0,54.0,54.0,54.0
140,55.0,52.0,56.0,56.0,51.0,51.0,51.0
141,50.0,51.0,55.0,55.0,53.0,53.0,53.0
142,55.0,56.0,56.0,52.0,54.0,54.0,54.0
143,55.0,56.0,56.0,56.0,54.0,54.0,54.0
144,50.0,51.0,55.0,55.0,53.0,53.0,53.0
145,55.0,56.0,56.0,52.0,54.0,54.0,54.0
146,55.0,56.0,56.0,56.0,54.0,54.0,54.0
147,50.0,50.0,55.0,55.0,52.0,52.0,52.0
148,55.0,55.0,55.0,51.0,53.0,53.0,53.0
149,55.0,55.0,56.0,56.0,53.0,53.0,53.0
150,50.0,51.0,55.0,55.0,52.0,52.0,52.0
151,55.0,56.0,55.0,52.0,53.0,53.0,53.0
152,55.0,56.0,56.0,56.0,54.0,54.0,54.0
153,50.0,51.0,53.0,51.0,49.0,49.0,49.0
154,55.0,53.0,55.0,52.0,50.0,50.0,50.0
155,55.0,55.0,56.0,56.0,54.0,54.0,54.0
156,49.0,49.0,54.0,54.0,51.0,51.0,51.0
157,54.0,54.0,54.0,51.0,52.0,52.0,52.0
158,55.0,54.0,55.0,55.0,53.0,53.0,53.0
159,49.0,50.0,54.0,54.0,51.0,51.0,51.0
160,54.0,55.0,54.0,51.0,52.0,52.0,52.0
161,55.0,55.0,55.0,55.0,53.0,53.0,53.0
162,49.0,51.0,52.0,50.0,48.0,48.0,48.0
163,54.0,53.0,54.0,52.0,50.0,50.0,50.0
164,55.0,56.0,56.0,55.0,53.0,53.0,53.0
165,49.0,50.0,52.0,51.0,48.0,48.0,48.0
166,50.0,51.0,53.0,52.0,49.0,49.0,49.0
167,51.0,55.0,55.0,52.0,50.0,50.0,50.0
