Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,40.0,45.0,45.0,49.0,45.0,45.0
1,40.0,41.0,43.0,46.0,43.0,41.0
2,45.0,46.0,42.0,45.0,42.0,46.0
3,45.0,50.0,50.0,50.0,50.0,50.0
4,45.0,46.0,48.0,47.0,48.0,46.0
5,46.0,51.0,45.0,46.0,45.0,51.0
6,44.0,45.0,45.0,45.0,45.0,45.0
7,44.0,41.0,43.0,42.0,43.0,41.0
8,45.0,46.0,41.0,43.0,41.0,46.0
9,44.0,44.0,44.0,43.0,44.0,44.0
10,45.0,44.0,42.0,42.0,42.0,44.0
11,49.0,49.0,42.0,46.0,43.0,49.0
12,47.0,45.0,48.0,48.0,48.0,45.0
13,44.0,45.0,45.0,44.0,45.0,45.0
14,48.0,50.0,50.0,50.0,50.0,50.0
15,42.0,46.0,49.0,48.0,49.0,46.0
16,44.0,46.0,46.0,45.0,46.0,46.0
17,46.0,51.0,51.0,51.0,51.0,51.0
18,45.0,51.0,51.0,51.0,51.0,51.0
19,46.0,46.0,47.0,48.0,47.0,46.0
20,50.0,51.0,46.0,47.0,46.0,51.0
21,46.0,49.0,50.0,49.0,50.0,49.0
22,47.0,45.0,48.0,47.0,48.0,45.0
23,51.0,50.0,46.0,46.0,47.0,50.0
24,45.0,49.0,43.0,44.0,43.0,49.0
25,45.0,46.0,46.0,45.0,46.0,46.0
26,48.0,50.0,48.0,49.0,48.0,50.0
27,46.0,49.0,51.0,51.0,51.0,49.0
28,49.0,51.0,50.0,49.0,50.0,51.0
29,49.0,55.0,50.0,51.0,50.0,55.0
30,46.0,50.0,50.0,49.0,50.0,50.0
31,47.0,51.0,51.0,50.0,51.0,51.0
32,45.0,56.0,51.0,52.0,51.0,56.0
33,44.0,46.0,45.0,45.0,45.0,46.0
34,44.0,40.0,43.0,44.0,43.0,40.0
35,48.0,46.0,42.0,44.0,42.0,46.0
36,44.0,44.0,44.0,45.0,44.0,44.0
37,45.0,46.0,42.0,44.0,44.0,46.0
38,48.0,48.0,43.0,44.0,44.0,48.0
39,46.0,44.0,48.0,49.0,48.0,44.0
40,47.0,51.0,45.0,46.0,45.0,51.0
41,47.0,50.0,50.0,51.0,50.0,50.0
42,45.0,45.0,49.0,50.0,49.0,45.0
43,45.0,46.0,46.0,47.0,46.0,46.0
44,46.0,51.0,51.0,52.0,51.0,51.0
45,44.0,43.0,45.0,43.0,45.0,43.0
46,45.0,43.0,42.0,45.0,44.0,43.0
47,49.0,48.0,42.0,49.0,42.0,48.0
48,47.0,46.0,49.0,50.0,49.0,46.0
49,45.0,44.0,45.0,44.0,45.0,44.0
50,49.0,49.0,50.0,50.0,50.0,49.0
51,44.0,45.0,50.0,49.0,50.0,45.0
52,46.0,45.0,46.0,45.0,46.0,45.0
53,50.0,50.0,51.0,51.0,51.0,50.0
54,47.0,45.0,48.0,49.0,48.0,45.0
55,48.0,45.0,50.0,49.0,50.0,45.0
56,53.0,50.0,50.0,51.0,50.0,50.0
57,48.0,45.0,49.0,50.0,49.0,45.0
58,49.0,46.0,51.0,50.0,51.0,46.0
59,54.0,51.0,51.0,52.0,51.0,51.0
60,43.0,45.0,50.0,50.0,50.0,45.0
61,45.0,41.0,51.0,50.0,51.0,41.0
62,49.0,44.0,52.0,52.0,52.0,44.0
63,50.0,50.0,50.0,52.0,50.0,50.0
64,48.0,45.0,46.0,49.0,46.0,45.0
65,51.0,50.0,45.0,48.0,45.0,50.0
66,51.0,51.0,49.0,50.0,49.0,51.0
67,49.0,45.0,47.0,48.0,47.0,45.0
68,52.0,50.0,45.0,46.0,46.0,50.0
69,48.0,50.0,49.0,48.0,49.0,50.0
70,51.0,46.0,48.0,47.0,48.0,46.0
71,49.0,50.0,47.0,50.0,47.0,50.0
72,47.0,49.0,50.0,52.0,50.0,49.0
73,50.0,50.0,50.0,50.0,50.0,50.0
74,50.0,54.0,55.0,54.0,55.0,54.0
75,45.0,50.0,50.0,50.0,50.0,50.0
76,49.0,51.0,51.0,51.0,51.0,51.0
77,51.0,55.0,56.0,55.0,56.0,55.0
78,52.0,45.0,49.0,51.0,49.0,45.0
79,50.0,40.0,47.0,49.0,48.0,40.0
80,53.0,45.0,45.0,47.0,47.0,45.0
81,49.0,45.0,50.0,49.0,50.0,45.0
82,52.0,45.0,49.0,48.0,49.0,45.0
83,50.0,48.0,47.0,47.0,47.0,48.0
84,48.0,46.0,50.0,50.0,50.0,46.0
85,51.0,50.0,51.0,51.0,51.0,50.0
86,51.0,49.0,56.0,55.0,56.0,49.0
87,46.0,45.0,51.0,51.0,51.0,45.0
88,50.0,46.0,52.0,52.0,52.0,46.0
89,52.0,50.0,57.0,56.0,57.0,50.0
90,45.0,44.0,44.0,45.0,44.0,44.0
91,44.0,46.0,46.0,45.0,46.0,46.0
92,48.0,48.0,47.0,48.0,47.0,48.0
93,48.0,45.0,50.0,49.0,50.0,45.0
94,49.0,50.0,50.0,49.0,50.0,50.0
95,48.0,49.0,49.0,49.0,49.0,49.0
96,49.0,45.0,50.0,49.0,50.0,45.0
97,50.0,45.0,51.0,50.0,51.0,45.0
98,49.0,50.0,50.0,50.0,50.0,50.0
99,48.0,44.0,49.0,50.0,49.0,44.0
100,49.0,49.0,54.0,53.0,54.0,49.0
101,52.0,50.0,54.0,53.0,54.0,50.0
102,49.0,45.0,50.0,51.0,50.0,45.0
103,50.0,50.0,55.0,54.0,55.0,50.0
104,53.0,50.0,55.0,54.0,55.0,50.0
105,45.0,44.0,51.0,49.0,51.0,44.0
106,46.0,45.0,52.0,50.0,52.0,45.0
107,48.0,50.0,53.0,51.0,53.0,50.0
108,47.0,45.0,44.0,46.0,44.0,45.0
109,45.0,39.0,42.0,44.0,43.0,39.0
110,48.0,45.0,42.0,43.0,42.0,45.0
111,44.0,45.0,45.0,44.0,45.0,45.0
112,47.0,45.0,44.0,43.0,44.0,45.0
113,45.0,48.0,42.0,43.0,43.0,48.0
114,43.0,44.0,47.0,47.0,47.0,44.0
115,46.0,50.0,46.0,46.0,46.0,50.0
116,46.0,49.0,51.0,50.0,51.0,49.0
117,41.0,45.0,48.0,48.0,48.0,45.0
118,45.0,45.0,47.0,47.0,47.0,45.0
119,47.0,50.0,52.0,51.0,52.0,50.0
120,41.0,43.0,44.0,42.0,44.0,43.0
121,42.0,46.0,41.0,43.0,43.0,46.0
122,45.0,46.0,42.0,43.0,43.0,46.0
123,44.0,45.0,46.0,45.0,47.0,45.0
124,44.0,50.0,45.0,44.0,45.0,50.0
125,46.0,49.0,46.0,48.0,46.0,49.0
126,44.0,45.0,47.0,46.0,48.0,45.0
127,45.0,45.0,46.0,45.0,46.0,45.0
128,46.0,50.0,47.0,49.0,47.0,50.0
129,45.0,44.0,47.0,49.0,48.0,44.0
130,45.0,49.0,49.0,51.0,49.0,49.0
131,48.0,48.0,49.0,50.0,49.0,48.0
132,44.0,44.0,48.0,50.0,49.0,44.0
133,46.0,50.0,50.0,52.0,50.0,50.0
134,49.0,49.0,50.0,51.0,50.0,49.0
135,40.0,44.0,48.0,46.0,48.0,44.0
136,41.0,45.0,47.0,47.0,47.0,45.0
137,42.0,50.0,51.0,52.0,51.0,50.0
138,40.0,43.0,44.0,43.0,44.0,43.0
139,43.0,42.0,46.0,45.0,46.0,42.0
140,46.0,43.0,46.0,46.0,46.0,43.0
141,44.0,45.0,48.0,47.0,48.0,45.0
142,44.0,43.0,45.0,44.0,45.0,43.0
143,47.0,44.0,50.0,46.0,50.0,44.0
144,41.0,44.0,45.0,43.0,45.0,44.0
145,43.0,42.0,46.0,43.0,46.0,42.0
146,46.0,44.0,51.0,46.0,51.0,44.0
147,45.0,45.0,49.0,47.0,49.0,45.0
148,46.0,44.0,50.0,49.0,51.0,44.0
149,50.0,45.0,51.0,50.0,51.0,45.0
150,45.0,45.0,50.0,48.0,50.0,45.0
151,47.0,43.0,51.0,50.0,52.0,43.0
152,51.0,45.0,52.0,51.0,52.0,45.0
153,40.0,45.0,47.0,47.0,47.0,45.0
154,44.0,39.0,49.0,45.0,49.0,39.0
155,46.0,44.0,52.0,50.0,52.0,44.0
156,45.0,44.0,50.0,50.0,50.0,44.0
157,47.0,43.0,50.0,48.0,52.0,43.0
158,51.0,44.0,54.0,53.0,54.0,44.0
159,46.0,45.0,51.0,51.0,51.0,45.0
160,48.0,44.0,51.0,49.0,53.0,44.0
161,52.0,44.0,55.0,54.0,55.0,44.0
162,45.0,44.0,50.0,50.0,52.0,44.0
163,46.0,42.0,52.0,50.0,52.0,42.0
164,51.0,45.0,56.0,55.0,56.0,45.0
165,38.0,45.0,47.0,45.0,47.0,45.0
166,40.0,37.0,47.0,45.0,47.0,37.0
167,44.0,42.0,52.0,50.0,52.0,42.0
