Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,47.0,49.0,49.0,49.0,49.0,50.0
1,51.0,46.0,46.0,53.0,50.0,51.0
2,51.0,50.0,50.0,53.0,53.0,51.0
3,50.0,53.0,53.0,56.0,53.0,54.0
4,54.0,50.0,50.0,54.0,51.0,52.0
5,53.0,55.0,55.0,54.0,54.0,52.0
6,47.0,49.0,49.0,52.0,49.0,52.0
7,51.0,50.0,50.0,53.0,50.0,51.0
8,51.0,55.0,55.0,54.0,53.0,52.0
9,52.0,49.0,50.0,53.0,52.0,51.0
10,50.0,50.0,51.0,54.0,53.0,52.0
11,51.0,50.0,51.0,52.0,53.0,52.0
12,51.0,48.0,49.0,52.0,52.0,50.0
13,49.0,49.0,50.0,53.0,53.0,52.0
14,53.0,49.0,50.0,51.0,53.0,53.0
15,47.0,49.0,49.0,48.0,49.0,50.0
16,49.0,45.0,46.0,50.0,50.0,51.0
17,53.0,48.0,50.0,52.0,53.0,53.0
18,49.0,53.0,53.0,56.0,53.0,57.0
19,54.0,54.0,54.0,54.0,51.0,55.0
20,53.0,55.0,55.0,55.0,54.0,55.0
21,49.0,53.0,53.0,56.0,53.0,57.0
22,54.0,54.0,54.0,54.0,51.0,55.0
23,54.0,55.0,55.0,55.0,54.0,55.0
24,52.0,58.0,58.0,52.0,53.0,54.0
25,54.0,54.0,54.0,53.0,54.0,52.0
26,53.0,54.0,54.0,52.0,55.0,52.0
27,51.0,57.0,57.0,51.0,53.0,57.0
28,53.0,53.0,53.0,55.0,54.0,55.0
29,54.0,53.0,53.0,54.0,55.0,53.0
30,48.0,53.0,53.0,51.0,50.0,58.0
31,53.0,50.0,50.0,51.0,51.0,56.0
32,54.0,54.0,54.0,52.0,53.0,53.0
33,46.0,49.0,49.0,52.0,49.0,53.0
34,50.0,50.0,50.0,51.0,50.0,51.0
35,50.0,55.0,55.0,52.0,53.0,51.0
36,52.0,54.0,54.0,49.0,52.0,51.0
37,50.0,54.0,54.0,51.0,53.0,49.0
38,50.0,54.0,54.0,51.0,54.0,51.0
39,51.0,53.0,53.0,48.0,52.0,53.0
40,49.0,53.0,53.0,51.0,53.0,51.0
41,53.0,53.0,53.0,51.0,54.0,52.0
42,47.0,49.0,49.0,49.0,49.0,54.0
43,49.0,50.0,50.0,51.0,50.0,52.0
44,53.0,54.0,54.0,52.0,53.0,53.0
45,52.0,54.0,54.0,49.0,52.0,51.0
46,52.0,50.0,51.0,50.0,54.0,49.0
47,50.0,46.0,47.0,51.0,53.0,52.0
48,52.0,53.0,53.0,52.0,53.0,51.0
49,53.0,49.0,50.0,53.0,54.0,52.0
50,53.0,47.0,49.0,54.0,53.0,53.0
51,52.0,54.0,54.0,51.0,54.0,52.0
52,53.0,50.0,51.0,51.0,53.0,53.0
53,53.0,48.0,50.0,54.0,54.0,53.0
