Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,51.0,51.0,51.0,51.0,51.0,51.0,50.0,49.0,49.0,49.0,50.0,50.0,50.0,49.0,48.0,51.0
1,52.0,52.0,52.0,52.0,52.0,52.0,50.0,50.0,51.0,51.0,50.0,51.0,51.0,46.0,47.0,48.0
2,52.0,52.0,52.0,52.0,52.0,52.0,52.0,50.0,49.0,51.0,52.0,49.0,51.0,44.0,49.0,47.0
3,51.0,52.0,52.0,51.0,51.0,51.0,50.0,52.0,51.0,49.0,50.0,51.0,49.0,51.0,52.0,51.0
4,53.0,53.0,53.0,53.0,53.0,53.0,51.0,54.0,53.0,51.0,51.0,53.0,51.0,52.0,52.0,53.0
5,52.0,52.0,52.0,52.0,52.0,52.0,52.0,50.0,51.0,51.0,52.0,51.0,51.0,50.0,52.0,52.0
6,52.0,53.0,53.0,52.0,52.0,52.0,50.0,52.0,52.0,50.0,50.0,52.0,50.0,50.0,50.0,52.0
7,53.0,53.0,53.0,53.0,53.0,53.0,51.0,53.0,53.0,51.0,51.0,54.0,52.0,52.0,52.0,53.0
8,53.0,53.0,53.0,53.0,53.0,53.0,52.0,50.0,50.0,52.0,52.0,52.0,52.0,51.0,52.0,52.0
9,51.0,51.0,51.0,51.0,51.0,51.0,50.0,48.0,48.0,49.0,50.0,48.0,49.0,49.0,50.0,51.0
10,53.0,53.0,53.0,53.0,53.0,53.0,52.0,49.0,50.0,51.0,52.0,50.0,51.0,46.0,46.0,48.0
11,52.0,52.0,52.0,52.0,52.0,52.0,52.0,50.0,49.0,51.0,52.0,49.0,51.0,45.0,50.0,47.0
12,50.0,50.0,50.0,50.0,50.0,50.0,49.0,52.0,51.0,48.0,49.0,51.0,48.0,48.0,49.0,50.0
13,52.0,52.0,52.0,52.0,52.0,52.0,51.0,52.0,51.0,50.0,51.0,53.0,50.0,45.0,45.0,47.0
14,51.0,51.0,51.0,51.0,51.0,51.0,51.0,49.0,50.0,50.0,51.0,50.0,50.0,45.0,50.0,46.0
15,51.0,51.0,51.0,51.0,51.0,51.0,49.0,53.0,52.0,49.0,49.0,52.0,49.0,49.0,48.0,51.0
16,53.0,53.0,53.0,53.0,53.0,53.0,50.0,53.0,52.0,51.0,50.0,54.0,51.0,46.0,46.0,48.0
17,52.0,52.0,52.0,52.0,52.0,52.0,50.0,50.0,51.0,51.0,50.0,51.0,51.0,46.0,51.0,47.0
18,50.0,51.0,51.0,50.0,50.0,50.0,49.0,52.0,51.0,50.0,49.0,51.0,50.0,50.0,51.0,51.0
19,52.0,52.0,52.0,52.0,52.0,52.0,50.0,54.0,53.0,51.0,50.0,53.0,51.0,52.0,53.0,53.0
20,53.0,53.0,53.0,51.0,52.0,51.0,51.0,53.0,52.0,52.0,51.0,52.0,52.0,52.0,53.0,53.0
21,51.0,52.0,52.0,51.0,51.0,51.0,50.0,52.0,52.0,51.0,50.0,52.0,51.0,51.0,52.0,51.0
22,53.0,53.0,53.0,52.0,53.0,52.0,51.0,55.0,54.0,52.0,51.0,54.0,52.0,52.0,52.0,53.0
23,54.0,54.0,54.0,52.0,53.0,52.0,52.0,53.0,53.0,53.0,52.0,53.0,53.0,52.0,52.0,53.0
24,51.0,51.0,51.0,51.0,51.0,51.0,50.0,52.0,51.0,50.0,50.0,51.0,50.0,51.0,51.0,52.0
25,54.0,54.0,54.0,53.0,53.0,53.0,52.0,54.0,53.0,52.0,52.0,53.0,52.0,52.0,51.0,52.0
26,52.0,52.0,52.0,52.0,52.0,52.0,52.0,50.0,50.0,51.0,52.0,50.0,51.0,51.0,52.0,52.0
27,50.0,50.0,50.0,50.0,50.0,50.0,49.0,52.0,51.0,49.0,49.0,51.0,49.0,50.0,50.0,51.0
28,53.0,53.0,53.0,52.0,52.0,52.0,51.0,54.0,53.0,51.0,51.0,53.0,51.0,51.0,50.0,51.0
29,52.0,52.0,52.0,52.0,51.0,52.0,51.0,53.0,52.0,50.0,51.0,52.0,50.0,51.0,52.0,51.0
30,51.0,51.0,51.0,51.0,51.0,51.0,49.0,53.0,52.0,49.0,49.0,52.0,49.0,51.0,51.0,52.0
31,53.0,53.0,53.0,53.0,53.0,53.0,51.0,55.0,54.0,52.0,51.0,54.0,52.0,52.0,51.0,52.0
32,53.0,53.0,53.0,53.0,52.0,53.0,51.0,54.0,53.0,51.0,51.0,53.0,51.0,52.0,53.0,52.0
33,51.0,51.0,50.0,50.0,51.0,50.0,50.0,52.0,52.0,50.0,50.0,52.0,52.0,50.0,50.0,51.0
34,53.0,52.0,52.0,52.0,53.0,52.0,51.0,55.0,55.0,51.0,51.0,55.0,52.0,52.0,52.0,53.0
35,55.0,55.0,55.0,52.0,53.0,52.0,52.0,53.0,53.0,52.0,52.0,53.0,54.0,51.0,52.0,53.0
36,52.0,51.0,51.0,51.0,52.0,51.0,50.0,52.0,52.0,50.0,50.0,52.0,50.0,51.0,51.0,52.0
37,55.0,55.0,55.0,53.0,53.0,53.0,52.0,54.0,54.0,52.0,52.0,54.0,53.0,52.0,52.0,52.0
38,52.0,53.0,52.0,52.0,52.0,52.0,52.0,50.0,50.0,52.0,52.0,51.0,52.0,51.0,52.0,52.0
39,51.0,51.0,50.0,50.0,51.0,50.0,49.0,52.0,52.0,49.0,49.0,52.0,49.0,50.0,50.0,51.0
40,54.0,54.0,54.0,52.0,52.0,52.0,51.0,54.0,54.0,51.0,51.0,54.0,52.0,51.0,51.0,51.0
41,51.0,53.0,52.0,52.0,51.0,52.0,51.0,53.0,53.0,51.0,51.0,53.0,51.0,51.0,51.0,51.0
42,52.0,52.0,51.0,51.0,52.0,51.0,49.0,53.0,53.0,49.0,49.0,53.0,49.0,51.0,51.0,52.0
43,53.0,53.0,53.0,53.0,53.0,53.0,51.0,55.0,55.0,51.0,51.0,55.0,51.0,52.0,52.0,52.0
44,52.0,54.0,53.0,53.0,52.0,53.0,51.0,54.0,54.0,51.0,51.0,54.0,51.0,52.0,52.0,52.0
45,51.0,51.0,51.0,51.0,50.0,51.0,51.0,49.0,49.0,50.0,51.0,49.0,50.0,50.0,51.0,51.0
46,52.0,53.0,52.0,51.0,51.0,52.0,52.0,50.0,50.0,51.0,52.0,51.0,51.0,43.0,44.0,46.0
47,51.0,51.0,51.0,51.0,51.0,51.0,52.0,50.0,49.0,51.0,52.0,49.0,51.0,45.0,50.0,46.0
48,50.0,52.0,51.0,51.0,50.0,51.0,50.0,52.0,51.0,50.0,50.0,51.0,50.0,50.0,51.0,50.0
49,54.0,54.0,54.0,51.0,51.0,51.0,51.0,53.0,53.0,50.0,51.0,53.0,52.0,44.0,45.0,47.0
50,51.0,52.0,51.0,51.0,51.0,51.0,51.0,49.0,50.0,50.0,51.0,50.0,50.0,45.0,50.0,46.0
