Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,44.0,44.0,43.0,44.0,43.0,43.0,44.0
1,44.0,44.0,44.0,44.0,44.0,44.0,45.0
2,44.0,44.0,44.0,44.0,44.0,44.0,44.0
3,49.0,48.0,48.0,48.0,49.0,48.0,49.0
4,50.0,49.0,50.0,49.0,50.0,50.0,50.0
5,50.0,50.0,50.0,50.0,50.0,50.0,50.0
6,50.0,49.0,49.0,49.0,50.0,49.0,50.0
7,51.0,50.0,51.0,50.0,51.0,51.0,51.0
8,51.0,51.0,51.0,51.0,51.0,51.0,51.0
9,50.0,51.0,51.0,51.0,51.0,51.0,50.0
10,47.0,47.0,47.0,47.0,47.0,47.0,47.0
11,45.0,45.0,44.0,45.0,44.0,44.0,45.0
12,49.0,50.0,50.0,50.0,50.0,50.0,49.0
13,49.0,49.0,50.0,49.0,50.0,50.0,49.0
14,50.0,50.0,50.0,50.0,50.0,50.0,50.0
15,49.0,49.0,49.0,49.0,49.0,49.0,49.0
16,50.0,50.0,51.0,50.0,51.0,51.0,50.0
17,51.0,51.0,51.0,51.0,51.0,51.0,51.0
18,48.0,47.0,47.0,47.0,48.0,47.0,48.0
19,49.0,48.0,49.0,48.0,49.0,49.0,49.0
20,49.0,49.0,49.0,49.0,49.0,49.0,49.0
21,49.0,48.0,48.0,48.0,49.0,48.0,49.0
22,50.0,49.0,50.0,49.0,50.0,50.0,50.0
23,50.0,50.0,50.0,50.0,50.0,50.0,50.0
24,56.0,56.0,56.0,56.0,56.0,56.0,56.0
25,56.0,56.0,56.0,56.0,56.0,56.0,56.0
26,52.0,52.0,52.0,52.0,52.0,52.0,52.0
27,55.0,55.0,55.0,55.0,55.0,55.0,55.0
28,55.0,55.0,55.0,55.0,55.0,55.0,55.0
29,55.0,55.0,55.0,55.0,55.0,55.0,55.0
30,50.0,50.0,50.0,50.0,50.0,50.0,50.0
31,54.0,54.0,54.0,54.0,54.0,54.0,54.0
32,56.0,56.0,56.0,56.0,56.0,56.0,56.0
33,49.0,49.0,49.0,49.0,49.0,49.0,49.0
34,50.0,50.0,50.0,50.0,50.0,50.0,50.0
35,51.0,51.0,51.0,51.0,51.0,51.0,51.0
36,57.0,57.0,57.0,57.0,57.0,57.0,57.0
37,53.0,53.0,53.0,53.0,53.0,53.0,53.0
38,53.0,53.0,53.0,53.0,53.0,53.0,53.0
39,56.0,56.0,56.0,56.0,56.0,56.0,56.0
40,52.0,52.0,52.0,52.0,52.0,52.0,52.0
41,56.0,56.0,56.0,56.0,56.0,56.0,56.0
42,51.0,51.0,51.0,51.0,51.0,51.0,51.0
43,52.0,52.0,52.0,52.0,52.0,52.0,52.0
44,57.0,57.0,57.0,57.0,57.0,57.0,57.0
45,51.0,51.0,51.0,51.0,51.0,51.0,51.0
46,51.0,51.0,51.0,51.0,51.0,51.0,51.0
47,46.0,46.0,47.0,46.0,47.0,47.0,46.0
48,56.0,56.0,56.0,56.0,56.0,56.0,56.0
49,50.0,50.0,50.0,50.0,50.0,50.0,50.0
50,50.0,50.0,50.0,51.0,50.0,50.0,51.0
51,57.0,57.0,57.0,57.0,57.0,57.0,57.0
52,51.0,51.0,51.0,51.0,51.0,51.0,51.0
53,51.0,51.0,51.0,51.0,51.0,51.0,51.0
54,55.0,55.0,55.0,55.0,55.0,55.0,55.0
55,53.0,53.0,53.0,53.0,53.0,53.0,53.0
56,49.0,49.0,49.0,50.0,49.0,49.0,50.0
57,56.0,56.0,56.0,56.0,56.0,56.0,56.0
58,54.0,54.0,54.0,54.0,54.0,54.0,54.0
59,50.0,50.0,50.0,50.0,50.0,50.0,50.0
60,50.0,50.0,50.0,50.0,50.0,50.0,50.0
61,55.0,55.0,55.0,55.0,55.0,55.0,55.0
62,50.0,50.0,50.0,50.0,50.0,50.0,50.0
63,47.0,46.0,46.0,46.0,47.0,46.0,47.0
64,48.0,47.0,48.0,47.0,48.0,48.0,48.0
65,48.0,48.0,48.0,48.0,48.0,48.0,48.0
66,48.0,47.0,47.0,47.0,48.0,47.0,48.0
67,49.0,48.0,49.0,48.0,49.0,49.0,49.0
68,49.0,49.0,49.0,49.0,49.0,49.0,49.0
69,55.0,55.0,55.0,55.0,55.0,55.0,55.0
70,55.0,55.0,55.0,55.0,55.0,55.0,55.0
71,51.0,51.0,51.0,51.0,51.0,51.0,51.0
72,54.0,54.0,54.0,54.0,54.0,54.0,54.0
73,54.0,54.0,54.0,54.0,54.0,54.0,54.0
74,54.0,54.0,54.0,54.0,54.0,54.0,54.0
75,49.0,49.0,49.0,49.0,49.0,49.0,49.0
76,53.0,53.0,53.0,53.0,53.0,53.0,53.0
77,55.0,55.0,55.0,55.0,55.0,55.0,55.0
78,48.0,48.0,48.0,48.0,48.0,48.0,48.0
79,49.0,49.0,49.0,49.0,49.0,49.0,49.0
80,50.0,50.0,50.0,50.0,50.0,50.0,50.0
81,56.0,56.0,56.0,56.0,56.0,56.0,56.0
82,52.0,52.0,52.0,52.0,52.0,52.0,52.0
83,52.0,52.0,52.0,52.0,52.0,52.0,52.0
84,55.0,55.0,55.0,55.0,55.0,55.0,55.0
85,51.0,51.0,51.0,51.0,51.0,51.0,51.0
86,55.0,55.0,55.0,55.0,55.0,55.0,55.0
87,50.0,50.0,50.0,50.0,50.0,50.0,50.0
88,51.0,51.0,51.0,51.0,51.0,51.0,51.0
89,56.0,56.0,56.0,56.0,56.0,56.0,56.0
90,51.0,50.0,50.0,50.0,51.0,50.0,51.0
91,51.0,51.0,51.0,51.0,51.0,51.0,51.0
92,48.0,46.0,47.0,50.0,47.0,47.0,46.0
93,55.0,55.0,55.0,55.0,55.0,55.0,55.0
94,56.0,56.0,56.0,56.0,56.0,56.0,56.0
95,52.0,52.0,52.0,52.0,52.0,52.0,52.0
96,56.0,56.0,56.0,56.0,56.0,56.0,56.0
97,57.0,57.0,57.0,57.0,57.0,57.0,57.0
98,53.0,53.0,53.0,53.0,53.0,53.0,53.0
99,54.0,54.0,54.0,54.0,54.0,54.0,54.0
100,55.0,55.0,55.0,55.0,55.0,55.0,55.0
101,52.0,51.0,51.0,52.0,52.0,51.0,52.0
102,55.0,55.0,55.0,55.0,55.0,55.0,55.0
103,56.0,56.0,56.0,56.0,56.0,56.0,56.0
104,53.0,52.0,52.0,53.0,53.0,52.0,53.0
105,49.0,49.0,49.0,49.0,49.0,49.0,49.0
106,54.0,54.0,54.0,54.0,54.0,54.0,54.0
107,52.0,52.0,52.0,52.0,52.0,52.0,52.0
108,44.0,44.0,44.0,44.0,44.0,44.0,44.0
109,44.0,44.0,44.0,44.0,44.0,44.0,44.0
110,45.0,45.0,45.0,45.0,45.0,45.0,45.0
111,51.0,52.0,52.0,52.0,51.0,52.0,51.0
112,47.0,47.0,47.0,47.0,47.0,47.0,47.0
113,47.0,47.0,51.0,47.0,51.0,51.0,47.0
