Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,52.0,52.0,52.0,52.0,49.0
1,53.0,52.0,52.0,52.0,52.0
2,52.0,52.0,52.0,52.0,51.0
3,54.0,51.0,51.0,53.0,50.0
4,53.0,52.0,52.0,53.0,51.0
5,54.0,53.0,53.0,52.0,52.0
6,53.0,52.0,52.0,52.0,51.0
7,54.0,52.0,52.0,54.0,51.0
8,53.0,54.0,54.0,53.0,53.0
9,54.0,51.0,51.0,52.0,50.0
10,53.0,52.0,52.0,51.0,50.0
11,53.0,52.0,52.0,51.0,50.0
12,54.0,52.0,52.0,54.0,49.0
13,53.0,51.0,52.0,53.0,51.0
14,53.0,52.0,52.0,53.0,51.0
15,55.0,51.0,51.0,55.0,50.0
16,54.0,52.0,52.0,54.0,52.0
17,54.0,52.0,52.0,54.0,52.0
18,53.0,50.0,50.0,52.0,49.0
19,52.0,51.0,51.0,52.0,50.0
20,53.0,52.0,52.0,53.0,51.0
21,52.0,51.0,51.0,52.0,50.0
22,53.0,52.0,52.0,53.0,51.0
23,53.0,53.0,53.0,54.0,52.0
24,53.0,51.0,51.0,53.0,50.0
25,52.0,52.0,52.0,50.0,50.0
26,53.0,53.0,53.0,52.0,52.0
27,53.0,51.0,51.0,53.0,49.0
28,52.0,51.0,51.0,52.0,50.0
29,54.0,52.0,52.0,54.0,51.0
30,54.0,50.0,50.0,54.0,49.0
31,53.0,51.0,51.0,53.0,51.0
32,55.0,51.0,51.0,55.0,51.0
33,53.0,51.0,51.0,51.0,48.0
34,51.0,51.0,51.0,51.0,50.0
35,53.0,51.0,51.0,51.0,50.0
36,54.0,52.0,52.0,54.0,51.0
37,52.0,53.0,53.0,51.0,50.0
38,52.0,54.0,54.0,53.0,53.0
39,53.0,52.0,52.0,53.0,50.0
40,53.0,52.0,52.0,53.0,49.0
41,53.0,53.0,53.0,53.0,52.0
42,52.0,51.0,51.0,52.0,50.0
43,54.0,51.0,51.0,54.0,50.0
44,54.0,51.0,51.0,54.0,50.0
45,55.0,54.0,54.0,52.0,51.0
46,51.0,52.0,52.0,52.0,50.0
47,53.0,51.0,51.0,52.0,50.0
48,54.0,53.0,53.0,51.0,50.0
49,53.0,51.0,51.0,53.0,51.0
50,53.0,52.0,52.0,53.0,51.0
51,55.0,51.0,51.0,52.0,50.0
52,54.0,52.0,52.0,54.0,52.0
53,54.0,51.0,51.0,54.0,52.0
54,53.0,52.0,52.0,52.0,50.0
55,52.0,50.0,50.0,52.0,50.0
56,52.0,51.0,52.0,52.0,52.0
57,54.0,51.0,51.0,53.0,51.0
58,53.0,51.0,51.0,53.0,51.0
59,53.0,52.0,52.0,53.0,53.0
60,52.0,50.0,50.0,52.0,50.0
61,53.0,50.0,50.0,53.0,49.0
62,54.0,51.0,51.0,54.0,52.0
63,52.0,49.0,49.0,51.0,48.0
64,51.0,50.0,50.0,51.0,49.0
65,52.0,51.0,51.0,52.0,50.0
66,51.0,50.0,50.0,51.0,49.0
67,52.0,51.0,51.0,52.0,50.0
68,53.0,52.0,52.0,53.0,51.0
69,52.0,50.0,50.0,52.0,49.0
70,51.0,51.0,51.0,49.0,49.0
71,52.0,52.0,52.0,51.0,51.0
72,52.0,50.0,50.0,52.0,48.0
73,51.0,50.0,50.0,51.0,49.0
74,53.0,51.0,51.0,53.0,50.0
75,53.0,49.0,49.0,53.0,48.0
76,52.0,50.0,50.0,52.0,50.0
77,54.0,50.0,50.0,54.0,50.0
78,52.0,50.0,50.0,50.0,48.0
79,50.0,50.0,50.0,50.0,50.0
80,52.0,50.0,50.0,51.0,49.0
81,53.0,51.0,51.0,53.0,50.0
82,51.0,52.0,52.0,50.0,50.0
83,52.0,53.0,53.0,52.0,52.0
84,52.0,51.0,51.0,52.0,49.0
85,52.0,51.0,51.0,52.0,49.0
86,53.0,52.0,52.0,52.0,51.0
87,51.0,50.0,50.0,51.0,49.0
88,53.0,50.0,50.0,53.0,50.0
89,53.0,50.0,50.0,53.0,49.0
