Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9
0,25.0,26.0,23.0,23.0,23.0,26.0,26.0,27.0,27.0,29.0
1,30.0,30.0,28.0,28.0,28.0,30.0,30.0,31.0,29.0,31.0
2,30.0,30.0,28.0,28.0,28.0,30.0,30.0,31.0,26.0,30.0
3,30.0,29.0,28.0,28.0,28.0,29.0,29.0,31.0,32.0,33.0
4,30.0,30.0,28.0,28.0,28.0,30.0,30.0,32.0,30.0,32.0
5,35.0,34.0,33.0,33.0,33.0,34.0,34.0,32.0,30.0,32.0
6,29.0,28.0,27.0,27.0,27.0,28.0,28.0,29.0,31.0,32.0
7,31.0,30.0,29.0,29.0,29.0,30.0,30.0,32.0,30.0,31.0
8,34.0,33.0,32.0,32.0,32.0,33.0,33.0,31.0,29.0,31.0
9,30.0,30.0,28.0,28.0,28.0,30.0,30.0,34.0,32.0,34.0
10,35.0,35.0,33.0,33.0,33.0,35.0,35.0,36.0,33.0,35.0
11,32.0,30.0,28.0,30.0,30.0,30.0,30.0,33.0,30.0,32.0
12,29.0,29.0,27.0,27.0,27.0,29.0,29.0,35.0,31.0,33.0
13,34.0,34.0,32.0,32.0,32.0,34.0,34.0,35.0,33.0,35.0
14,31.0,31.0,29.0,29.0,29.0,31.0,31.0,32.0,30.0,32.0
15,25.0,26.0,24.0,24.0,24.0,26.0,26.0,27.0,28.0,30.0
16,30.0,31.0,29.0,29.0,29.0,31.0,31.0,31.0,33.0,35.0
17,30.0,31.0,29.0,29.0,29.0,31.0,31.0,29.0,29.0,31.0
18,30.0,28.0,28.0,28.0,28.0,28.0,28.0,30.0,32.0,32.0
19,30.0,29.0,28.0,28.0,28.0,29.0,29.0,32.0,30.0,31.0
20,35.0,33.0,33.0,33.0,33.0,33.0,33.0,32.0,30.0,32.0
21,30.0,28.0,28.0,28.0,28.0,28.0,28.0,30.0,32.0,32.0
22,30.0,29.0,28.0,28.0,28.0,29.0,29.0,32.0,30.0,30.0
23,35.0,33.0,33.0,33.0,33.0,33.0,33.0,32.0,30.0,31.0
24,29.0,29.0,28.0,28.0,28.0,29.0,29.0,34.0,36.0,36.0
25,35.0,34.0,33.0,33.0,33.0,34.0,34.0,36.0,35.0,35.0
26,34.0,32.0,32.0,32.0,32.0,32.0,32.0,35.0,35.0,35.0
27,29.0,28.0,28.0,28.0,28.0,28.0,28.0,35.0,35.0,35.0
28,34.0,33.0,32.0,32.0,32.0,33.0,33.0,35.0,34.0,34.0
29,34.0,33.0,33.0,33.0,33.0,33.0,33.0,35.0,34.0,34.0
30,29.0,28.0,28.0,28.0,28.0,28.0,28.0,31.0,33.0,33.0
31,30.0,30.0,29.0,29.0,29.0,30.0,30.0,32.0,34.0,34.0
32,34.0,33.0,33.0,33.0,33.0,33.0,33.0,32.0,34.0,34.0
33,29.0,27.0,27.0,27.0,27.0,27.0,27.0,30.0,31.0,31.0
34,30.0,29.0,28.0,28.0,28.0,29.0,29.0,31.0,30.0,30.0
35,34.0,32.0,32.0,32.0,32.0,32.0,32.0,31.0,30.0,30.0
36,29.0,29.0,28.0,28.0,28.0,29.0,29.0,34.0,35.0,35.0
37,35.0,34.0,33.0,33.0,33.0,34.0,34.0,36.0,34.0,34.0
38,33.0,31.0,31.0,31.0,31.0,31.0,31.0,34.0,34.0,34.0
39,28.0,28.0,27.0,27.0,27.0,28.0,28.0,35.0,34.0,34.0
40,34.0,33.0,32.0,32.0,32.0,33.0,33.0,35.0,33.0,34.0
41,33.0,32.0,32.0,32.0,32.0,32.0,32.0,34.0,33.0,33.0
42,28.0,27.0,27.0,27.0,27.0,27.0,27.0,30.0,32.0,32.0
43,30.0,30.0,29.0,29.0,29.0,30.0,30.0,31.0,33.0,34.0
44,33.0,32.0,32.0,32.0,32.0,32.0,32.0,31.0,33.0,33.0
45,30.0,29.0,28.0,28.0,28.0,29.0,29.0,35.0,34.0,35.0
46,35.0,34.0,33.0,33.0,33.0,34.0,34.0,36.0,33.0,34.0
47,33.0,32.0,31.0,30.0,31.0,32.0,30.0,36.0,30.0,32.0
48,39.0,39.0,38.0,38.0,38.0,39.0,39.0,39.0,38.0,39.0
49,45.0,36.0,35.0,35.0,35.0,36.0,36.0,40.0,36.0,37.0
50,41.0,32.0,31.0,31.0,31.0,32.0,32.0,36.0,33.0,34.0
51,35.0,35.0,34.0,34.0,34.0,35.0,35.0,35.0,34.0,35.0
52,41.0,35.0,34.0,34.0,34.0,35.0,35.0,41.0,36.0,37.0
53,37.0,30.0,29.0,30.0,30.0,30.0,30.0,37.0,34.0,35.0
54,39.0,39.0,38.0,38.0,38.0,39.0,39.0,39.0,39.0,40.0
55,45.0,36.0,35.0,35.0,35.0,36.0,36.0,41.0,36.0,37.0
56,41.0,32.0,31.0,31.0,31.0,32.0,32.0,37.0,33.0,34.0
57,35.0,35.0,34.0,34.0,34.0,35.0,35.0,36.0,35.0,36.0
58,41.0,34.0,33.0,33.0,33.0,34.0,34.0,42.0,37.0,38.0
59,37.0,30.0,29.0,29.0,29.0,30.0,30.0,38.0,34.0,35.0
60,25.0,25.0,24.0,24.0,24.0,25.0,25.0,28.0,28.0,29.0
61,31.0,30.0,29.0,29.0,29.0,30.0,30.0,34.0,34.0,35.0
62,30.0,30.0,29.0,29.0,29.0,30.0,30.0,30.0,30.0,31.0
63,30.0,28.0,28.0,28.0,28.0,28.0,28.0,32.0,31.0,31.0
64,29.0,28.0,27.0,27.0,27.0,28.0,28.0,31.0,29.0,30.0
65,34.0,32.0,32.0,32.0,32.0,32.0,32.0,31.0,29.0,31.0
66,31.0,29.0,29.0,29.0,29.0,29.0,29.0,33.0,32.0,32.0
67,29.0,28.0,27.0,27.0,27.0,28.0,28.0,31.0,29.0,29.0
68,34.0,32.0,32.0,32.0,32.0,32.0,32.0,31.0,29.0,30.0
69,28.0,28.0,27.0,27.0,27.0,28.0,28.0,33.0,35.0,35.0
70,34.0,33.0,32.0,32.0,32.0,33.0,33.0,35.0,34.0,34.0
71,33.0,31.0,31.0,31.0,31.0,31.0,31.0,34.0,34.0,34.0
72,28.0,27.0,27.0,27.0,27.0,27.0,27.0,34.0,34.0,34.0
73,33.0,32.0,31.0,31.0,31.0,32.0,32.0,34.0,33.0,33.0
74,33.0,32.0,32.0,32.0,32.0,32.0,32.0,34.0,33.0,33.0
