Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,41.0,41.0,44.0,41.0,37.0
1,40.0,40.0,42.0,37.0,40.0
2,40.0,40.0,43.0,38.0,40.0
3,41.0,41.0,43.0,40.0,38.0
4,43.0,43.0,43.0,38.0,42.0
5,43.0,43.0,45.0,38.0,42.0
6,41.0,41.0,44.0,41.0,37.0
7,43.0,43.0,44.0,38.0,38.0
8,43.0,43.0,44.0,38.0,42.0
9,42.0,42.0,44.0,36.0,41.0
10,42.0,42.0,43.0,35.0,42.0
11,43.0,43.0,43.0,34.0,44.0
12,42.0,42.0,43.0,40.0,41.0
13,42.0,42.0,44.0,38.0,42.0
14,43.0,43.0,44.0,38.0,44.0
15,41.0,41.0,43.0,40.0,36.0
16,37.0,37.0,44.0,38.0,37.0
17,38.0,38.0,43.0,38.0,40.0
18,43.0,43.0,44.0,39.0,38.0
19,44.0,44.0,45.0,37.0,43.0
20,44.0,44.0,44.0,38.0,43.0
21,42.0,42.0,44.0,40.0,39.0
22,43.0,43.0,46.0,37.0,42.0
23,43.0,43.0,44.0,39.0,44.0
24,43.0,43.0,43.0,36.0,43.0
25,43.0,43.0,42.0,36.0,43.0
26,43.0,43.0,42.0,36.0,43.0
27,42.0,42.0,43.0,39.0,43.0
28,43.0,43.0,45.0,38.0,43.0
29,43.0,43.0,44.0,39.0,43.0
30,43.0,43.0,43.0,39.0,38.0
31,43.0,43.0,43.0,38.0,41.0
32,43.0,43.0,44.0,39.0,40.0
33,40.0,40.0,44.0,40.0,37.0
34,42.0,42.0,41.0,36.0,37.0
35,43.0,43.0,43.0,40.0,42.0
36,42.0,42.0,43.0,36.0,41.0
37,43.0,43.0,43.0,36.0,42.0
38,44.0,44.0,43.0,36.0,43.0
39,42.0,42.0,43.0,39.0,41.0
40,43.0,43.0,46.0,37.0,42.0
41,44.0,44.0,44.0,38.0,43.0
42,41.0,41.0,43.0,39.0,36.0
43,42.0,42.0,44.0,37.0,37.0
44,43.0,43.0,44.0,38.0,41.0
45,42.0,42.0,42.0,35.0,41.0
46,42.0,42.0,39.0,34.0,42.0
47,43.0,43.0,40.0,34.0,42.0
48,42.0,42.0,43.0,37.0,41.0
49,42.0,42.0,40.0,38.0,42.0
50,43.0,43.0,40.0,38.0,42.0
51,42.0,42.0,43.0,37.0,40.0
52,42.0,42.0,40.0,38.0,42.0
53,42.0,42.0,40.0,38.0,42.0
54,41.0,41.0,43.0,36.0,40.0
55,41.0,41.0,42.0,37.0,41.0
56,42.0,42.0,42.0,37.0,41.0
57,42.0,42.0,42.0,36.0,40.0
58,42.0,42.0,42.0,37.0,42.0
59,42.0,42.0,42.0,37.0,42.0
60,42.0,42.0,42.0,35.0,35.0
61,37.0,37.0,40.0,37.0,37.0
62,37.0,37.0,40.0,36.0,37.0
63,42.0,42.0,43.0,38.0,38.0
64,44.0,44.0,44.0,36.0,42.0
65,47.0,47.0,43.0,40.0,42.0
66,43.0,43.0,44.0,39.0,38.0
67,45.0,45.0,45.0,37.0,41.0
68,48.0,48.0,44.0,40.0,43.0
69,44.0,44.0,42.0,38.0,42.0
70,46.0,46.0,43.0,39.0,43.0
71,46.0,46.0,41.0,35.0,46.0
72,44.0,44.0,42.0,38.0,42.0
73,45.0,45.0,44.0,38.0,43.0
74,46.0,46.0,43.0,40.0,46.0
75,42.0,42.0,42.0,38.0,37.0
76,42.0,42.0,42.0,38.0,40.0
77,42.0,42.0,43.0,40.0,41.0
78,42.0,42.0,45.0,39.0,36.0
79,44.0,44.0,41.0,38.0,38.0
80,48.0,48.0,44.0,40.0,41.0
81,45.0,45.0,43.0,38.0,40.0
82,47.0,47.0,44.0,39.0,42.0
83,47.0,47.0,42.0,35.0,46.0
84,45.0,45.0,43.0,38.0,40.0
85,46.0,46.0,45.0,38.0,42.0
86,47.0,47.0,43.0,40.0,46.0
87,41.0,41.0,43.0,38.0,35.0
88,43.0,43.0,43.0,38.0,37.0
89,42.0,42.0,43.0,40.0,41.0
90,44.0,44.0,41.0,34.0,40.0
91,45.0,45.0,38.0,34.0,45.0
92,42.0,42.0,39.0,33.0,41.0
93,44.0,44.0,42.0,38.0,40.0
94,45.0,45.0,42.0,39.0,45.0
95,42.0,42.0,42.0,37.0,41.0
96,41.0,41.0,42.0,38.0,39.0
97,41.0,41.0,42.0,39.0,41.0
