Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,49.0,45.0,45.0,54.0,45.0,50.0,50.0,50.0,50.0,54.0,55.0,54.0,55.0,54.0,50.0,54.0
1,43.0,38.0,38.0,48.0,38.0,43.0,43.0,43.0,43.0,47.0,48.0,47.0,48.0,47.0,43.0,47.0
2,47.0,43.0,42.0,47.0,38.0,43.0,43.0,43.0,43.0,47.0,48.0,47.0,48.0,47.0,43.0,47.0
3,53.0,53.0,53.0,58.0,53.0,58.0,58.0,58.0,58.0,58.0,55.0,58.0,55.0,58.0,58.0,58.0
4,51.0,46.0,45.0,56.0,46.0,51.0,51.0,51.0,51.0,51.0,56.0,51.0,56.0,51.0,51.0,51.0
5,55.0,47.0,46.0,55.0,46.0,51.0,51.0,51.0,51.0,51.0,56.0,51.0,56.0,51.0,51.0,51.0
6,54.0,54.0,54.0,59.0,54.0,59.0,59.0,59.0,59.0,59.0,55.0,59.0,56.0,59.0,59.0,59.0
7,52.0,47.0,46.0,57.0,47.0,52.0,52.0,52.0,52.0,52.0,57.0,52.0,57.0,52.0,52.0,52.0
8,56.0,48.0,47.0,56.0,47.0,52.0,52.0,52.0,52.0,52.0,57.0,52.0,57.0,52.0,52.0,52.0
9,49.0,47.0,47.0,59.0,47.0,52.0,52.0,52.0,52.0,54.0,54.0,54.0,54.0,54.0,52.0,54.0
10,47.0,43.0,43.0,52.0,43.0,44.0,45.0,45.0,46.0,49.0,50.0,49.0,48.0,49.0,46.0,49.0
11,47.0,46.0,45.0,52.0,43.0,45.0,45.0,45.0,45.0,50.0,50.0,50.0,49.0,50.0,45.0,50.0
12,54.0,53.0,53.0,58.0,53.0,58.0,58.0,58.0,58.0,58.0,55.0,58.0,55.0,58.0,58.0,58.0
13,50.0,48.0,47.0,56.0,48.0,51.0,51.0,51.0,51.0,56.0,56.0,56.0,56.0,56.0,51.0,56.0
14,54.0,52.0,51.0,55.0,46.0,51.0,51.0,51.0,51.0,55.0,56.0,55.0,56.0,55.0,51.0,55.0
15,54.0,54.0,53.0,59.0,54.0,59.0,59.0,59.0,59.0,59.0,55.0,59.0,56.0,59.0,59.0,59.0
16,51.0,48.0,47.0,57.0,48.0,52.0,52.0,52.0,52.0,57.0,51.0,57.0,57.0,57.0,52.0,57.0
17,55.0,51.0,50.0,56.0,47.0,52.0,52.0,52.0,52.0,56.0,51.0,56.0,56.0,56.0,52.0,56.0
18,55.0,52.0,52.0,58.0,52.0,58.0,58.0,58.0,58.0,58.0,54.0,58.0,55.0,58.0,58.0,58.0
19,50.0,46.0,45.0,56.0,46.0,51.0,51.0,51.0,51.0,51.0,56.0,51.0,56.0,51.0,51.0,51.0
20,55.0,50.0,49.0,55.0,50.0,51.0,51.0,51.0,51.0,51.0,56.0,51.0,56.0,51.0,51.0,51.0
21,56.0,53.0,53.0,59.0,53.0,59.0,59.0,59.0,59.0,59.0,55.0,59.0,56.0,59.0,59.0,59.0
22,51.0,47.0,46.0,57.0,47.0,52.0,52.0,52.0,52.0,52.0,57.0,52.0,57.0,52.0,52.0,52.0
23,56.0,51.0,50.0,56.0,51.0,52.0,52.0,52.0,52.0,52.0,57.0,52.0,57.0,52.0,52.0,52.0
24,53.0,53.0,53.0,59.0,53.0,54.0,55.0,54.0,55.0,54.0,58.0,54.0,58.0,54.0,54.0,54.0
25,55.0,51.0,50.0,56.0,51.0,50.0,50.0,49.0,50.0,50.0,56.0,50.0,56.0,50.0,51.0,50.0
26,55.0,54.0,53.0,55.0,48.0,49.0,50.0,49.0,50.0,54.0,56.0,54.0,56.0,54.0,50.0,54.0
27,55.0,54.0,54.0,58.0,54.0,58.0,58.0,58.0,58.0,58.0,57.0,58.0,57.0,58.0,58.0,58.0
28,56.0,55.0,54.0,56.0,55.0,56.0,56.0,55.0,56.0,56.0,59.0,56.0,59.0,56.0,56.0,56.0
29,60.0,60.0,59.0,55.0,54.0,55.0,56.0,55.0,56.0,56.0,59.0,56.0,59.0,56.0,56.0,56.0
30,54.0,54.0,53.0,59.0,54.0,59.0,59.0,59.0,59.0,59.0,55.0,59.0,58.0,59.0,59.0,59.0
31,56.0,56.0,55.0,57.0,56.0,57.0,57.0,56.0,57.0,57.0,56.0,57.0,60.0,57.0,57.0,57.0
32,56.0,55.0,55.0,56.0,55.0,56.0,57.0,56.0,57.0,56.0,56.0,56.0,60.0,56.0,57.0,56.0
33,57.0,54.0,54.0,56.0,54.0,56.0,56.0,55.0,56.0,55.0,55.0,55.0,56.0,55.0,56.0,55.0
34,52.0,48.0,47.0,52.0,48.0,49.0,49.0,47.0,49.0,47.0,57.0,48.0,57.0,48.0,49.0,48.0
35,57.0,52.0,51.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,56.0,52.0,56.0,52.0,52.0,52.0
36,54.0,54.0,54.0,60.0,54.0,55.0,56.0,55.0,56.0,54.0,59.0,54.0,59.0,54.0,55.0,54.0
37,56.0,52.0,51.0,57.0,52.0,51.0,51.0,50.0,51.0,49.0,57.0,50.0,57.0,50.0,52.0,50.0
38,56.0,55.0,54.0,56.0,49.0,50.0,51.0,50.0,51.0,50.0,57.0,50.0,57.0,50.0,51.0,50.0
39,56.0,55.0,55.0,59.0,55.0,59.0,59.0,59.0,59.0,59.0,58.0,59.0,58.0,59.0,59.0,59.0
40,57.0,56.0,55.0,57.0,56.0,57.0,57.0,56.0,57.0,56.0,60.0,56.0,60.0,56.0,57.0,56.0
41,61.0,61.0,60.0,56.0,55.0,56.0,57.0,56.0,57.0,56.0,60.0,56.0,60.0,56.0,57.0,56.0
42,55.0,55.0,54.0,56.0,55.0,56.0,56.0,56.0,57.0,55.0,55.0,55.0,59.0,55.0,57.0,55.0
43,57.0,57.0,56.0,58.0,57.0,58.0,58.0,57.0,58.0,57.0,57.0,57.0,61.0,57.0,58.0,57.0
44,57.0,56.0,56.0,57.0,56.0,57.0,58.0,57.0,58.0,56.0,57.0,56.0,61.0,56.0,58.0,56.0
45,53.0,53.0,52.0,54.0,53.0,48.0,49.0,48.0,49.0,49.0,54.0,49.0,54.0,49.0,48.0,49.0
46,50.0,46.0,46.0,48.0,46.0,45.0,45.0,45.0,45.0,49.0,49.0,49.0,50.0,49.0,45.0,49.0
47,54.0,46.0,46.0,48.0,46.0,45.0,45.0,45.0,45.0,50.0,50.0,50.0,50.0,50.0,45.0,50.0
48,59.0,59.0,58.0,59.0,59.0,54.0,55.0,54.0,55.0,55.0,58.0,54.0,58.0,54.0,54.0,55.0
49,56.0,52.0,52.0,56.0,52.0,51.0,51.0,51.0,51.0,55.0,55.0,55.0,56.0,55.0,51.0,55.0
50,60.0,52.0,52.0,55.0,52.0,49.0,50.0,49.0,50.0,54.0,56.0,54.0,56.0,54.0,50.0,54.0
51,54.0,54.0,54.0,60.0,54.0,55.0,56.0,55.0,56.0,55.0,59.0,55.0,59.0,55.0,55.0,55.0
52,56.0,52.0,52.0,57.0,52.0,51.0,51.0,50.0,52.0,56.0,52.0,56.0,57.0,56.0,52.0,56.0
53,55.0,51.0,51.0,56.0,51.0,50.0,51.0,50.0,51.0,52.0,52.0,52.0,56.0,52.0,51.0,52.0
54,58.0,58.0,57.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,57.0,58.0,57.0,58.0,58.0,58.0
55,56.0,54.0,54.0,55.0,54.0,56.0,56.0,55.0,56.0,56.0,54.0,56.0,55.0,56.0,56.0,56.0
56,59.0,54.0,54.0,55.0,54.0,55.0,56.0,55.0,56.0,56.0,55.0,56.0,55.0,56.0,56.0,56.0
57,55.0,55.0,54.0,59.0,55.0,59.0,59.0,59.0,59.0,59.0,58.0,59.0,58.0,59.0,59.0,59.0
58,55.0,55.0,55.0,56.0,55.0,57.0,57.0,56.0,57.0,57.0,55.0,57.0,56.0,57.0,57.0,57.0
59,55.0,55.0,55.0,56.0,55.0,56.0,57.0,56.0,57.0,57.0,56.0,57.0,56.0,57.0,57.0,57.0
60,55.0,55.0,54.0,56.0,55.0,56.0,56.0,55.0,56.0,55.0,55.0,55.0,59.0,55.0,56.0,55.0
61,52.0,50.0,50.0,52.0,50.0,52.0,52.0,51.0,52.0,53.0,50.0,53.0,57.0,53.0,52.0,53.0
62,56.0,50.0,50.0,52.0,50.0,51.0,52.0,51.0,52.0,53.0,51.0,53.0,57.0,53.0,52.0,53.0
63,54.0,52.0,52.0,57.0,52.0,57.0,57.0,57.0,57.0,57.0,53.0,57.0,54.0,57.0,57.0,57.0
64,50.0,45.0,45.0,55.0,45.0,50.0,50.0,50.0,50.0,50.0,55.0,50.0,55.0,50.0,50.0,50.0
65,54.0,49.0,49.0,54.0,49.0,51.0,51.0,51.0,51.0,51.0,55.0,51.0,55.0,51.0,51.0,51.0
66,55.0,53.0,53.0,58.0,53.0,58.0,58.0,58.0,58.0,58.0,54.0,58.0,55.0,58.0,58.0,58.0
67,51.0,46.0,46.0,56.0,46.0,51.0,51.0,51.0,51.0,51.0,56.0,51.0,56.0,51.0,51.0,51.0
68,55.0,50.0,50.0,55.0,50.0,52.0,52.0,52.0,52.0,52.0,56.0,52.0,56.0,52.0,52.0,52.0
69,55.0,52.0,52.0,58.0,52.0,53.0,55.0,54.0,54.0,54.0,58.0,54.0,58.0,54.0,54.0,54.0
70,54.0,52.0,52.0,55.0,52.0,49.0,50.0,49.0,50.0,50.0,56.0,50.0,56.0,50.0,51.0,50.0
71,55.0,53.0,52.0,54.0,52.0,52.0,52.0,52.0,53.0,54.0,56.0,54.0,56.0,54.0,53.0,54.0
72,54.0,58.0,58.0,57.0,58.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
73,56.0,54.0,54.0,56.0,54.0,55.0,56.0,55.0,55.0,56.0,59.0,56.0,59.0,56.0,56.0,56.0
74,60.0,59.0,58.0,55.0,58.0,58.0,58.0,58.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
75,55.0,53.0,53.0,58.0,53.0,58.0,58.0,58.0,58.0,58.0,54.0,58.0,58.0,58.0,58.0,58.0
76,55.0,55.0,54.0,56.0,55.0,56.0,57.0,56.0,56.0,57.0,56.0,57.0,60.0,57.0,57.0,57.0
77,59.0,59.0,59.0,56.0,59.0,56.0,57.0,56.0,60.0,60.0,56.0,60.0,60.0,60.0,60.0,60.0
78,56.0,54.0,54.0,56.0,54.0,55.0,56.0,54.0,55.0,55.0,55.0,55.0,56.0,55.0,56.0,55.0
79,52.0,47.0,47.0,52.0,47.0,48.0,49.0,47.0,48.0,48.0,57.0,48.0,57.0,48.0,49.0,48.0
80,56.0,51.0,51.0,52.0,51.0,51.0,51.0,51.0,52.0,51.0,56.0,51.0,56.0,51.0,52.0,51.0
81,56.0,53.0,53.0,59.0,53.0,54.0,56.0,55.0,55.0,54.0,59.0,54.0,59.0,54.0,55.0,54.0
82,55.0,53.0,53.0,56.0,53.0,50.0,51.0,50.0,51.0,51.0,57.0,51.0,57.0,51.0,52.0,51.0
83,56.0,54.0,53.0,55.0,53.0,53.0,53.0,53.0,54.0,53.0,57.0,53.0,57.0,53.0,54.0,53.0
