Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,42.0,39.0,39.0,44.0,45.0,44.0,43.0
1,41.0,39.0,39.0,44.0,47.0,44.0,45.0
2,46.0,45.0,45.0,50.0,51.0,50.0,45.0
3,41.0,38.0,38.0,43.0,46.0,43.0,42.0
4,45.0,44.0,44.0,43.0,48.0,44.0,44.0
5,45.0,44.0,44.0,49.0,50.0,49.0,44.0
6,41.0,39.0,39.0,42.0,45.0,43.0,43.0
7,46.0,45.0,45.0,44.0,45.0,45.0,45.0
8,42.0,41.0,41.0,44.0,45.0,44.0,45.0
9,41.0,39.0,39.0,44.0,45.0,44.0,43.0
10,41.0,38.0,38.0,43.0,46.0,43.0,43.0
11,46.0,45.0,45.0,50.0,51.0,50.0,45.0
12,40.0,38.0,38.0,43.0,44.0,43.0,42.0
13,40.0,37.0,37.0,42.0,45.0,42.0,43.0
14,45.0,44.0,44.0,49.0,50.0,49.0,44.0
15,41.0,37.0,37.0,42.0,42.0,43.0,43.0
16,40.0,38.0,38.0,43.0,44.0,43.0,43.0
17,41.0,39.0,39.0,43.0,47.0,43.0,45.0
18,40.0,37.0,37.0,42.0,45.0,43.0,42.0
19,44.0,43.0,43.0,42.0,47.0,43.0,43.0
20,44.0,43.0,43.0,48.0,49.0,48.0,48.0
21,40.0,38.0,38.0,42.0,44.0,44.0,43.0
22,45.0,44.0,44.0,43.0,44.0,44.0,44.0
23,41.0,40.0,40.0,48.0,49.0,48.0,49.0
24,40.0,38.0,38.0,43.0,44.0,43.0,42.0
25,40.0,37.0,37.0,48.0,45.0,48.0,45.0
26,45.0,44.0,44.0,49.0,50.0,49.0,44.0
27,39.0,37.0,37.0,42.0,43.0,42.0,41.0
28,39.0,36.0,36.0,47.0,44.0,47.0,44.0
29,44.0,43.0,43.0,48.0,49.0,48.0,43.0
30,40.0,38.0,38.0,41.0,43.0,42.0,42.0
31,39.0,37.0,37.0,42.0,43.0,42.0,42.0
32,45.0,44.0,44.0,42.0,48.0,44.0,44.0
33,38.0,37.0,37.0,41.0,41.0,45.0,41.0
34,40.0,39.0,39.0,42.0,43.0,43.0,43.0
35,40.0,39.0,39.0,44.0,45.0,45.0,45.0
36,41.0,39.0,39.0,42.0,42.0,43.0,43.0
37,40.0,38.0,38.0,45.0,46.0,46.0,46.0
38,42.0,41.0,41.0,43.0,44.0,43.0,45.0
39,40.0,38.0,38.0,41.0,41.0,42.0,42.0
40,39.0,37.0,37.0,44.0,45.0,45.0,45.0
41,45.0,44.0,44.0,42.0,44.0,44.0,44.0
42,40.0,39.0,39.0,41.0,42.0,43.0,43.0
43,40.0,38.0,38.0,43.0,44.0,42.0,42.0
44,46.0,45.0,45.0,43.0,44.0,45.0,45.0
45,40.0,39.0,39.0,44.0,45.0,43.0,43.0
46,41.0,41.0,41.0,43.0,45.0,42.0,42.0
47,46.0,45.0,45.0,50.0,51.0,42.0,45.0
48,39.0,38.0,38.0,43.0,44.0,42.0,42.0
49,45.0,44.0,44.0,45.0,45.0,46.0,46.0
50,45.0,44.0,44.0,49.0,50.0,42.0,44.0
51,39.0,38.0,38.0,41.0,42.0,43.0,43.0
52,46.0,45.0,45.0,46.0,45.0,47.0,47.0
53,41.0,40.0,40.0,43.0,47.0,43.0,45.0
54,38.0,37.0,37.0,42.0,43.0,41.0,41.0
55,44.0,43.0,43.0,44.0,44.0,45.0,45.0
56,44.0,43.0,43.0,48.0,49.0,41.0,43.0
57,39.0,37.0,37.0,40.0,41.0,42.0,42.0
58,45.0,44.0,44.0,45.0,45.0,46.0,46.0
59,41.0,39.0,39.0,42.0,46.0,42.0,44.0
60,38.0,37.0,37.0,41.0,42.0,42.0,42.0
61,40.0,38.0,38.0,43.0,44.0,41.0,42.0
62,40.0,38.0,38.0,43.0,44.0,41.0,43.0
63,39.0,36.0,36.0,41.0,44.0,42.0,41.0
64,43.0,42.0,42.0,41.0,46.0,42.0,42.0
65,43.0,42.0,42.0,47.0,48.0,47.0,47.0
66,39.0,37.0,37.0,41.0,43.0,43.0,42.0
67,44.0,43.0,43.0,42.0,43.0,43.0,43.0
68,40.0,39.0,39.0,47.0,48.0,47.0,48.0
69,39.0,37.0,37.0,42.0,43.0,42.0,41.0
70,39.0,36.0,36.0,47.0,44.0,47.0,44.0
71,44.0,43.0,43.0,48.0,49.0,48.0,43.0
72,38.0,36.0,36.0,41.0,42.0,41.0,40.0
73,38.0,35.0,35.0,46.0,43.0,46.0,43.0
74,43.0,42.0,42.0,47.0,48.0,47.0,42.0
75,39.0,37.0,37.0,41.0,42.0,41.0,41.0
76,38.0,36.0,36.0,41.0,42.0,41.0,41.0
77,44.0,43.0,43.0,45.0,47.0,43.0,43.0
78,37.0,36.0,36.0,42.0,42.0,44.0,40.0
79,39.0,38.0,38.0,42.0,42.0,42.0,42.0
80,39.0,38.0,38.0,48.0,48.0,44.0,44.0
81,40.0,38.0,38.0,42.0,43.0,42.0,42.0
82,39.0,37.0,37.0,48.0,45.0,45.0,45.0
83,41.0,40.0,40.0,46.0,47.0,43.0,44.0
84,39.0,37.0,37.0,41.0,42.0,41.0,41.0
85,38.0,36.0,36.0,47.0,44.0,44.0,44.0
86,44.0,43.0,43.0,46.0,47.0,43.0,43.0
87,39.0,38.0,38.0,42.0,43.0,42.0,42.0
88,39.0,37.0,37.0,42.0,43.0,41.0,41.0
89,45.0,44.0,44.0,46.0,47.0,44.0,44.0
90,39.0,38.0,38.0,43.0,44.0,42.0,42.0
91,40.0,40.0,40.0,46.0,44.0,44.0,44.0
92,45.0,44.0,44.0,49.0,50.0,41.0,44.0
