Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,39.0,39.0,36.0,39.0,33.0,41.0
1,38.0,41.0,38.0,40.0,38.0,43.0
2,37.0,44.0,36.0,43.0,36.0,40.0
3,39.0,40.0,37.0,39.0,37.0,42.0
4,38.0,44.0,42.0,44.0,42.0,44.0
5,38.0,44.0,38.0,44.0,37.0,42.0
6,39.0,39.0,36.0,39.0,36.0,41.0
7,38.0,44.0,42.0,43.0,41.0,43.0
8,38.0,44.0,38.0,43.0,38.0,42.0
9,43.0,44.0,40.0,39.0,40.0,41.0
10,41.0,45.0,44.0,43.0,44.0,43.0
11,45.0,46.0,43.0,43.0,43.0,40.0
12,42.0,43.0,39.0,43.0,39.0,42.0
13,40.0,44.0,43.0,44.0,43.0,45.0
14,44.0,45.0,42.0,45.0,42.0,44.0
15,40.0,39.0,35.0,39.0,35.0,41.0
16,40.0,41.0,38.0,41.0,38.0,43.0
17,45.0,43.0,39.0,43.0,39.0,44.0
18,39.0,39.0,36.0,39.0,36.0,42.0
19,37.0,44.0,42.0,44.0,42.0,43.0
20,37.0,44.0,40.0,44.0,39.0,43.0
21,39.0,39.0,37.0,39.0,36.0,42.0
22,37.0,44.0,42.0,44.0,42.0,43.0
23,38.0,44.0,40.0,44.0,39.0,43.0
24,43.0,45.0,44.0,40.0,44.0,42.0
25,44.0,45.0,45.0,44.0,45.0,43.0
26,45.0,46.0,44.0,44.0,44.0,41.0
27,42.0,44.0,43.0,43.0,43.0,43.0
28,43.0,44.0,44.0,44.0,44.0,44.0
29,44.0,45.0,43.0,45.0,43.0,45.0
30,40.0,39.0,38.0,39.0,37.0,43.0
31,44.0,42.0,42.0,42.0,42.0,42.0
32,45.0,44.0,43.0,44.0,43.0,45.0
33,39.0,40.0,36.0,39.0,35.0,38.0
34,36.0,44.0,42.0,43.0,41.0,39.0
35,38.0,44.0,38.0,43.0,37.0,39.0
36,43.0,44.0,43.0,40.0,43.0,38.0
37,45.0,46.0,44.0,43.0,44.0,39.0
38,45.0,46.0,44.0,43.0,44.0,40.0
39,42.0,43.0,42.0,43.0,42.0,42.0
40,44.0,45.0,43.0,45.0,43.0,43.0
41,44.0,45.0,43.0,45.0,43.0,44.0
42,40.0,39.0,37.0,39.0,36.0,39.0
43,45.0,43.0,43.0,43.0,43.0,40.0
44,45.0,44.0,43.0,43.0,42.0,44.0
45,45.0,44.0,43.0,39.0,43.0,38.0
