Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,53.0,53.0,53.0,53.0,50.0,51.0
1,50.0,50.0,55.0,55.0,44.0,45.0
2,51.0,51.0,55.0,55.0,44.0,45.0
3,53.0,53.0,55.0,55.0,50.0,51.0
4,50.0,50.0,54.0,54.0,44.0,45.0
5,51.0,51.0,56.0,56.0,44.0,45.0
6,53.0,53.0,56.0,56.0,50.0,50.0
7,51.0,51.0,55.0,55.0,44.0,45.0
8,48.0,48.0,57.0,57.0,44.0,45.0
9,54.0,54.0,55.0,55.0,57.0,57.0
10,50.0,50.0,57.0,57.0,51.0,51.0
11,51.0,51.0,55.0,55.0,51.0,51.0
12,59.0,59.0,55.0,55.0,56.0,57.0
13,60.0,60.0,57.0,57.0,54.0,54.0
14,54.0,54.0,56.0,56.0,51.0,54.0
15,60.0,60.0,56.0,56.0,50.0,53.0
16,61.0,61.0,58.0,58.0,55.0,55.0
17,55.0,55.0,57.0,57.0,52.0,55.0
18,56.0,56.0,54.0,54.0,53.0,53.0
19,53.0,53.0,53.0,53.0,47.0,48.0
20,51.0,51.0,55.0,55.0,47.0,48.0
21,56.0,56.0,55.0,55.0,53.0,53.0
22,53.0,53.0,54.0,54.0,47.0,48.0
23,51.0,51.0,56.0,56.0,47.0,48.0
24,54.0,54.0,55.0,55.0,57.0,57.0
25,50.0,50.0,56.0,56.0,51.0,51.0
26,50.0,50.0,55.0,55.0,51.0,51.0
27,59.0,59.0,54.0,54.0,56.0,57.0
28,60.0,60.0,56.0,56.0,54.0,54.0
29,54.0,54.0,60.0,60.0,50.0,54.0
30,60.0,60.0,55.0,55.0,52.0,53.0
31,61.0,61.0,57.0,57.0,55.0,55.0
32,55.0,55.0,61.0,61.0,51.0,55.0
33,52.0,52.0,55.0,55.0,50.0,50.0
34,49.0,49.0,52.0,52.0,43.0,44.0
35,47.0,47.0,56.0,56.0,43.0,44.0
36,54.0,54.0,56.0,56.0,56.0,56.0
37,49.0,49.0,56.0,56.0,50.0,50.0
38,49.0,49.0,56.0,56.0,50.0,50.0
39,59.0,59.0,55.0,55.0,55.0,55.0
40,59.0,59.0,56.0,56.0,51.0,53.0
41,54.0,54.0,61.0,61.0,51.0,52.0
42,60.0,60.0,56.0,56.0,48.0,50.0
43,60.0,60.0,57.0,57.0,52.0,54.0
44,55.0,55.0,62.0,62.0,52.0,53.0
45,54.0,54.0,54.0,54.0,56.0,57.0
46,50.0,50.0,56.0,56.0,50.0,50.0
47,51.0,51.0,55.0,55.0,50.0,50.0
48,59.0,59.0,58.0,58.0,56.0,62.0
49,59.0,59.0,61.0,61.0,61.0,61.0
50,55.0,55.0,56.0,56.0,56.0,57.0
51,59.0,59.0,56.0,56.0,56.0,56.0
52,60.0,60.0,62.0,62.0,62.0,62.0
53,56.0,56.0,57.0,57.0,57.0,58.0
54,59.0,59.0,57.0,57.0,55.0,61.0
