Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13
16,45.0,45.0,50.0,46.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,40.0,40.0
17,47.0,47.0,51.0,51.0,46.0,46.0,45.0,45.0,45.0,46.0,45.0,45.0,40.0,40.0
18,44.0,43.0,37.0,42.0,43.0,43.0,36.0,42.0,42.0,42.0,35.0,42.0,41.0,41.0
19,49.0,45.0,42.0,48.0,48.0,48.0,39.0,44.0,43.0,44.0,39.0,43.0,45.0,45.0
20,49.0,49.0,43.0,48.0,48.0,48.0,40.0,48.0,48.0,48.0,40.0,48.0,46.0,46.0
21,45.0,44.0,38.0,43.0,44.0,44.0,37.0,43.0,43.0,43.0,36.0,43.0,39.0,39.0
22,50.0,44.0,42.0,47.0,49.0,49.0,40.0,44.0,44.0,44.0,40.0,44.0,46.0,46.0
23,50.0,50.0,42.0,49.0,49.0,49.0,41.0,49.0,49.0,49.0,41.0,49.0,47.0,47.0
24,45.0,47.0,44.0,44.0,45.0,45.0,43.0,46.0,46.0,46.0,44.0,46.0,49.0,49.0
25,51.0,50.0,50.0,50.0,50.0,50.0,45.0,49.0,49.0,49.0,46.0,49.0,46.0,46.0
26,50.0,44.0,50.0,50.0,50.0,50.0,45.0,44.0,44.0,44.0,45.0,44.0,46.0,46.0
27,48.0,48.0,50.0,48.0,49.0,49.0,48.0,48.0,48.0,48.0,48.0,48.0,53.0,53.0
28,51.0,50.0,54.0,54.0,50.0,50.0,50.0,50.0,49.0,50.0,50.0,49.0,51.0,51.0
29,51.0,50.0,56.0,54.0,50.0,50.0,50.0,50.0,49.0,50.0,50.0,49.0,51.0,51.0
30,45.0,44.0,45.0,44.0,45.0,45.0,43.0,43.0,43.0,43.0,43.0,43.0,48.0,48.0
31,50.0,45.0,49.0,45.0,50.0,50.0,45.0,45.0,44.0,45.0,45.0,44.0,46.0,46.0
32,50.0,46.0,51.0,50.0,50.0,50.0,45.0,45.0,44.0,45.0,45.0,44.0,46.0,46.0
33,39.0,36.0,35.0,36.0,38.0,38.0,33.0,36.0,36.0,36.0,33.0,36.0,35.0,35.0
34,42.0,43.0,41.0,42.0,41.0,41.0,39.0,43.0,42.0,43.0,39.0,42.0,42.0,42.0
35,44.0,42.0,41.0,42.0,43.0,43.0,40.0,42.0,41.0,42.0,40.0,41.0,43.0,43.0
36,40.0,40.0,45.0,45.0,39.0,39.0,43.0,40.0,40.0,40.0,43.0,40.0,45.0,45.0
37,43.0,43.0,45.0,45.0,42.0,42.0,45.0,43.0,43.0,43.0,45.0,43.0,47.0,47.0
38,44.0,42.0,51.0,51.0,44.0,44.0,45.0,42.0,42.0,42.0,45.0,42.0,47.0,47.0
39,49.0,48.0,50.0,49.0,48.0,48.0,49.0,49.0,49.0,49.0,49.0,49.0,51.0,51.0
40,50.0,50.0,50.0,49.0,49.0,49.0,50.0,50.0,50.0,50.0,50.0,50.0,52.0,52.0
41,50.0,50.0,56.0,55.0,49.0,49.0,50.0,50.0,50.0,50.0,50.0,50.0,52.0,52.0
42,44.0,43.0,45.0,40.0,43.0,43.0,44.0,44.0,44.0,44.0,44.0,44.0,46.0,46.0
43,45.0,45.0,45.0,43.0,44.0,44.0,45.0,45.0,45.0,45.0,45.0,45.0,47.0,47.0
44,45.0,45.0,51.0,46.0,44.0,44.0,45.0,45.0,45.0,45.0,45.0,45.0,47.0,47.0
45,40.0,44.0,46.0,45.0,40.0,40.0,48.0,43.0,43.0,43.0,48.0,43.0,45.0,45.0
46,43.0,43.0,46.0,45.0,43.0,43.0,45.0,42.0,43.0,42.0,45.0,43.0,47.0,47.0
47,42.0,42.0,51.0,51.0,42.0,42.0,45.0,41.0,42.0,41.0,45.0,42.0,42.0,42.0
48,49.0,53.0,50.0,49.0,49.0,49.0,52.0,52.0,52.0,52.0,52.0,52.0,50.0,50.0
49,51.0,50.0,50.0,49.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,51.0,51.0
50,50.0,50.0,56.0,55.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,46.0,46.0
51,44.0,48.0,45.0,45.0,44.0,44.0,47.0,47.0,47.0,47.0,47.0,47.0,45.0,45.0
52,46.0,48.0,45.0,45.0,45.0,45.0,45.0,47.0,47.0,47.0,45.0,47.0,46.0,46.0
53,45.0,47.0,51.0,51.0,45.0,45.0,46.0,46.0,46.0,46.0,47.0,46.0,42.0,42.0
54,48.0,52.0,54.0,48.0,49.0,49.0,51.0,51.0,51.0,51.0,51.0,51.0,53.0,53.0
55,50.0,49.0,54.0,48.0,50.0,50.0,53.0,49.0,50.0,49.0,53.0,50.0,55.0,55.0
56,50.0,50.0,56.0,54.0,50.0,50.0,53.0,49.0,50.0,49.0,53.0,50.0,50.0,50.0
57,49.0,49.0,50.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,50.0,50.0
58,50.0,50.0,50.0,49.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
59,51.0,50.0,56.0,55.0,50.0,50.0,50.0,50.0,50.0,50.0,51.0,50.0,46.0,46.0
60,44.0,44.0,45.0,40.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,45.0,45.0
61,45.0,45.0,45.0,43.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,41.0,41.0
62,46.0,45.0,51.0,46.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,40.0,40.0
63,43.0,42.0,36.0,41.0,42.0,42.0,35.0,41.0,41.0,41.0,35.0,41.0,40.0,40.0
64,49.0,44.0,41.0,47.0,48.0,48.0,38.0,43.0,42.0,43.0,38.0,42.0,44.0,44.0
65,48.0,48.0,42.0,47.0,47.0,47.0,39.0,47.0,47.0,47.0,39.0,47.0,45.0,45.0
66,44.0,43.0,37.0,42.0,43.0,43.0,36.0,42.0,42.0,42.0,36.0,42.0,38.0,38.0
67,50.0,43.0,41.0,46.0,49.0,49.0,39.0,43.0,43.0,43.0,39.0,43.0,45.0,45.0
68,49.0,49.0,41.0,48.0,48.0,48.0,40.0,48.0,48.0,48.0,40.0,48.0,46.0,46.0
69,44.0,46.0,43.0,43.0,44.0,44.0,43.0,45.0,45.0,45.0,43.0,45.0,48.0,48.0
70,50.0,49.0,49.0,49.0,49.0,49.0,45.0,48.0,48.0,48.0,45.0,48.0,45.0,45.0
71,49.0,45.0,49.0,49.0,49.0,49.0,49.0,44.0,44.0,44.0,49.0,44.0,45.0,45.0
72,49.0,48.0,49.0,47.0,48.0,48.0,47.0,47.0,47.0,47.0,47.0,47.0,52.0,52.0
73,55.0,49.0,53.0,53.0,54.0,54.0,49.0,49.0,48.0,49.0,49.0,48.0,50.0,50.0
74,54.0,54.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,50.0,50.0
75,44.0,43.0,44.0,43.0,44.0,44.0,42.0,42.0,42.0,42.0,42.0,42.0,47.0,47.0
76,50.0,44.0,48.0,44.0,49.0,49.0,44.0,44.0,43.0,44.0,44.0,43.0,45.0,45.0
77,49.0,49.0,50.0,49.0,49.0,49.0,48.0,48.0,48.0,48.0,48.0,48.0,45.0,45.0
78,38.0,35.0,34.0,35.0,37.0,37.0,36.0,35.0,35.0,35.0,36.0,35.0,34.0,34.0
79,44.0,42.0,40.0,41.0,43.0,43.0,40.0,42.0,41.0,42.0,40.0,41.0,41.0,41.0
80,43.0,41.0,40.0,41.0,42.0,42.0,40.0,41.0,40.0,41.0,40.0,40.0,42.0,42.0
81,39.0,40.0,44.0,44.0,38.0,38.0,44.0,39.0,39.0,39.0,44.0,39.0,44.0,44.0
82,43.0,42.0,48.0,48.0,42.0,42.0,46.0,42.0,42.0,42.0,46.0,42.0,46.0,46.0
83,43.0,46.0,50.0,50.0,43.0,43.0,50.0,45.0,45.0,45.0,50.0,45.0,46.0,46.0
84,48.0,49.0,49.0,48.0,47.0,47.0,48.0,48.0,48.0,48.0,48.0,48.0,50.0,50.0
85,50.0,49.0,52.0,52.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,51.0,51.0
86,49.0,55.0,55.0,54.0,48.0,48.0,54.0,54.0,54.0,54.0,54.0,54.0,51.0,51.0
87,43.0,44.0,44.0,39.0,42.0,42.0,43.0,43.0,43.0,43.0,43.0,43.0,45.0,45.0
88,45.0,44.0,44.0,43.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,46.0,46.0
89,44.0,50.0,50.0,45.0,43.0,43.0,49.0,49.0,49.0,49.0,49.0,49.0,46.0,46.0
90,39.0,43.0,45.0,44.0,39.0,39.0,47.0,42.0,42.0,42.0,47.0,42.0,44.0,44.0
91,46.0,46.0,45.0,44.0,45.0,45.0,50.0,45.0,45.0,45.0,50.0,45.0,46.0,46.0
92,41.0,41.0,50.0,50.0,41.0,41.0,45.0,40.0,41.0,40.0,45.0,41.0,41.0,41.0
93,48.0,52.0,49.0,48.0,48.0,48.0,51.0,51.0,51.0,51.0,51.0,51.0,49.0,49.0
94,55.0,55.0,49.0,48.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,50.0,50.0
95,49.0,49.0,55.0,54.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,45.0,45.0
96,43.0,47.0,44.0,44.0,43.0,43.0,46.0,46.0,46.0,46.0,46.0,46.0,44.0,44.0
97,50.0,50.0,44.0,44.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,45.0,45.0
98,46.0,46.0,50.0,50.0,45.0,45.0,45.0,45.0,45.0,45.0,46.0,45.0,41.0,41.0
99,49.0,51.0,53.0,47.0,48.0,48.0,51.0,50.0,50.0,50.0,51.0,50.0,52.0,52.0
100,55.0,54.0,53.0,47.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,54.0
101,54.0,49.0,55.0,53.0,53.0,53.0,53.0,48.0,49.0,48.0,53.0,49.0,49.0,49.0
102,50.0,48.0,49.0,48.0,49.0,49.0,48.0,48.0,48.0,48.0,48.0,48.0,49.0,49.0
103,50.0,49.0,49.0,48.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
104,55.0,50.0,55.0,54.0,54.0,54.0,49.0,49.0,49.0,49.0,50.0,49.0,45.0,45.0
105,45.0,43.0,44.0,39.0,44.0,44.0,43.0,43.0,43.0,43.0,43.0,43.0,44.0,44.0
106,45.0,44.0,44.0,42.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,40.0,40.0
107,50.0,45.0,50.0,45.0,49.0,49.0,44.0,44.0,44.0,44.0,44.0,44.0,39.0,39.0
108,35.0,31.0,27.0,31.0,34.0,34.0,28.0,31.0,31.0,31.0,28.0,31.0,27.0,27.0
109,40.0,36.0,33.0,37.0,39.0,39.0,33.0,35.0,35.0,35.0,33.0,35.0,34.0,34.0
110,36.0,38.0,33.0,37.0,35.0,35.0,32.0,38.0,37.0,38.0,32.0,37.0,35.0,35.0
111,35.0,36.0,37.0,37.0,35.0,35.0,36.0,35.0,35.0,35.0,36.0,35.0,37.0,37.0
112,39.0,37.0,42.0,42.0,38.0,38.0,41.0,37.0,36.0,37.0,41.0,36.0,39.0,39.0
113,38.0,38.0,43.0,43.0,37.0,37.0,42.0,38.0,38.0,38.0,42.0,38.0,39.0,39.0
114,42.0,41.0,42.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,43.0,43.0
115,44.0,42.0,46.0,46.0,43.0,43.0,42.0,42.0,42.0,42.0,42.0,42.0,44.0,44.0
116,43.0,47.0,48.0,47.0,42.0,42.0,46.0,46.0,46.0,46.0,46.0,46.0,44.0,44.0
117,37.0,36.0,37.0,32.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,38.0,38.0
118,40.0,37.0,37.0,37.0,39.0,39.0,37.0,37.0,37.0,37.0,37.0,37.0,39.0,39.0
119,38.0,42.0,43.0,38.0,37.0,37.0,41.0,41.0,41.0,41.0,41.0,41.0,39.0,39.0
120,34.0,36.0,40.0,37.0,34.0,34.0,40.0,35.0,35.0,35.0,40.0,35.0,40.0,40.0
121,38.0,38.0,40.0,37.0,38.0,38.0,42.0,37.0,37.0,37.0,42.0,37.0,42.0,42.0
122,38.0,38.0,46.0,43.0,38.0,38.0,46.0,37.0,38.0,37.0,46.0,38.0,42.0,42.0
123,41.0,45.0,44.0,41.0,41.0,41.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
124,47.0,47.0,44.0,41.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
125,43.0,42.0,50.0,47.0,43.0,43.0,50.0,42.0,42.0,42.0,50.0,42.0,46.0,46.0
126,36.0,40.0,39.0,37.0,36.0,36.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0
127,42.0,42.0,42.0,42.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0
128,40.0,43.0,45.0,43.0,39.0,39.0,45.0,42.0,42.0,42.0,45.0,42.0,41.0,41.0
129,43.0,44.0,48.0,40.0,42.0,42.0,48.0,43.0,43.0,43.0,48.0,43.0,48.0,48.0
130,47.0,46.0,48.0,45.0,46.0,46.0,48.0,45.0,45.0,45.0,48.0,45.0,50.0,50.0
131,48.0,42.0,54.0,46.0,47.0,47.0,54.0,41.0,42.0,41.0,54.0,42.0,50.0,50.0
132,44.0,41.0,43.0,41.0,43.0,43.0,43.0,41.0,41.0,41.0,43.0,41.0,43.0,43.0
133,44.0,42.0,46.0,46.0,43.0,43.0,43.0,42.0,42.0,42.0,43.0,42.0,45.0,45.0
134,49.0,42.0,49.0,47.0,48.0,48.0,49.0,42.0,42.0,42.0,49.0,42.0,45.0,45.0
135,39.0,36.0,37.0,32.0,38.0,38.0,36.0,36.0,36.0,36.0,36.0,36.0,37.0,37.0
136,39.0,37.0,37.0,37.0,38.0,38.0,37.0,37.0,37.0,37.0,37.0,37.0,39.0,39.0
137,44.0,39.0,43.0,38.0,43.0,43.0,40.0,38.0,38.0,38.0,40.0,38.0,39.0,39.0
138,31.0,35.0,40.0,36.0,31.0,31.0,43.0,34.0,35.0,34.0,43.0,35.0,40.0,40.0
139,34.0,35.0,40.0,37.0,34.0,34.0,46.0,34.0,34.0,34.0,46.0,34.0,38.0,38.0
140,37.0,38.0,46.0,42.0,37.0,37.0,40.0,37.0,37.0,37.0,40.0,37.0,35.0,35.0
141,40.0,44.0,44.0,40.0,40.0,40.0,47.0,43.0,44.0,43.0,47.0,44.0,44.0,44.0
142,42.0,42.0,44.0,41.0,42.0,42.0,50.0,41.0,42.0,41.0,50.0,42.0,42.0,42.0
143,42.0,42.0,50.0,46.0,42.0,42.0,44.0,41.0,42.0,41.0,44.0,42.0,39.0,39.0
144,35.0,39.0,40.0,36.0,35.0,35.0,42.0,38.0,39.0,38.0,42.0,39.0,40.0,40.0
145,39.0,39.0,40.0,40.0,38.0,38.0,45.0,38.0,39.0,38.0,45.0,39.0,38.0,38.0
146,39.0,42.0,46.0,42.0,38.0,38.0,43.0,41.0,42.0,41.0,43.0,42.0,35.0,35.0
147,40.0,45.0,48.0,40.0,40.0,40.0,51.0,44.0,44.0,44.0,51.0,44.0,48.0,48.0
148,47.0,47.0,48.0,43.0,46.0,46.0,54.0,46.0,46.0,46.0,54.0,46.0,46.0,46.0
149,47.0,47.0,54.0,46.0,46.0,46.0,48.0,46.0,46.0,46.0,48.0,46.0,43.0,43.0
150,40.0,44.0,45.0,40.0,41.0,41.0,46.0,45.0,45.0,45.0,46.0,45.0,44.0,44.0
151,48.0,48.0,44.0,44.0,47.0,47.0,49.0,47.0,47.0,47.0,49.0,47.0,42.0,42.0
152,48.0,48.0,50.0,46.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,39.0,39.0
153,35.0,39.0,42.0,37.0,36.0,36.0,40.0,40.0,40.0,40.0,40.0,40.0,39.0,39.0
154,43.0,43.0,42.0,42.0,42.0,42.0,41.0,42.0,42.0,42.0,41.0,42.0,37.0,37.0
155,43.0,43.0,45.0,43.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,34.0,34.0
156,39.0,44.0,47.0,39.0,39.0,39.0,50.0,43.0,43.0,43.0,50.0,43.0,47.0,47.0
157,47.0,46.0,47.0,44.0,46.0,46.0,53.0,45.0,45.0,45.0,53.0,45.0,45.0,45.0
158,47.0,46.0,53.0,45.0,46.0,46.0,48.0,45.0,45.0,45.0,48.0,45.0,43.0,43.0
159,40.0,43.0,48.0,40.0,40.0,40.0,47.0,44.0,44.0,44.0,47.0,44.0,48.0,48.0
160,48.0,47.0,48.0,45.0,47.0,47.0,48.0,46.0,46.0,46.0,48.0,46.0,46.0,46.0
161,48.0,47.0,54.0,46.0,47.0,47.0,49.0,46.0,46.0,46.0,49.0,46.0,43.0,43.0
162,40.0,40.0,46.0,41.0,40.0,40.0,42.0,41.0,41.0,41.0,42.0,41.0,43.0,43.0
163,43.0,43.0,46.0,46.0,42.0,42.0,43.0,42.0,42.0,42.0,43.0,42.0,41.0,41.0
164,43.0,43.0,49.0,47.0,42.0,42.0,44.0,42.0,42.0,42.0,46.0,42.0,38.0,38.0
165,35.0,35.0,40.0,32.0,35.0,35.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0
166,38.0,38.0,40.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,32.0,32.0
167,38.0,38.0,42.0,38.0,37.0,37.0,37.0,37.0,38.0,37.0,38.0,38.0,32.0,32.0
