Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,47.0,47.0,46.0,46.0,46.0,46.0,48.0,47.0
1,45.0,49.0,47.0,43.0,42.0,45.0,47.0,48.0
2,45.0,49.0,51.0,47.0,47.0,45.0,49.0,52.0
3,48.0,48.0,47.0,47.0,47.0,47.0,47.0,46.0
4,49.0,50.0,52.0,48.0,47.0,48.0,47.0,53.0
5,50.0,52.0,50.0,50.0,52.0,49.0,48.0,51.0
6,49.0,49.0,48.0,48.0,47.0,47.0,48.0,47.0
7,50.0,50.0,53.0,48.0,47.0,49.0,47.0,54.0
8,51.0,52.0,51.0,50.0,52.0,50.0,49.0,49.0
9,49.0,47.0,46.0,47.0,46.0,46.0,48.0,47.0
10,47.0,52.0,50.0,44.0,45.0,46.0,48.0,49.0
11,45.0,47.0,51.0,47.0,47.0,45.0,49.0,52.0
12,48.0,48.0,45.0,46.0,45.0,45.0,47.0,46.0
13,46.0,51.0,49.0,43.0,44.0,45.0,52.0,48.0
14,44.0,47.0,51.0,47.0,47.0,44.0,52.0,52.0
15,47.0,49.0,45.0,46.0,45.0,46.0,48.0,46.0
16,43.0,48.0,47.0,43.0,42.0,43.0,50.0,48.0
17,45.0,47.0,47.0,44.0,45.0,45.0,53.0,48.0
18,52.0,52.0,47.0,47.0,50.0,51.0,48.0,46.0
19,49.0,49.0,51.0,49.0,47.0,48.0,46.0,52.0
20,52.0,53.0,50.0,50.0,51.0,51.0,49.0,51.0
21,53.0,50.0,48.0,48.0,51.0,49.0,48.0,47.0
22,50.0,50.0,52.0,50.0,47.0,49.0,46.0,53.0
23,53.0,53.0,51.0,50.0,52.0,52.0,49.0,52.0
24,49.0,47.0,47.0,48.0,47.0,46.0,47.0,46.0
25,52.0,53.0,51.0,49.0,50.0,51.0,49.0,52.0
26,50.0,50.0,50.0,50.0,52.0,49.0,49.0,51.0
27,48.0,47.0,47.0,47.0,46.0,45.0,46.0,46.0
28,51.0,52.0,51.0,48.0,49.0,50.0,53.0,52.0
29,49.0,49.0,51.0,49.0,52.0,48.0,52.0,52.0
30,47.0,48.0,47.0,47.0,46.0,46.0,47.0,47.0
31,48.0,49.0,47.0,48.0,47.0,48.0,50.0,48.0
32,48.0,48.0,52.0,49.0,48.0,47.0,53.0,53.0
33,51.0,49.0,48.0,48.0,52.0,47.0,48.0,48.0
34,51.0,51.0,52.0,50.0,48.0,50.0,47.0,49.0
35,53.0,53.0,52.0,50.0,52.0,52.0,49.0,53.0
36,50.0,47.0,48.0,48.0,47.0,46.0,48.0,47.0
37,53.0,53.0,52.0,49.0,50.0,52.0,49.0,53.0
38,51.0,51.0,51.0,50.0,52.0,50.0,49.0,49.0
39,49.0,48.0,48.0,47.0,47.0,45.0,47.0,47.0
40,52.0,52.0,52.0,48.0,49.0,51.0,52.0,53.0
41,50.0,50.0,52.0,49.0,52.0,49.0,52.0,53.0
42,48.0,49.0,48.0,47.0,46.0,46.0,48.0,48.0
43,49.0,49.0,48.0,48.0,47.0,48.0,51.0,49.0
44,49.0,49.0,53.0,49.0,48.0,48.0,53.0,54.0
45,47.0,46.0,45.0,47.0,46.0,45.0,47.0,46.0
46,46.0,47.0,47.0,44.0,47.0,46.0,49.0,48.0
47,45.0,46.0,51.0,47.0,47.0,45.0,49.0,52.0
48,46.0,47.0,45.0,46.0,45.0,45.0,47.0,46.0
49,46.0,47.0,46.0,44.0,47.0,46.0,52.0,47.0
50,45.0,46.0,51.0,47.0,47.0,45.0,52.0,52.0
51,47.0,48.0,46.0,47.0,46.0,46.0,48.0,47.0
52,46.0,47.0,47.0,45.0,45.0,46.0,53.0,48.0
53,45.0,46.0,50.0,44.0,45.0,46.0,53.0,49.0
54,45.0,46.0,44.0,45.0,44.0,45.0,46.0,45.0
55,46.0,47.0,45.0,43.0,46.0,46.0,51.0,46.0
56,44.0,45.0,50.0,46.0,46.0,44.0,52.0,51.0
57,46.0,47.0,45.0,46.0,45.0,46.0,47.0,46.0
58,46.0,47.0,46.0,44.0,44.0,46.0,52.0,47.0
59,44.0,45.0,49.0,43.0,45.0,45.0,53.0,48.0
60,45.0,48.0,45.0,47.0,46.0,47.0,48.0,46.0
61,42.0,43.0,47.0,43.0,43.0,43.0,49.0,48.0
62,42.0,43.0,47.0,42.0,42.0,43.0,50.0,48.0
63,52.0,52.0,46.0,50.0,49.0,50.0,47.0,45.0
64,53.0,53.0,50.0,48.0,46.0,52.0,45.0,51.0
65,54.0,54.0,49.0,49.0,50.0,52.0,48.0,50.0
66,53.0,53.0,47.0,51.0,50.0,51.0,48.0,46.0
67,54.0,54.0,51.0,49.0,47.0,53.0,45.0,52.0
68,55.0,55.0,50.0,49.0,51.0,53.0,49.0,51.0
69,53.0,51.0,46.0,47.0,47.0,50.0,48.0,45.0
70,51.0,52.0,50.0,48.0,49.0,50.0,48.0,51.0
71,51.0,51.0,50.0,49.0,51.0,50.0,49.0,51.0
72,52.0,50.0,46.0,46.0,46.0,49.0,47.0,45.0
73,50.0,51.0,50.0,47.0,48.0,49.0,52.0,51.0
74,50.0,50.0,50.0,48.0,51.0,49.0,51.0,51.0
75,51.0,51.0,46.0,46.0,46.0,50.0,47.0,46.0
76,47.0,48.0,46.0,48.0,47.0,47.0,49.0,47.0
77,51.0,51.0,51.0,49.0,48.0,50.0,52.0,52.0
78,53.0,51.0,47.0,52.0,51.0,49.0,48.0,47.0
79,55.0,52.0,51.0,49.0,48.0,51.0,46.0,48.0
80,55.0,53.0,51.0,49.0,51.0,52.0,49.0,52.0
81,54.0,49.0,47.0,48.0,48.0,48.0,48.0,46.0
82,52.0,52.0,51.0,49.0,49.0,51.0,49.0,52.0
