Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,48.0,51.0,48.0,48.0,53.0,51.0,52.0,49.0
1,52.0,50.0,49.0,49.0,50.0,51.0,52.0,52.0
2,50.0,50.0,52.0,52.0,50.0,51.0,53.0,51.0
3,52.0,53.0,52.0,52.0,55.0,53.0,53.0,51.0
4,54.0,54.0,50.0,50.0,54.0,51.0,55.0,55.0
5,51.0,54.0,54.0,54.0,54.0,53.0,56.0,52.0
6,49.0,54.0,49.0,49.0,54.0,53.0,52.0,50.0
7,55.0,55.0,51.0,51.0,55.0,51.0,56.0,55.0
8,49.0,55.0,55.0,55.0,55.0,54.0,57.0,50.0
9,51.0,52.0,51.0,51.0,56.0,52.0,51.0,52.0
10,53.0,53.0,51.0,52.0,53.0,52.0,54.0,51.0
11,52.0,54.0,53.0,53.0,54.0,52.0,51.0,51.0
12,50.0,53.0,50.0,50.0,55.0,53.0,50.0,51.0
13,52.0,54.0,50.0,51.0,54.0,54.0,53.0,54.0
14,51.0,53.0,52.0,52.0,53.0,52.0,50.0,52.0
15,48.0,51.0,48.0,48.0,51.0,54.0,51.0,50.0
16,51.0,50.0,51.0,51.0,50.0,55.0,54.0,55.0
17,52.0,50.0,51.0,51.0,49.0,52.0,51.0,52.0
18,52.0,52.0,52.0,52.0,54.0,55.0,53.0,55.0
19,56.0,53.0,53.0,53.0,53.0,57.0,57.0,57.0
20,53.0,56.0,56.0,56.0,53.0,55.0,55.0,52.0
21,53.0,53.0,53.0,53.0,53.0,56.0,54.0,56.0
22,57.0,54.0,54.0,54.0,54.0,58.0,58.0,58.0
23,54.0,57.0,57.0,57.0,54.0,56.0,56.0,53.0
24,55.0,55.0,55.0,55.0,55.0,54.0,51.0,52.0
25,57.0,52.0,52.0,52.0,52.0,53.0,54.0,53.0
26,53.0,57.0,57.0,57.0,57.0,56.0,56.0,54.0
27,54.0,54.0,54.0,54.0,54.0,55.0,50.0,55.0
28,56.0,53.0,53.0,53.0,53.0,54.0,57.0,54.0
29,53.0,56.0,56.0,56.0,56.0,55.0,55.0,53.0
30,52.0,50.0,50.0,51.0,51.0,56.0,51.0,56.0
31,52.0,51.0,50.0,50.0,50.0,54.0,54.0,54.0
32,54.0,54.0,52.0,52.0,54.0,51.0,55.0,51.0
33,48.0,50.0,49.0,49.0,51.0,51.0,54.0,51.0
34,54.0,52.0,51.0,51.0,52.0,53.0,58.0,53.0
35,49.0,54.0,54.0,54.0,54.0,53.0,54.0,50.0
36,51.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
37,58.0,53.0,53.0,53.0,53.0,54.0,54.0,54.0
38,53.0,58.0,58.0,58.0,58.0,57.0,57.0,54.0
39,50.0,53.0,51.0,51.0,53.0,56.0,51.0,56.0
40,57.0,54.0,54.0,54.0,54.0,55.0,58.0,55.0
41,54.0,57.0,57.0,57.0,57.0,56.0,56.0,53.0
42,49.0,51.0,49.0,49.0,50.0,51.0,52.0,51.0
43,53.0,52.0,51.0,51.0,51.0,51.0,54.0,51.0
44,55.0,55.0,53.0,53.0,55.0,52.0,56.0,51.0
45,51.0,52.0,51.0,51.0,52.0,51.0,52.0,52.0
46,51.0,52.0,52.0,52.0,51.0,51.0,53.0,52.0
47,52.0,53.0,53.0,53.0,53.0,52.0,51.0,51.0
48,50.0,51.0,50.0,50.0,51.0,51.0,51.0,51.0
49,51.0,51.0,52.0,52.0,51.0,51.0,52.0,51.0
50,52.0,52.0,52.0,52.0,52.0,52.0,51.0,52.0
51,51.0,51.0,51.0,51.0,51.0,52.0,52.0,52.0
52,51.0,52.0,51.0,51.0,51.0,51.0,53.0,52.0
53,53.0,53.0,51.0,52.0,52.0,52.0,51.0,52.0
54,49.0,52.0,49.0,49.0,52.0,55.0,50.0,55.0
55,50.0,50.0,51.0,51.0,50.0,51.0,51.0,55.0
56,51.0,54.0,51.0,51.0,54.0,54.0,50.0,54.0
57,50.0,52.0,50.0,50.0,52.0,56.0,51.0,56.0
58,50.0,51.0,51.0,51.0,50.0,51.0,52.0,56.0
59,52.0,54.0,50.0,51.0,54.0,55.0,50.0,55.0
60,47.0,49.0,46.0,47.0,49.0,51.0,51.0,51.0
61,46.0,47.0,51.0,51.0,46.0,51.0,53.0,51.0
62,51.0,50.0,49.0,49.0,50.0,55.0,50.0,55.0
63,51.0,52.0,52.0,52.0,53.0,54.0,52.0,54.0
64,55.0,54.0,54.0,54.0,54.0,56.0,56.0,56.0
65,52.0,55.0,55.0,55.0,52.0,54.0,54.0,51.0
66,52.0,53.0,53.0,53.0,53.0,55.0,53.0,55.0
67,56.0,55.0,55.0,55.0,55.0,57.0,57.0,57.0
68,53.0,56.0,56.0,56.0,53.0,55.0,55.0,52.0
69,54.0,54.0,54.0,54.0,54.0,54.0,50.0,54.0
70,56.0,52.0,52.0,52.0,51.0,56.0,56.0,55.0
71,56.0,56.0,56.0,56.0,56.0,55.0,55.0,55.0
72,53.0,53.0,53.0,53.0,53.0,54.0,49.0,54.0
73,55.0,54.0,54.0,54.0,54.0,55.0,56.0,55.0
74,55.0,55.0,55.0,55.0,55.0,56.0,54.0,56.0
75,51.0,49.0,49.0,50.0,50.0,55.0,50.0,55.0
76,52.0,55.0,55.0,55.0,55.0,56.0,56.0,56.0
77,56.0,53.0,53.0,53.0,53.0,57.0,55.0,57.0
78,51.0,54.0,54.0,54.0,54.0,55.0,53.0,55.0
79,53.0,56.0,56.0,56.0,56.0,57.0,57.0,57.0
80,53.0,53.0,53.0,53.0,53.0,52.0,53.0,52.0
81,55.0,52.0,52.0,52.0,51.0,55.0,51.0,55.0
82,57.0,53.0,53.0,53.0,52.0,57.0,57.0,56.0
83,57.0,57.0,57.0,57.0,57.0,56.0,56.0,56.0
84,54.0,53.0,53.0,53.0,53.0,55.0,50.0,55.0
85,56.0,55.0,55.0,55.0,55.0,56.0,57.0,56.0
86,56.0,56.0,56.0,56.0,56.0,57.0,55.0,57.0
87,52.0,50.0,50.0,50.0,49.0,56.0,51.0,56.0
88,53.0,56.0,56.0,56.0,56.0,57.0,57.0,57.0
89,57.0,54.0,54.0,54.0,54.0,58.0,56.0,58.0
90,51.0,55.0,55.0,55.0,51.0,54.0,51.0,54.0
91,51.0,51.0,51.0,51.0,51.0,51.0,52.0,52.0
92,52.0,57.0,57.0,57.0,57.0,56.0,56.0,53.0
93,54.0,54.0,54.0,54.0,50.0,54.0,50.0,55.0
94,50.0,51.0,51.0,51.0,50.0,51.0,56.0,51.0
95,56.0,56.0,56.0,56.0,56.0,55.0,55.0,52.0
96,55.0,51.0,51.0,51.0,50.0,55.0,51.0,55.0
97,51.0,51.0,51.0,51.0,51.0,52.0,53.0,52.0
98,57.0,52.0,52.0,52.0,53.0,53.0,55.0,53.0
99,53.0,53.0,53.0,53.0,52.0,54.0,49.0,54.0
100,49.0,54.0,54.0,54.0,54.0,55.0,55.0,55.0
101,55.0,55.0,55.0,55.0,55.0,56.0,54.0,56.0
102,54.0,53.0,53.0,53.0,53.0,55.0,50.0,55.0
103,50.0,55.0,55.0,55.0,55.0,56.0,56.0,56.0
104,56.0,53.0,53.0,53.0,53.0,57.0,54.0,57.0
105,50.0,48.0,48.0,49.0,48.0,54.0,50.0,54.0
106,47.0,50.0,50.0,50.0,50.0,51.0,52.0,51.0
107,52.0,49.0,49.0,49.0,50.0,54.0,52.0,54.0
108,47.0,47.0,49.0,49.0,47.0,50.0,51.0,50.0
109,48.0,51.0,51.0,51.0,51.0,52.0,57.0,52.0
110,49.0,52.0,52.0,52.0,52.0,49.0,54.0,48.0
111,51.0,51.0,51.0,51.0,51.0,52.0,51.0,52.0
112,52.0,52.0,52.0,52.0,52.0,53.0,57.0,53.0
113,53.0,54.0,54.0,54.0,54.0,54.0,53.0,54.0
114,50.0,50.0,50.0,50.0,50.0,55.0,50.0,55.0
115,51.0,56.0,56.0,56.0,56.0,52.0,57.0,52.0
116,53.0,53.0,53.0,53.0,53.0,53.0,55.0,53.0
117,48.0,47.0,47.0,47.0,47.0,51.0,51.0,51.0
118,48.0,51.0,51.0,51.0,51.0,52.0,57.0,52.0
119,54.0,49.0,49.0,49.0,49.0,53.0,55.0,53.0
120,51.0,52.0,52.0,52.0,52.0,51.0,52.0,52.0
121,52.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0
122,53.0,58.0,58.0,58.0,58.0,57.0,57.0,54.0
123,51.0,51.0,51.0,51.0,51.0,54.0,51.0,54.0
124,51.0,51.0,51.0,51.0,51.0,52.0,57.0,52.0
125,57.0,57.0,57.0,57.0,57.0,56.0,56.0,53.0
126,52.0,51.0,51.0,51.0,51.0,52.0,52.0,52.0
127,52.0,52.0,52.0,52.0,52.0,53.0,54.0,53.0
128,58.0,53.0,53.0,53.0,54.0,54.0,56.0,54.0
129,50.0,50.0,50.0,50.0,53.0,55.0,50.0,55.0
130,50.0,55.0,55.0,55.0,55.0,56.0,56.0,56.0
131,56.0,56.0,56.0,56.0,56.0,57.0,55.0,57.0
132,51.0,50.0,50.0,50.0,54.0,56.0,51.0,56.0
133,51.0,56.0,56.0,56.0,56.0,57.0,57.0,57.0
134,57.0,54.0,54.0,54.0,54.0,58.0,55.0,58.0
135,47.0,46.0,46.0,47.0,49.0,51.0,51.0,51.0
136,48.0,51.0,51.0,51.0,51.0,52.0,53.0,52.0
137,53.0,50.0,50.0,50.0,50.0,53.0,53.0,53.0
138,50.0,50.0,50.0,50.0,50.0,50.0,51.0,55.0
139,46.0,47.0,46.0,46.0,46.0,45.0,52.0,56.0
140,46.0,51.0,51.0,51.0,52.0,50.0,51.0,51.0
141,49.0,49.0,49.0,49.0,49.0,49.0,50.0,54.0
142,45.0,46.0,46.0,46.0,45.0,45.0,51.0,55.0
143,51.0,51.0,51.0,51.0,51.0,50.0,50.0,50.0
144,50.0,50.0,50.0,50.0,50.0,50.0,51.0,50.0
145,46.0,46.0,46.0,46.0,46.0,46.0,52.0,52.0
146,51.0,51.0,51.0,51.0,52.0,50.0,51.0,51.0
147,48.0,48.0,48.0,48.0,48.0,53.0,50.0,55.0
148,44.0,49.0,49.0,49.0,48.0,49.0,50.0,56.0
149,50.0,50.0,50.0,50.0,50.0,50.0,51.0,51.0
150,49.0,49.0,49.0,49.0,49.0,54.0,51.0,54.0
151,45.0,50.0,50.0,50.0,49.0,50.0,51.0,56.0
152,51.0,50.0,50.0,51.0,51.0,50.0,52.0,51.0
153,50.0,49.0,49.0,50.0,50.0,50.0,52.0,50.0
154,46.0,46.0,46.0,46.0,47.0,46.0,52.0,52.0
155,51.0,46.0,46.0,46.0,47.0,48.0,53.0,48.0
156,47.0,47.0,47.0,47.0,52.0,52.0,49.0,54.0
157,43.0,48.0,48.0,48.0,49.0,48.0,49.0,55.0
158,49.0,49.0,49.0,49.0,50.0,50.0,50.0,50.0
159,48.0,48.0,48.0,48.0,53.0,53.0,50.0,53.0
160,44.0,49.0,49.0,49.0,50.0,50.0,50.0,55.0
161,50.0,49.0,49.0,50.0,51.0,50.0,51.0,50.0
162,49.0,48.0,48.0,49.0,54.0,54.0,51.0,54.0
163,45.0,50.0,50.0,50.0,51.0,50.0,51.0,56.0
164,50.0,48.0,48.0,48.0,51.0,50.0,52.0,51.0
165,45.0,44.0,44.0,45.0,49.0,49.0,49.0,49.0
166,41.0,45.0,45.0,45.0,45.0,45.0,51.0,51.0
167,46.0,44.0,44.0,44.0,45.0,48.0,48.0,48.0
