Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,56.0,56.0,56.0,52.0,50.0,54.0
1,52.0,51.0,51.0,52.0,51.0,51.0
2,52.0,51.0,53.0,55.0,51.0,50.0
3,56.0,56.0,56.0,52.0,55.0,56.0
4,51.0,50.0,51.0,54.0,56.0,56.0
5,51.0,51.0,53.0,55.0,54.0,55.0
6,55.0,54.0,55.0,52.0,55.0,56.0
7,52.0,51.0,51.0,55.0,56.0,56.0
8,52.0,51.0,50.0,54.0,53.0,55.0
9,55.0,54.0,53.0,58.0,53.0,52.0
10,52.0,51.0,52.0,54.0,51.0,50.0
11,53.0,52.0,53.0,55.0,53.0,51.0
12,58.0,58.0,58.0,57.0,55.0,55.0
13,58.0,57.0,58.0,56.0,51.0,56.0
14,57.0,57.0,57.0,56.0,55.0,55.0
15,58.0,58.0,58.0,56.0,56.0,56.0
16,59.0,58.0,59.0,57.0,52.0,57.0
17,57.0,57.0,57.0,57.0,55.0,55.0
18,55.0,55.0,55.0,52.0,55.0,55.0
19,51.0,50.0,51.0,53.0,56.0,56.0
20,50.0,50.0,52.0,54.0,53.0,54.0
21,55.0,55.0,55.0,53.0,55.0,55.0
22,51.0,51.0,51.0,54.0,56.0,56.0
23,51.0,51.0,50.0,54.0,53.0,54.0
24,54.0,54.0,53.0,57.0,58.0,54.0
25,51.0,51.0,52.0,54.0,55.0,55.0
26,52.0,52.0,53.0,54.0,55.0,56.0
27,57.0,57.0,57.0,56.0,57.0,55.0
28,57.0,57.0,58.0,58.0,56.0,57.0
29,57.0,57.0,57.0,56.0,58.0,58.0
30,57.0,57.0,58.0,56.0,56.0,56.0
31,58.0,58.0,59.0,59.0,57.0,58.0
32,57.0,57.0,57.0,57.0,59.0,59.0
33,56.0,56.0,52.0,53.0,55.0,55.0
34,51.0,50.0,51.0,54.0,56.0,56.0
35,51.0,51.0,49.0,53.0,52.0,54.0
36,55.0,54.0,52.0,57.0,58.0,54.0
37,52.0,51.0,52.0,55.0,55.0,55.0
38,53.0,52.0,51.0,54.0,53.0,56.0
39,57.0,56.0,57.0,56.0,57.0,55.0
40,58.0,57.0,58.0,58.0,56.0,57.0
41,56.0,56.0,56.0,56.0,58.0,58.0
42,58.0,57.0,58.0,56.0,56.0,56.0
43,59.0,58.0,59.0,59.0,57.0,58.0
44,57.0,57.0,56.0,57.0,59.0,59.0
45,59.0,59.0,59.0,56.0,57.0,57.0
46,53.0,52.0,53.0,54.0,54.0,57.0
47,54.0,54.0,55.0,56.0,55.0,55.0
48,60.0,60.0,60.0,57.0,58.0,58.0
49,57.0,57.0,57.0,57.0,57.0,58.0
50,57.0,57.0,57.0,59.0,56.0,56.0
51,57.0,57.0,57.0,58.0,55.0,55.0
52,57.0,57.0,57.0,58.0,53.0,56.0
53,57.0,57.0,57.0,58.0,56.0,55.0
54,59.0,59.0,59.0,59.0,57.0,57.0
55,58.0,58.0,59.0,60.0,56.0,57.0
56,59.0,59.0,60.0,58.0,55.0,55.0
57,57.0,57.0,58.0,60.0,54.0,54.0
58,59.0,59.0,60.0,61.0,53.0,55.0
59,59.0,59.0,61.0,59.0,55.0,54.0
60,57.0,57.0,58.0,57.0,55.0,55.0
61,59.0,59.0,60.0,61.0,51.0,56.0
62,59.0,58.0,61.0,59.0,53.0,53.0
63,54.0,54.0,54.0,51.0,54.0,54.0
64,51.0,51.0,50.0,52.0,55.0,55.0
65,49.0,49.0,51.0,53.0,52.0,53.0
66,54.0,54.0,54.0,52.0,54.0,54.0
67,52.0,52.0,51.0,53.0,55.0,55.0
68,50.0,50.0,49.0,53.0,52.0,53.0
69,53.0,53.0,52.0,56.0,57.0,53.0
70,51.0,51.0,51.0,53.0,54.0,54.0
71,51.0,51.0,52.0,53.0,54.0,55.0
72,56.0,56.0,56.0,55.0,56.0,54.0
73,57.0,57.0,57.0,57.0,55.0,57.0
74,56.0,56.0,56.0,55.0,58.0,58.0
75,57.0,57.0,57.0,55.0,55.0,55.0
