Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11
0,37.0,37.0,36.0,37.0,36.0,37.0,36.0,37.0,36.0,37.0,37.0,37.0
1,39.0,39.0,38.0,39.0,38.0,37.0,37.0,39.0,37.0,38.0,38.0,37.0
2,39.0,39.0,38.0,39.0,38.0,42.0,42.0,42.0,42.0,43.0,43.0,42.0
3,36.0,37.0,36.0,36.0,39.0,37.0,36.0,37.0,37.0,36.0,36.0,37.0
4,39.0,39.0,40.0,39.0,40.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0
5,40.0,40.0,40.0,40.0,40.0,41.0,42.0,43.0,42.0,42.0,42.0,41.0
6,37.0,37.0,37.0,37.0,40.0,37.0,37.0,37.0,37.0,37.0,37.0,38.0
7,40.0,40.0,41.0,40.0,41.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0
8,40.0,40.0,40.0,40.0,40.0,42.0,43.0,43.0,43.0,43.0,43.0,42.0
9,38.0,38.0,38.0,38.0,38.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
10,40.0,40.0,40.0,40.0,40.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
11,40.0,40.0,39.0,40.0,39.0,46.0,44.0,44.0,44.0,44.0,44.0,46.0
12,38.0,38.0,38.0,38.0,38.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
13,39.0,39.0,40.0,39.0,40.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
14,40.0,40.0,39.0,40.0,39.0,46.0,44.0,44.0,44.0,44.0,44.0,46.0
15,38.0,38.0,37.0,38.0,37.0,39.0,37.0,39.0,39.0,38.0,38.0,39.0
16,40.0,40.0,41.0,40.0,41.0,38.0,38.0,40.0,38.0,39.0,39.0,38.0
17,40.0,40.0,38.0,40.0,38.0,42.0,42.0,44.0,42.0,43.0,43.0,42.0
18,35.0,36.0,35.0,35.0,38.0,37.0,35.0,36.0,36.0,35.0,35.0,37.0
19,38.0,38.0,40.0,38.0,40.0,40.0,39.0,39.0,39.0,39.0,39.0,40.0
20,41.0,40.0,40.0,41.0,40.0,41.0,41.0,42.0,41.0,41.0,41.0,41.0
21,36.0,37.0,36.0,36.0,39.0,37.0,36.0,37.0,37.0,36.0,36.0,37.0
22,39.0,39.0,41.0,39.0,41.0,40.0,39.0,39.0,40.0,39.0,39.0,40.0
23,42.0,41.0,41.0,42.0,41.0,42.0,42.0,43.0,42.0,42.0,42.0,42.0
24,38.0,38.0,38.0,38.0,38.0,43.0,41.0,41.0,41.0,41.0,41.0,43.0
25,43.0,40.0,40.0,43.0,40.0,46.0,45.0,45.0,45.0,45.0,45.0,46.0
26,41.0,41.0,40.0,41.0,40.0,46.0,44.0,44.0,44.0,44.0,44.0,46.0
27,38.0,38.0,38.0,38.0,38.0,43.0,41.0,41.0,41.0,41.0,41.0,43.0
28,42.0,40.0,40.0,42.0,40.0,46.0,45.0,45.0,45.0,45.0,45.0,46.0
29,40.0,40.0,40.0,40.0,40.0,46.0,44.0,44.0,44.0,44.0,44.0,46.0
30,38.0,38.0,36.0,38.0,36.0,39.0,37.0,38.0,38.0,37.0,37.0,39.0
31,39.0,39.0,41.0,39.0,41.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0
32,41.0,41.0,41.0,41.0,41.0,42.0,42.0,43.0,42.0,42.0,42.0,42.0
33,37.0,38.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,38.0
34,40.0,40.0,42.0,40.0,42.0,40.0,39.0,39.0,39.0,40.0,40.0,40.0
35,43.0,41.0,41.0,43.0,41.0,42.0,43.0,43.0,43.0,43.0,43.0,42.0
36,39.0,39.0,39.0,39.0,39.0,43.0,41.0,41.0,41.0,41.0,41.0,42.0
37,44.0,41.0,41.0,44.0,41.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
38,41.0,41.0,40.0,41.0,40.0,45.0,44.0,44.0,44.0,45.0,45.0,45.0
39,39.0,38.0,39.0,39.0,39.0,43.0,41.0,41.0,41.0,41.0,41.0,42.0
40,43.0,41.0,41.0,43.0,41.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
41,41.0,41.0,40.0,41.0,40.0,45.0,44.0,44.0,44.0,45.0,45.0,45.0
42,39.0,39.0,37.0,39.0,37.0,40.0,38.0,38.0,38.0,38.0,38.0,40.0
43,40.0,40.0,42.0,40.0,42.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
44,41.0,41.0,41.0,41.0,41.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
45,41.0,41.0,38.0,41.0,38.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
46,43.0,42.0,40.0,43.0,40.0,46.0,46.0,44.0,46.0,46.0,46.0,44.0
47,41.0,41.0,39.0,41.0,39.0,46.0,45.0,45.0,45.0,45.0,45.0,46.0
48,42.0,42.0,38.0,42.0,38.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
49,44.0,42.0,41.0,44.0,41.0,46.0,46.0,44.0,46.0,46.0,46.0,44.0
50,41.0,41.0,40.0,41.0,40.0,46.0,45.0,45.0,45.0,45.0,45.0,46.0
51,43.0,43.0,38.0,43.0,38.0,43.0,41.0,41.0,41.0,41.0,41.0,42.0
52,45.0,42.0,41.0,45.0,41.0,46.0,46.0,45.0,46.0,46.0,46.0,45.0
53,41.0,41.0,40.0,41.0,40.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
54,41.0,41.0,38.0,41.0,38.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
55,43.0,41.0,41.0,43.0,41.0,46.0,46.0,44.0,46.0,46.0,46.0,44.0
56,40.0,40.0,39.0,40.0,39.0,45.0,44.0,44.0,44.0,44.0,44.0,45.0
57,42.0,42.0,38.0,42.0,38.0,43.0,41.0,41.0,41.0,41.0,41.0,42.0
58,44.0,41.0,41.0,44.0,41.0,46.0,46.0,45.0,46.0,46.0,46.0,45.0
59,40.0,40.0,40.0,40.0,40.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
60,39.0,39.0,36.0,39.0,36.0,40.0,38.0,38.0,38.0,38.0,38.0,40.0
61,40.0,40.0,42.0,40.0,42.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0
62,41.0,41.0,41.0,41.0,41.0,42.0,42.0,41.0,42.0,42.0,42.0,41.0
63,34.0,35.0,34.0,34.0,37.0,36.0,34.0,35.0,35.0,34.0,34.0,36.0
64,37.0,37.0,39.0,37.0,39.0,40.0,38.0,38.0,38.0,38.0,38.0,40.0
65,40.0,39.0,39.0,40.0,39.0,40.0,40.0,41.0,40.0,40.0,40.0,40.0
66,35.0,36.0,35.0,35.0,38.0,36.0,35.0,36.0,36.0,35.0,35.0,36.0
