Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10
127,42.0,45.0,45.0,45.0,42.0,43.0,43.0,43.0,43.0,44.0,43.0
128,45.0,43.0,45.0,45.0,42.0,45.0,45.0,45.0,45.0,46.0,40.0
129,46.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.0,42.0
130,45.0,43.0,44.0,44.0,42.0,43.0,43.0,43.0,43.0,44.0,46.0
131,45.0,46.0,46.0,46.0,43.0,43.0,43.0,43.0,43.0,45.0,43.0
132,47.0,44.0,45.0,45.0,44.0,45.0,45.0,45.0,45.0,44.0,43.0
133,45.0,44.0,45.0,45.0,43.0,42.0,42.0,42.0,42.0,45.0,47.0
134,46.0,44.0,45.0,45.0,44.0,44.0,44.0,44.0,44.0,46.0,44.0
135,42.0,42.0,44.0,44.0,43.0,40.0,40.0,40.0,40.0,41.0,41.0
136,43.0,43.0,44.0,44.0,43.0,41.0,41.0,41.0,41.0,44.0,43.0
137,43.0,45.0,45.0,45.0,43.0,41.0,41.0,41.0,41.0,45.0,43.0
138,42.0,43.0,43.0,43.0,43.0,42.0,42.0,42.0,42.0,42.0,38.0
139,43.0,44.0,40.0,40.0,45.0,43.0,43.0,43.0,43.0,44.0,41.0
140,46.0,44.0,42.0,42.0,45.0,44.0,44.0,44.0,44.0,42.0,40.0
141,43.0,45.0,44.0,44.0,44.0,46.0,46.0,46.0,46.0,43.0,40.0
142,43.0,45.0,41.0,41.0,45.0,44.0,44.0,44.0,44.0,45.0,42.0
143,47.0,45.0,42.0,42.0,46.0,44.0,44.0,44.0,44.0,45.0,42.0
144,42.0,42.0,44.0,44.0,42.0,45.0,45.0,45.0,45.0,44.0,39.0
145,43.0,44.0,40.0,40.0,42.0,44.0,44.0,44.0,44.0,46.0,41.0
146,46.0,45.0,43.0,43.0,42.0,45.0,45.0,45.0,45.0,43.0,43.0
147,47.0,45.0,44.0,44.0,44.0,46.0,46.0,46.0,46.0,43.0,40.0
148,45.0,45.0,41.0,41.0,45.0,46.0,46.0,46.0,46.0,44.0,46.0
149,46.0,45.0,41.0,41.0,46.0,46.0,46.0,46.0,46.0,45.0,46.0
150,48.0,44.0,44.0,44.0,44.0,47.0,47.0,47.0,47.0,44.0,41.0
151,46.0,44.0,42.0,42.0,44.0,47.0,47.0,47.0,47.0,45.0,45.0
152,47.0,45.0,42.0,42.0,44.0,47.0,47.0,47.0,47.0,45.0,47.0
153,43.0,43.0,44.0,44.0,42.0,45.0,45.0,45.0,45.0,43.0,40.0
154,43.0,45.0,42.0,42.0,43.0,46.0,46.0,46.0,46.0,46.0,43.0
155,45.0,44.0,42.0,42.0,43.0,46.0,46.0,46.0,46.0,46.0,43.0
156,47.0,44.0,43.0,43.0,43.0,45.0,45.0,45.0,45.0,43.0,40.0
157,45.0,44.0,40.0,40.0,45.0,45.0,45.0,45.0,45.0,45.0,46.0
158,47.0,44.0,41.0,41.0,45.0,45.0,45.0,45.0,45.0,45.0,46.0
159,48.0,43.0,43.0,43.0,43.0,46.0,46.0,46.0,46.0,44.0,41.0
160,46.0,43.0,41.0,41.0,44.0,46.0,46.0,46.0,46.0,46.0,46.0
161,48.0,45.0,42.0,42.0,44.0,46.0,46.0,46.0,46.0,46.0,47.0
162,47.0,44.0,43.0,43.0,44.0,44.0,44.0,44.0,44.0,45.0,41.0
163,47.0,44.0,41.0,41.0,44.0,45.0,45.0,45.0,45.0,47.0,45.0
164,47.0,44.0,42.0,42.0,44.0,45.0,45.0,45.0,45.0,47.0,44.0
165,42.0,42.0,43.0,43.0,43.0,37.0,38.0,38.0,37.0,46.0,40.0
166,42.0,43.0,41.0,41.0,43.0,40.0,40.0,40.0,40.0,46.0,43.0
167,43.0,43.0,42.0,42.0,43.0,39.0,39.0,39.0,39.0,45.0,43.0
