Turn 6,Turn 7,Score,Connecting Exits,Longest Railway,Longest Highway,Centre Points,Errors,Bonus Point
0,0,51,30,8,11,6,-4,1
0,1,50,29,8,11,7,-5,1
0,2,52,30,7,12,6,-4,1
0,3,52,31,7,12,6,-5,1
0,4,51,31,8,10,6,-5,1
0,5,51,31,7,12,6,-5,1
0,6,49,29,8,11,6,-6,1
0,7,51,30,7,12,6,-5,1
