Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,53.0,55.0,61.0,53.0,55.0,57.0,55.0,55.0,55.0
1,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,49.0,56.0,54.0,56.0,52.0,49.0,52.0,49.0
2,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,54.0,56.0,52.0,55.0,53.0,53.0,56.0,53.0
3,60.0,60.0,59.0,59.0,59.0,59.0,59.0,59.0,60.0,61.0,59.0,60.0,58.0,59.0,58.0,59.0
4,59.0,59.0,58.0,58.0,58.0,58.0,58.0,59.0,54.0,56.0,59.0,56.0,55.0,53.0,56.0,53.0
5,59.0,59.0,57.0,57.0,57.0,57.0,57.0,57.0,59.0,59.0,57.0,59.0,55.0,57.0,60.0,57.0
6,61.0,61.0,58.0,58.0,58.0,58.0,58.0,60.0,61.0,60.0,60.0,61.0,57.0,58.0,59.0,58.0
7,60.0,60.0,56.0,56.0,56.0,56.0,56.0,59.0,54.0,55.0,59.0,54.0,56.0,53.0,56.0,53.0
8,60.0,60.0,56.0,56.0,56.0,56.0,56.0,58.0,60.0,60.0,58.0,60.0,56.0,56.0,57.0,56.0
9,61.0,61.0,58.0,58.0,58.0,58.0,58.0,52.0,57.0,57.0,54.0,57.0,57.0,56.0,56.0,56.0
10,55.0,55.0,54.0,54.0,54.0,54.0,54.0,52.0,49.0,52.0,53.0,49.0,51.0,53.0,56.0,53.0
11,61.0,61.0,54.0,54.0,54.0,54.0,54.0,52.0,54.0,56.0,53.0,54.0,57.0,54.0,56.0,54.0
12,62.0,62.0,59.0,59.0,59.0,59.0,59.0,58.0,60.0,60.0,58.0,60.0,58.0,57.0,59.0,57.0
13,59.0,59.0,60.0,60.0,60.0,60.0,60.0,58.0,54.0,56.0,58.0,54.0,55.0,55.0,60.0,55.0
14,62.0,62.0,60.0,60.0,60.0,60.0,60.0,58.0,59.0,61.0,58.0,59.0,58.0,60.0,60.0,60.0
15,59.0,59.0,58.0,58.0,58.0,58.0,58.0,59.0,61.0,61.0,59.0,61.0,59.0,58.0,58.0,58.0
16,60.0,60.0,61.0,61.0,61.0,61.0,61.0,59.0,55.0,57.0,59.0,55.0,56.0,56.0,56.0,56.0
17,59.0,59.0,56.0,56.0,56.0,56.0,56.0,55.0,60.0,60.0,59.0,60.0,55.0,56.0,61.0,56.0
18,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,59.0
19,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,54.0,55.0,59.0,55.0,59.0,54.0,59.0,54.0
20,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,60.0,59.0
21,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,60.0,61.0,61.0,61.0,58.0,61.0,58.0
22,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,55.0,55.0,60.0,55.0,60.0,55.0,60.0,55.0
23,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,60.0
24,61.0,61.0,62.0,62.0,62.0,62.0,62.0,58.0,57.0,57.0,58.0,57.0,61.0,60.0,60.0,60.0
25,59.0,59.0,58.0,58.0,58.0,58.0,58.0,58.0,54.0,54.0,59.0,54.0,55.0,57.0,60.0,57.0
26,61.0,61.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,61.0,58.0,60.0,58.0
27,62.0,62.0,63.0,63.0,63.0,63.0,63.0,59.0,60.0,60.0,59.0,60.0,62.0,60.0,63.0,60.0
28,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,59.0,59.0,64.0,59.0,60.0,59.0,64.0,59.0
29,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,62.0,64.0,64.0,64.0
30,59.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,61.0,60.0,61.0,59.0,60.0,60.0,60.0
31,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,60.0,60.0,65.0,60.0,61.0,60.0,60.0,60.0
32,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,62.0,60.0,59.0,60.0,65.0,60.0
33,59.0,59.0,59.0,59.0,59.0,59.0,59.0,62.0,59.0,59.0,62.0,59.0,59.0,59.0,58.0,59.0
34,59.0,59.0,56.0,56.0,56.0,56.0,56.0,61.0,56.0,53.0,61.0,56.0,56.0,56.0,56.0,56.0
35,54.0,54.0,57.0,57.0,57.0,57.0,56.0,61.0,61.0,54.0,61.0,61.0,56.0,56.0,57.0,56.0
36,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,58.0,58.0,59.0,58.0,58.0,61.0,59.0,61.0
37,60.0,60.0,55.0,55.0,55.0,55.0,55.0,59.0,54.0,54.0,60.0,54.0,56.0,57.0,58.0,58.0
38,61.0,61.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,57.0,58.0,58.0
39,58.0,57.0,59.0,59.0,59.0,59.0,59.0,60.0,61.0,60.0,60.0,61.0,59.0,61.0,59.0,61.0
40,65.0,65.0,60.0,60.0,60.0,60.0,60.0,65.0,60.0,60.0,65.0,60.0,61.0,60.0,60.0,60.0
41,65.0,65.0,60.0,60.0,60.0,60.0,60.0,65.0,65.0,65.0,65.0,65.0,61.0,60.0,60.0,60.0
42,58.0,58.0,60.0,60.0,60.0,60.0,60.0,61.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,60.0
43,66.0,66.0,61.0,61.0,61.0,61.0,61.0,66.0,60.0,60.0,66.0,60.0,62.0,61.0,61.0,61.0
44,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,57.0,61.0,61.0,61.0
45,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,61.0,60.0,57.0,56.0,56.0,58.0,57.0
46,55.0,55.0,58.0,58.0,58.0,58.0,58.0,54.0,50.0,47.0,55.0,47.0,53.0,53.0,56.0,54.0
47,61.0,61.0,57.0,57.0,57.0,57.0,57.0,55.0,55.0,54.0,55.0,53.0,57.0,55.0,56.0,55.0
48,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,60.0,60.0,61.0,60.0
49,59.0,59.0,59.0,59.0,59.0,59.0,59.0,57.0,52.0,53.0,58.0,52.0,55.0,58.0,59.0,58.0
50,62.0,62.0,62.0,62.0,62.0,62.0,62.0,57.0,58.0,59.0,58.0,58.0,61.0,60.0,60.0,60.0
51,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,62.0,62.0,61.0,62.0,55.0,61.0,60.0,61.0
52,60.0,60.0,57.0,57.0,57.0,57.0,57.0,58.0,53.0,54.0,59.0,53.0,56.0,58.0,56.0,59.0
53,61.0,61.0,56.0,56.0,56.0,56.0,56.0,54.0,59.0,59.0,59.0,59.0,57.0,58.0,61.0,59.0
54,61.0,61.0,62.0,62.0,62.0,62.0,62.0,61.0,60.0,60.0,61.0,60.0,61.0,60.0,62.0,60.0
55,60.0,60.0,59.0,59.0,59.0,59.0,59.0,57.0,51.0,56.0,57.0,52.0,56.0,58.0,59.0,58.0
56,62.0,61.0,63.0,63.0,63.0,63.0,63.0,57.0,58.0,59.0,57.0,58.0,62.0,60.0,63.0,60.0
57,58.0,58.0,60.0,60.0,60.0,60.0,60.0,58.0,61.0,61.0,60.0,61.0,59.0,61.0,60.0,61.0
58,61.0,61.0,56.0,56.0,56.0,56.0,56.0,58.0,53.0,57.0,58.0,53.0,57.0,58.0,56.0,59.0
59,62.0,62.0,61.0,61.0,61.0,61.0,61.0,57.0,59.0,60.0,58.0,59.0,60.0,58.0,61.0,59.0
60,59.0,59.0,60.0,60.0,60.0,60.0,60.0,59.0,62.0,62.0,59.0,62.0,59.0,59.0,59.0,59.0
61,58.0,58.0,56.0,56.0,56.0,56.0,56.0,58.0,54.0,56.0,59.0,54.0,54.0,56.0,57.0,56.0
62,59.0,59.0,61.0,61.0,61.0,61.0,61.0,54.0,59.0,59.0,54.0,59.0,60.0,56.0,56.0,56.0
63,59.0,59.0,61.0,61.0,61.0,61.0,61.0,60.0,60.0,59.0,60.0,60.0,59.0,58.0,61.0,58.0
64,58.0,58.0,60.0,60.0,60.0,60.0,60.0,59.0,54.0,54.0,59.0,54.0,58.0,55.0,60.0,55.0
65,58.0,58.0,60.0,60.0,60.0,60.0,60.0,59.0,59.0,58.0,59.0,59.0,58.0,60.0,61.0,60.0
66,60.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,61.0,60.0,61.0,61.0,60.0,57.0,60.0,57.0
67,59.0,59.0,59.0,59.0,59.0,59.0,59.0,60.0,55.0,55.0,60.0,55.0,59.0,56.0,59.0,56.0
68,59.0,59.0,59.0,59.0,59.0,59.0,59.0,60.0,60.0,59.0,60.0,60.0,59.0,59.0,60.0,59.0
69,60.0,60.0,61.0,61.0,61.0,61.0,61.0,58.0,57.0,57.0,58.0,57.0,60.0,59.0,59.0,59.0
70,59.0,59.0,57.0,57.0,57.0,57.0,59.0,58.0,54.0,54.0,59.0,54.0,59.0,56.0,59.0,56.0
71,60.0,60.0,59.0,59.0,59.0,59.0,59.0,58.0,58.0,58.0,58.0,58.0,60.0,57.0,59.0,58.0
72,61.0,61.0,62.0,62.0,62.0,62.0,62.0,59.0,60.0,59.0,59.0,60.0,61.0,59.0,62.0,59.0
