Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,38.0,39.0,39.0,38.0,41.0,35.0,35.0,35.0,35.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0
1,40.0,41.0,35.0,36.0,41.0,34.0,34.0,35.0,35.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0
2,35.0,40.0,36.0,40.0,41.0,34.0,33.0,34.0,34.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0
3,38.0,38.0,39.0,38.0,40.0,38.0,38.0,38.0,38.0,38.0,38.0,39.0,38.0,38.0,38.0,38.0
4,39.0,40.0,38.0,37.0,40.0,38.0,38.0,39.0,39.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
5,38.0,39.0,38.0,40.0,40.0,38.0,38.0,39.0,39.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
6,38.0,38.0,39.0,38.0,40.0,34.0,34.0,35.0,34.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0
7,40.0,40.0,38.0,37.0,41.0,37.0,37.0,37.0,37.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0
8,39.0,40.0,38.0,40.0,41.0,36.0,36.0,37.0,37.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0
9,38.0,37.0,38.0,39.0,38.0,35.0,35.0,35.0,35.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0
10,39.0,39.0,37.0,36.0,40.0,36.0,36.0,36.0,36.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0
11,35.0,39.0,38.0,39.0,40.0,34.0,34.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0
12,38.0,37.0,38.0,38.0,38.0,34.0,34.0,34.0,34.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0
13,39.0,39.0,37.0,36.0,40.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0
14,38.0,39.0,38.0,39.0,40.0,34.0,34.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0
15,38.0,38.0,38.0,38.0,38.0,33.0,33.0,34.0,34.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0
16,39.0,39.0,37.0,36.0,40.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0
17,39.0,40.0,38.0,39.0,40.0,34.0,34.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0
18,38.0,37.0,39.0,37.0,39.0,38.0,38.0,38.0,38.0,37.0,37.0,38.0,37.0,37.0,37.0,37.0
19,38.0,39.0,38.0,37.0,39.0,37.0,37.0,38.0,38.0,39.0,39.0,40.0,39.0,39.0,39.0,39.0
20,38.0,38.0,38.0,39.0,39.0,38.0,38.0,39.0,39.0,39.0,39.0,40.0,39.0,39.0,39.0,39.0
21,38.0,37.0,39.0,38.0,39.0,38.0,38.0,38.0,38.0,38.0,38.0,39.0,38.0,38.0,38.0,38.0
22,39.0,39.0,38.0,37.0,40.0,38.0,38.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0
23,39.0,39.0,38.0,40.0,40.0,38.0,38.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0
24,38.0,36.0,38.0,38.0,37.0,37.0,37.0,38.0,38.0,37.0,37.0,38.0,37.0,37.0,37.0,37.0
25,38.0,38.0,37.0,38.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0
26,37.0,38.0,38.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0
27,38.0,36.0,38.0,38.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,38.0,37.0,37.0,37.0,37.0
28,38.0,38.0,37.0,37.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0
29,37.0,38.0,38.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0
30,38.0,37.0,38.0,38.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,38.0,37.0,37.0,37.0,37.0
31,38.0,38.0,37.0,36.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0
32,38.0,39.0,38.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0
33,38.0,38.0,36.0,37.0,39.0,34.0,34.0,35.0,34.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0
34,39.0,39.0,36.0,36.0,40.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0
35,37.0,39.0,36.0,39.0,40.0,36.0,36.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0
36,38.0,37.0,37.0,39.0,38.0,36.0,36.0,36.0,36.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0
37,39.0,39.0,38.0,38.0,40.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0
38,38.0,39.0,36.0,39.0,40.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0
39,38.0,37.0,37.0,38.0,38.0,35.0,35.0,35.0,35.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0
40,39.0,39.0,38.0,37.0,40.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0
41,38.0,39.0,36.0,39.0,40.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0
42,38.0,37.0,37.0,37.0,38.0,33.0,35.0,35.0,34.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0
43,39.0,39.0,38.0,36.0,40.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0
44,39.0,39.0,36.0,39.0,40.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0
45,37.0,36.0,37.0,38.0,37.0,36.0,36.0,36.0,36.0,35.0,35.0,35.0,35.0,37.0,37.0,37.0
46,39.0,38.0,37.0,35.0,39.0,34.0,35.0,35.0,35.0,33.0,33.0,33.0,33.0,34.0,34.0,34.0
47,35.0,38.0,37.0,38.0,39.0,34.0,34.0,35.0,35.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0
48,37.0,36.0,37.0,38.0,37.0,36.0,36.0,36.0,36.0,35.0,35.0,35.0,35.0,37.0,37.0,37.0
49,39.0,38.0,37.0,35.0,39.0,34.0,35.0,35.0,35.0,33.0,33.0,33.0,33.0,34.0,34.0,34.0
50,37.0,38.0,37.0,38.0,39.0,36.0,36.0,36.0,36.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0
51,37.0,37.0,37.0,38.0,37.0,37.0,37.0,37.0,37.0,35.0,35.0,35.0,35.0,37.0,37.0,37.0
52,39.0,38.0,37.0,35.0,39.0,34.0,35.0,35.0,35.0,33.0,33.0,33.0,33.0,34.0,34.0,34.0
53,38.0,39.0,37.0,38.0,39.0,36.0,36.0,36.0,36.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0
54,36.0,35.0,36.0,37.0,36.0,35.0,35.0,35.0,35.0,34.0,34.0,34.0,34.0,37.0,37.0,37.0
55,38.0,37.0,36.0,34.0,38.0,33.0,35.0,35.0,34.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0
56,37.0,37.0,36.0,37.0,38.0,35.0,35.0,35.0,35.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0
57,36.0,36.0,37.0,37.0,37.0,36.0,36.0,36.0,36.0,35.0,35.0,35.0,35.0,37.0,37.0,37.0
58,38.0,38.0,37.0,34.0,38.0,33.0,35.0,35.0,34.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0
59,38.0,38.0,36.0,38.0,39.0,35.0,35.0,35.0,35.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0
60,36.0,36.0,37.0,36.0,37.0,33.0,33.0,33.0,33.0,35.0,35.0,35.0,35.0,37.0,37.0,37.0
61,38.0,38.0,37.0,34.0,38.0,33.0,34.0,34.0,34.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0
62,38.0,38.0,34.0,38.0,39.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0
63,37.0,36.0,38.0,36.0,38.0,37.0,37.0,37.0,37.0,36.0,36.0,37.0,36.0,36.0,36.0,36.0
64,37.0,38.0,37.0,36.0,38.0,36.0,36.0,37.0,37.0,38.0,38.0,39.0,38.0,38.0,38.0,38.0
65,37.0,37.0,37.0,38.0,38.0,37.0,37.0,38.0,38.0,38.0,38.0,39.0,38.0,38.0,38.0,38.0
66,37.0,36.0,38.0,37.0,38.0,37.0,37.0,37.0,37.0,37.0,37.0,38.0,37.0,37.0,37.0,37.0
67,38.0,38.0,37.0,36.0,39.0,37.0,37.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0
68,38.0,38.0,37.0,39.0,39.0,38.0,38.0,39.0,39.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0
69,37.0,35.0,37.0,37.0,36.0,37.0,37.0,37.0,37.0,36.0,36.0,37.0,36.0,36.0,36.0,36.0
70,37.0,37.0,36.0,37.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0
71,36.0,37.0,37.0,38.0,38.0,39.0,39.0,39.0,39.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0
72,37.0,35.0,37.0,37.0,36.0,37.0,37.0,37.0,37.0,36.0,36.0,37.0,36.0,36.0,36.0,36.0
73,37.0,37.0,36.0,36.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0
74,36.0,37.0,37.0,38.0,38.0,39.0,39.0,39.0,39.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0
75,37.0,36.0,37.0,37.0,36.0,37.0,37.0,37.0,37.0,36.0,36.0,37.0,36.0,36.0,36.0,36.0
76,37.0,37.0,36.0,36.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0
77,37.0,38.0,37.0,38.0,38.0,39.0,39.0,39.0,39.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0
78,37.0,37.0,36.0,37.0,38.0,34.0,35.0,35.0,34.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0
79,38.0,38.0,35.0,36.0,39.0,36.0,36.0,36.0,36.0,37.0,37.0,37.0,37.0,36.0,37.0,37.0
80,36.0,38.0,36.0,38.0,39.0,37.0,37.0,38.0,38.0,37.0,37.0,37.0,37.0,36.0,37.0,37.0
81,37.0,36.0,36.0,38.0,37.0,37.0,37.0,38.0,38.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0
82,38.0,38.0,37.0,37.0,39.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,38.0,38.0,38.0
83,37.0,38.0,36.0,39.0,39.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0
84,37.0,36.0,36.0,37.0,37.0,36.0,36.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0
85,38.0,38.0,37.0,36.0,39.0,36.0,36.0,36.0,36.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0
86,37.0,38.0,36.0,39.0,39.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0
