Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14
95,67.0,67.0,67.0,67.0,67.0,67.0,65.0,65.0,65.0,65.0,63.0,67.0,64.0,65.0,65.0
96,69.0,71.0,71.0,71.0,69.0,67.0,69.0,69.0,69.0,69.0,66.0,66.0,65.0,70.0,66.0
97,64.0,66.0,66.0,66.0,64.0,66.0,66.0,66.0,66.0,66.0,67.0,65.0,66.0,67.0,66.0
98,68.0,68.0,68.0,68.0,68.0,68.0,66.0,66.0,66.0,66.0,64.0,68.0,65.0,66.0,66.0
99,73.0,69.0,69.0,69.0,73.0,67.0,67.0,67.0,67.0,67.0,68.0,67.0,67.0,68.0,67.0
100,68.0,66.0,64.0,66.0,68.0,64.0,66.0,66.0,64.0,64.0,65.0,66.0,64.0,65.0,64.0
101,71.0,66.0,66.0,66.0,71.0,66.0,64.0,64.0,66.0,66.0,62.0,66.0,63.0,64.0,64.0
102,73.0,70.0,70.0,70.0,73.0,66.0,68.0,68.0,68.0,68.0,67.0,65.0,66.0,69.0,67.0
103,68.0,65.0,65.0,65.0,68.0,65.0,65.0,65.0,65.0,65.0,66.0,64.0,65.0,66.0,65.0
104,71.0,67.0,67.0,67.0,71.0,67.0,65.0,65.0,67.0,67.0,63.0,67.0,64.0,65.0,65.0
105,69.0,68.0,66.0,66.0,69.0,64.0,64.0,68.0,66.0,66.0,63.0,66.0,62.0,65.0,64.0
106,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,67.0,63.0,66.0,67.0,66.0
107,68.0,68.0,68.0,68.0,68.0,68.0,66.0,66.0,68.0,68.0,62.0,68.0,61.0,65.0,66.0
108,60.0,61.0,60.0,63.0,61.0,59.0,59.0,59.0,58.0,57.0,59.0,60.0,59.0,57.0,59.0
109,61.0,58.0,57.0,59.0,60.0,58.0,61.0,57.0,60.0,56.0,56.0,58.0,56.0,59.0,56.0
110,61.0,61.0,60.0,62.0,62.0,61.0,58.0,59.0,58.0,59.0,57.0,62.0,57.0,57.0,61.0
111,63.0,67.0,65.0,68.0,63.0,65.0,66.0,65.0,64.0,63.0,64.0,64.0,63.0,65.0,63.0
112,62.0,61.0,59.0,62.0,61.0,62.0,63.0,59.0,61.0,60.0,60.0,61.0,60.0,62.0,60.0
113,64.0,64.0,62.0,65.0,65.0,64.0,60.0,60.0,59.0,60.0,58.0,63.0,61.0,59.0,62.0
114,67.0,66.0,64.0,67.0,67.0,64.0,65.0,64.0,63.0,62.0,63.0,63.0,62.0,64.0,64.0
115,65.0,62.0,61.0,62.0,64.0,61.0,65.0,61.0,64.0,62.0,62.0,62.0,62.0,64.0,62.0
116,66.0,66.0,64.0,67.0,67.0,66.0,63.0,63.0,63.0,63.0,62.0,64.0,61.0,60.0,65.0
117,65.0,65.0,65.0,66.0,66.0,63.0,64.0,64.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0
118,66.0,62.0,62.0,63.0,65.0,62.0,66.0,62.0,65.0,61.0,61.0,63.0,61.0,65.0,62.0
119,67.0,67.0,65.0,68.0,68.0,67.0,63.0,64.0,63.0,64.0,63.0,65.0,62.0,61.0,66.0
120,65.0,68.0,69.0,69.0,64.0,68.0,67.0,68.0,67.0,68.0,69.0,69.0,68.0,68.0,68.0
121,61.0,67.0,65.0,68.0,60.0,64.0,66.0,67.0,66.0,67.0,61.0,68.0,60.0,65.0,60.0
122,63.0,65.0,66.0,66.0,64.0,65.0,64.0,65.0,64.0,65.0,61.0,66.0,62.0,65.0,62.0
123,69.0,69.0,70.0,70.0,69.0,67.0,68.0,68.0,68.0,67.0,68.0,68.0,67.0,69.0,67.0
124,65.0,68.0,65.0,67.0,64.0,64.0,67.0,66.0,65.0,66.0,64.0,67.0,63.0,66.0,63.0
125,66.0,66.0,67.0,67.0,67.0,66.0,65.0,64.0,65.0,64.0,62.0,67.0,65.0,65.0,66.0
126,69.0,70.0,71.0,71.0,69.0,66.0,69.0,68.0,69.0,68.0,66.0,67.0,66.0,70.0,66.0
127,65.0,67.0,66.0,66.0,64.0,64.0,66.0,65.0,66.0,65.0,63.0,65.0,62.0,67.0,64.0
128,67.0,67.0,68.0,68.0,68.0,67.0,66.0,65.0,66.0,65.0,63.0,68.0,66.0,66.0,67.0
129,72.0,68.0,69.0,69.0,73.0,66.0,67.0,67.0,67.0,66.0,67.0,67.0,66.0,68.0,66.0
130,69.0,67.0,64.0,66.0,68.0,63.0,66.0,65.0,65.0,65.0,63.0,66.0,62.0,65.0,63.0
131,70.0,67.0,66.0,66.0,71.0,65.0,64.0,65.0,66.0,65.0,61.0,66.0,64.0,64.0,65.0
132,73.0,69.0,70.0,70.0,73.0,65.0,68.0,68.0,68.0,67.0,67.0,66.0,67.0,69.0,67.0
133,69.0,66.0,65.0,65.0,68.0,63.0,66.0,64.0,66.0,66.0,64.0,64.0,63.0,66.0,64.0
134,70.0,68.0,67.0,67.0,71.0,66.0,65.0,66.0,67.0,66.0,62.0,67.0,65.0,65.0,66.0
135,69.0,69.0,66.0,66.0,69.0,64.0,65.0,69.0,66.0,67.0,64.0,66.0,63.0,65.0,63.0
136,67.0,67.0,66.0,66.0,66.0,64.0,67.0,65.0,67.0,65.0,63.0,63.0,62.0,67.0,62.0
137,67.0,69.0,68.0,68.0,68.0,67.0,66.0,67.0,68.0,67.0,63.0,68.0,62.0,65.0,67.0
138,60.0,66.0,67.0,67.0,60.0,61.0,65.0,65.0,65.0,65.0,64.0,67.0,63.0,66.0,63.0
139,56.0,60.0,56.0,62.0,57.0,54.0,62.0,60.0,60.0,60.0,53.0,60.0,52.0,58.0,53.0
140,60.0,60.0,61.0,61.0,60.0,57.0,58.0,60.0,58.0,60.0,56.0,60.0,55.0,60.0,55.0
141,67.0,70.0,71.0,71.0,66.0,65.0,69.0,69.0,69.0,69.0,70.0,71.0,69.0,70.0,69.0
142,59.0,66.0,65.0,68.0,60.0,58.0,68.0,66.0,66.0,66.0,59.0,64.0,58.0,65.0,59.0
143,64.0,66.0,66.0,66.0,64.0,61.0,66.0,66.0,66.0,66.0,64.0,64.0,63.0,65.0,64.0
144,67.0,71.0,72.0,72.0,66.0,66.0,70.0,70.0,70.0,70.0,69.0,72.0,68.0,71.0,68.0
145,60.0,65.0,67.0,67.0,61.0,59.0,67.0,65.0,67.0,65.0,58.0,65.0,59.0,66.0,59.0
146,65.0,65.0,67.0,67.0,65.0,62.0,67.0,65.0,67.0,65.0,61.0,65.0,60.0,66.0,60.0
147,71.0,72.0,70.0,70.0,70.0,66.0,70.0,70.0,70.0,70.0,71.0,70.0,70.0,69.0,70.0
148,62.0,67.0,65.0,67.0,64.0,59.0,67.0,67.0,67.0,67.0,58.0,63.0,57.0,66.0,58.0
149,67.0,67.0,67.0,67.0,67.0,63.0,65.0,67.0,65.0,65.0,63.0,63.0,62.0,65.0,63.0
150,71.0,73.0,71.0,71.0,70.0,67.0,71.0,71.0,71.0,71.0,70.0,71.0,69.0,70.0,69.0
151,63.0,67.0,66.0,66.0,64.0,60.0,68.0,67.0,68.0,68.0,58.0,64.0,58.0,67.0,58.0
152,68.0,68.0,68.0,68.0,68.0,64.0,66.0,67.0,66.0,66.0,64.0,64.0,63.0,66.0,64.0
153,68.0,72.0,72.0,72.0,70.0,63.0,72.0,70.0,72.0,70.0,67.0,64.0,66.0,71.0,66.0
154,62.0,68.0,66.0,66.0,64.0,56.0,69.0,68.0,69.0,67.0,55.0,59.0,55.0,68.0,55.0
155,67.0,68.0,69.0,69.0,69.0,59.0,66.0,68.0,66.0,65.0,58.0,62.0,57.0,65.0,58.0
156,73.0,71.0,69.0,69.0,73.0,65.0,69.0,69.0,69.0,69.0,70.0,69.0,69.0,68.0,69.0
157,64.0,67.0,64.0,66.0,66.0,58.0,66.0,67.0,66.0,66.0,57.0,62.0,56.0,65.0,57.0
158,69.0,67.0,66.0,66.0,68.0,62.0,64.0,67.0,64.0,64.0,62.0,62.0,61.0,64.0,62.0
159,73.0,72.0,70.0,70.0,74.0,66.0,70.0,70.0,70.0,70.0,69.0,70.0,68.0,69.0,68.0
160,65.0,68.0,65.0,65.0,66.0,59.0,67.0,68.0,67.0,67.0,57.0,63.0,57.0,66.0,57.0
161,69.0,68.0,67.0,67.0,69.0,63.0,65.0,68.0,65.0,65.0,63.0,63.0,62.0,65.0,63.0
162,72.0,71.0,71.0,71.0,74.0,62.0,71.0,69.0,71.0,69.0,68.0,63.0,67.0,70.0,67.0
163,65.0,69.0,65.0,65.0,66.0,55.0,68.0,69.0,68.0,68.0,56.0,58.0,56.0,67.0,56.0
164,68.0,69.0,68.0,68.0,69.0,58.0,65.0,69.0,65.0,66.0,57.0,61.0,56.0,64.0,59.0
165,68.0,68.0,67.0,67.0,70.0,63.0,67.0,68.0,67.0,69.0,62.0,64.0,61.0,66.0,61.0
166,62.0,67.0,63.0,63.0,64.0,56.0,69.0,67.0,69.0,67.0,53.0,56.0,52.0,68.0,52.0
167,67.0,67.0,69.0,69.0,69.0,59.0,63.0,67.0,63.0,67.0,58.0,62.0,57.0,62.0,57.0
