Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,48.0,39.0,39.0,39.0,39.0
1,45.0,38.0,38.0,36.0,36.0
2,44.0,39.0,39.0,36.0,36.0
3,47.0,39.0,39.0,39.0,39.0
4,44.0,41.0,41.0,36.0,36.0
5,45.0,41.0,41.0,41.0,41.0
6,48.0,39.0,39.0,40.0,40.0
7,45.0,42.0,42.0,37.0,37.0
8,46.0,41.0,41.0,42.0,42.0
9,42.0,41.0,41.0,40.0,40.0
10,44.0,40.0,40.0,42.0,42.0
11,44.0,40.0,40.0,37.0,37.0
12,42.0,40.0,40.0,39.0,39.0
13,44.0,39.0,39.0,41.0,41.0
14,44.0,39.0,39.0,41.0,41.0
15,42.0,39.0,39.0,39.0,39.0
16,43.0,38.0,38.0,41.0,41.0
17,44.0,39.0,39.0,41.0,41.0
18,46.0,38.0,38.0,38.0,38.0
19,43.0,41.0,41.0,39.0,39.0
20,44.0,40.0,40.0,40.0,40.0
21,47.0,38.0,38.0,39.0,39.0
22,44.0,42.0,42.0,40.0,40.0
23,45.0,41.0,41.0,41.0,41.0
24,41.0,41.0,41.0,39.0,39.0
25,43.0,41.0,41.0,41.0,41.0
26,43.0,43.0,43.0,39.0,39.0
27,41.0,40.0,40.0,38.0,38.0
28,43.0,40.0,40.0,40.0,40.0
29,43.0,42.0,42.0,40.0,40.0
30,41.0,39.0,39.0,38.0,38.0
31,42.0,39.0,39.0,40.0,40.0
32,43.0,40.0,40.0,40.0,40.0
33,41.0,38.0,38.0,40.0,40.0
34,42.0,40.0,40.0,41.0,41.0
35,44.0,40.0,40.0,36.0,36.0
36,40.0,41.0,41.0,36.0,36.0
37,43.0,42.0,42.0,36.0,36.0
38,43.0,43.0,43.0,40.0,40.0
39,39.0,40.0,40.0,37.0,37.0
40,42.0,41.0,41.0,39.0,39.0
41,42.0,42.0,42.0,41.0,41.0
42,39.0,40.0,40.0,36.0,36.0
43,41.0,40.0,40.0,37.0,37.0
44,43.0,41.0,41.0,41.0,41.0
45,40.0,45.0,45.0,36.0,36.0
46,42.0,41.0,41.0,38.0,38.0
47,42.0,41.0,41.0,36.0,36.0
48,39.0,45.0,45.0,39.0,39.0
49,42.0,40.0,40.0,41.0,41.0
50,42.0,40.0,40.0,41.0,41.0
51,40.0,41.0,41.0,40.0,40.0
52,42.0,41.0,41.0,41.0,41.0
53,43.0,41.0,41.0,42.0,42.0
54,40.0,44.0,44.0,38.0,38.0
55,41.0,39.0,39.0,40.0,40.0
56,42.0,39.0,39.0,40.0,40.0
57,41.0,40.0,40.0,39.0,39.0
58,42.0,40.0,40.0,40.0,40.0
59,43.0,40.0,40.0,41.0,41.0
60,38.0,38.0,38.0,35.0,35.0
61,39.0,39.0,39.0,35.0,35.0
62,42.0,38.0,38.0,41.0,41.0
63,45.0,37.0,37.0,37.0,37.0
64,42.0,40.0,40.0,38.0,38.0
65,43.0,39.0,39.0,39.0,39.0
66,46.0,37.0,37.0,38.0,38.0
67,43.0,41.0,41.0,39.0,39.0
68,44.0,40.0,40.0,40.0,40.0
