Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13
71,47.0,50.0,51.0,49.0,49.0,50.0,46.0,49.0,47.0,47.0,51.0,51.0,50.0,46.0
72,52.0,52.0,53.0,49.0,51.0,52.0,50.0,51.0,52.0,52.0,53.0,53.0,50.0,51.0
73,49.0,52.0,51.0,51.0,48.0,49.0,50.0,51.0,50.0,51.0,53.0,53.0,52.0,50.0
74,53.0,52.0,53.0,52.0,52.0,53.0,52.0,52.0,53.0,53.0,51.0,51.0,52.0,52.0
75,49.0,52.0,52.0,43.0,51.0,51.0,48.0,51.0,51.0,52.0,53.0,53.0,44.0,52.0
76,49.0,51.0,51.0,48.0,49.0,49.0,48.0,49.0,50.0,51.0,53.0,53.0,49.0,51.0
77,53.0,53.0,53.0,48.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,51.0,48.0,53.0
78,49.0,51.0,52.0,44.0,47.0,48.0,46.0,47.0,52.0,49.0,55.0,55.0,44.0,48.0
79,41.0,48.0,48.0,49.0,45.0,46.0,42.0,49.0,44.0,41.0,51.0,51.0,48.0,39.0
80,44.0,48.0,49.0,46.0,46.0,47.0,42.0,46.0,45.0,45.0,49.0,49.0,48.0,43.0
81,49.0,49.0,50.0,48.0,49.0,49.0,47.0,49.0,50.0,50.0,50.0,50.0,49.0,49.0
82,44.0,54.0,51.0,53.0,49.0,50.0,46.0,53.0,45.0,45.0,49.0,49.0,54.0,44.0
83,48.0,51.0,52.0,50.0,50.0,51.0,47.0,50.0,47.0,48.0,51.0,51.0,51.0,47.0
84,52.0,52.0,53.0,47.0,51.0,52.0,50.0,51.0,52.0,52.0,54.0,54.0,50.0,51.0
85,50.0,53.0,51.0,52.0,49.0,50.0,51.0,52.0,51.0,51.0,54.0,54.0,53.0,50.0
86,54.0,53.0,54.0,53.0,53.0,54.0,53.0,53.0,53.0,54.0,51.0,51.0,53.0,53.0
87,49.0,52.0,52.0,44.0,48.0,49.0,48.0,48.0,52.0,50.0,54.0,54.0,44.0,49.0
88,50.0,51.0,51.0,49.0,50.0,50.0,49.0,50.0,51.0,51.0,54.0,54.0,50.0,51.0
89,54.0,54.0,54.0,48.0,54.0,54.0,54.0,54.0,53.0,54.0,52.0,52.0,48.0,54.0
90,50.0,50.0,51.0,49.0,49.0,50.0,48.0,49.0,50.0,50.0,50.0,50.0,50.0,49.0
91,48.0,51.0,52.0,50.0,50.0,51.0,47.0,50.0,45.0,48.0,49.0,49.0,51.0,47.0
92,48.0,51.0,52.0,50.0,50.0,51.0,47.0,50.0,48.0,45.0,52.0,52.0,51.0,44.0
93,51.0,51.0,52.0,49.0,51.0,52.0,50.0,51.0,51.0,51.0,50.0,50.0,50.0,50.0
94,54.0,53.0,54.0,53.0,53.0,54.0,53.0,53.0,51.0,54.0,51.0,51.0,53.0,53.0
95,54.0,53.0,54.0,53.0,53.0,54.0,53.0,53.0,54.0,51.0,52.0,52.0,53.0,50.0
96,50.0,52.0,51.0,47.0,51.0,50.0,48.0,51.0,50.0,50.0,50.0,50.0,48.0,50.0
97,54.0,54.0,54.0,53.0,54.0,54.0,54.0,54.0,51.0,54.0,52.0,52.0,54.0,54.0
98,54.0,54.0,54.0,49.0,54.0,54.0,54.0,54.0,54.0,51.0,52.0,52.0,50.0,51.0
99,52.0,52.0,53.0,49.0,51.0,52.0,50.0,51.0,52.0,52.0,49.0,49.0,51.0,51.0
100,53.0,52.0,53.0,52.0,52.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0,52.0
101,54.0,54.0,55.0,53.0,53.0,54.0,53.0,53.0,54.0,54.0,51.0,51.0,53.0,53.0
102,52.0,53.0,53.0,47.0,51.0,51.0,51.0,51.0,52.0,52.0,49.0,49.0,49.0,52.0
103,53.0,53.0,53.0,52.0,53.0,53.0,53.0,53.0,52.0,53.0,54.0,54.0,53.0,53.0
104,54.0,55.0,55.0,49.0,54.0,54.0,54.0,54.0,54.0,54.0,51.0,51.0,50.0,54.0
105,50.0,50.0,50.0,43.0,48.0,48.0,48.0,48.0,50.0,50.0,49.0,49.0,45.0,50.0
106,51.0,51.0,51.0,49.0,49.0,49.0,49.0,49.0,51.0,51.0,54.0,54.0,50.0,51.0
107,51.0,51.0,51.0,45.0,50.0,50.0,51.0,50.0,51.0,51.0,51.0,51.0,46.0,51.0
108,49.0,48.0,49.0,44.0,47.0,49.0,46.0,47.0,49.0,49.0,56.0,56.0,44.0,48.0
109,39.0,48.0,47.0,49.0,45.0,47.0,42.0,49.0,40.0,41.0,49.0,49.0,48.0,39.0
110,44.0,46.0,46.0,46.0,46.0,47.0,42.0,46.0,41.0,45.0,49.0,49.0,46.0,43.0
111,49.0,49.0,50.0,49.0,49.0,50.0,47.0,49.0,49.0,50.0,48.0,48.0,49.0,49.0
112,44.0,54.0,51.0,54.0,50.0,51.0,46.0,54.0,44.0,45.0,49.0,49.0,54.0,44.0
113,48.0,51.0,52.0,51.0,51.0,52.0,47.0,51.0,45.0,48.0,49.0,49.0,51.0,47.0
114,51.0,51.0,52.0,48.0,48.0,49.0,50.0,48.0,51.0,51.0,55.0,55.0,48.0,50.0
115,50.0,53.0,51.0,53.0,49.0,50.0,51.0,53.0,50.0,51.0,55.0,55.0,53.0,50.0
116,54.0,53.0,54.0,50.0,50.0,51.0,53.0,50.0,51.0,54.0,51.0,51.0,53.0,53.0
117,49.0,49.0,50.0,45.0,49.0,49.0,48.0,49.0,49.0,50.0,55.0,55.0,44.0,49.0
118,50.0,51.0,51.0,50.0,50.0,50.0,49.0,50.0,50.0,51.0,55.0,55.0,50.0,51.0
119,54.0,54.0,54.0,46.0,51.0,51.0,54.0,51.0,51.0,54.0,52.0,52.0,48.0,54.0
120,50.0,50.0,51.0,50.0,50.0,51.0,48.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0
121,48.0,52.0,52.0,51.0,51.0,52.0,47.0,51.0,45.0,48.0,49.0,49.0,52.0,47.0
122,48.0,51.0,52.0,51.0,51.0,52.0,47.0,51.0,48.0,46.0,52.0,52.0,51.0,45.0
123,51.0,51.0,52.0,50.0,51.0,50.0,50.0,51.0,51.0,51.0,50.0,50.0,51.0,50.0
124,54.0,53.0,54.0,53.0,53.0,52.0,53.0,53.0,51.0,54.0,51.0,51.0,53.0,53.0
125,54.0,53.0,54.0,50.0,51.0,52.0,53.0,51.0,54.0,52.0,52.0,52.0,53.0,51.0
126,50.0,52.0,51.0,48.0,52.0,51.0,48.0,52.0,50.0,50.0,50.0,50.0,49.0,50.0
127,54.0,54.0,54.0,54.0,52.0,52.0,54.0,54.0,51.0,54.0,52.0,52.0,54.0,54.0
128,54.0,54.0,54.0,50.0,52.0,52.0,54.0,52.0,54.0,52.0,52.0,52.0,50.0,52.0
129,51.0,51.0,52.0,49.0,50.0,49.0,50.0,50.0,51.0,51.0,49.0,49.0,50.0,50.0
130,53.0,52.0,53.0,52.0,52.0,51.0,52.0,52.0,52.0,53.0,54.0,54.0,52.0,52.0
131,54.0,54.0,55.0,52.0,53.0,54.0,53.0,53.0,54.0,54.0,51.0,51.0,53.0,53.0
132,51.0,52.0,52.0,48.0,51.0,50.0,51.0,51.0,51.0,51.0,50.0,50.0,49.0,51.0
133,53.0,53.0,53.0,53.0,51.0,51.0,53.0,53.0,52.0,53.0,55.0,55.0,53.0,53.0
134,54.0,55.0,55.0,50.0,54.0,54.0,54.0,54.0,54.0,54.0,52.0,52.0,51.0,54.0
135,50.0,50.0,50.0,44.0,49.0,49.0,48.0,49.0,50.0,50.0,50.0,50.0,45.0,50.0
136,51.0,51.0,51.0,50.0,50.0,50.0,49.0,50.0,51.0,51.0,55.0,55.0,50.0,51.0
137,52.0,52.0,52.0,46.0,51.0,51.0,52.0,51.0,51.0,52.0,52.0,52.0,46.0,52.0
138,48.0,50.0,51.0,49.0,49.0,50.0,46.0,49.0,48.0,48.0,47.0,47.0,50.0,47.0
139,46.0,49.0,50.0,46.0,46.0,47.0,45.0,46.0,43.0,46.0,46.0,46.0,49.0,45.0
140,46.0,49.0,50.0,46.0,46.0,47.0,45.0,46.0,46.0,43.0,49.0,49.0,49.0,42.0
141,50.0,50.0,51.0,49.0,52.0,53.0,49.0,52.0,50.0,50.0,50.0,50.0,50.0,49.0
142,52.0,51.0,52.0,49.0,50.0,51.0,51.0,50.0,49.0,52.0,49.0,49.0,51.0,51.0
143,52.0,51.0,52.0,49.0,50.0,51.0,51.0,50.0,52.0,49.0,52.0,52.0,51.0,48.0
144,50.0,51.0,51.0,50.0,50.0,50.0,49.0,50.0,50.0,50.0,50.0,50.0,51.0,50.0
145,52.0,52.0,52.0,49.0,51.0,51.0,52.0,51.0,49.0,52.0,49.0,49.0,52.0,52.0
146,52.0,52.0,52.0,46.0,51.0,51.0,52.0,51.0,52.0,49.0,52.0,52.0,50.0,49.0
147,51.0,51.0,52.0,50.0,52.0,53.0,50.0,52.0,51.0,51.0,50.0,50.0,50.0,50.0
148,53.0,53.0,54.0,52.0,53.0,54.0,52.0,53.0,50.0,53.0,51.0,51.0,52.0,52.0
149,53.0,53.0,54.0,52.0,53.0,54.0,52.0,53.0,53.0,52.0,52.0,52.0,52.0,51.0
150,51.0,52.0,52.0,50.0,52.0,53.0,51.0,52.0,51.0,51.0,50.0,50.0,51.0,51.0
151,53.0,54.0,54.0,52.0,54.0,54.0,53.0,54.0,50.0,53.0,52.0,52.0,53.0,53.0
152,53.0,54.0,54.0,49.0,54.0,54.0,53.0,54.0,53.0,52.0,52.0,52.0,51.0,52.0
153,50.0,53.0,51.0,48.0,52.0,50.0,49.0,52.0,50.0,50.0,50.0,50.0,49.0,50.0
154,52.0,52.0,52.0,49.0,50.0,50.0,52.0,50.0,49.0,52.0,52.0,52.0,52.0,52.0
155,52.0,52.0,52.0,44.0,50.0,50.0,52.0,50.0,52.0,49.0,49.0,49.0,48.0,49.0
156,51.0,51.0,52.0,49.0,51.0,52.0,50.0,51.0,51.0,50.0,49.0,49.0,50.0,50.0
157,52.0,52.0,53.0,51.0,52.0,53.0,51.0,52.0,50.0,52.0,53.0,53.0,51.0,51.0
158,53.0,53.0,54.0,52.0,53.0,54.0,52.0,53.0,53.0,51.0,51.0,51.0,52.0,50.0
159,51.0,52.0,52.0,49.0,51.0,52.0,51.0,51.0,51.0,50.0,49.0,49.0,50.0,51.0
160,52.0,53.0,53.0,51.0,53.0,53.0,52.0,53.0,50.0,52.0,54.0,54.0,52.0,52.0
161,53.0,54.0,54.0,48.0,54.0,54.0,53.0,54.0,53.0,52.0,51.0,51.0,51.0,51.0
162,50.0,52.0,50.0,47.0,51.0,49.0,51.0,51.0,50.0,49.0,49.0,49.0,49.0,52.0
163,51.0,51.0,51.0,48.0,49.0,49.0,51.0,49.0,50.0,51.0,55.0,55.0,51.0,51.0
164,52.0,53.0,53.0,47.0,50.0,50.0,52.0,50.0,52.0,52.0,51.0,51.0,48.0,52.0
165,50.0,50.0,50.0,43.0,48.0,48.0,48.0,48.0,50.0,49.0,49.0,49.0,45.0,49.0
166,48.0,48.0,48.0,44.0,45.0,45.0,46.0,45.0,48.0,48.0,55.0,55.0,47.0,48.0
167,49.0,49.0,49.0,40.0,46.0,46.0,47.0,46.0,49.0,48.0,51.0,51.0,44.0,48.0
