Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,45.0,45.0,45.0,45.0,45.0,45.0,49.0,49.0,45.0,46.0,46.0,46.0,44.0,45.0,44.0,44.0
1,47.0,47.0,47.0,47.0,47.0,47.0,51.0,51.0,47.0,47.0,47.0,48.0,45.0,46.0,45.0,45.0
2,50.0,50.0,50.0,50.0,50.0,50.0,46.0,46.0,50.0,47.0,47.0,48.0,47.0,49.0,47.0,47.0
3,49.0,49.0,49.0,49.0,49.0,49.0,48.0,48.0,46.0,47.0,47.0,46.0,46.0,48.0,44.0,46.0
4,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,47.0,48.0,48.0,49.0,47.0,49.0,45.0,47.0
5,50.0,50.0,50.0,50.0,50.0,50.0,49.0,49.0,50.0,48.0,48.0,48.0,47.0,49.0,46.0,47.0
6,44.0,44.0,44.0,44.0,44.0,44.0,46.0,47.0,45.0,45.0,45.0,47.0,45.0,44.0,45.0,45.0
7,46.0,46.0,46.0,46.0,46.0,46.0,49.0,49.0,46.0,47.0,47.0,48.0,46.0,45.0,46.0,46.0
8,46.0,46.0,46.0,46.0,46.0,46.0,47.0,48.0,46.0,47.0,47.0,48.0,45.0,46.0,45.0,45.0
9,45.0,45.0,45.0,45.0,45.0,45.0,46.0,46.0,45.0,45.0,45.0,44.0,44.0,44.0,44.0,44.0
10,46.0,46.0,46.0,46.0,46.0,46.0,47.0,47.0,46.0,46.0,46.0,48.0,45.0,46.0,45.0,45.0
11,50.0,50.0,50.0,50.0,50.0,50.0,44.0,44.0,50.0,47.0,47.0,48.0,47.0,49.0,47.0,47.0
12,44.0,44.0,44.0,44.0,44.0,44.0,46.0,46.0,44.0,44.0,44.0,46.0,43.0,43.0,43.0,43.0
