Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,48.0,45.0,44.0,44.0,46.0,46.0
1,49.0,46.0,47.0,47.0,47.0,47.0
2,44.0,41.0,44.0,47.0,47.0,47.0
3,49.0,50.0,43.0,47.0,48.0,48.0
4,48.0,52.0,51.0,47.0,49.0,49.0
5,48.0,46.0,45.0,47.0,49.0,49.0
6,44.0,50.0,44.0,42.0,46.0,47.0
7,48.0,52.0,51.0,47.0,48.0,48.0
8,46.0,46.0,45.0,47.0,47.0,47.0
9,43.0,45.0,44.0,42.0,46.0,46.0
10,46.0,47.0,48.0,47.0,47.0,47.0
11,44.0,41.0,45.0,47.0,47.0,47.0
12,42.0,50.0,43.0,42.0,46.0,47.0
13,47.0,52.0,50.0,46.0,46.0,46.0
14,47.0,46.0,45.0,47.0,47.0,47.0
15,42.0,50.0,43.0,42.0,46.0,46.0
16,47.0,52.0,46.0,47.0,47.0,47.0
17,47.0,46.0,44.0,47.0,47.0,47.0
18,48.0,49.0,44.0,47.0,48.0,48.0
19,53.0,51.0,50.0,52.0,49.0,49.0
20,49.0,50.0,49.0,48.0,53.0,53.0
21,48.0,50.0,45.0,47.0,48.0,47.0
22,54.0,52.0,50.0,52.0,49.0,49.0
23,50.0,51.0,50.0,48.0,53.0,53.0
24,48.0,47.0,46.0,46.0,48.0,47.0
25,48.0,48.0,48.0,46.0,52.0,52.0
26,46.0,45.0,46.0,47.0,48.0,48.0
27,47.0,49.0,45.0,45.0,47.0,46.0
28,47.0,51.0,49.0,45.0,51.0,51.0
29,46.0,50.0,49.0,47.0,47.0,47.0
30,48.0,49.0,44.0,46.0,48.0,46.0
31,48.0,51.0,47.0,46.0,48.0,48.0
32,47.0,51.0,50.0,47.0,48.0,48.0
33,49.0,50.0,45.0,43.0,46.0,46.0
34,50.0,52.0,49.0,48.0,48.0,48.0
35,46.0,51.0,50.0,47.0,49.0,49.0
36,45.0,47.0,46.0,42.0,46.0,46.0
37,44.0,48.0,48.0,47.0,48.0,48.0
38,44.0,46.0,47.0,47.0,47.0,47.0
39,48.0,49.0,45.0,41.0,46.0,46.0
40,48.0,51.0,48.0,46.0,47.0,47.0
41,44.0,51.0,49.0,47.0,47.0,48.0
42,48.0,49.0,44.0,42.0,46.0,46.0
43,48.0,51.0,47.0,46.0,47.0,47.0
44,44.0,51.0,50.0,47.0,47.0,48.0
