Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11
41,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,58.0,59.0,59.0
42,54.0,54.0,54.0,54.0,54.0,54.0,54.0,48.0,51.0,48.0,54.0,49.0
43,55.0,55.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,54.0,50.0
44,59.0,59.0,60.0,60.0,60.0,60.0,60.0,54.0,54.0,54.0,60.0,52.0
45,59.0,59.0,55.0,55.0,53.0,55.0,55.0,53.0,55.0,54.0,55.0,55.0
46,59.0,59.0,55.0,55.0,51.0,55.0,55.0,54.0,55.0,54.0,55.0,52.0
47,57.0,57.0,61.0,61.0,47.0,61.0,61.0,56.0,56.0,55.0,61.0,54.0
48,60.0,60.0,54.0,58.0,52.0,58.0,58.0,55.0,55.0,54.0,58.0,60.0
49,61.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,57.0
50,61.0,61.0,60.0,60.0,54.0,60.0,60.0,61.0,61.0,60.0,60.0,58.0
51,59.0,59.0,53.0,54.0,53.0,54.0,54.0,53.0,55.0,54.0,54.0,53.0
52,61.0,61.0,61.0,61.0,61.0,61.0,61.0,55.0,55.0,54.0,61.0,52.0
53,61.0,61.0,55.0,60.0,55.0,60.0,60.0,55.0,55.0,54.0,60.0,53.0
54,59.0,59.0,53.0,57.0,51.0,57.0,57.0,54.0,54.0,53.0,57.0,59.0
55,60.0,60.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,58.0,59.0,56.0
56,60.0,60.0,59.0,59.0,53.0,59.0,59.0,60.0,60.0,59.0,59.0,57.0
57,59.0,59.0,52.0,57.0,52.0,57.0,57.0,53.0,54.0,53.0,57.0,52.0
58,61.0,61.0,60.0,60.0,60.0,60.0,60.0,55.0,55.0,54.0,60.0,52.0
59,61.0,61.0,54.0,59.0,54.0,59.0,59.0,55.0,55.0,54.0,59.0,57.0
60,54.0,54.0,53.0,53.0,53.0,53.0,53.0,46.0,48.0,47.0,53.0,45.0
61,56.0,56.0,55.0,55.0,55.0,55.0,55.0,48.0,48.0,47.0,55.0,45.0
62,56.0,56.0,55.0,55.0,55.0,55.0,55.0,48.0,48.0,49.0,55.0,50.0
63,52.0,51.0,54.0,55.0,53.0,55.0,56.0,55.0,55.0,58.0,56.0,55.0
64,52.0,51.0,56.0,56.0,49.0,56.0,57.0,56.0,56.0,57.0,57.0,55.0
65,58.0,57.0,56.0,56.0,55.0,56.0,57.0,56.0,56.0,57.0,57.0,57.0
66,53.0,52.0,54.0,56.0,54.0,56.0,57.0,56.0,56.0,59.0,57.0,55.0
67,53.0,52.0,57.0,57.0,50.0,57.0,58.0,57.0,57.0,58.0,58.0,55.0
68,59.0,58.0,56.0,56.0,56.0,56.0,57.0,56.0,56.0,58.0,57.0,58.0
69,59.0,58.0,55.0,52.0,55.0,52.0,53.0,52.0,53.0,53.0,53.0,59.0
70,59.0,58.0,57.0,57.0,57.0,57.0,58.0,57.0,57.0,58.0,58.0,58.0
71,58.0,57.0,58.0,58.0,51.0,58.0,59.0,58.0,58.0,59.0,59.0,59.0
72,58.0,57.0,54.0,55.0,54.0,55.0,56.0,55.0,55.0,57.0,56.0,58.0
73,58.0,57.0,56.0,56.0,56.0,56.0,57.0,58.0,58.0,59.0,57.0,57.0
74,58.0,57.0,57.0,57.0,57.0,57.0,58.0,58.0,58.0,59.0,58.0,58.0
75,53.0,52.0,54.0,52.0,54.0,52.0,53.0,52.0,52.0,53.0,53.0,53.0
76,54.0,53.0,57.0,52.0,57.0,52.0,53.0,52.0,52.0,57.0,53.0,53.0
77,58.0,57.0,58.0,58.0,58.0,58.0,59.0,58.0,58.0,59.0,59.0,56.0
78,54.0,53.0,52.0,50.0,50.0,50.0,51.0,51.0,51.0,54.0,51.0,53.0
79,54.0,53.0,52.0,52.0,50.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0
80,59.0,59.0,52.0,52.0,52.0,52.0,53.0,54.0,54.0,55.0,53.0,59.0
81,60.0,59.0,52.0,52.0,51.0,52.0,52.0,52.0,54.0,54.0,52.0,60.0
82,59.0,59.0,53.0,54.0,52.0,54.0,54.0,54.0,56.0,55.0,54.0,59.0
83,59.0,58.0,53.0,54.0,51.0,54.0,54.0,54.0,56.0,59.0,54.0,60.0
84,59.0,58.0,52.0,56.0,52.0,56.0,57.0,56.0,56.0,57.0,57.0,59.0
85,59.0,58.0,52.0,57.0,52.0,57.0,58.0,59.0,59.0,58.0,58.0,58.0
86,59.0,58.0,58.0,58.0,58.0,58.0,59.0,58.0,58.0,59.0,59.0,59.0
87,54.0,53.0,53.0,53.0,53.0,53.0,54.0,53.0,53.0,54.0,54.0,52.0
88,55.0,54.0,53.0,53.0,53.0,53.0,54.0,53.0,53.0,54.0,54.0,54.0
89,59.0,58.0,59.0,59.0,59.0,59.0,60.0,59.0,59.0,60.0,60.0,56.0
90,59.0,58.0,54.0,54.0,52.0,54.0,55.0,54.0,54.0,62.0,55.0,56.0
91,59.0,58.0,54.0,54.0,52.0,54.0,55.0,54.0,54.0,59.0,55.0,57.0
92,57.0,56.0,60.0,60.0,46.0,60.0,61.0,60.0,60.0,61.0,61.0,58.0
93,60.0,59.0,53.0,57.0,51.0,57.0,58.0,57.0,57.0,61.0,58.0,59.0
94,61.0,60.0,59.0,59.0,59.0,59.0,60.0,59.0,59.0,60.0,60.0,59.0
95,61.0,60.0,59.0,59.0,53.0,59.0,60.0,60.0,60.0,61.0,60.0,61.0
96,59.0,59.0,52.0,53.0,52.0,53.0,54.0,53.0,54.0,61.0,54.0,60.0
97,61.0,61.0,60.0,60.0,60.0,60.0,61.0,60.0,60.0,61.0,61.0,60.0
98,61.0,61.0,54.0,59.0,54.0,59.0,60.0,59.0,59.0,60.0,60.0,60.0
99,59.0,58.0,52.0,56.0,50.0,56.0,57.0,56.0,56.0,60.0,57.0,58.0
100,60.0,59.0,58.0,58.0,58.0,58.0,59.0,58.0,58.0,59.0,59.0,58.0
101,60.0,59.0,58.0,58.0,52.0,58.0,59.0,59.0,59.0,60.0,59.0,60.0
102,59.0,58.0,51.0,56.0,51.0,56.0,57.0,56.0,56.0,60.0,57.0,59.0
103,61.0,60.0,59.0,59.0,59.0,59.0,60.0,59.0,59.0,60.0,60.0,59.0
104,61.0,60.0,53.0,58.0,53.0,58.0,59.0,60.0,60.0,61.0,59.0,59.0
105,54.0,53.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0,55.0,53.0,52.0
106,56.0,55.0,54.0,54.0,54.0,54.0,55.0,54.0,54.0,55.0,55.0,53.0
107,56.0,55.0,54.0,54.0,54.0,54.0,55.0,54.0,54.0,58.0,55.0,53.0
108,45.0,45.0,44.0,44.0,44.0,44.0,44.0,45.0,46.0,48.0,44.0,48.0
109,47.0,46.0,51.0,46.0,44.0,46.0,47.0,48.0,48.0,48.0,47.0,48.0
110,49.0,48.0,47.0,46.0,45.0,46.0,47.0,48.0,48.0,50.0,47.0,54.0
111,53.0,52.0,52.0,51.0,52.0,51.0,52.0,53.0,53.0,55.0,52.0,55.0
112,54.0,54.0,51.0,53.0,50.0,53.0,54.0,55.0,55.0,55.0,54.0,54.0
113,54.0,54.0,53.0,53.0,46.0,53.0,54.0,55.0,55.0,56.0,54.0,55.0
114,52.0,51.0,51.0,50.0,51.0,50.0,51.0,52.0,52.0,54.0,51.0,54.0
115,54.0,53.0,50.0,52.0,50.0,52.0,53.0,54.0,54.0,54.0,53.0,53.0
116,53.0,53.0,52.0,52.0,52.0,52.0,53.0,54.0,54.0,55.0,53.0,58.0
117,46.0,45.0,47.0,46.0,47.0,46.0,45.0,48.0,48.0,49.0,45.0,47.0
118,47.0,47.0,51.0,46.0,51.0,46.0,47.0,48.0,48.0,49.0,47.0,49.0
119,49.0,47.0,53.0,48.0,53.0,48.0,50.0,54.0,54.0,55.0,50.0,53.0
120,55.0,54.0,52.0,51.0,45.0,51.0,52.0,53.0,53.0,57.0,52.0,55.0
121,54.0,54.0,48.0,53.0,45.0,53.0,54.0,55.0,55.0,55.0,54.0,54.0
122,55.0,54.0,53.0,53.0,41.0,53.0,54.0,55.0,55.0,56.0,54.0,55.0
123,60.0,59.0,51.0,52.0,51.0,52.0,52.0,53.0,53.0,56.0,52.0,60.0
124,54.0,54.0,52.0,53.0,52.0,53.0,54.0,55.0,55.0,55.0,54.0,59.0
125,55.0,54.0,52.0,53.0,48.0,53.0,54.0,55.0,55.0,56.0,54.0,60.0
126,53.0,52.0,52.0,53.0,52.0,53.0,52.0,53.0,53.0,56.0,52.0,55.0
127,54.0,54.0,53.0,53.0,53.0,53.0,54.0,55.0,55.0,56.0,54.0,55.0
128,55.0,54.0,48.0,54.0,48.0,54.0,55.0,56.0,56.0,55.0,55.0,55.0
129,59.0,58.0,50.0,52.0,50.0,52.0,53.0,54.0,54.0,55.0,53.0,59.0
130,54.0,53.0,51.0,52.0,51.0,52.0,53.0,54.0,54.0,54.0,53.0,58.0
131,54.0,53.0,51.0,58.0,47.0,58.0,59.0,60.0,60.0,59.0,59.0,59.0
132,53.0,52.0,51.0,53.0,51.0,53.0,54.0,55.0,55.0,55.0,54.0,54.0
133,55.0,54.0,52.0,53.0,52.0,53.0,54.0,55.0,55.0,55.0,54.0,54.0
134,55.0,54.0,48.0,59.0,48.0,59.0,60.0,61.0,61.0,60.0,60.0,56.0
135,46.0,45.0,45.0,46.0,45.0,46.0,46.0,47.0,47.0,50.0,46.0,47.0
136,48.0,47.0,47.0,46.0,47.0,46.0,47.0,49.0,49.0,50.0,47.0,48.0
137,48.0,47.0,48.0,51.0,48.0,51.0,52.0,53.0,53.0,53.0,52.0,51.0
138,54.0,54.0,45.0,51.0,44.0,51.0,52.0,53.0,53.0,57.0,52.0,54.0
139,55.0,55.0,47.0,53.0,42.0,53.0,54.0,55.0,55.0,54.0,54.0,52.0
140,55.0,56.0,49.0,55.0,41.0,55.0,56.0,57.0,57.0,56.0,56.0,54.0
141,59.0,59.0,44.0,54.0,45.0,54.0,55.0,56.0,56.0,62.0,55.0,57.0
142,56.0,55.0,49.0,54.0,49.0,54.0,55.0,56.0,56.0,55.0,55.0,57.0
143,56.0,55.0,49.0,60.0,48.0,60.0,61.0,62.0,62.0,61.0,61.0,58.0
144,54.0,54.0,45.0,53.0,44.0,53.0,52.0,53.0,53.0,54.0,52.0,55.0
145,56.0,56.0,49.0,55.0,49.0,55.0,56.0,57.0,57.0,56.0,56.0,55.0
146,56.0,56.0,49.0,53.0,49.0,53.0,54.0,55.0,55.0,54.0,54.0,55.0
147,59.0,58.0,43.0,53.0,44.0,53.0,54.0,55.0,55.0,61.0,54.0,59.0
148,61.0,60.0,48.0,59.0,48.0,59.0,60.0,61.0,61.0,60.0,60.0,59.0
149,61.0,60.0,48.0,59.0,47.0,59.0,60.0,61.0,61.0,60.0,60.0,61.0
150,59.0,59.0,44.0,53.0,43.0,53.0,54.0,55.0,55.0,61.0,54.0,60.0
151,61.0,61.0,49.0,60.0,49.0,60.0,61.0,62.0,62.0,61.0,61.0,60.0
152,61.0,61.0,49.0,59.0,48.0,59.0,60.0,61.0,61.0,60.0,60.0,60.0
153,52.0,52.0,43.0,53.0,43.0,53.0,52.0,53.0,53.0,56.0,52.0,52.0
154,54.0,54.0,49.0,53.0,49.0,53.0,54.0,55.0,55.0,54.0,54.0,52.0
155,54.0,54.0,49.0,54.0,49.0,54.0,55.0,56.0,56.0,55.0,55.0,52.0
156,58.0,57.0,42.0,52.0,43.0,52.0,53.0,54.0,54.0,60.0,53.0,58.0
157,60.0,59.0,47.0,58.0,47.0,58.0,59.0,60.0,60.0,59.0,59.0,58.0
158,60.0,59.0,47.0,58.0,46.0,58.0,59.0,60.0,60.0,59.0,59.0,60.0
159,59.0,58.0,43.0,52.0,42.0,52.0,53.0,54.0,54.0,60.0,53.0,59.0
160,61.0,60.0,48.0,59.0,48.0,59.0,60.0,61.0,61.0,60.0,60.0,59.0
161,61.0,60.0,48.0,58.0,47.0,58.0,59.0,60.0,60.0,59.0,59.0,59.0
162,54.0,53.0,42.0,52.0,42.0,52.0,53.0,54.0,54.0,55.0,53.0,52.0
163,56.0,55.0,49.0,54.0,49.0,54.0,55.0,56.0,56.0,55.0,55.0,53.0
164,56.0,55.0,48.0,54.0,48.0,54.0,55.0,56.0,56.0,56.0,55.0,53.0
165,46.0,45.0,43.0,46.0,43.0,46.0,45.0,46.0,46.0,47.0,45.0,45.0
166,48.0,47.0,44.0,46.0,44.0,46.0,47.0,48.0,48.0,47.0,47.0,45.0
167,48.0,47.0,49.0,48.0,49.0,48.0,47.0,48.0,48.0,48.0,47.0,45.0
