Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,58.0,62.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,56.0,56.0,62.0,53.0,62.0,58.0,53.0
1,51.0,56.0,55.0,48.0,50.0,50.0,50.0,52.0,52.0,51.0,53.0,55.0,43.0,54.0,49.0,51.0
2,53.0,54.0,56.0,54.0,52.0,56.0,56.0,52.0,52.0,48.0,50.0,51.0,47.0,56.0,50.0,52.0
3,62.0,63.0,62.0,62.0,64.0,64.0,64.0,60.0,60.0,61.0,58.0,67.0,62.0,67.0,62.0,56.0
4,57.0,57.0,57.0,53.0,53.0,52.0,52.0,57.0,57.0,57.0,57.0,60.0,51.0,59.0,53.0,57.0
5,57.0,57.0,62.0,59.0,57.0,58.0,58.0,57.0,57.0,53.0,53.0,56.0,56.0,61.0,54.0,57.0
6,61.0,61.0,61.0,61.0,63.0,63.0,63.0,59.0,59.0,59.0,59.0,64.0,63.0,66.0,61.0,53.0
7,58.0,58.0,57.0,49.0,53.0,51.0,51.0,58.0,58.0,58.0,58.0,57.0,51.0,54.0,54.0,58.0
8,55.0,55.0,62.0,55.0,58.0,57.0,57.0,54.0,54.0,54.0,54.0,53.0,57.0,56.0,50.0,54.0
9,61.0,58.0,61.0,57.0,57.0,57.0,57.0,61.0,61.0,57.0,57.0,63.0,52.0,59.0,58.0,61.0
10,53.0,57.0,57.0,49.0,53.0,54.0,54.0,57.0,57.0,56.0,56.0,57.0,45.0,52.0,53.0,52.0
11,55.0,56.0,54.0,53.0,51.0,56.0,56.0,54.0,54.0,52.0,52.0,57.0,47.0,54.0,55.0,59.0
12,61.0,60.0,61.0,61.0,63.0,63.0,63.0,60.0,60.0,58.0,58.0,63.0,62.0,66.0,61.0,60.0
13,57.0,61.0,58.0,57.0,57.0,58.0,58.0,61.0,61.0,60.0,62.0,61.0,55.0,61.0,57.0,52.0
14,59.0,60.0,63.0,59.0,61.0,63.0,63.0,57.0,57.0,56.0,58.0,61.0,59.0,66.0,59.0,58.0
15,60.0,60.0,60.0,61.0,62.0,62.0,62.0,58.0,58.0,58.0,58.0,63.0,62.0,65.0,60.0,51.0
16,57.0,61.0,57.0,57.0,57.0,59.0,59.0,61.0,61.0,60.0,62.0,61.0,55.0,61.0,57.0,53.0
17,57.0,60.0,62.0,57.0,61.0,64.0,64.0,57.0,57.0,56.0,58.0,61.0,59.0,61.0,57.0,55.0
18,67.0,66.0,61.0,67.0,63.0,63.0,63.0,60.0,59.0,62.0,58.0,68.0,61.0,66.0,67.0,56.0
19,58.0,60.0,56.0,55.0,58.0,52.0,52.0,56.0,56.0,61.0,56.0,61.0,50.0,59.0,58.0,56.0
20,58.0,58.0,61.0,61.0,62.0,57.0,57.0,57.0,57.0,58.0,56.0,57.0,55.0,60.0,58.0,57.0
21,66.0,66.0,62.0,66.0,63.0,63.0,63.0,59.0,59.0,58.0,59.0,63.0,62.0,65.0,66.0,56.0
22,59.0,59.0,57.0,54.0,58.0,51.0,51.0,57.0,57.0,57.0,57.0,56.0,51.0,54.0,59.0,57.0
23,55.0,54.0,62.0,60.0,63.0,57.0,57.0,57.0,54.0,53.0,57.0,52.0,56.0,55.0,54.0,57.0
24,67.0,65.0,67.0,61.0,63.0,63.0,63.0,67.0,67.0,65.0,65.0,64.0,61.0,58.0,63.0,67.0
25,58.0,58.0,60.0,54.0,56.0,56.0,56.0,60.0,60.0,60.0,60.0,60.0,54.0,52.0,57.0,58.0
26,60.0,58.0,60.0,58.0,56.0,58.0,58.0,60.0,60.0,60.0,60.0,60.0,56.0,53.0,60.0,61.0
27,66.0,65.0,66.0,66.0,63.0,64.0,64.0,66.0,66.0,64.0,64.0,63.0,63.0,65.0,66.0,66.0
28,61.0,62.0,62.0,61.0,63.0,63.0,63.0,64.0,64.0,64.0,64.0,64.0,63.0,61.0,61.0,57.0
29,64.0,62.0,66.0,64.0,68.0,68.0,68.0,64.0,64.0,64.0,64.0,64.0,68.0,65.0,64.0,60.0
30,65.0,65.0,62.0,67.0,64.0,65.0,65.0,60.0,60.0,58.0,58.0,62.0,63.0,64.0,65.0,55.0
31,61.0,62.0,62.0,61.0,63.0,63.0,63.0,64.0,64.0,64.0,64.0,64.0,63.0,61.0,61.0,58.0
32,61.0,62.0,66.0,63.0,68.0,68.0,68.0,64.0,64.0,64.0,64.0,64.0,68.0,64.0,61.0,58.0
33,61.0,61.0,61.0,61.0,62.0,62.0,62.0,58.0,58.0,58.0,58.0,64.0,62.0,58.0,61.0,52.0
34,58.0,58.0,57.0,49.0,53.0,50.0,50.0,57.0,57.0,57.0,57.0,57.0,50.0,54.0,54.0,57.0
35,55.0,55.0,62.0,55.0,57.0,56.0,56.0,54.0,54.0,54.0,54.0,53.0,56.0,54.0,51.0,54.0
36,66.0,66.0,66.0,60.0,62.0,62.0,62.0,66.0,66.0,66.0,66.0,63.0,62.0,57.0,61.0,66.0
37,59.0,59.0,61.0,50.0,57.0,55.0,55.0,61.0,61.0,61.0,61.0,61.0,55.0,52.0,57.0,59.0
38,57.0,57.0,61.0,54.0,56.0,57.0,57.0,61.0,61.0,61.0,61.0,61.0,57.0,54.0,57.0,60.0
39,65.0,65.0,65.0,66.0,64.0,64.0,64.0,65.0,65.0,65.0,65.0,63.0,64.0,59.0,61.0,65.0
40,61.0,61.0,62.0,61.0,64.0,64.0,64.0,65.0,65.0,65.0,65.0,65.0,64.0,59.0,61.0,58.0
41,62.0,62.0,67.0,64.0,69.0,69.0,69.0,65.0,65.0,65.0,65.0,65.0,69.0,65.0,62.0,59.0
42,60.0,60.0,61.0,66.0,64.0,64.0,64.0,59.0,59.0,59.0,59.0,63.0,64.0,59.0,60.0,53.0
43,61.0,61.0,62.0,61.0,64.0,64.0,64.0,65.0,65.0,65.0,65.0,65.0,64.0,59.0,61.0,59.0
44,62.0,62.0,67.0,64.0,69.0,69.0,69.0,65.0,65.0,65.0,65.0,65.0,69.0,65.0,62.0,59.0
45,58.0,57.0,61.0,54.0,58.0,58.0,58.0,61.0,61.0,59.0,59.0,58.0,57.0,52.0,58.0,57.0
46,52.0,55.0,56.0,45.0,52.0,49.0,49.0,56.0,56.0,54.0,54.0,54.0,46.0,51.0,52.0,50.0
47,55.0,55.0,59.0,49.0,51.0,53.0,53.0,59.0,59.0,52.0,52.0,56.0,51.0,51.0,55.0,53.0
48,66.0,65.0,66.0,61.0,63.0,63.0,63.0,66.0,66.0,65.0,65.0,62.0,61.0,58.0,61.0,66.0
49,59.0,63.0,61.0,56.0,59.0,59.0,59.0,61.0,61.0,60.0,60.0,60.0,58.0,53.0,58.0,58.0
50,64.0,59.0,64.0,58.0,60.0,60.0,60.0,64.0,64.0,60.0,60.0,62.0,58.0,58.0,59.0,64.0
51,65.0,65.0,65.0,60.0,62.0,62.0,62.0,65.0,65.0,65.0,65.0,62.0,61.0,57.0,60.0,65.0
52,59.0,63.0,60.0,56.0,59.0,59.0,59.0,60.0,60.0,60.0,60.0,60.0,58.0,53.0,57.0,58.0
53,59.0,59.0,62.0,56.0,59.0,59.0,59.0,60.0,60.0,60.0,60.0,62.0,58.0,58.0,57.0,61.0
54,65.0,64.0,65.0,65.0,62.0,63.0,63.0,65.0,65.0,64.0,64.0,61.0,62.0,57.0,60.0,65.0
55,58.0,62.0,60.0,58.0,58.0,59.0,59.0,60.0,60.0,59.0,59.0,59.0,58.0,53.0,57.0,57.0
56,63.0,59.0,63.0,63.0,60.0,64.0,64.0,63.0,63.0,59.0,59.0,61.0,63.0,57.0,58.0,63.0
57,64.0,64.0,64.0,66.0,63.0,64.0,64.0,64.0,64.0,64.0,64.0,62.0,63.0,58.0,61.0,64.0
58,58.0,62.0,59.0,59.0,58.0,60.0,60.0,60.0,60.0,59.0,59.0,59.0,59.0,54.0,56.0,57.0
