Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,63.0,63.0,63.0,63.0,63.0,58.0
1,60.0,60.0,60.0,64.0,60.0,54.0
2,61.0,61.0,61.0,61.0,61.0,59.0
3,63.0,63.0,63.0,62.0,63.0,62.0
4,60.0,59.0,60.0,63.0,60.0,59.0
5,60.0,60.0,60.0,60.0,60.0,64.0
6,64.0,64.0,64.0,63.0,64.0,59.0
7,60.0,60.0,60.0,62.0,60.0,56.0
8,60.0,60.0,60.0,61.0,60.0,59.0
9,59.0,60.0,59.0,59.0,60.0,59.0
10,60.0,60.0,60.0,61.0,60.0,59.0
11,61.0,61.0,61.0,61.0,61.0,59.0
12,63.0,63.0,63.0,62.0,63.0,58.0
13,64.0,60.0,64.0,61.0,60.0,59.0
14,64.0,64.0,64.0,64.0,64.0,64.0
15,63.0,63.0,63.0,62.0,63.0,58.0
16,64.0,60.0,64.0,60.0,60.0,59.0
17,64.0,64.0,64.0,64.0,64.0,64.0
18,62.0,62.0,62.0,62.0,62.0,62.0
19,59.0,59.0,60.0,62.0,60.0,59.0
20,59.0,63.0,61.0,61.0,63.0,63.0
21,63.0,63.0,63.0,63.0,63.0,63.0
22,60.0,60.0,60.0,62.0,60.0,59.0
23,60.0,64.0,60.0,62.0,64.0,64.0
24,58.0,62.0,60.0,60.0,62.0,62.0
25,60.0,64.0,60.0,62.0,64.0,64.0
26,60.0,60.0,60.0,61.0,60.0,64.0
27,62.0,62.0,62.0,62.0,62.0,62.0
28,64.0,64.0,64.0,62.0,64.0,64.0
29,64.0,64.0,64.0,64.0,64.0,63.0
30,62.0,62.0,62.0,62.0,62.0,62.0
31,64.0,64.0,64.0,61.0,64.0,64.0
32,64.0,64.0,64.0,64.0,64.0,63.0
33,59.0,59.0,64.0,59.0,64.0,59.0
34,58.0,54.0,60.0,61.0,60.0,57.0
35,59.0,59.0,60.0,61.0,60.0,59.0
36,58.0,59.0,59.0,59.0,59.0,59.0
37,59.0,59.0,60.0,61.0,60.0,59.0
38,60.0,60.0,60.0,61.0,60.0,59.0
39,59.0,59.0,63.0,63.0,63.0,59.0
40,60.0,60.0,65.0,61.0,65.0,59.0
41,65.0,65.0,65.0,65.0,65.0,64.0
42,59.0,59.0,63.0,61.0,63.0,59.0
43,60.0,60.0,65.0,60.0,65.0,59.0
44,65.0,65.0,65.0,65.0,65.0,64.0
45,58.0,59.0,59.0,60.0,59.0,59.0
46,60.0,60.0,60.0,60.0,60.0,59.0
47,59.0,59.0,59.0,61.0,59.0,59.0
48,58.0,62.0,58.0,63.0,62.0,58.0
49,65.0,65.0,65.0,65.0,65.0,64.0
50,64.0,64.0,64.0,64.0,64.0,64.0
51,59.0,63.0,59.0,64.0,63.0,59.0
52,65.0,65.0,65.0,65.0,65.0,64.0
53,64.0,64.0,64.0,64.0,64.0,64.0
54,58.0,62.0,58.0,62.0,62.0,57.0
55,64.0,64.0,64.0,64.0,64.0,64.0
56,63.0,63.0,63.0,64.0,63.0,63.0
57,59.0,63.0,59.0,63.0,63.0,58.0
58,64.0,64.0,65.0,64.0,65.0,64.0
59,64.0,63.0,64.0,64.0,63.0,63.0
60,59.0,59.0,59.0,59.0,59.0,58.0
61,60.0,60.0,65.0,60.0,65.0,59.0
62,64.0,60.0,64.0,61.0,60.0,60.0
63,61.0,61.0,63.0,61.0,63.0,61.0
64,58.0,58.0,60.0,62.0,60.0,63.0
65,58.0,62.0,60.0,60.0,62.0,62.0
66,62.0,62.0,64.0,62.0,64.0,62.0
67,59.0,59.0,60.0,63.0,60.0,64.0
68,59.0,63.0,60.0,61.0,63.0,63.0
69,57.0,61.0,59.0,59.0,61.0,61.0
70,59.0,63.0,60.0,61.0,63.0,63.0
71,59.0,59.0,59.0,60.0,59.0,63.0
72,61.0,61.0,63.0,63.0,63.0,61.0
73,63.0,63.0,65.0,63.0,65.0,63.0
74,63.0,63.0,63.0,63.0,63.0,62.0
75,61.0,61.0,63.0,63.0,63.0,62.0
76,63.0,63.0,65.0,63.0,65.0,64.0
77,63.0,63.0,63.0,63.0,63.0,62.0
78,58.0,58.0,63.0,63.0,63.0,58.0
79,58.0,54.0,59.0,64.0,59.0,59.0
80,59.0,59.0,59.0,60.0,59.0,58.0
81,58.0,58.0,59.0,60.0,59.0,58.0
82,59.0,59.0,59.0,60.0,59.0,59.0
83,59.0,59.0,59.0,61.0,59.0,58.0
84,58.0,58.0,64.0,64.0,64.0,58.0
85,59.0,59.0,64.0,64.0,64.0,64.0
86,64.0,64.0,64.0,64.0,64.0,63.0
87,58.0,58.0,64.0,64.0,64.0,58.0
88,59.0,59.0,64.0,64.0,64.0,64.0
89,64.0,64.0,64.0,64.0,64.0,63.0
90,57.0,58.0,58.0,60.0,58.0,58.0
91,59.0,59.0,59.0,60.0,59.0,58.0
92,58.0,58.0,58.0,61.0,58.0,58.0
93,57.0,61.0,59.0,62.0,61.0,57.0
94,64.0,64.0,64.0,64.0,64.0,63.0
95,63.0,63.0,63.0,63.0,63.0,63.0
96,58.0,62.0,59.0,63.0,62.0,58.0
97,64.0,64.0,64.0,64.0,64.0,63.0
98,63.0,63.0,63.0,63.0,63.0,63.0
99,57.0,61.0,58.0,63.0,61.0,61.0
100,63.0,63.0,63.0,63.0,63.0,63.0
101,62.0,62.0,62.0,63.0,62.0,62.0
102,58.0,62.0,59.0,64.0,62.0,62.0
103,63.0,63.0,64.0,64.0,64.0,64.0
104,63.0,62.0,63.0,63.0,62.0,62.0
105,58.0,58.0,59.0,59.0,59.0,63.0
106,59.0,59.0,64.0,64.0,64.0,64.0
107,63.0,59.0,63.0,61.0,61.0,59.0
108,57.0,55.0,58.0,56.0,58.0,50.0
109,54.0,51.0,54.0,60.0,54.0,51.0
110,54.0,56.0,54.0,58.0,54.0,51.0
111,55.0,54.0,54.0,59.0,54.0,50.0
112,53.0,55.0,54.0,60.0,54.0,51.0
113,53.0,56.0,51.0,59.0,51.0,51.0
114,56.0,54.0,57.0,58.0,57.0,51.0
115,58.0,56.0,59.0,59.0,59.0,56.0
116,58.0,57.0,56.0,60.0,56.0,56.0
117,56.0,54.0,57.0,56.0,57.0,51.0
118,58.0,56.0,59.0,60.0,59.0,56.0
119,58.0,57.0,56.0,60.0,56.0,56.0
120,51.0,53.0,50.0,60.0,50.0,50.0
121,51.0,55.0,51.0,59.0,51.0,50.0
122,54.0,52.0,50.0,61.0,52.0,52.0
123,56.0,55.0,53.0,60.0,53.0,51.0
124,55.0,56.0,56.0,60.0,56.0,55.0
125,56.0,56.0,55.0,62.0,57.0,57.0
126,56.0,55.0,53.0,60.0,54.0,51.0
127,55.0,56.0,56.0,60.0,56.0,55.0
128,56.0,56.0,55.0,62.0,57.0,57.0
129,55.0,54.0,52.0,59.0,53.0,52.0
130,54.0,56.0,55.0,64.0,55.0,55.0
131,55.0,56.0,54.0,63.0,56.0,56.0
132,56.0,55.0,53.0,60.0,54.0,53.0
133,55.0,56.0,55.0,64.0,55.0,56.0
134,56.0,56.0,55.0,63.0,56.0,56.0
135,56.0,55.0,53.0,57.0,53.0,54.0
136,55.0,55.0,55.0,60.0,55.0,56.0
137,56.0,56.0,55.0,59.0,56.0,56.0
138,50.0,50.0,50.0,61.0,51.0,50.0
139,54.0,51.0,50.0,61.0,52.0,50.0
140,56.0,56.0,49.0,59.0,50.0,55.0
141,53.0,53.0,53.0,60.0,53.0,51.0
142,55.0,56.0,55.0,62.0,57.0,55.0
143,56.0,56.0,54.0,62.0,55.0,57.0
144,51.0,54.0,50.0,61.0,54.0,51.0
145,55.0,56.0,55.0,62.0,57.0,55.0
146,55.0,56.0,53.0,62.0,55.0,57.0
147,52.0,53.0,52.0,62.0,53.0,53.0
148,55.0,55.0,56.0,63.0,56.0,55.0
149,55.0,59.0,53.0,63.0,55.0,56.0
150,53.0,54.0,53.0,63.0,54.0,54.0
151,55.0,56.0,56.0,63.0,56.0,55.0
152,56.0,60.0,54.0,63.0,55.0,57.0
153,52.0,54.0,50.0,60.0,54.0,55.0
154,55.0,56.0,55.0,60.0,56.0,55.0
155,57.0,60.0,53.0,61.0,55.0,57.0
156,51.0,53.0,51.0,63.0,53.0,52.0
157,54.0,55.0,55.0,63.0,55.0,54.0
158,54.0,59.0,53.0,62.0,55.0,55.0
159,52.0,54.0,52.0,64.0,53.0,53.0
160,55.0,56.0,56.0,64.0,56.0,55.0
161,55.0,60.0,54.0,62.0,55.0,56.0
162,52.0,54.0,49.0,63.0,54.0,54.0
163,55.0,56.0,56.0,64.0,56.0,56.0
164,56.0,60.0,54.0,61.0,55.0,56.0
165,51.0,51.0,49.0,58.0,49.0,51.0
166,54.0,54.0,53.0,60.0,55.0,56.0
167,56.0,55.0,53.0,60.0,51.0,56.0
