,Mean,StdDev,Min,Median,Max,Seed-1,Seed-10,Seed-100,Seed-11,Seed-12,Seed-13,Seed-14,Seed-15,Seed-16,Seed-17,Seed-18,Seed-19,Seed-2,Seed-20,Seed-21,Seed-22,Seed-23,Seed-24,Seed-25,Seed-26,Seed-27,Seed-28,Seed-29,Seed-3,Seed-30,Seed-31,Seed-32,Seed-33,Seed-34,Seed-35,Seed-36,Seed-37,Seed-38,Seed-39,Seed-4,Seed-40,Seed-41,Seed-42,Seed-43,Seed-44,Seed-45,Seed-46,Seed-47,Seed-48,Seed-49,Seed-5,Seed-50,Seed-51,Seed-52,Seed-53,Seed-54,Seed-55,Seed-56,Seed-57,Seed-58,Seed-59,Seed-6,Seed-60,Seed-61,Seed-62,Seed-63,Seed-64,Seed-65,Seed-66,Seed-67,Seed-68,Seed-69,Seed-7,Seed-70,Seed-71,Seed-72,Seed-73,Seed-74,Seed-75,Seed-76,Seed-77,Seed-78,Seed-79,Seed-8,Seed-80,Seed-81,Seed-82,Seed-83,Seed-84,Seed-85,Seed-86,Seed-87,Seed-88,Seed-89,Seed-9,Seed-90,Seed-91,Seed-92,Seed-93,Seed-94,Seed-95,Seed-96,Seed-97,Seed-98,Seed-99
gurobi time,3055.7,1045.75,179.97,3600.06,3601.14,2298.41,3600.08,3600.03,3600.05,3600.16,2946.98,3600.14,3600.01,508.22,3600.09,1004.39,3600.09,906.85,1677.76,614.73,3600.27,3600.1,2801.24,3600.03,3600.39,3600.07,3600.08,3601.14,3600.31,3600.03,3600.05,1443.32,3600.03,1682.08,1781.08,3600.02,2254.22,3600.02,3477.73,287.73,3157.7,3600.01,3600.1,3600.03,3600.09,3600.12,3600.43,1527.48,3600.04,432.5,200.68,3600.03,3600.1,3600.08,3600.22,3600.23,3600.06,3600.01,3600.1,3600.06,179.97,296.82,3600.15,3600.08,3600.1,3600.05,3600.07,3600.37,3600.04,2949.54,3600.03,3600.08,3600.06,3600.11,3600.24,3600.11,3600.08,3600.1,3600.03,3600.06,3600.25,1753.74,3600.06,922.45,3600.24,3600.14,3600.09,1311.96,3600.34,3600.17,3600.11,3600.53,3600.52,3600.29,749.97,3600.06,3600.03,3600.09,3600.22,3600.31,3600.25,3600.12,3600.92,1990.83,3600.08
total time,3059.99,1045.97,183.71,3603.99,3606.89,2302.09,3603.96,3602.72,3603.48,3603.0,2952.4,3603.97,3605.27,512.0,3605.51,1007.88,3602.95,910.09,1681.63,619.89,3605.4,3603.94,2805.0,3605.03,3603.81,3605.23,3603.91,3604.81,3604.17,3605.05,3602.91,1448.48,3603.74,1685.63,1786.09,3605.2,2257.66,3605.16,3481.58,290.81,3161.49,3605.03,3602.89,3605.22,3603.81,3603.71,3605.49,1532.36,3605.01,436.0,204.41,3602.99,3605.32,3604.09,3604.04,3605.45,3604.17,3605.28,3605.42,3603.9,183.71,300.71,3603.58,3606.64,3605.41,3605.12,3606.78,3603.28,3605.22,2953.46,3605.05,3605.53,3603.5,3604.23,3604.19,3605.27,3605.28,3605.34,3605.24,3605.46,3604.26,1757.3,3606.68,925.29,3605.43,3605.07,3603.06,1315.1,3603.09,3606.89,3603.22,3603.42,3604.33,3604.23,753.76,3605.3,3604.01,3605.14,3605.7,3604.07,3604.21,3605.33,3605.23,1996.19,3602.91
result,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
status,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
