Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,29.0,29.0,32.0,34.0,32.0,29.0
1,30.0,29.0,34.0,32.0,31.0,30.0
2,31.0,31.0,34.0,32.0,31.0,31.0
3,30.0,28.0,31.0,35.0,31.0,30.0
4,35.0,28.0,33.0,37.0,31.0,35.0
5,33.0,30.0,33.0,37.0,31.0,33.0
6,29.0,29.0,32.0,35.0,32.0,29.0
7,31.0,29.0,34.0,37.0,32.0,30.0
8,31.0,31.0,34.0,37.0,32.0,31.0
9,37.0,37.0,31.0,36.0,32.0,31.0
10,31.0,31.0,33.0,37.0,32.0,31.0
11,31.0,31.0,33.0,32.0,30.0,31.0
12,36.0,36.0,37.0,35.0,39.0,36.0
13,30.0,30.0,32.0,36.0,31.0,30.0
14,30.0,30.0,32.0,31.0,29.0,30.0
15,37.0,37.0,38.0,36.0,40.0,37.0
16,30.0,29.0,33.0,31.0,32.0,29.0
17,30.0,30.0,33.0,32.0,30.0,30.0
18,29.0,27.0,31.0,38.0,30.0,29.0
19,34.0,27.0,32.0,36.0,30.0,34.0
20,32.0,29.0,33.0,36.0,30.0,32.0
21,29.0,28.0,32.0,39.0,31.0,30.0
22,32.0,28.0,33.0,37.0,31.0,30.0
23,33.0,30.0,34.0,37.0,31.0,33.0
24,37.0,36.0,30.0,35.0,31.0,32.0
25,31.0,30.0,34.0,36.0,31.0,31.0
26,35.0,30.0,32.0,34.0,30.0,35.0
27,37.0,35.0,36.0,34.0,38.0,37.0
28,30.0,29.0,33.0,35.0,30.0,30.0
29,34.0,29.0,31.0,33.0,29.0,34.0
30,38.0,36.0,37.0,35.0,39.0,38.0
31,31.0,28.0,32.0,34.0,31.0,29.0
32,35.0,29.0,32.0,34.0,30.0,35.0
33,28.0,28.0,33.0,33.0,28.0,29.0
34,28.0,28.0,34.0,35.0,31.0,28.0
35,30.0,30.0,35.0,35.0,30.0,30.0
36,37.0,37.0,31.0,33.0,32.0,31.0
37,31.0,31.0,35.0,35.0,32.0,31.0
38,31.0,31.0,33.0,35.0,31.0,31.0
39,36.0,36.0,37.0,32.0,36.0,36.0
40,30.0,30.0,34.0,34.0,31.0,30.0
41,30.0,30.0,32.0,34.0,30.0,30.0
42,37.0,37.0,38.0,33.0,37.0,37.0
43,29.0,29.0,32.0,35.0,32.0,29.0
44,31.0,30.0,33.0,35.0,31.0,31.0
45,36.0,36.0,30.0,32.0,33.0,33.0
46,32.0,32.0,32.0,31.0,31.0,32.0
47,32.0,32.0,32.0,32.0,32.0,32.0
48,36.0,36.0,36.0,31.0,38.0,36.0
49,38.0,38.0,31.0,31.0,33.0,35.0
50,38.0,38.0,31.0,37.0,36.0,34.0
51,37.0,37.0,35.0,32.0,39.0,37.0
52,38.0,38.0,32.0,32.0,33.0,35.0
53,38.0,38.0,32.0,38.0,37.0,35.0
54,41.0,41.0,36.0,30.0,39.0,39.0
55,37.0,37.0,38.0,30.0,36.0,37.0
56,37.0,37.0,38.0,36.0,36.0,37.0
57,42.0,42.0,37.0,31.0,40.0,40.0
58,38.0,38.0,39.0,31.0,37.0,38.0
59,38.0,38.0,39.0,37.0,37.0,38.0
60,37.0,37.0,38.0,30.0,37.0,37.0
61,39.0,39.0,40.0,31.0,38.0,39.0
62,39.0,39.0,40.0,31.0,38.0,39.0
63,28.0,26.0,30.0,37.0,29.0,28.0
64,33.0,26.0,31.0,35.0,29.0,33.0
65,31.0,28.0,32.0,35.0,29.0,31.0
66,28.0,27.0,31.0,38.0,30.0,29.0
67,31.0,27.0,32.0,36.0,30.0,29.0
68,32.0,29.0,33.0,36.0,30.0,32.0
69,36.0,35.0,29.0,34.0,30.0,31.0
70,30.0,29.0,33.0,35.0,30.0,30.0
