Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,55.0,54.0,54.0,59.0,59.0
1,51.0,53.0,53.0,54.0,54.0
2,50.0,52.0,52.0,51.0,51.0
3,60.0,59.0,59.0,58.0,58.0
4,56.0,56.0,56.0,57.0,57.0
5,55.0,55.0,55.0,58.0,58.0
6,60.0,55.0,55.0,57.0,57.0
7,57.0,57.0,57.0,58.0,58.0
8,56.0,56.0,56.0,59.0,59.0
9,59.0,59.0,59.0,59.0,59.0
10,52.0,55.0,56.0,56.0,56.0
11,52.0,52.0,52.0,53.0,53.0
12,59.0,59.0,59.0,58.0,58.0
13,52.0,55.0,56.0,55.0,55.0
14,52.0,52.0,52.0,52.0,52.0
15,55.0,55.0,55.0,56.0,56.0
16,48.0,54.0,54.0,53.0,53.0
17,48.0,53.0,53.0,52.0,52.0
18,61.0,60.0,60.0,59.0,59.0
19,62.0,62.0,62.0,60.0,60.0
20,61.0,61.0,61.0,59.0,59.0
21,61.0,61.0,61.0,59.0,59.0
22,63.0,63.0,63.0,61.0,61.0
23,62.0,62.0,62.0,60.0,60.0
24,60.0,60.0,60.0,60.0,60.0
25,61.0,61.0,61.0,61.0,61.0
26,60.0,60.0,60.0,60.0,60.0
27,60.0,60.0,60.0,59.0,59.0
28,61.0,61.0,61.0,60.0,60.0
29,60.0,60.0,60.0,59.0,59.0
30,61.0,61.0,61.0,59.0,59.0
31,56.0,56.0,56.0,57.0,57.0
32,56.0,56.0,56.0,57.0,57.0
33,62.0,56.0,56.0,56.0,56.0
34,64.0,58.0,58.0,58.0,58.0
35,63.0,57.0,57.0,57.0,57.0
36,61.0,60.0,60.0,60.0,60.0
37,62.0,62.0,62.0,62.0,62.0
38,61.0,61.0,61.0,61.0,61.0
39,61.0,60.0,60.0,59.0,59.0
40,62.0,62.0,62.0,61.0,61.0
41,61.0,61.0,61.0,60.0,60.0
42,62.0,56.0,56.0,56.0,56.0
43,57.0,57.0,57.0,58.0,58.0
44,57.0,57.0,57.0,58.0,58.0
45,59.0,59.0,59.0,59.0,59.0
46,52.0,56.0,56.0,56.0,56.0
47,51.0,51.0,51.0,53.0,53.0
48,59.0,59.0,59.0,59.0,59.0
49,52.0,56.0,56.0,56.0,56.0
50,51.0,51.0,51.0,53.0,53.0
51,60.0,60.0,60.0,60.0,60.0
52,53.0,57.0,57.0,57.0,57.0
53,52.0,52.0,52.0,54.0,54.0
54,59.0,59.0,59.0,58.0,58.0
55,52.0,56.0,56.0,55.0,55.0
56,51.0,51.0,51.0,52.0,52.0
57,60.0,60.0,60.0,59.0,59.0
58,53.0,57.0,57.0,56.0,56.0
59,52.0,52.0,52.0,53.0,53.0
60,55.0,55.0,55.0,56.0,56.0
61,48.0,52.0,52.0,52.0,52.0
62,48.0,48.0,48.0,49.0,49.0
63,60.0,59.0,59.0,58.0,58.0
64,61.0,61.0,61.0,59.0,59.0
65,60.0,60.0,60.0,58.0,58.0
66,60.0,60.0,60.0,58.0,58.0
67,62.0,62.0,62.0,60.0,60.0
68,61.0,61.0,61.0,59.0,59.0
69,59.0,59.0,59.0,59.0,59.0
70,60.0,60.0,60.0,60.0,60.0
71,61.0,59.0,59.0,61.0,61.0
72,59.0,59.0,59.0,58.0,58.0
73,60.0,60.0,60.0,59.0,59.0
74,61.0,59.0,59.0,60.0,60.0
75,60.0,60.0,60.0,58.0,58.0
76,55.0,55.0,55.0,56.0,56.0
77,57.0,55.0,55.0,58.0,58.0
