Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14
150,56.0,56.0,56.0,56.0,56.0,56.0,56.0,55.0,55.0,55.0,56.0,55.0,56.0,56.0,55.0
151,55.0,55.0,55.0,55.0,55.0,55.0,55.0,56.0,54.0,54.0,55.0,54.0,55.0,55.0,54.0
152,58.0,58.0,58.0,58.0,58.0,58.0,55.0,57.0,57.0,57.0,56.0,57.0,56.0,56.0,57.0
153,51.0,51.0,51.0,51.0,51.0,52.0,56.0,49.0,50.0,50.0,51.0,50.0,51.0,51.0,51.0
154,53.0,53.0,53.0,53.0,53.0,53.0,55.0,52.0,52.0,52.0,53.0,52.0,53.0,53.0,52.0
155,56.0,56.0,56.0,56.0,56.0,56.0,55.0,52.0,55.0,55.0,56.0,55.0,56.0,56.0,55.0
156,54.0,54.0,54.0,54.0,54.0,54.0,55.0,54.0,53.0,53.0,54.0,53.0,54.0,54.0,53.0
157,54.0,54.0,54.0,54.0,54.0,54.0,55.0,56.0,53.0,53.0,54.0,53.0,54.0,54.0,53.0
158,56.0,56.0,56.0,56.0,56.0,56.0,55.0,56.0,55.0,55.0,54.0,55.0,54.0,54.0,55.0
159,55.0,55.0,55.0,55.0,55.0,55.0,56.0,55.0,54.0,54.0,55.0,54.0,55.0,55.0,54.0
160,54.0,54.0,54.0,54.0,54.0,54.0,55.0,56.0,53.0,53.0,54.0,53.0,54.0,54.0,53.0
161,57.0,57.0,57.0,57.0,57.0,57.0,55.0,57.0,56.0,56.0,55.0,56.0,55.0,55.0,56.0
162,51.0,51.0,51.0,51.0,51.0,51.0,56.0,49.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
163,52.0,52.0,52.0,52.0,52.0,52.0,55.0,52.0,51.0,51.0,52.0,51.0,52.0,52.0,51.0
164,55.0,55.0,55.0,55.0,55.0,55.0,55.0,52.0,54.0,54.0,55.0,54.0,55.0,55.0,54.0
165,49.0,50.0,49.0,49.0,49.0,50.0,49.0,42.0,48.0,49.0,49.0,48.0,49.0,49.0,49.0
166,49.0,50.0,49.0,49.0,49.0,50.0,50.0,45.0,48.0,49.0,49.0,48.0,49.0,49.0,49.0
167,50.0,51.0,50.0,50.0,50.0,50.0,50.0,45.0,49.0,50.0,50.0,49.0,50.0,50.0,50.0
