Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10
0,61.0,56.0,56.0,56.0,56.0,61.0,56.0,56.0,59.0,58.0,58.0
1,59.0,58.0,58.0,58.0,58.0,59.0,58.0,58.0,57.0,57.0,57.0
2,61.0,58.0,58.0,58.0,58.0,61.0,58.0,58.0,57.0,60.0,60.0
3,61.0,57.0,57.0,57.0,57.0,62.0,57.0,57.0,61.0,58.0,58.0
4,60.0,58.0,58.0,58.0,58.0,60.0,58.0,58.0,58.0,59.0,59.0
5,61.0,58.0,58.0,58.0,58.0,61.0,58.0,58.0,60.0,60.0,60.0
6,60.0,56.0,56.0,56.0,56.0,61.0,56.0,56.0,61.0,59.0,59.0
7,61.0,57.0,57.0,57.0,57.0,61.0,58.0,58.0,57.0,60.0,60.0
8,58.0,57.0,57.0,57.0,57.0,60.0,58.0,58.0,61.0,58.0,58.0
9,60.0,57.0,57.0,57.0,57.0,60.0,57.0,57.0,56.0,60.0,60.0
10,59.0,55.0,55.0,56.0,56.0,60.0,56.0,56.0,58.0,58.0,58.0
11,62.0,57.0,57.0,58.0,58.0,62.0,59.0,59.0,58.0,60.0,60.0
12,61.0,57.0,57.0,56.0,56.0,63.0,56.0,56.0,59.0,59.0,59.0
13,61.0,59.0,59.0,58.0,58.0,63.0,58.0,58.0,61.0,60.0,60.0
14,61.0,59.0,59.0,59.0,59.0,61.0,59.0,59.0,60.0,61.0,61.0
15,60.0,56.0,56.0,56.0,56.0,61.0,56.0,56.0,60.0,58.0,58.0
16,62.0,58.0,58.0,58.0,58.0,62.0,58.0,58.0,62.0,60.0,61.0
17,62.0,59.0,59.0,59.0,59.0,62.0,59.0,59.0,60.0,62.0,62.0
18,60.0,57.0,57.0,57.0,57.0,62.0,57.0,57.0,61.0,58.0,58.0
19,59.0,58.0,58.0,58.0,58.0,62.0,58.0,58.0,60.0,59.0,59.0
20,60.0,58.0,58.0,58.0,58.0,62.0,58.0,58.0,60.0,60.0,60.0
21,59.0,57.0,57.0,57.0,57.0,62.0,57.0,57.0,61.0,59.0,59.0
22,60.0,58.0,58.0,58.0,58.0,62.0,58.0,58.0,61.0,60.0,60.0
23,58.0,58.0,58.0,58.0,58.0,62.0,58.0,58.0,61.0,58.0,58.0
24,59.0,57.0,57.0,57.0,57.0,61.0,57.0,57.0,60.0,60.0,60.0
25,58.0,55.0,55.0,57.0,57.0,60.0,57.0,57.0,59.0,58.0,58.0
26,61.0,57.0,57.0,59.0,59.0,61.0,59.0,59.0,61.0,60.0,60.0
27,60.0,58.0,58.0,57.0,57.0,64.0,57.0,57.0,61.0,59.0,59.0
28,60.0,59.0,59.0,58.0,58.0,63.0,58.0,58.0,62.0,60.0,60.0
29,60.0,59.0,59.0,59.0,59.0,62.0,59.0,59.0,62.0,61.0,61.0
30,59.0,58.0,58.0,56.0,56.0,62.0,56.0,56.0,62.0,58.0,58.0
31,61.0,58.0,58.0,58.0,58.0,63.0,58.0,58.0,63.0,60.0,61.0
32,61.0,59.0,59.0,59.0,59.0,63.0,59.0,59.0,63.0,62.0,62.0
33,57.0,56.0,56.0,56.0,56.0,61.0,56.0,56.0,61.0,57.0,57.0
34,61.0,58.0,58.0,58.0,58.0,61.0,58.0,58.0,61.0,61.0,61.0
35,58.0,58.0,58.0,58.0,58.0,59.0,58.0,58.0,58.0,56.0,56.0
36,57.0,57.0,57.0,57.0,57.0,61.0,57.0,57.0,61.0,56.0,56.0
37,59.0,56.0,56.0,58.0,58.0,59.0,58.0,58.0,59.0,56.0,57.0
38,58.0,57.0,57.0,58.0,58.0,60.0,59.0,59.0,62.0,56.0,56.0
39,59.0,57.0,57.0,57.0,57.0,63.0,57.0,57.0,60.0,59.0,59.0
40,60.0,59.0,59.0,59.0,59.0,62.0,59.0,59.0,62.0,61.0,61.0
