Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11
67,47.0,47.0,47.0,46.0,46.0,42.0,44.0,42.0,43.0,46.0,44.0,44.0
68,47.0,47.0,48.0,46.0,45.0,46.0,45.0,46.0,44.0,47.0,45.0,44.0
69,46.0,45.0,45.0,44.0,40.0,40.0,38.0,40.0,40.0,44.0,41.0,40.0
70,45.0,45.0,43.0,44.0,45.0,43.0,45.0,44.0,44.0,42.0,43.0,43.0
71,44.0,44.0,45.0,43.0,45.0,46.0,44.0,46.0,44.0,44.0,45.0,43.0
72,46.0,45.0,45.0,43.0,40.0,40.0,38.0,40.0,40.0,44.0,41.0,40.0
73,44.0,44.0,43.0,43.0,44.0,42.0,44.0,43.0,43.0,42.0,43.0,42.0
74,44.0,44.0,45.0,42.0,44.0,46.0,44.0,46.0,44.0,44.0,45.0,42.0
75,47.0,46.0,44.0,44.0,41.0,40.0,39.0,40.0,40.0,43.0,41.0,41.0
76,40.0,43.0,43.0,42.0,43.0,42.0,41.0,42.0,42.0,42.0,43.0,43.0
77,45.0,45.0,45.0,43.0,45.0,46.0,45.0,46.0,44.0,43.0,45.0,43.0
78,47.0,46.0,46.0,45.0,40.0,40.0,40.0,46.0,39.0,45.0,41.0,39.0
79,48.0,47.0,47.0,45.0,42.0,41.0,42.0,41.0,41.0,46.0,41.0,41.0
80,47.0,46.0,47.0,45.0,46.0,45.0,46.0,45.0,45.0,46.0,45.0,41.0
81,47.0,46.0,46.0,45.0,40.0,41.0,40.0,41.0,40.0,45.0,41.0,40.0
82,45.0,46.0,43.0,45.0,46.0,44.0,46.0,45.0,45.0,41.0,43.0,42.0
83,45.0,45.0,46.0,44.0,45.0,47.0,45.0,47.0,45.0,45.0,46.0,41.0
84,47.0,46.0,46.0,44.0,39.0,41.0,39.0,41.0,39.0,45.0,41.0,39.0
85,44.0,45.0,43.0,44.0,45.0,43.0,45.0,44.0,44.0,41.0,43.0,41.0
86,45.0,45.0,46.0,43.0,45.0,47.0,45.0,47.0,45.0,45.0,46.0,43.0
87,48.0,47.0,45.0,45.0,40.0,41.0,40.0,41.0,40.0,44.0,42.0,40.0
88,40.0,42.0,43.0,41.0,42.0,41.0,42.0,41.0,41.0,41.0,43.0,42.0
89,46.0,46.0,43.0,44.0,46.0,47.0,46.0,47.0,45.0,41.0,46.0,44.0
90,40.0,41.0,41.0,40.0,41.0,40.0,40.0,40.0,40.0,40.0,41.0,41.0
91,45.0,45.0,42.0,44.0,45.0,46.0,45.0,46.0,45.0,41.0,42.0,41.0
92,41.0,42.0,45.0,41.0,45.0,44.0,44.0,42.0,42.0,44.0,45.0,44.0
93,39.0,40.0,41.0,39.0,40.0,40.0,39.0,40.0,40.0,40.0,41.0,40.0
94,45.0,45.0,42.0,43.0,45.0,46.0,45.0,46.0,45.0,41.0,42.0,43.0
95,41.0,42.0,45.0,41.0,45.0,44.0,45.0,42.0,42.0,44.0,45.0,44.0
96,40.0,41.0,41.0,40.0,41.0,40.0,40.0,40.0,40.0,40.0,41.0,41.0
97,46.0,46.0,43.0,44.0,46.0,46.0,46.0,46.0,45.0,41.0,43.0,44.0
98,41.0,43.0,46.0,42.0,43.0,44.0,46.0,42.0,42.0,44.0,46.0,43.0
99,38.0,39.0,40.0,38.0,39.0,39.0,38.0,39.0,39.0,39.0,40.0,39.0
100,44.0,44.0,42.0,42.0,44.0,45.0,44.0,45.0,44.0,40.0,42.0,42.0
101,40.0,41.0,45.0,40.0,44.0,43.0,44.0,41.0,41.0,43.0,45.0,43.0
102,39.0,40.0,41.0,39.0,40.0,40.0,39.0,40.0,40.0,40.0,41.0,40.0
103,45.0,45.0,43.0,43.0,45.0,45.0,45.0,45.0,44.0,41.0,43.0,43.0
104,40.0,42.0,46.0,41.0,42.0,44.0,45.0,42.0,42.0,44.0,46.0,42.0
105,40.0,41.0,41.0,40.0,41.0,40.0,40.0,40.0,40.0,40.0,41.0,41.0
106,40.0,42.0,43.0,41.0,42.0,41.0,42.0,41.0,41.0,41.0,43.0,42.0
107,41.0,43.0,43.0,42.0,43.0,42.0,42.0,42.0,42.0,42.0,43.0,43.0
108,41.0,41.0,41.0,40.0,35.0,35.0,40.0,41.0,34.0,40.0,41.0,34.0
109,42.0,42.0,42.0,40.0,37.0,36.0,42.0,36.0,36.0,41.0,41.0,36.0
110,41.0,41.0,42.0,40.0,41.0,40.0,41.0,40.0,40.0,41.0,41.0,40.0
111,41.0,41.0,41.0,40.0,35.0,36.0,40.0,36.0,35.0,40.0,41.0,35.0
112,41.0,41.0,38.0,40.0,41.0,39.0,42.0,40.0,40.0,36.0,42.0,40.0
113,41.0,40.0,42.0,39.0,40.0,42.0,42.0,42.0,40.0,41.0,46.0,40.0
114,41.0,41.0,41.0,39.0,34.0,36.0,39.0,36.0,34.0,40.0,41.0,34.0
115,40.0,40.0,38.0,39.0,40.0,38.0,41.0,39.0,39.0,36.0,42.0,39.0
116,41.0,40.0,42.0,38.0,40.0,42.0,41.0,42.0,40.0,41.0,46.0,40.0
117,42.0,42.0,40.0,40.0,35.0,36.0,40.0,36.0,35.0,39.0,42.0,35.0
118,36.0,37.0,38.0,36.0,37.0,36.0,42.0,36.0,36.0,36.0,42.0,37.0
119,42.0,41.0,38.0,39.0,41.0,42.0,42.0,42.0,40.0,36.0,42.0,41.0
120,36.0,36.0,36.0,35.0,36.0,35.0,41.0,35.0,35.0,35.0,41.0,36.0
121,41.0,40.0,41.0,39.0,40.0,41.0,42.0,41.0,40.0,40.0,42.0,40.0
122,41.0,41.0,40.0,40.0,40.0,39.0,42.0,40.0,40.0,39.0,46.0,41.0
123,35.0,35.0,36.0,34.0,35.0,35.0,40.0,35.0,35.0,35.0,41.0,35.0
124,41.0,40.0,41.0,39.0,40.0,41.0,41.0,41.0,40.0,40.0,42.0,40.0
125,41.0,41.0,40.0,39.0,40.0,39.0,45.0,40.0,40.0,39.0,46.0,41.0
126,36.0,36.0,36.0,35.0,36.0,35.0,41.0,35.0,35.0,35.0,41.0,36.0
127,42.0,41.0,38.0,39.0,41.0,41.0,42.0,41.0,40.0,36.0,42.0,41.0
128,41.0,41.0,41.0,40.0,40.0,39.0,46.0,40.0,40.0,39.0,47.0,41.0
129,34.0,34.0,35.0,33.0,34.0,34.0,39.0,34.0,34.0,34.0,40.0,34.0
130,40.0,40.0,40.0,38.0,39.0,40.0,40.0,40.0,39.0,39.0,41.0,39.0
131,40.0,40.0,40.0,39.0,39.0,38.0,44.0,39.0,39.0,38.0,46.0,40.0
132,35.0,35.0,36.0,34.0,35.0,35.0,40.0,35.0,35.0,35.0,41.0,35.0
133,41.0,41.0,38.0,39.0,40.0,40.0,41.0,40.0,39.0,36.0,42.0,40.0
134,40.0,40.0,41.0,40.0,39.0,39.0,45.0,40.0,40.0,39.0,47.0,40.0
135,36.0,36.0,36.0,35.0,36.0,35.0,41.0,35.0,35.0,35.0,41.0,36.0
136,36.0,37.0,38.0,36.0,37.0,36.0,42.0,36.0,36.0,36.0,42.0,37.0
137,41.0,41.0,38.0,41.0,40.0,37.0,43.0,40.0,40.0,37.0,42.0,41.0
138,35.0,35.0,35.0,35.0,35.0,35.0,40.0,35.0,35.0,35.0,42.0,35.0
139,41.0,41.0,38.0,40.0,40.0,37.0,42.0,40.0,40.0,37.0,37.0,41.0
140,37.0,37.0,40.0,37.0,40.0,39.0,45.0,37.0,37.0,39.0,40.0,39.0
141,35.0,35.0,35.0,34.0,35.0,34.0,40.0,35.0,35.0,34.0,42.0,34.0
142,41.0,41.0,40.0,40.0,40.0,40.0,42.0,40.0,40.0,39.0,37.0,41.0
143,41.0,41.0,40.0,40.0,40.0,40.0,46.0,40.0,37.0,39.0,40.0,41.0
144,36.0,36.0,36.0,34.0,36.0,35.0,40.0,35.0,35.0,35.0,42.0,35.0
145,41.0,41.0,41.0,40.0,40.0,41.0,43.0,41.0,40.0,40.0,37.0,41.0
146,42.0,42.0,40.0,41.0,38.0,41.0,46.0,41.0,37.0,39.0,40.0,42.0
147,34.0,34.0,35.0,33.0,34.0,33.0,39.0,34.0,34.0,33.0,41.0,34.0
148,40.0,41.0,40.0,40.0,39.0,40.0,41.0,40.0,39.0,39.0,37.0,40.0
149,40.0,40.0,40.0,39.0,39.0,40.0,45.0,40.0,36.0,38.0,40.0,40.0
150,35.0,35.0,36.0,33.0,35.0,34.0,40.0,34.0,34.0,34.0,42.0,35.0
151,41.0,41.0,41.0,40.0,40.0,41.0,42.0,41.0,40.0,40.0,37.0,41.0
152,41.0,41.0,40.0,40.0,39.0,41.0,46.0,41.0,37.0,39.0,40.0,41.0
153,36.0,35.0,36.0,34.0,35.0,35.0,41.0,35.0,35.0,35.0,42.0,35.0
154,41.0,41.0,38.0,41.0,40.0,41.0,43.0,41.0,40.0,37.0,37.0,41.0
155,38.0,38.0,40.0,37.0,40.0,41.0,47.0,41.0,37.0,40.0,40.0,38.0
156,33.0,33.0,34.0,32.0,33.0,32.0,38.0,33.0,33.0,32.0,40.0,33.0
157,39.0,40.0,39.0,39.0,38.0,39.0,40.0,39.0,38.0,38.0,36.0,39.0
158,39.0,39.0,39.0,38.0,38.0,39.0,44.0,39.0,35.0,38.0,39.0,39.0
159,34.0,34.0,35.0,32.0,34.0,33.0,39.0,33.0,33.0,33.0,41.0,34.0
160,40.0,40.0,40.0,39.0,39.0,40.0,41.0,40.0,39.0,39.0,36.0,40.0
161,40.0,40.0,39.0,39.0,38.0,40.0,45.0,40.0,36.0,39.0,39.0,40.0
162,35.0,34.0,35.0,33.0,34.0,34.0,40.0,34.0,34.0,34.0,42.0,34.0
163,41.0,41.0,38.0,40.0,40.0,40.0,42.0,40.0,39.0,36.0,36.0,41.0
164,37.0,37.0,40.0,36.0,39.0,40.0,46.0,40.0,36.0,40.0,40.0,37.0
165,36.0,34.0,35.0,33.0,34.0,35.0,39.0,35.0,35.0,35.0,42.0,34.0
166,36.0,37.0,38.0,36.0,37.0,36.0,42.0,36.0,36.0,36.0,36.0,37.0
167,37.0,37.0,38.0,36.0,37.0,36.0,41.0,36.0,36.0,36.0,38.0,37.0
