Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,54.0,47.0,49.0,49.0,53.0,54.0
1,59.0,51.0,54.0,54.0,59.0,59.0
2,55.0,47.0,50.0,50.0,55.0,55.0
3,60.0,46.0,49.0,50.0,53.0,59.0
4,58.0,53.0,54.0,55.0,58.0,58.0
5,54.0,51.0,53.0,53.0,54.0,54.0
6,61.0,47.0,49.0,51.0,53.0,60.0
7,59.0,54.0,54.0,56.0,59.0,59.0
8,55.0,49.0,50.0,51.0,55.0,55.0
9,52.0,50.0,50.0,50.0,52.0,52.0
10,57.0,51.0,53.0,53.0,57.0,57.0
11,54.0,46.0,49.0,49.0,54.0,54.0
12,51.0,50.0,52.0,52.0,51.0,51.0
13,57.0,50.0,52.0,52.0,57.0,57.0
14,53.0,50.0,51.0,51.0,53.0,53.0
15,52.0,47.0,53.0,53.0,52.0,52.0
16,58.0,50.0,52.0,52.0,57.0,57.0
17,54.0,51.0,52.0,52.0,54.0,54.0
18,59.0,46.0,48.0,50.0,53.0,59.0
19,62.0,52.0,53.0,55.0,59.0,59.0
20,60.0,50.0,52.0,52.0,54.0,57.0
21,60.0,46.0,49.0,51.0,54.0,60.0
22,63.0,53.0,54.0,56.0,60.0,60.0
23,61.0,48.0,49.0,51.0,55.0,58.0
24,55.0,50.0,50.0,50.0,53.0,53.0
25,57.0,51.0,53.0,53.0,56.0,57.0
26,53.0,50.0,52.0,52.0,53.0,53.0
27,54.0,51.0,52.0,52.0,52.0,52.0
28,57.0,51.0,52.0,52.0,56.0,57.0
29,52.0,50.0,52.0,52.0,52.0,52.0
30,55.0,46.0,53.0,53.0,53.0,52.0
31,57.0,50.0,52.0,52.0,56.0,56.0
32,53.0,51.0,52.0,52.0,53.0,53.0
33,54.0,45.0,49.0,49.0,55.0,56.0
34,64.0,51.0,54.0,54.0,59.0,59.0
35,62.0,47.0,49.0,49.0,55.0,59.0
36,56.0,50.0,50.0,50.0,52.0,52.0
37,58.0,51.0,53.0,53.0,57.0,58.0
38,54.0,46.0,49.0,49.0,54.0,54.0
39,55.0,52.0,52.0,52.0,51.0,52.0
40,58.0,52.0,52.0,52.0,57.0,58.0
41,53.0,50.0,51.0,51.0,53.0,53.0
42,56.0,45.0,53.0,53.0,52.0,52.0
43,57.0,50.0,52.0,52.0,57.0,57.0
44,54.0,51.0,52.0,52.0,54.0,54.0
45,51.0,50.0,50.0,50.0,51.0,51.0
46,56.0,50.0,52.0,52.0,56.0,56.0
47,53.0,46.0,48.0,48.0,53.0,53.0
48,50.0,50.0,52.0,52.0,50.0,51.0
49,56.0,51.0,51.0,51.0,56.0,56.0
50,52.0,51.0,51.0,51.0,52.0,52.0
51,51.0,50.0,53.0,53.0,51.0,52.0
52,57.0,52.0,52.0,52.0,56.0,57.0
53,53.0,52.0,52.0,52.0,53.0,53.0
54,49.0,51.0,51.0,51.0,49.0,50.0
55,56.0,51.0,51.0,51.0,56.0,56.0
56,51.0,51.0,51.0,51.0,51.0,51.0
57,50.0,52.0,52.0,52.0,50.0,51.0
58,57.0,52.0,52.0,52.0,56.0,57.0
59,52.0,52.0,52.0,52.0,52.0,52.0
60,51.0,45.0,52.0,52.0,50.0,51.0
61,56.0,49.0,51.0,51.0,56.0,56.0
62,53.0,50.0,51.0,51.0,52.0,53.0
63,58.0,49.0,47.0,49.0,54.0,58.0
64,61.0,51.0,52.0,54.0,58.0,58.0
65,59.0,49.0,51.0,51.0,54.0,56.0
66,59.0,50.0,48.0,50.0,55.0,59.0
67,62.0,52.0,53.0,55.0,59.0,59.0
68,60.0,48.0,48.0,50.0,55.0,57.0
69,54.0,49.0,49.0,49.0,52.0,52.0
70,56.0,50.0,52.0,52.0,55.0,56.0
71,52.0,49.0,51.0,51.0,52.0,52.0
72,53.0,50.0,51.0,51.0,51.0,51.0
73,56.0,50.0,51.0,51.0,55.0,56.0
74,51.0,49.0,51.0,51.0,51.0,51.0
75,54.0,45.0,52.0,52.0,52.0,51.0
76,56.0,49.0,51.0,51.0,55.0,55.0
77,52.0,50.0,51.0,51.0,52.0,52.0
78,55.0,49.0,49.0,49.0,54.0,56.0
79,63.0,51.0,54.0,54.0,58.0,58.0
80,61.0,47.0,49.0,49.0,54.0,58.0
81,55.0,49.0,49.0,49.0,51.0,51.0
82,57.0,51.0,53.0,53.0,56.0,57.0
83,53.0,46.0,48.0,48.0,53.0,53.0
84,54.0,51.0,51.0,51.0,50.0,51.0
85,57.0,51.0,52.0,52.0,56.0,57.0
86,52.0,49.0,50.0,50.0,52.0,52.0
87,55.0,44.0,52.0,52.0,51.0,51.0
88,56.0,50.0,52.0,52.0,56.0,56.0
89,53.0,50.0,51.0,51.0,53.0,53.0
90,50.0,49.0,49.0,49.0,50.0,50.0
91,55.0,50.0,52.0,52.0,55.0,55.0
92,52.0,49.0,51.0,51.0,52.0,52.0
93,49.0,49.0,51.0,51.0,49.0,50.0
94,55.0,56.0,56.0,56.0,55.0,55.0
95,51.0,51.0,51.0,51.0,51.0,51.0
96,50.0,49.0,52.0,52.0,50.0,51.0
97,56.0,57.0,57.0,57.0,55.0,56.0
98,52.0,52.0,52.0,52.0,52.0,52.0
99,48.0,50.0,51.0,51.0,48.0,49.0
100,55.0,56.0,56.0,56.0,55.0,55.0
101,50.0,51.0,51.0,51.0,50.0,50.0
102,49.0,51.0,52.0,52.0,49.0,50.0
103,56.0,57.0,57.0,57.0,55.0,56.0
104,51.0,52.0,52.0,52.0,51.0,51.0
105,50.0,44.0,51.0,51.0,49.0,50.0
106,55.0,51.0,52.0,52.0,55.0,55.0
107,52.0,49.0,50.0,50.0,51.0,52.0
108,49.0,42.0,47.0,47.0,52.0,49.0
109,55.0,47.0,50.0,50.0,58.0,51.0
110,54.0,42.0,45.0,45.0,54.0,50.0
111,48.0,45.0,46.0,46.0,51.0,48.0
112,53.0,47.0,49.0,49.0,49.0,49.0
113,52.0,42.0,44.0,44.0,47.0,48.0
114,47.0,46.0,48.0,48.0,50.0,47.0
115,53.0,46.0,49.0,49.0,49.0,49.0
116,52.0,45.0,47.0,47.0,46.0,48.0
117,48.0,41.0,49.0,49.0,51.0,47.0
118,53.0,46.0,49.0,49.0,49.0,49.0
119,52.0,46.0,48.0,48.0,46.0,48.0
120,47.0,45.0,45.0,45.0,44.0,46.0
121,48.0,46.0,48.0,48.0,48.0,47.0
122,46.0,42.0,44.0,44.0,46.0,45.0
123,46.0,45.0,47.0,47.0,43.0,46.0
124,47.0,52.0,52.0,52.0,47.0,47.0
125,45.0,47.0,47.0,47.0,45.0,44.0
126,47.0,45.0,48.0,48.0,43.0,46.0
127,48.0,53.0,53.0,53.0,48.0,48.0
128,46.0,48.0,48.0,48.0,46.0,45.0
129,45.0,45.0,47.0,47.0,41.0,44.0
130,47.0,52.0,52.0,52.0,47.0,47.0
131,44.0,47.0,47.0,47.0,44.0,43.0
132,46.0,45.0,48.0,48.0,42.0,45.0
133,48.0,53.0,53.0,53.0,47.0,48.0
134,45.0,48.0,48.0,48.0,45.0,44.0
135,47.0,39.0,47.0,47.0,42.0,45.0
136,48.0,47.0,48.0,48.0,48.0,47.0
137,46.0,45.0,46.0,46.0,46.0,44.0
138,44.0,44.0,44.0,44.0,44.0,45.0
139,48.0,46.0,46.0,46.0,48.0,45.0
140,46.0,44.0,46.0,46.0,46.0,43.0
141,43.0,44.0,46.0,46.0,43.0,45.0
142,50.0,46.0,47.0,47.0,50.0,45.0
143,45.0,46.0,46.0,46.0,45.0,42.0
144,44.0,45.0,47.0,47.0,44.0,45.0
145,51.0,47.0,47.0,47.0,51.0,46.0
146,46.0,47.0,47.0,47.0,46.0,43.0
147,42.0,47.0,46.0,46.0,42.0,45.0
148,49.0,51.0,51.0,51.0,49.0,45.0
149,44.0,49.0,49.0,49.0,44.0,42.0
150,43.0,48.0,47.0,47.0,43.0,45.0
151,50.0,52.0,52.0,52.0,50.0,46.0
152,45.0,50.0,50.0,50.0,45.0,42.0
