Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11
86,44.0,48.0,48.0,48.0,46.0,47.0,46.0,47.0,46.0,48.0,48.0,48.0
87,42.0,42.0,43.0,41.0,41.0,41.0,41.0,41.0,41.0,48.0,44.0,48.0
88,49.0,45.0,45.0,44.0,49.0,44.0,48.0,44.0,48.0,47.0,45.0,47.0
89,45.0,47.0,47.0,47.0,47.0,46.0,46.0,46.0,46.0,49.0,48.0,49.0
90,47.0,43.0,45.0,43.0,46.0,43.0,46.0,43.0,46.0,45.0,45.0,45.0
91,49.0,48.0,47.0,48.0,48.0,47.0,48.0,47.0,48.0,49.0,48.0,49.0
92,48.0,49.0,50.0,49.0,47.0,49.0,47.0,49.0,47.0,49.0,48.0,49.0
93,47.0,43.0,44.0,42.0,46.0,42.0,46.0,42.0,46.0,45.0,45.0,44.0
94,49.0,49.0,46.0,48.0,48.0,48.0,48.0,48.0,48.0,50.0,48.0,50.0
95,47.0,49.0,49.0,48.0,46.0,48.0,46.0,48.0,46.0,49.0,48.0,49.0
96,42.0,42.0,44.0,42.0,41.0,42.0,41.0,42.0,41.0,46.0,43.0,45.0
97,50.0,48.0,46.0,47.0,49.0,47.0,49.0,47.0,49.0,49.0,48.0,49.0
98,48.0,47.0,49.0,48.0,47.0,48.0,47.0,48.0,47.0,49.0,47.0,49.0
99,46.0,42.0,43.0,41.0,45.0,41.0,45.0,41.0,45.0,44.0,44.0,43.0
100,48.0,48.0,45.0,47.0,47.0,47.0,47.0,47.0,47.0,50.0,47.0,50.0
101,47.0,48.0,48.0,47.0,46.0,47.0,46.0,47.0,46.0,48.0,47.0,48.0
102,41.0,42.0,43.0,41.0,40.0,41.0,40.0,41.0,40.0,45.0,42.0,44.0
103,49.0,49.0,45.0,48.0,48.0,48.0,48.0,48.0,48.0,50.0,48.0,50.0
104,48.0,47.0,48.0,47.0,47.0,47.0,47.0,47.0,47.0,48.0,46.0,48.0
105,42.0,41.0,42.0,41.0,41.0,40.0,41.0,40.0,41.0,46.0,42.0,45.0
106,49.0,44.0,43.0,43.0,48.0,43.0,48.0,43.0,48.0,47.0,44.0,46.0
107,45.0,45.0,47.0,46.0,46.0,46.0,46.0,46.0,46.0,48.0,46.0,46.0
108,43.0,43.0,43.0,42.0,42.0,42.0,41.0,42.0,41.0,44.0,44.0,45.0
109,50.0,45.0,44.0,44.0,49.0,43.0,49.0,43.0,49.0,46.0,44.0,48.0
110,45.0,49.0,49.0,48.0,47.0,47.0,46.0,47.0,46.0,49.0,49.0,50.0
111,43.0,44.0,45.0,43.0,42.0,43.0,42.0,43.0,42.0,43.0,44.0,44.0
112,51.0,49.0,46.0,48.0,50.0,47.0,49.0,47.0,49.0,49.0,49.0,50.0
113,45.0,49.0,50.0,49.0,47.0,48.0,47.0,48.0,47.0,46.0,49.0,46.0
114,42.0,43.0,44.0,42.0,41.0,42.0,41.0,42.0,41.0,42.0,43.0,43.0
115,50.0,50.0,45.0,49.0,49.0,48.0,48.0,48.0,48.0,48.0,49.0,49.0
116,45.0,49.0,49.0,48.0,46.0,47.0,46.0,47.0,46.0,45.0,48.0,45.0
117,42.0,42.0,43.0,41.0,41.0,41.0,41.0,41.0,41.0,43.0,44.0,44.0
118,50.0,45.0,44.0,44.0,49.0,43.0,49.0,43.0,49.0,46.0,44.0,46.0
119,46.0,48.0,48.0,47.0,47.0,47.0,46.0,47.0,46.0,46.0,49.0,46.0
120,48.0,44.0,45.0,44.0,47.0,43.0,47.0,43.0,47.0,43.0,46.0,44.0
121,50.0,49.0,46.0,49.0,49.0,48.0,49.0,48.0,49.0,44.0,49.0,46.0
122,46.0,50.0,51.0,49.0,47.0,49.0,47.0,49.0,47.0,44.0,49.0,45.0
123,48.0,44.0,44.0,43.0,47.0,43.0,47.0,43.0,47.0,42.0,46.0,43.0
124,50.0,50.0,46.0,49.0,49.0,49.0,48.0,49.0,48.0,45.0,49.0,46.0
125,48.0,50.0,50.0,49.0,47.0,49.0,47.0,49.0,47.0,44.0,49.0,45.0
126,43.0,43.0,44.0,43.0,42.0,42.0,42.0,42.0,42.0,43.0,44.0,44.0
127,51.0,49.0,47.0,48.0,50.0,47.0,49.0,47.0,49.0,44.0,49.0,45.0
128,49.0,48.0,50.0,48.0,48.0,48.0,48.0,48.0,48.0,44.0,48.0,45.0
129,47.0,43.0,43.0,42.0,46.0,42.0,46.0,42.0,46.0,41.0,45.0,42.0
130,49.0,49.0,45.0,48.0,48.0,48.0,47.0,48.0,47.0,45.0,48.0,46.0
131,48.0,49.0,49.0,48.0,47.0,48.0,47.0,48.0,47.0,43.0,48.0,44.0
132,42.0,43.0,43.0,42.0,41.0,42.0,41.0,42.0,41.0,42.0,43.0,43.0
133,50.0,50.0,46.0,49.0,49.0,48.0,48.0,48.0,48.0,45.0,49.0,46.0
134,49.0,48.0,49.0,47.0,48.0,47.0,48.0,47.0,48.0,43.0,47.0,44.0
135,42.0,42.0,42.0,42.0,41.0,41.0,41.0,41.0,41.0,42.0,43.0,43.0
136,50.0,45.0,44.0,44.0,49.0,43.0,48.0,43.0,48.0,42.0,44.0,42.0
137,46.0,46.0,48.0,46.0,46.0,46.0,46.0,46.0,46.0,43.0,47.0,44.0
138,47.0,47.0,47.0,46.0,46.0,46.0,46.0,46.0,46.0,39.0,44.0,40.0
139,45.0,50.0,49.0,49.0,47.0,49.0,47.0,49.0,47.0,44.0,48.0,45.0
140,49.0,48.0,53.0,48.0,48.0,48.0,48.0,48.0,48.0,44.0,47.0,45.0
141,47.0,49.0,49.0,48.0,46.0,48.0,46.0,48.0,46.0,38.0,44.0,39.0
142,50.0,53.0,51.0,52.0,49.0,52.0,49.0,52.0,49.0,44.0,48.0,45.0
143,49.0,50.0,55.0,50.0,48.0,50.0,48.0,50.0,48.0,44.0,47.0,45.0
144,48.0,44.0,44.0,43.0,47.0,43.0,47.0,43.0,47.0,39.0,44.0,40.0
145,50.0,49.0,48.0,48.0,49.0,48.0,49.0,48.0,49.0,44.0,48.0,45.0
146,50.0,48.0,50.0,47.0,49.0,47.0,49.0,47.0,49.0,44.0,47.0,45.0
147,47.0,49.0,49.0,48.0,46.0,48.0,46.0,48.0,46.0,38.0,44.0,39.0
148,54.0,55.0,51.0,54.0,53.0,54.0,53.0,54.0,53.0,43.0,48.0,45.0
149,49.0,50.0,55.0,50.0,48.0,50.0,48.0,50.0,48.0,43.0,47.0,44.0
150,48.0,44.0,44.0,43.0,47.0,43.0,47.0,43.0,47.0,39.0,44.0,40.0
151,55.0,50.0,47.0,49.0,54.0,49.0,54.0,49.0,54.0,43.0,48.0,45.0
152,50.0,47.0,50.0,46.0,49.0,46.0,49.0,46.0,49.0,43.0,47.0,44.0
153,43.0,42.0,43.0,43.0,42.0,43.0,42.0,43.0,42.0,40.0,43.0,41.0
154,50.0,48.0,46.0,47.0,49.0,47.0,49.0,47.0,49.0,43.0,47.0,44.0
155,46.0,47.0,48.0,46.0,45.0,46.0,45.0,46.0,45.0,44.0,46.0,45.0
156,46.0,48.0,48.0,47.0,45.0,47.0,45.0,47.0,45.0,37.0,43.0,38.0
157,54.0,55.0,50.0,54.0,53.0,54.0,53.0,54.0,53.0,42.0,47.0,43.0
158,48.0,50.0,54.0,49.0,47.0,49.0,47.0,49.0,47.0,42.0,46.0,43.0
159,47.0,43.0,43.0,42.0,46.0,42.0,46.0,42.0,46.0,38.0,44.0,39.0
160,55.0,50.0,46.0,49.0,54.0,49.0,54.0,49.0,54.0,43.0,47.0,44.0
161,49.0,46.0,49.0,45.0,48.0,45.0,48.0,45.0,48.0,42.0,47.0,43.0
162,42.0,42.0,42.0,42.0,41.0,42.0,41.0,42.0,41.0,39.0,42.0,40.0
163,50.0,49.0,45.0,48.0,49.0,48.0,49.0,48.0,49.0,43.0,47.0,44.0
164,45.0,46.0,48.0,45.0,44.0,45.0,44.0,45.0,44.0,43.0,45.0,44.0
165,41.0,41.0,41.0,42.0,41.0,42.0,41.0,42.0,41.0,40.0,42.0,41.0
166,49.0,44.0,43.0,43.0,48.0,43.0,48.0,43.0,48.0,42.0,43.0,42.0
167,43.0,43.0,47.0,43.0,42.0,43.0,42.0,43.0,42.0,42.0,44.0,42.0
