0,44.0
1,45.0
2,44.0
3,45.0
4,46.0
5,46.0
6,46.0
7,47.0
8,47.0
9,46.0
10,48.0
11,45.0
12,45.0
13,47.0
14,44.0
15,43.0
16,45.0
17,44.0
18,45.0
19,45.0
20,48.0
21,46.0
22,46.0
23,49.0
24,47.0
25,47.0
26,47.0
27,46.0
28,46.0
29,46.0
30,44.0
31,44.0
32,45.0
33,45.0
34,46.0
35,50.0
36,48.0
37,47.0
38,48.0
39,47.0
40,46.0
41,47.0
42,44.0
43,45.0
44,46.0
45,47.0
46,46.0
47,46.0
48,46.0
49,46.0
50,47.0
51,45.0
52,45.0
53,47.0
54,45.0
55,45.0
56,46.0
57,44.0
58,44.0
59,46.0
60,43.0
61,43.0
62,44.0
63,44.0
64,44.0
65,47.0
66,45.0
67,45.0
68,48.0
69,46.0
70,46.0
71,47.0
72,45.0
73,45.0
74,46.0
75,43.0
76,43.0
77,44.0
78,45.0
79,46.0
80,49.0
81,47.0
82,46.0
83,48.0
84,46.0
85,45.0
86,47.0
87,44.0
88,44.0
89,45.0
90,47.0
91,48.0
92,48.0
93,46.0
94,47.0
95,47.0
96,46.0
97,46.0
98,48.0
99,45.0
100,46.0
101,46.0
102,45.0
103,45.0
104,47.0
105,44.0
106,44.0
107,44.0
108,43.0
109,45.0
110,46.0
111,45.0
112,45.0
113,49.0
114,44.0
115,44.0
116,48.0
117,43.0
118,45.0
119,46.0
120,47.0
121,47.0
122,47.0
123,46.0
124,46.0
125,46.0
126,45.0
127,47.0
128,47.0
129,45.0
130,45.0
131,45.0
132,44.0
133,46.0
134,46.0
135,43.0
136,45.0
137,45.0
138,48.0
139,48.0
140,48.0
141,49.0
142,49.0
143,49.0
144,48.0
145,47.0
146,47.0
147,48.0
148,48.0
149,49.0
150,47.0
151,46.0
152,48.0
153,45.0
154,46.0
155,45.0
156,47.0
157,47.0
158,48.0
159,46.0
160,45.0
161,47.0
162,44.0
163,45.0
164,44.0
165,43.0
166,43.0
167,43.0
