Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,44.0,41.0,41.0,40.0,40.0,42.0,43.0
1,45.0,43.0,41.0,41.0,41.0,44.0,39.0
2,44.0,43.0,42.0,43.0,43.0,44.0,42.0
3,45.0,44.0,44.0,42.0,42.0,44.0,43.0
4,46.0,44.0,45.0,42.0,42.0,44.0,40.0
5,46.0,44.0,43.0,45.0,45.0,45.0,42.0
6,46.0,40.0,42.0,41.0,41.0,43.0,43.0
7,47.0,42.0,44.0,43.0,43.0,44.0,41.0
8,47.0,43.0,44.0,46.0,46.0,45.0,42.0
9,46.0,45.0,43.0,44.0,44.0,45.0,44.0
10,48.0,45.0,42.0,43.0,43.0,45.0,42.0
11,45.0,45.0,42.0,44.0,44.0,45.0,43.0
12,45.0,44.0,44.0,43.0,43.0,45.0,43.0
13,47.0,44.0,45.0,44.0,44.0,44.0,43.0
14,44.0,44.0,43.0,44.0,44.0,45.0,44.0
15,43.0,40.0,42.0,41.0,41.0,42.0,41.0
16,45.0,42.0,44.0,42.0,42.0,43.0,41.0
17,44.0,42.0,44.0,41.0,41.0,43.0,41.0
18,45.0,44.0,44.0,42.0,42.0,44.0,42.0
19,45.0,44.0,45.0,45.0,45.0,47.0,41.0
20,48.0,45.0,45.0,44.0,44.0,44.0,42.0
21,46.0,44.0,44.0,43.0,43.0,45.0,42.0
22,46.0,45.0,45.0,46.0,46.0,48.0,42.0
23,49.0,46.0,45.0,45.0,45.0,44.0,42.0
24,47.0,45.0,44.0,45.0,45.0,47.0,43.0
25,47.0,45.0,44.0,46.0,46.0,48.0,41.0
26,47.0,46.0,44.0,43.0,43.0,44.0,43.0
27,46.0,44.0,44.0,44.0,44.0,46.0,42.0
28,46.0,44.0,45.0,45.0,45.0,47.0,42.0
29,46.0,45.0,45.0,43.0,43.0,44.0,44.0
30,44.0,43.0,42.0,40.0,40.0,42.0,41.0
31,44.0,41.0,44.0,41.0,41.0,42.0,40.0
32,45.0,41.0,44.0,42.0,42.0,44.0,41.0
33,45.0,39.0,42.0,39.0,39.0,41.0,39.0
34,46.0,42.0,44.0,41.0,41.0,42.0,40.0
35,50.0,43.0,44.0,44.0,44.0,43.0,40.0
36,48.0,45.0,45.0,46.0,46.0,48.0,43.0
37,47.0,45.0,45.0,47.0,47.0,49.0,42.0
38,48.0,47.0,45.0,44.0,44.0,45.0,42.0
39,47.0,44.0,44.0,45.0,45.0,47.0,43.0
40,46.0,44.0,45.0,46.0,46.0,48.0,41.0
41,47.0,46.0,44.0,43.0,43.0,44.0,43.0
42,44.0,39.0,42.0,41.0,41.0,43.0,40.0
43,45.0,42.0,45.0,41.0,41.0,42.0,41.0
44,46.0,41.0,44.0,43.0,43.0,44.0,42.0
45,47.0,42.0,40.0,43.0,43.0,44.0,40.0
46,46.0,43.0,42.0,43.0,43.0,45.0,42.0
47,46.0,44.0,42.0,44.0,44.0,45.0,43.0
48,46.0,42.0,42.0,45.0,45.0,47.0,42.0
49,46.0,44.0,44.0,47.0,47.0,49.0,43.0
50,47.0,44.0,44.0,45.0,45.0,45.0,44.0
51,45.0,41.0,43.0,45.0,45.0,47.0,42.0
52,45.0,42.0,45.0,47.0,47.0,49.0,44.0
53,47.0,42.0,45.0,44.0,44.0,45.0,44.0
54,45.0,41.0,43.0,44.0,44.0,46.0,42.0
55,45.0,43.0,43.0,46.0,46.0,48.0,44.0
56,46.0,43.0,45.0,44.0,44.0,45.0,44.0
57,44.0,40.0,43.0,44.0,44.0,46.0,41.0
58,44.0,41.0,44.0,46.0,46.0,48.0,43.0
59,46.0,41.0,45.0,44.0,44.0,44.0,44.0
60,43.0,38.0,39.0,38.0,38.0,40.0,39.0
61,43.0,39.0,42.0,40.0,40.0,42.0,41.0
62,44.0,40.0,41.0,42.0,42.0,43.0,41.0
63,44.0,43.0,43.0,41.0,41.0,43.0,42.0
64,44.0,45.0,44.0,44.0,44.0,46.0,41.0
65,47.0,45.0,45.0,43.0,43.0,43.0,42.0
66,45.0,44.0,43.0,42.0,42.0,44.0,43.0
67,45.0,44.0,44.0,45.0,45.0,47.0,42.0
68,48.0,46.0,45.0,44.0,44.0,43.0,41.0
69,46.0,44.0,45.0,44.0,44.0,46.0,45.0
70,46.0,44.0,43.0,45.0,45.0,47.0,44.0
71,47.0,46.0,45.0,46.0,46.0,45.0,43.0
72,45.0,43.0,44.0,43.0,43.0,45.0,44.0
73,45.0,44.0,44.0,44.0,44.0,46.0,44.0
74,46.0,45.0,45.0,45.0,45.0,44.0,44.0
75,43.0,42.0,41.0,40.0,40.0,42.0,42.0
76,43.0,42.0,43.0,41.0,41.0,42.0,43.0
77,44.0,43.0,43.0,41.0,41.0,43.0,42.0
78,45.0,43.0,41.0,39.0,39.0,41.0,42.0
79,46.0,43.0,43.0,41.0,41.0,43.0,43.0
80,49.0,45.0,43.0,45.0,45.0,43.0,41.0
81,47.0,44.0,45.0,45.0,45.0,47.0,45.0
82,46.0,45.0,44.0,46.0,46.0,48.0,45.0
83,48.0,47.0,45.0,47.0,47.0,44.0,44.0
84,46.0,44.0,44.0,44.0,44.0,46.0,45.0
85,45.0,44.0,44.0,45.0,45.0,47.0,44.0
86,47.0,46.0,44.0,46.0,46.0,45.0,45.0
87,44.0,42.0,41.0,41.0,41.0,43.0,42.0
88,44.0,43.0,44.0,42.0,42.0,43.0,44.0
89,45.0,44.0,44.0,42.0,42.0,43.0,43.0
90,47.0,46.0,43.0,43.0,43.0,45.0,43.0
91,48.0,45.0,44.0,42.0,42.0,45.0,44.0
92,48.0,45.0,43.0,43.0,43.0,44.0,42.0
93,46.0,45.0,44.0,44.0,44.0,46.0,45.0
94,47.0,44.0,45.0,46.0,46.0,48.0,43.0
95,47.0,44.0,45.0,46.0,46.0,44.0,43.0
96,46.0,43.0,43.0,44.0,44.0,46.0,44.0
97,46.0,43.0,44.0,46.0,46.0,48.0,43.0
98,48.0,44.0,45.0,46.0,46.0,44.0,43.0
99,45.0,44.0,43.0,43.0,43.0,45.0,44.0
100,46.0,43.0,44.0,45.0,45.0,47.0,44.0
101,46.0,43.0,45.0,45.0,45.0,44.0,43.0
102,45.0,43.0,42.0,43.0,43.0,45.0,43.0
103,45.0,42.0,43.0,45.0,45.0,47.0,42.0
104,47.0,43.0,45.0,45.0,45.0,43.0,43.0
105,44.0,42.0,41.0,37.0,37.0,39.0,41.0
106,44.0,41.0,41.0,40.0,40.0,42.0,40.0
107,44.0,41.0,43.0,41.0,41.0,42.0,40.0
108,43.0,38.0,39.0,35.0,35.0,36.0,36.0
109,45.0,37.0,40.0,36.0,36.0,37.0,36.0
110,46.0,44.0,40.0,40.0,40.0,41.0,38.0
111,45.0,44.0,43.0,41.0,41.0,43.0,42.0
