Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,53.0,52.0,52.0,51.0,53.0,53.0,47.0,52.0,53.0,48.0,48.0,44.0,44.0,48.0,50.0,50.0
1,51.0,50.0,50.0,45.0,47.0,49.0,49.0,45.0,47.0,47.0,47.0,46.0,45.0,46.0,42.0,42.0
2,48.0,47.0,47.0,46.0,48.0,50.0,50.0,47.0,48.0,49.0,49.0,44.0,43.0,47.0,47.0,47.0
3,53.0,53.0,53.0,56.0,56.0,53.0,48.0,56.0,56.0,53.0,53.0,45.0,45.0,52.0,54.0,54.0
4,51.0,50.0,50.0,50.0,50.0,51.0,53.0,49.0,50.0,48.0,48.0,48.0,48.0,46.0,46.0,46.0
5,50.0,50.0,50.0,51.0,51.0,50.0,53.0,51.0,51.0,49.0,49.0,47.0,46.0,47.0,51.0,51.0
6,53.0,54.0,54.0,52.0,54.0,53.0,47.0,54.0,53.0,52.0,52.0,44.0,44.0,52.0,54.0,54.0
7,51.0,51.0,51.0,45.0,47.0,49.0,49.0,47.0,47.0,48.0,48.0,46.0,46.0,46.0,47.0,47.0
8,48.0,51.0,51.0,49.0,51.0,50.0,50.0,51.0,48.0,50.0,50.0,44.0,44.0,47.0,51.0,51.0
9,55.0,54.0,54.0,58.0,58.0,55.0,57.0,58.0,58.0,54.0,53.0,53.0,53.0,54.0,49.0,49.0
10,55.0,56.0,56.0,54.0,56.0,56.0,55.0,56.0,55.0,56.0,54.0,55.0,54.0,50.0,45.0,46.0
11,55.0,54.0,55.0,53.0,55.0,55.0,54.0,54.0,55.0,54.0,54.0,55.0,54.0,55.0,47.0,47.0
12,56.0,56.0,56.0,57.0,57.0,56.0,56.0,57.0,57.0,56.0,56.0,56.0,56.0,54.0,54.0,53.0
13,58.0,58.0,58.0,53.0,55.0,55.0,54.0,55.0,54.0,55.0,53.0,58.0,58.0,53.0,50.0,53.0
14,54.0,53.0,54.0,52.0,54.0,54.0,53.0,53.0,54.0,53.0,53.0,54.0,53.0,54.0,51.0,50.0
15,57.0,57.0,57.0,50.0,52.0,51.0,53.0,52.0,52.0,52.0,52.0,51.0,51.0,54.0,54.0,54.0
16,58.0,58.0,58.0,52.0,54.0,54.0,49.0,53.0,54.0,53.0,53.0,53.0,53.0,53.0,50.0,50.0
17,54.0,53.0,54.0,52.0,54.0,50.0,54.0,53.0,54.0,49.0,49.0,49.0,48.0,54.0,51.0,51.0
18,52.0,53.0,53.0,56.0,56.0,52.0,48.0,55.0,55.0,52.0,52.0,44.0,44.0,52.0,54.0,54.0
19,50.0,50.0,50.0,49.0,49.0,51.0,52.0,49.0,49.0,48.0,48.0,47.0,47.0,45.0,46.0,46.0
20,49.0,50.0,50.0,53.0,53.0,50.0,54.0,50.0,50.0,49.0,49.0,46.0,46.0,49.0,51.0,51.0
21,53.0,54.0,54.0,57.0,57.0,53.0,47.0,56.0,56.0,53.0,53.0,45.0,45.0,53.0,54.0,54.0
