Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8
0,46.0,46.0,52.0,51.0,51.0,47.0,51.0,47.0,44.0
1,43.0,43.0,47.0,47.0,47.0,45.0,47.0,45.0,43.0
2,41.0,41.0,48.0,48.0,48.0,43.0,48.0,43.0,40.0
3,49.0,50.0,52.0,52.0,52.0,52.0,52.0,52.0,48.0
4,52.0,52.0,54.0,53.0,52.0,50.0,52.0,51.0,49.0
5,47.0,47.0,54.0,53.0,52.0,49.0,52.0,49.0,45.0
6,50.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,49.0
7,53.0,53.0,55.0,54.0,53.0,51.0,53.0,51.0,50.0
8,48.0,48.0,55.0,54.0,53.0,50.0,53.0,50.0,46.0
9,51.0,51.0,53.0,52.0,51.0,47.0,51.0,48.0,46.0
10,53.0,53.0,53.0,49.0,48.0,46.0,48.0,46.0,44.0
11,48.0,48.0,53.0,49.0,48.0,43.0,48.0,44.0,42.0
12,50.0,50.0,52.0,52.0,51.0,50.0,51.0,51.0,48.0
13,52.0,52.0,53.0,53.0,52.0,45.0,52.0,45.0,49.0
14,47.0,47.0,53.0,53.0,52.0,44.0,52.0,44.0,44.0
15,49.0,49.0,53.0,52.0,52.0,51.0,52.0,52.0,49.0
16,45.0,44.0,48.0,53.0,52.0,45.0,51.0,45.0,50.0
17,42.0,43.0,48.0,53.0,52.0,45.0,51.0,45.0,45.0
18,50.0,51.0,53.0,52.0,52.0,52.0,52.0,52.0,48.0
19,55.0,55.0,53.0,52.0,51.0,52.0,51.0,52.0,49.0
20,51.0,51.0,53.0,52.0,51.0,51.0,51.0,51.0,47.0
21,50.0,50.0,52.0,53.0,53.0,53.0,53.0,53.0,49.0
22,56.0,56.0,54.0,53.0,52.0,53.0,52.0,53.0,50.0
23,52.0,52.0,54.0,53.0,52.0,52.0,52.0,52.0,48.0
24,54.0,54.0,52.0,53.0,52.0,52.0,52.0,52.0,47.0
25,56.0,56.0,54.0,50.0,49.0,52.0,49.0,52.0,53.0
26,51.0,51.0,54.0,50.0,49.0,49.0,49.0,49.0,47.0
27,53.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0
28,55.0,55.0,54.0,54.0,53.0,53.0,53.0,53.0,54.0
29,51.0,51.0,54.0,54.0,53.0,53.0,53.0,53.0,49.0
30,50.0,50.0,52.0,53.0,52.0,53.0,52.0,53.0,52.0
31,52.0,51.0,49.0,54.0,54.0,54.0,54.0,54.0,55.0
32,52.0,51.0,49.0,54.0,54.0,54.0,54.0,54.0,50.0
33,50.0,51.0,48.0,53.0,53.0,53.0,53.0,53.0,48.0
34,52.0,53.0,50.0,50.0,51.0,51.0,51.0,51.0,50.0
35,52.0,53.0,50.0,50.0,50.0,51.0,50.0,51.0,46.0
36,55.0,55.0,53.0,54.0,53.0,53.0,53.0,53.0,48.0
37,53.0,53.0,55.0,51.0,50.0,51.0,50.0,51.0,54.0
38,52.0,52.0,55.0,51.0,50.0,50.0,50.0,50.0,48.0
39,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0
40,52.0,52.0,55.0,55.0,54.0,54.0,54.0,54.0,55.0
41,52.0,52.0,55.0,55.0,54.0,54.0,54.0,54.0,50.0
42,51.0,51.0,48.0,54.0,53.0,54.0,53.0,54.0,53.0
43,53.0,52.0,50.0,55.0,55.0,55.0,55.0,55.0,56.0
44,53.0,52.0,50.0,55.0,55.0,55.0,55.0,55.0,51.0
45,50.0,50.0,53.0,49.0,48.0,48.0,48.0,48.0,50.0
46,46.0,46.0,47.0,48.0,42.0,45.0,42.0,45.0,52.0
47,47.0,47.0,46.0,43.0,42.0,43.0,42.0,44.0,46.0
48,54.0,54.0,53.0,53.0,52.0,52.0,52.0,52.0,51.0
49,47.0,46.0,47.0,47.0,46.0,45.0,46.0,45.0,53.0
50,51.0,51.0,46.0,46.0,44.0,44.0,44.0,44.0,47.0
51,55.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,48.0
52,46.0,46.0,47.0,47.0,45.0,46.0,45.0,46.0,50.0
53,52.0,52.0,45.0,47.0,45.0,45.0,45.0,45.0,44.0
54,53.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0
55,46.0,45.0,46.0,46.0,46.0,44.0,46.0,44.0,52.0
56,50.0,50.0,45.0,45.0,44.0,45.0,44.0,46.0,47.0
57,54.0,54.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0
58,46.0,46.0,47.0,47.0,46.0,45.0,46.0,45.0,49.0
59,51.0,51.0,45.0,46.0,44.0,46.0,44.0,47.0,48.0
60,51.0,50.0,48.0,53.0,53.0,53.0,53.0,53.0,53.0
61,42.0,45.0,43.0,47.0,45.0,46.0,45.0,46.0,50.0
62,44.0,43.0,43.0,45.0,45.0,45.0,45.0,45.0,49.0
63,49.0,50.0,52.0,51.0,51.0,51.0,51.0,51.0,47.0
64,54.0,54.0,52.0,51.0,50.0,52.0,50.0,52.0,49.0
65,51.0,52.0,52.0,51.0,50.0,52.0,50.0,52.0,46.0
66,50.0,51.0,51.0,52.0,52.0,52.0,52.0,52.0,48.0
67,55.0,55.0,53.0,52.0,51.0,53.0,51.0,53.0,50.0
68,52.0,53.0,53.0,52.0,51.0,53.0,51.0,53.0,47.0
69,53.0,53.0,53.0,52.0,51.0,51.0,51.0,51.0,48.0
70,55.0,55.0,53.0,49.0,48.0,51.0,48.0,51.0,52.0
71,52.0,52.0,55.0,50.0,50.0,50.0,50.0,50.0,51.0
72,52.0,52.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0
