Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,37.0,37.0,32.0,34.0,35.0,35.0,36.0,36.0
1,36.0,36.0,36.0,38.0,38.0,36.0,38.0,38.0
2,33.0,35.0,37.0,39.0,39.0,39.0,35.0,39.0
3,36.0,36.0,35.0,37.0,34.0,34.0,38.0,38.0
4,41.0,41.0,36.0,40.0,40.0,40.0,42.0,42.0
5,37.0,38.0,37.0,40.0,39.0,39.0,39.0,39.0
6,37.0,37.0,35.0,37.0,35.0,35.0,38.0,38.0
7,42.0,42.0,37.0,41.0,41.0,41.0,43.0,43.0
8,38.0,39.0,37.0,39.0,39.0,39.0,38.0,38.0
9,37.0,37.0,33.0,35.0,35.0,35.0,36.0,36.0
10,36.0,37.0,37.0,38.0,39.0,38.0,38.0,38.0
11,34.0,35.0,38.0,39.0,40.0,40.0,35.0,39.0
12,36.0,36.0,32.0,34.0,34.0,34.0,36.0,36.0
13,36.0,36.0,36.0,37.0,40.0,40.0,38.0,38.0
14,37.0,37.0,37.0,38.0,39.0,39.0,38.0,38.0
15,37.0,37.0,32.0,34.0,35.0,35.0,36.0,36.0
16,37.0,37.0,36.0,38.0,41.0,41.0,38.0,38.0
17,38.0,38.0,37.0,39.0,40.0,40.0,38.0,38.0
18,36.0,36.0,34.0,36.0,34.0,34.0,37.0,37.0
19,40.0,40.0,40.0,42.0,39.0,39.0,41.0,41.0
20,37.0,37.0,37.0,39.0,38.0,38.0,39.0,39.0
21,37.0,37.0,35.0,37.0,35.0,35.0,38.0,38.0
22,41.0,41.0,41.0,43.0,40.0,40.0,42.0,42.0
23,38.0,38.0,38.0,40.0,39.0,39.0,39.0,39.0
24,37.0,37.0,36.0,37.0,34.0,34.0,38.0,38.0
25,38.0,38.0,36.0,37.0,38.0,37.0,39.0,39.0
26,37.0,38.0,37.0,39.0,39.0,39.0,39.0,39.0
27,36.0,36.0,36.0,36.0,33.0,33.0,37.0,37.0
28,37.0,37.0,35.0,36.0,39.0,39.0,39.0,39.0
29,41.0,41.0,37.0,39.0,38.0,38.0,42.0,42.0
30,37.0,37.0,35.0,37.0,34.0,34.0,37.0,37.0
31,38.0,38.0,35.0,37.0,40.0,40.0,39.0,39.0
32,41.0,41.0,36.0,40.0,39.0,39.0,42.0,42.0
33,37.0,37.0,36.0,37.0,36.0,36.0,38.0,38.0
34,37.0,39.0,37.0,39.0,38.0,38.0,38.0,39.0
35,38.0,39.0,38.0,39.0,40.0,40.0,38.0,38.0
36,37.0,37.0,37.0,38.0,35.0,35.0,39.0,39.0
37,39.0,39.0,37.0,38.0,39.0,38.0,40.0,40.0
38,38.0,39.0,38.0,39.0,40.0,40.0,40.0,40.0
39,37.0,37.0,37.0,37.0,34.0,34.0,38.0,38.0
40,38.0,38.0,36.0,37.0,38.0,37.0,39.0,39.0
41,42.0,42.0,38.0,40.0,39.0,39.0,43.0,43.0
42,37.0,37.0,36.0,38.0,35.0,35.0,38.0,38.0
43,39.0,39.0,36.0,38.0,38.0,38.0,39.0,39.0
44,42.0,42.0,37.0,41.0,40.0,40.0,43.0,43.0
45,38.0,39.0,37.0,35.0,35.0,35.0,41.0,41.0
46,37.0,38.0,38.0,38.0,40.0,38.0,42.0,42.0
47,38.0,38.0,39.0,39.0,41.0,41.0,39.0,39.0
48,38.0,38.0,36.0,34.0,38.0,38.0,41.0,41.0
49,37.0,37.0,37.0,38.0,39.0,37.0,42.0,42.0
50,38.0,38.0,42.0,39.0,40.0,40.0,39.0,39.0
51,39.0,39.0,32.0,35.0,39.0,39.0,38.0,38.0
52,37.0,38.0,37.0,39.0,40.0,38.0,38.0,40.0
53,39.0,39.0,38.0,39.0,41.0,41.0,38.0,38.0
54,38.0,38.0,35.0,33.0,37.0,37.0,40.0,40.0
55,37.0,37.0,36.0,37.0,38.0,36.0,41.0,41.0
56,38.0,38.0,41.0,38.0,39.0,39.0,38.0,38.0
57,38.0,38.0,32.0,34.0,38.0,38.0,38.0,38.0
58,37.0,37.0,36.0,38.0,39.0,37.0,38.0,39.0
59,38.0,38.0,37.0,39.0,40.0,40.0,38.0,38.0
60,39.0,39.0,31.0,34.0,35.0,35.0,38.0,38.0
61,38.0,38.0,36.0,39.0,36.0,36.0,38.0,38.0
62,39.0,39.0,36.0,38.0,41.0,41.0,38.0,38.0
63,35.0,35.0,34.0,36.0,33.0,33.0,36.0,36.0
64,39.0,39.0,39.0,41.0,38.0,38.0,40.0,40.0
65,36.0,36.0,36.0,38.0,37.0,37.0,38.0,38.0
66,36.0,36.0,35.0,37.0,34.0,34.0,37.0,37.0
67,40.0,40.0,40.0,42.0,39.0,39.0,41.0,41.0
68,37.0,37.0,37.0,39.0,38.0,38.0,39.0,39.0
69,36.0,36.0,35.0,36.0,33.0,33.0,37.0,37.0
