Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8
0,41.0,44.0,43.0,46.0,46.0,45.0,47.0,43.0,40.0
1,42.0,45.0,43.0,48.0,42.0,47.0,49.0,41.0,44.0
2,39.0,44.0,43.0,44.0,46.0,43.0,46.0,42.0,39.0
3,43.0,44.0,46.0,47.0,46.0,46.0,46.0,46.0,42.0
4,47.0,46.0,47.0,47.0,46.0,50.0,50.0,46.0,44.0
5,44.0,44.0,47.0,47.0,47.0,47.0,47.0,46.0,45.0
6,44.0,44.0,44.0,46.0,45.0,46.0,46.0,43.0,41.0
7,44.0,45.0,45.0,48.0,46.0,49.0,49.0,43.0,44.0
8,41.0,43.0,45.0,47.0,47.0,47.0,47.0,43.0,45.0
9,46.0,44.0,44.0,45.0,45.0,45.0,46.0,44.0,45.0
10,44.0,46.0,44.0,46.0,43.0,45.0,47.0,41.0,48.0
11,44.0,44.0,43.0,46.0,46.0,47.0,46.0,42.0,43.0
12,45.0,44.0,44.0,44.0,44.0,45.0,46.0,44.0,44.0
13,43.0,45.0,45.0,45.0,42.0,47.0,46.0,40.0,47.0
14,43.0,45.0,45.0,46.0,46.0,46.0,46.0,42.0,42.0
15,41.0,44.0,43.0,45.0,45.0,45.0,45.0,44.0,41.0
16,42.0,46.0,42.0,44.0,42.0,45.0,47.0,41.0,43.0
17,39.0,46.0,42.0,47.0,45.0,46.0,46.0,42.0,38.0
18,44.0,44.0,46.0,46.0,45.0,50.0,45.0,46.0,42.0
19,47.0,45.0,47.0,48.0,46.0,50.0,49.0,47.0,44.0
20,46.0,46.0,49.0,48.0,47.0,47.0,46.0,47.0,45.0
21,44.0,44.0,46.0,46.0,45.0,49.0,45.0,46.0,41.0
22,47.0,45.0,46.0,47.0,46.0,50.0,48.0,47.0,44.0
23,45.0,46.0,49.0,48.0,47.0,48.0,47.0,47.0,45.0
24,48.0,44.0,48.0,46.0,45.0,45.0,46.0,48.0,45.0
25,49.0,46.0,48.0,47.0,46.0,48.0,46.0,46.0,48.0
26,49.0,43.0,46.0,47.0,46.0,47.0,47.0,46.0,49.0
27,47.0,44.0,47.0,45.0,44.0,45.0,46.0,48.0,44.0
28,48.0,45.0,47.0,46.0,45.0,47.0,46.0,45.0,47.0
29,48.0,46.0,49.0,47.0,46.0,46.0,47.0,45.0,48.0
30,43.0,45.0,45.0,44.0,44.0,45.0,46.0,48.0,41.0
31,47.0,46.0,46.0,45.0,42.0,48.0,46.0,46.0,43.0
32,44.0,47.0,46.0,46.0,46.0,46.0,47.0,46.0,44.0
33,44.0,43.0,44.0,46.0,41.0,43.0,45.0,42.0,41.0
34,45.0,44.0,45.0,48.0,42.0,49.0,48.0,43.0,42.0
35,45.0,42.0,46.0,48.0,47.0,47.0,46.0,44.0,45.0
36,49.0,44.0,46.0,45.0,43.0,43.0,46.0,45.0,45.0
37,49.0,45.0,46.0,47.0,46.0,47.0,47.0,47.0,46.0
38,46.0,42.0,45.0,47.0,46.0,47.0,47.0,47.0,49.0
39,48.0,44.0,45.0,46.0,43.0,42.0,45.0,45.0,44.0
40,48.0,45.0,47.0,46.0,45.0,47.0,46.0,46.0,45.0
41,45.0,46.0,49.0,48.0,46.0,46.0,47.0,46.0,48.0
42,44.0,44.0,44.0,45.0,41.0,42.0,45.0,43.0,41.0
43,43.0,46.0,45.0,45.0,42.0,47.0,46.0,43.0,42.0
44,40.0,47.0,45.0,47.0,46.0,45.0,47.0,43.0,44.0
45,46.0,43.0,44.0,45.0,44.0,42.0,46.0,45.0,45.0
46,43.0,45.0,44.0,45.0,41.0,46.0,47.0,41.0,43.0
47,44.0,44.0,42.0,45.0,45.0,47.0,46.0,41.0,42.0
48,45.0,44.0,46.0,45.0,44.0,42.0,46.0,46.0,45.0
49,42.0,45.0,48.0,45.0,44.0,46.0,46.0,40.0,43.0
50,43.0,45.0,45.0,45.0,45.0,47.0,46.0,44.0,42.0
51,46.0,44.0,46.0,44.0,43.0,43.0,46.0,45.0,45.0
52,43.0,46.0,44.0,45.0,44.0,44.0,47.0,41.0,43.0
53,44.0,46.0,46.0,46.0,45.0,46.0,46.0,42.0,41.0
54,44.0,44.0,45.0,44.0,43.0,41.0,46.0,45.0,44.0
55,41.0,45.0,47.0,44.0,43.0,46.0,45.0,39.0,42.0
56,42.0,45.0,44.0,44.0,44.0,46.0,45.0,43.0,41.0
