Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,62.0,53.0,64.0,59.0,56.0,60.0
1,61.0,45.0,53.0,53.0,61.0,57.0
2,60.0,49.0,56.0,51.0,61.0,58.0
3,66.0,60.0,64.0,64.0,56.0,61.0
4,65.0,51.0,57.0,58.0,61.0,59.0
5,65.0,55.0,56.0,56.0,61.0,59.0
6,67.0,61.0,65.0,64.0,57.0,62.0
7,64.0,52.0,58.0,58.0,62.0,60.0
8,63.0,56.0,57.0,56.0,62.0,57.0
9,66.0,56.0,64.0,58.0,66.0,59.0
10,64.0,51.0,56.0,54.0,63.0,60.0
11,59.0,51.0,56.0,51.0,61.0,61.0
12,65.0,61.0,63.0,63.0,67.0,63.0
13,63.0,59.0,66.0,65.0,62.0,59.0
14,61.0,60.0,65.0,60.0,62.0,60.0
15,66.0,62.0,64.0,64.0,66.0,64.0
16,64.0,55.0,65.0,66.0,59.0,60.0
17,62.0,61.0,65.0,60.0,61.0,61.0
18,66.0,60.0,63.0,63.0,55.0,62.0
19,64.0,51.0,56.0,57.0,60.0,58.0
20,64.0,56.0,55.0,55.0,60.0,58.0
21,67.0,61.0,64.0,64.0,56.0,63.0
22,63.0,52.0,57.0,58.0,61.0,59.0
23,63.0,57.0,56.0,56.0,61.0,59.0
24,66.0,59.0,63.0,63.0,66.0,59.0
25,63.0,58.0,58.0,59.0,62.0,59.0
26,62.0,57.0,55.0,56.0,64.0,60.0
27,67.0,61.0,63.0,64.0,67.0,62.0
28,64.0,66.0,70.0,71.0,62.0,65.0
29,62.0,66.0,65.0,65.0,63.0,65.0
30,68.0,62.0,64.0,65.0,66.0,63.0
31,65.0,62.0,71.0,72.0,63.0,61.0
32,63.0,67.0,66.0,65.0,63.0,66.0
33,68.0,62.0,65.0,64.0,57.0,62.0
34,64.0,53.0,58.0,58.0,56.0,59.0
35,64.0,58.0,57.0,56.0,62.0,59.0
36,67.0,60.0,64.0,63.0,67.0,60.0
37,64.0,59.0,59.0,59.0,63.0,60.0
38,63.0,58.0,56.0,56.0,65.0,60.0
39,68.0,62.0,64.0,64.0,68.0,61.0
40,65.0,67.0,71.0,71.0,63.0,66.0
41,63.0,67.0,65.0,65.0,64.0,61.0
42,69.0,63.0,65.0,65.0,67.0,62.0
43,66.0,63.0,72.0,72.0,64.0,62.0
44,64.0,68.0,65.0,65.0,64.0,62.0
45,65.0,60.0,63.0,57.0,65.0,62.0
46,64.0,51.0,56.0,55.0,66.0,60.0
47,61.0,58.0,56.0,50.0,61.0,61.0
48,66.0,69.0,64.0,64.0,66.0,68.0
49,73.0,61.0,65.0,65.0,73.0,65.0
50,67.0,61.0,65.0,60.0,67.0,66.0
51,66.0,70.0,63.0,64.0,66.0,69.0
52,68.0,56.0,65.0,65.0,68.0,61.0
53,67.0,62.0,65.0,60.0,67.0,67.0
54,65.0,68.0,63.0,63.0,67.0,67.0
55,72.0,63.0,70.0,65.0,74.0,66.0
56,66.0,63.0,65.0,60.0,68.0,67.0
57,65.0,69.0,64.0,64.0,67.0,68.0
58,69.0,64.0,71.0,66.0,73.0,65.0
59,66.0,64.0,66.0,61.0,68.0,68.0
60,63.0,65.0,65.0,65.0,66.0,62.0
61,65.0,60.0,72.0,67.0,68.0,61.0
62,65.0,65.0,65.0,61.0,67.0,67.0
63,65.0,59.0,62.0,62.0,54.0,61.0
64,63.0,50.0,55.0,56.0,59.0,57.0
65,63.0,55.0,54.0,54.0,59.0,57.0
66,66.0,60.0,63.0,63.0,55.0,62.0
67,62.0,51.0,56.0,57.0,60.0,58.0
68,62.0,56.0,55.0,55.0,60.0,58.0
69,65.0,58.0,62.0,62.0,65.0,58.0
70,62.0,57.0,57.0,58.0,61.0,58.0
71,61.0,56.0,54.0,55.0,63.0,59.0
72,66.0,60.0,62.0,63.0,66.0,61.0
73,63.0,65.0,69.0,70.0,61.0,64.0
74,61.0,65.0,64.0,64.0,62.0,64.0
75,67.0,61.0,63.0,64.0,65.0,62.0
76,64.0,61.0,70.0,71.0,62.0,60.0
77,62.0,66.0,65.0,64.0,62.0,65.0
78,67.0,61.0,64.0,63.0,56.0,61.0
79,63.0,52.0,57.0,57.0,56.0,58.0
80,63.0,57.0,56.0,55.0,61.0,59.0
81,66.0,59.0,63.0,62.0,66.0,59.0
82,63.0,58.0,58.0,58.0,62.0,59.0
83,62.0,57.0,55.0,55.0,64.0,59.0
84,67.0,61.0,63.0,63.0,67.0,60.0
85,64.0,66.0,70.0,70.0,62.0,65.0
86,62.0,66.0,64.0,64.0,63.0,60.0
87,68.0,62.0,64.0,64.0,66.0,61.0
88,65.0,62.0,71.0,71.0,63.0,61.0
89,63.0,67.0,65.0,64.0,63.0,61.0
90,64.0,59.0,62.0,56.0,64.0,61.0
91,63.0,52.0,55.0,54.0,65.0,59.0
92,60.0,57.0,55.0,49.0,60.0,60.0
93,65.0,68.0,63.0,63.0,65.0,67.0
94,72.0,60.0,64.0,64.0,72.0,64.0
95,66.0,60.0,64.0,59.0,66.0,65.0
96,65.0,69.0,63.0,63.0,65.0,68.0
97,67.0,55.0,64.0,64.0,67.0,60.0
98,66.0,61.0,65.0,59.0,66.0,66.0
99,64.0,67.0,62.0,62.0,66.0,66.0
100,71.0,62.0,69.0,64.0,73.0,65.0
101,65.0,62.0,64.0,59.0,67.0,66.0
102,64.0,68.0,63.0,63.0,66.0,67.0
103,68.0,63.0,70.0,65.0,72.0,64.0
104,65.0,63.0,65.0,60.0,67.0,67.0
105,62.0,64.0,64.0,64.0,65.0,61.0
106,64.0,59.0,71.0,66.0,67.0,60.0
107,64.0,64.0,65.0,60.0,66.0,66.0
108,61.0,55.0,58.0,57.0,51.0,55.0
109,58.0,46.0,52.0,52.0,51.0,56.0
110,57.0,51.0,50.0,49.0,56.0,56.0
111,62.0,54.0,57.0,56.0,60.0,60.0
112,57.0,52.0,52.0,52.0,57.0,53.0
113,58.0,51.0,50.0,49.0,58.0,54.0
114,61.0,56.0,59.0,58.0,61.0,59.0
115,62.0,60.0,63.0,63.0,56.0,59.0
116,62.0,60.0,59.0,58.0,57.0,54.0
117,62.0,57.0,60.0,59.0,60.0,56.0
118,63.0,56.0,64.0,64.0,57.0,55.0
119,63.0,61.0,60.0,59.0,57.0,55.0
120,59.0,54.0,56.0,55.0,59.0,56.0
121,57.0,53.0,54.0,54.0,59.0,53.0
122,55.0,53.0,49.0,48.0,57.0,54.0
123,62.0,62.0,59.0,59.0,61.0,61.0
124,65.0,59.0,64.0,64.0,65.0,59.0
125,60.0,60.0,59.0,58.0,60.0,59.0
126,63.0,63.0,59.0,59.0,62.0,62.0
127,61.0,56.0,64.0,64.0,61.0,54.0
128,61.0,60.0,60.0,58.0,61.0,60.0
129,61.0,61.0,58.0,58.0,62.0,60.0
130,64.0,61.0,64.0,64.0,66.0,59.0
131,59.0,61.0,59.0,59.0,61.0,60.0
132,62.0,62.0,59.0,59.0,63.0,61.0
133,62.0,62.0,65.0,65.0,65.0,59.0
134,60.0,62.0,60.0,60.0,62.0,61.0
135,63.0,58.0,59.0,59.0,62.0,55.0
136,59.0,57.0,66.0,66.0,61.0,54.0
137,58.0,63.0,61.0,60.0,61.0,60.0
138,61.0,58.0,55.0,49.0,57.0,55.0
139,56.0,45.0,49.0,48.0,58.0,54.0
140,58.0,50.0,49.0,43.0,55.0,54.0
141,61.0,63.0,59.0,56.0,61.0,61.0
142,64.0,54.0,58.0,57.0,64.0,59.0
143,60.0,55.0,58.0,52.0,60.0,60.0
144,62.0,62.0,60.0,56.0,61.0,62.0
145,61.0,54.0,59.0,57.0,61.0,59.0
146,60.0,55.0,59.0,53.0,60.0,60.0
147,61.0,63.0,59.0,58.0,62.0,60.0
148,66.0,63.0,62.0,59.0,66.0,59.0
149,63.0,63.0,59.0,54.0,63.0,60.0
150,61.0,64.0,60.0,59.0,62.0,61.0
151,67.0,64.0,63.0,60.0,67.0,59.0
152,64.0,64.0,60.0,55.0,64.0,60.0
153,61.0,65.0,60.0,59.0,61.0,61.0
154,62.0,60.0,63.0,60.0,62.0,58.0
155,62.0,65.0,61.0,55.0,62.0,60.0
156,60.0,62.0,58.0,57.0,61.0,59.0
157,65.0,62.0,63.0,58.0,67.0,58.0
158,62.0,62.0,59.0,53.0,62.0,59.0
159,60.0,63.0,59.0,58.0,62.0,60.0
160,66.0,63.0,64.0,59.0,68.0,59.0
161,63.0,63.0,60.0,54.0,63.0,60.0
162,60.0,64.0,60.0,59.0,62.0,60.0
163,61.0,59.0,65.0,60.0,67.0,59.0
164,61.0,64.0,61.0,55.0,63.0,60.0
165,55.0,58.0,59.0,59.0,61.0,54.0
166,59.0,53.0,66.0,60.0,62.0,53.0
167,57.0,58.0,61.0,55.0,62.0,59.0
