Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,45.0,45.0,45.0,46.0,46.0,46.0
1,49.0,49.0,42.0,46.0,45.0,46.0
2,44.0,44.0,45.0,46.0,45.0,46.0
3,47.0,46.0,47.0,46.0,49.0,46.0
4,49.0,49.0,48.0,49.0,49.0,50.0
5,49.0,49.0,46.0,47.0,47.0,47.0
6,45.0,45.0,47.0,46.0,46.0,47.0
7,47.0,47.0,48.0,49.0,49.0,50.0
8,49.0,49.0,45.0,47.0,47.0,47.0
9,46.0,46.0,44.0,45.0,44.0,45.0
10,47.0,47.0,43.0,44.0,44.0,44.0
11,44.0,44.0,40.0,44.0,43.0,44.0
12,45.0,45.0,47.0,45.0,43.0,45.0
13,48.0,48.0,44.0,43.0,43.0,43.0
14,47.0,47.0,45.0,44.0,42.0,44.0
15,46.0,46.0,46.0,44.0,44.0,44.0
16,44.0,44.0,44.0,43.0,44.0,43.0
17,48.0,48.0,42.0,44.0,43.0,44.0
18,47.0,47.0,48.0,46.0,49.0,46.0
19,49.0,49.0,50.0,50.0,50.0,50.0
20,53.0,53.0,48.0,48.0,50.0,48.0
21,47.0,47.0,48.0,46.0,49.0,46.0
22,48.0,47.0,50.0,49.0,50.0,50.0
23,53.0,53.0,48.0,48.0,50.0,48.0
24,45.0,45.0,45.0,46.0,48.0,46.0
25,46.0,46.0,50.0,50.0,50.0,50.0
26,48.0,48.0,45.0,46.0,46.0,46.0
27,44.0,44.0,49.0,45.0,48.0,45.0
28,47.0,47.0,51.0,49.0,49.0,49.0
29,47.0,47.0,47.0,47.0,47.0,48.0
30,45.0,45.0,48.0,45.0,48.0,45.0
31,47.0,47.0,50.0,50.0,50.0,50.0
32,48.0,48.0,47.0,48.0,48.0,49.0
33,45.0,45.0,47.0,46.0,46.0,46.0
34,46.0,46.0,49.0,49.0,49.0,50.0
35,46.0,46.0,45.0,48.0,48.0,48.0
36,44.0,44.0,45.0,45.0,44.0,45.0
37,46.0,46.0,50.0,50.0,50.0,50.0
38,48.0,48.0,45.0,46.0,46.0,46.0
39,45.0,45.0,49.0,45.0,43.0,45.0
40,45.0,45.0,51.0,49.0,49.0,49.0
41,47.0,47.0,47.0,47.0,47.0,48.0
42,43.0,43.0,48.0,45.0,44.0,45.0
43,45.0,45.0,50.0,50.0,50.0,50.0
44,46.0,46.0,47.0,48.0,48.0,49.0
45,43.0,42.0,43.0,45.0,45.0,45.0
46,47.0,47.0,41.0,43.0,42.0,43.0
47,44.0,44.0,39.0,43.0,43.0,43.0
48,47.0,46.0,44.0,44.0,44.0,44.0
49,47.0,47.0,43.0,43.0,43.0,43.0
50,46.0,46.0,42.0,43.0,43.0,43.0
51,44.0,44.0,43.0,44.0,44.0,44.0
52,45.0,45.0,43.0,43.0,43.0,43.0
53,47.0,47.0,43.0,44.0,44.0,44.0
54,46.0,45.0,43.0,43.0,43.0,43.0
55,46.0,46.0,42.0,42.0,42.0,42.0
56,47.0,47.0,43.0,43.0,43.0,43.0
57,45.0,45.0,44.0,43.0,43.0,43.0
58,44.0,44.0,43.0,43.0,43.0,43.0
59,48.0,48.0,44.0,43.0,43.0,43.0
60,43.0,43.0,43.0,44.0,44.0,44.0
61,44.0,44.0,43.0,43.0,43.0,43.0
62,44.0,44.0,43.0,43.0,43.0,43.0
63,46.0,46.0,47.0,45.0,48.0,45.0
64,49.0,49.0,49.0,49.0,49.0,49.0
65,52.0,52.0,47.0,47.0,49.0,47.0
66,46.0,46.0,47.0,45.0,48.0,45.0
67,49.0,49.0,49.0,49.0,49.0,49.0
68,52.0,52.0,47.0,47.0,49.0,47.0
69,47.0,47.0,44.0,45.0,47.0,45.0
70,48.0,48.0,49.0,49.0,49.0,49.0
