Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12
27,53.0,54.0,53.0,53.0,54.0,53.0,53.0,52.0,53.0,53.0,53.0,52.0,53.0
28,54.0,55.0,54.0,54.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
29,55.0,55.0,55.0,54.0,55.0,55.0,55.0,54.0,54.0,55.0,55.0,54.0,54.0
30,48.0,46.0,45.0,48.0,46.0,48.0,45.0,47.0,49.0,45.0,47.0,48.0,47.0
31,46.0,47.0,46.0,49.0,47.0,49.0,46.0,49.0,47.0,46.0,49.0,47.0,49.0
32,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
33,50.0,45.0,45.0,48.0,46.0,48.0,45.0,48.0,50.0,45.0,48.0,50.0,48.0
34,51.0,46.0,46.0,51.0,47.0,51.0,46.0,50.0,51.0,46.0,50.0,50.0,50.0
35,51.0,50.0,50.0,50.0,51.0,50.0,50.0,50.0,52.0,50.0,50.0,51.0,50.0
36,54.0,55.0,54.0,53.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
37,55.0,56.0,55.0,56.0,56.0,55.0,55.0,55.0,56.0,55.0,55.0,55.0,55.0
38,56.0,56.0,56.0,55.0,56.0,56.0,56.0,55.0,55.0,56.0,56.0,55.0,55.0
39,53.0,54.0,53.0,52.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
40,54.0,55.0,54.0,55.0,55.0,54.0,54.0,54.0,55.0,54.0,54.0,54.0,54.0
41,55.0,55.0,55.0,54.0,55.0,55.0,55.0,54.0,54.0,55.0,55.0,54.0,54.0
42,49.0,46.0,45.0,48.0,46.0,48.0,45.0,48.0,49.0,45.0,48.0,49.0,48.0
43,47.0,47.0,46.0,50.0,47.0,50.0,46.0,49.0,48.0,46.0,49.0,47.0,49.0
44,51.0,51.0,51.0,50.0,51.0,50.0,50.0,51.0,51.0,50.0,51.0,51.0,51.0
45,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
46,56.0,57.0,56.0,57.0,57.0,57.0,57.0,56.0,57.0,57.0,56.0,56.0,56.0
47,57.0,57.0,57.0,57.0,57.0,57.0,57.0,56.0,57.0,57.0,57.0,56.0,56.0
48,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
49,55.0,56.0,55.0,56.0,56.0,56.0,56.0,55.0,56.0,56.0,55.0,55.0,55.0
50,56.0,56.0,56.0,56.0,56.0,56.0,56.0,55.0,56.0,56.0,56.0,55.0,55.0
51,54.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
52,50.0,50.0,50.0,52.0,50.0,51.0,51.0,50.0,52.0,51.0,50.0,50.0,50.0
53,50.0,51.0,50.0,52.0,50.0,51.0,51.0,50.0,52.0,51.0,50.0,50.0,50.0
54,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
55,54.0,55.0,54.0,55.0,55.0,55.0,55.0,54.0,55.0,55.0,54.0,54.0,54.0
56,55.0,55.0,55.0,55.0,55.0,55.0,55.0,54.0,55.0,55.0,55.0,54.0,54.0
57,53.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
58,49.0,49.0,49.0,51.0,49.0,50.0,50.0,49.0,51.0,50.0,49.0,49.0,49.0
59,49.0,50.0,49.0,51.0,49.0,50.0,50.0,49.0,51.0,50.0,49.0,49.0,49.0
60,45.0,46.0,45.0,46.0,45.0,45.0,45.0,46.0,46.0,45.0,45.0,46.0,46.0
61,45.0,46.0,45.0,47.0,46.0,46.0,46.0,47.0,47.0,46.0,45.0,47.0,47.0
62,46.0,47.0,46.0,47.0,46.0,46.0,46.0,47.0,47.0,47.0,46.0,47.0,47.0
63,49.0,43.0,44.0,47.0,45.0,47.0,44.0,47.0,49.0,44.0,47.0,49.0,47.0
64,49.0,44.0,45.0,48.0,46.0,48.0,45.0,48.0,49.0,45.0,48.0,49.0,48.0
65,51.0,48.0,49.0,49.0,50.0,49.0,49.0,49.0,51.0,49.0,49.0,51.0,49.0
66,49.0,44.0,45.0,48.0,45.0,48.0,45.0,47.0,50.0,45.0,47.0,49.0,47.0
67,49.0,45.0,46.0,49.0,46.0,49.0,46.0,49.0,50.0,46.0,49.0,49.0,49.0
68,51.0,49.0,50.0,50.0,50.0,50.0,50.0,49.0,52.0,50.0,49.0,51.0,50.0
69,54.0,54.0,54.0,53.0,54.0,54.0,54.0,52.0,53.0,54.0,53.0,52.0,53.0
70,55.0,55.0,55.0,55.0,55.0,55.0,55.0,54.0,55.0,55.0,54.0,54.0,55.0
71,56.0,55.0,56.0,55.0,56.0,56.0,56.0,54.0,55.0,56.0,55.0,54.0,55.0
72,53.0,53.0,53.0,52.0,53.0,53.0,53.0,51.0,52.0,53.0,52.0,51.0,52.0
73,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,54.0,54.0,53.0,53.0,54.0
74,55.0,54.0,55.0,54.0,55.0,55.0,55.0,53.0,54.0,55.0,54.0,53.0,54.0
75,47.0,45.0,45.0,47.0,45.0,47.0,45.0,46.0,48.0,45.0,46.0,47.0,47.0
76,48.0,46.0,46.0,49.0,46.0,49.0,46.0,48.0,48.0,46.0,48.0,48.0,49.0
77,51.0,50.0,51.0,51.0,51.0,51.0,51.0,50.0,51.0,51.0,50.0,50.0,51.0
78,49.0,44.0,45.0,47.0,45.0,47.0,45.0,47.0,49.0,45.0,47.0,49.0,47.0
79,50.0,45.0,46.0,50.0,46.0,50.0,46.0,49.0,50.0,46.0,49.0,50.0,49.0
80,50.0,49.0,50.0,50.0,50.0,50.0,50.0,49.0,51.0,50.0,49.0,50.0,50.0
81,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,54.0,54.0,53.0,53.0,54.0
82,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,54.0,55.0,55.0
83,56.0,55.0,56.0,55.0,56.0,56.0,56.0,55.0,55.0,56.0,55.0,55.0,55.0
84,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,52.0,52.0,53.0
85,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,54.0,54.0
86,55.0,54.0,55.0,54.0,55.0,55.0,55.0,54.0,54.0,55.0,54.0,54.0,54.0
87,48.0,45.0,45.0,48.0,45.0,48.0,45.0,47.0,48.0,45.0,47.0,48.0,48.0
88,49.0,46.0,46.0,49.0,46.0,49.0,46.0,49.0,49.0,46.0,49.0,49.0,49.0
89,51.0,50.0,51.0,51.0,51.0,51.0,51.0,50.0,51.0,51.0,50.0,50.0,51.0
90,56.0,56.0,56.0,56.0,56.0,56.0,56.0,55.0,56.0,56.0,55.0,55.0,56.0
91,57.0,57.0,57.0,57.0,57.0,57.0,57.0,56.0,57.0,57.0,56.0,56.0,57.0
92,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
93,55.0,55.0,55.0,55.0,55.0,55.0,55.0,54.0,55.0,55.0,54.0,54.0,55.0
94,56.0,56.0,56.0,56.0,56.0,56.0,56.0,55.0,56.0,56.0,55.0,55.0,56.0
95,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
96,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,54.0,54.0,53.0,53.0,54.0
97,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,54.0,55.0,55.0
98,55.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
99,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,54.0,54.0,53.0,53.0,54.0
100,55.0,55.0,55.0,55.0,55.0,55.0,55.0,54.0,55.0,55.0,54.0,54.0,55.0
101,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
102,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,52.0,52.0,53.0
103,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,54.0,54.0
104,54.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
105,45.0,45.0,45.0,47.0,45.0,47.0,45.0,47.0,46.0,45.0,47.0,45.0,47.0
106,46.0,46.0,46.0,49.0,46.0,49.0,46.0,49.0,47.0,46.0,49.0,47.0,49.0
107,50.0,51.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
108,49.0,44.0,45.0,48.0,45.0,48.0,44.0,47.0,49.0,44.0,47.0,49.0,47.0
109,50.0,45.0,46.0,50.0,46.0,50.0,46.0,49.0,51.0,46.0,49.0,50.0,49.0
110,50.0,49.0,50.0,50.0,50.0,50.0,50.0,49.0,51.0,50.0,49.0,50.0,50.0
111,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,54.0,53.0,53.0,54.0
112,55.0,55.0,55.0,56.0,55.0,55.0,55.0,55.0,56.0,55.0,54.0,55.0,55.0
113,56.0,55.0,56.0,56.0,56.0,56.0,56.0,55.0,55.0,56.0,55.0,55.0,55.0
114,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,53.0,52.0,52.0,53.0
115,54.0,54.0,54.0,55.0,54.0,54.0,54.0,54.0,55.0,54.0,53.0,54.0,54.0
116,55.0,54.0,55.0,55.0,55.0,55.0,55.0,54.0,54.0,55.0,54.0,54.0,54.0
117,49.0,45.0,45.0,48.0,45.0,48.0,45.0,48.0,49.0,45.0,48.0,49.0,48.0
118,49.0,46.0,46.0,50.0,46.0,50.0,46.0,49.0,50.0,46.0,49.0,49.0,49.0
119,51.0,50.0,51.0,51.0,51.0,51.0,50.0,50.0,51.0,50.0,50.0,50.0,51.0
120,56.0,56.0,56.0,55.0,56.0,56.0,56.0,55.0,55.0,56.0,55.0,55.0,56.0
121,57.0,57.0,57.0,57.0,57.0,57.0,57.0,56.0,57.0,57.0,56.0,56.0,57.0
122,57.0,57.0,57.0,57.0,57.0,58.0,58.0,57.0,57.0,58.0,57.0,57.0,57.0
123,55.0,55.0,55.0,54.0,55.0,55.0,55.0,54.0,54.0,55.0,54.0,54.0,55.0
124,56.0,56.0,56.0,56.0,56.0,56.0,56.0,55.0,56.0,56.0,55.0,55.0,56.0
125,56.0,56.0,56.0,56.0,56.0,57.0,57.0,56.0,56.0,57.0,56.0,56.0,56.0
126,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,54.0,54.0,53.0,53.0,54.0
127,55.0,55.0,55.0,56.0,55.0,55.0,55.0,55.0,56.0,55.0,54.0,55.0,55.0
128,55.0,56.0,55.0,56.0,55.0,56.0,56.0,55.0,56.0,56.0,55.0,55.0,55.0
129,54.0,54.0,54.0,53.0,54.0,54.0,54.0,53.0,53.0,54.0,53.0,53.0,54.0
130,55.0,55.0,55.0,55.0,55.0,55.0,55.0,54.0,55.0,55.0,54.0,54.0,55.0
131,55.0,55.0,55.0,55.0,55.0,56.0,56.0,55.0,55.0,56.0,55.0,55.0,55.0
132,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,52.0,52.0,53.0
133,54.0,54.0,54.0,55.0,54.0,54.0,54.0,54.0,55.0,54.0,53.0,54.0,54.0
134,54.0,55.0,54.0,55.0,54.0,55.0,55.0,54.0,55.0,55.0,54.0,54.0,54.0
135,45.0,45.0,45.0,48.0,45.0,48.0,45.0,48.0,46.0,45.0,48.0,45.0,48.0
136,46.0,46.0,46.0,50.0,46.0,50.0,46.0,49.0,48.0,46.0,49.0,47.0,49.0
137,50.0,51.0,50.0,51.0,50.0,51.0,51.0,50.0,51.0,51.0,50.0,50.0,50.0
138,56.0,56.0,56.0,56.0,56.0,56.0,56.0,55.0,56.0,56.0,56.0,55.0,55.0
139,57.0,57.0,57.0,57.0,57.0,57.0,57.0,56.0,57.0,57.0,56.0,55.0,56.0
140,57.0,57.0,57.0,57.0,57.0,57.0,57.0,56.0,57.0,57.0,57.0,56.0,56.0
141,55.0,56.0,55.0,56.0,55.0,56.0,56.0,54.0,56.0,56.0,55.0,54.0,54.0
142,56.0,56.0,56.0,56.0,56.0,56.0,56.0,55.0,56.0,56.0,55.0,55.0,55.0
143,56.0,57.0,56.0,57.0,56.0,57.0,57.0,55.0,57.0,57.0,56.0,55.0,55.0
144,55.0,56.0,55.0,56.0,55.0,56.0,56.0,55.0,56.0,56.0,55.0,55.0,55.0
145,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,55.0,56.0,56.0
146,56.0,57.0,56.0,57.0,56.0,57.0,57.0,56.0,57.0,57.0,56.0,56.0,56.0
147,54.0,55.0,54.0,55.0,54.0,55.0,55.0,53.0,55.0,55.0,54.0,53.0,53.0
148,55.0,55.0,55.0,55.0,55.0,55.0,55.0,54.0,55.0,55.0,54.0,54.0,54.0
149,55.0,56.0,55.0,56.0,55.0,56.0,56.0,54.0,56.0,56.0,55.0,54.0,54.0
150,54.0,55.0,54.0,55.0,54.0,55.0,55.0,54.0,55.0,55.0,54.0,54.0,54.0
151,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,54.0,55.0,55.0
152,55.0,56.0,55.0,56.0,55.0,56.0,56.0,55.0,56.0,56.0,55.0,55.0,55.0
153,53.0,54.0,53.0,54.0,53.0,54.0,54.0,54.0,54.0,54.0,53.0,54.0,54.0
154,49.0,49.0,49.0,52.0,49.0,50.0,50.0,49.0,52.0,50.0,49.0,49.0,50.0
155,49.0,50.0,49.0,52.0,49.0,51.0,51.0,50.0,52.0,51.0,49.0,50.0,50.0
156,53.0,54.0,53.0,54.0,53.0,54.0,54.0,52.0,54.0,54.0,53.0,52.0,52.0
157,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,54.0,54.0,53.0,53.0,53.0
158,54.0,55.0,54.0,55.0,54.0,55.0,55.0,53.0,55.0,55.0,54.0,53.0,53.0
159,53.0,54.0,53.0,54.0,53.0,54.0,54.0,53.0,54.0,54.0,53.0,53.0,53.0
160,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,54.0,54.0
161,54.0,55.0,54.0,55.0,54.0,55.0,55.0,54.0,55.0,55.0,54.0,54.0,54.0
162,52.0,53.0,52.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0
163,48.0,48.0,48.0,51.0,48.0,49.0,49.0,49.0,51.0,49.0,49.0,48.0,49.0
164,48.0,49.0,48.0,51.0,48.0,50.0,50.0,49.0,51.0,50.0,48.0,49.0,49.0
165,44.0,45.0,44.0,46.0,44.0,45.0,45.0,46.0,46.0,45.0,44.0,46.0,46.0
166,45.0,45.0,45.0,47.0,45.0,46.0,45.0,46.0,47.0,45.0,45.0,46.0,47.0
167,45.0,46.0,45.0,47.0,45.0,46.0,46.0,47.0,47.0,46.0,45.0,47.0,47.0
