Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10
110,54.0,54.0,56.0,57.0,54.0,54.0,56.0,56.0,49.0,49.0,49.0
111,55.0,55.0,55.0,56.0,56.0,56.0,55.0,55.0,49.0,49.0,49.0
112,54.0,54.0,54.0,57.0,59.0,59.0,54.0,54.0,55.0,55.0,55.0
113,57.0,57.0,57.0,61.0,54.0,54.0,57.0,57.0,56.0,56.0,56.0
114,54.0,54.0,54.0,55.0,55.0,55.0,54.0,54.0,50.0,50.0,50.0
115,55.0,55.0,55.0,56.0,58.0,58.0,55.0,55.0,56.0,56.0,56.0
116,58.0,58.0,58.0,60.0,59.0,59.0,58.0,58.0,57.0,57.0,57.0
117,52.0,52.0,52.0,55.0,51.0,51.0,52.0,52.0,48.0,48.0,47.0
118,53.0,53.0,54.0,57.0,58.0,58.0,54.0,54.0,54.0,54.0,53.0
119,56.0,56.0,55.0,59.0,59.0,59.0,55.0,55.0,55.0,55.0,54.0
120,56.0,56.0,56.0,53.0,54.0,55.0,56.0,56.0,49.0,49.0,49.0
121,56.0,56.0,56.0,60.0,53.0,53.0,56.0,56.0,48.0,48.0,48.0
122,56.0,56.0,56.0,59.0,58.0,58.0,56.0,55.0,51.0,51.0,51.0
123,57.0,57.0,57.0,56.0,55.0,55.0,57.0,57.0,50.0,50.0,50.0
124,57.0,57.0,57.0,60.0,58.0,58.0,57.0,57.0,52.0,52.0,52.0
125,57.0,57.0,58.0,59.0,58.0,58.0,58.0,58.0,52.0,52.0,52.0
126,55.0,55.0,56.0,57.0,55.0,55.0,56.0,56.0,49.0,49.0,49.0
127,56.0,56.0,56.0,59.0,58.0,58.0,56.0,56.0,53.0,53.0,53.0
128,57.0,57.0,58.0,60.0,57.0,57.0,58.0,58.0,52.0,52.0,52.0
129,56.0,56.0,56.0,55.0,54.0,54.0,56.0,56.0,49.0,49.0,49.0
130,57.0,57.0,57.0,59.0,62.0,62.0,57.0,57.0,53.0,53.0,53.0
131,56.0,56.0,57.0,58.0,57.0,57.0,57.0,57.0,52.0,52.0,52.0
132,54.0,54.0,55.0,56.0,54.0,54.0,55.0,55.0,50.0,50.0,50.0
133,55.0,55.0,55.0,58.0,62.0,62.0,55.0,55.0,54.0,54.0,54.0
134,57.0,57.0,57.0,59.0,56.0,56.0,57.0,57.0,53.0,53.0,53.0
135,51.0,51.0,52.0,54.0,51.0,51.0,52.0,52.0,48.0,48.0,47.0
136,53.0,53.0,53.0,56.0,57.0,57.0,53.0,53.0,52.0,52.0,51.0
137,55.0,55.0,54.0,56.0,52.0,55.0,54.0,54.0,51.0,51.0,50.0
138,53.0,53.0,53.0,57.0,54.0,54.0,54.0,53.0,45.0,45.0,45.0
139,55.0,55.0,55.0,59.0,57.0,57.0,55.0,54.0,47.0,47.0,47.0
140,54.0,54.0,54.0,59.0,53.0,56.0,56.0,54.0,50.0,50.0,50.0
141,56.0,56.0,56.0,57.0,55.0,55.0,56.0,56.0,46.0,46.0,46.0
142,59.0,59.0,59.0,59.0,57.0,57.0,59.0,59.0,48.0,49.0,48.0
143,59.0,59.0,59.0,59.0,57.0,57.0,59.0,59.0,51.0,51.0,51.0
144,54.0,54.0,55.0,54.0,55.0,55.0,55.0,55.0,46.0,46.0,46.0
145,56.0,56.0,56.0,59.0,56.0,56.0,56.0,56.0,47.0,50.0,47.0
146,60.0,60.0,60.0,59.0,58.0,58.0,60.0,60.0,50.0,50.0,50.0
147,57.0,57.0,57.0,56.0,54.0,54.0,57.0,57.0,46.0,46.0,46.0
148,60.0,60.0,60.0,58.0,56.0,56.0,60.0,60.0,50.0,50.0,50.0
149,60.0,60.0,60.0,58.0,57.0,57.0,60.0,60.0,51.0,51.0,51.0
150,55.0,55.0,55.0,56.0,55.0,55.0,55.0,55.0,47.0,47.0,47.0
151,58.0,58.0,57.0,59.0,57.0,57.0,57.0,57.0,51.0,51.0,51.0
152,61.0,61.0,61.0,59.0,58.0,58.0,61.0,61.0,51.0,51.0,51.0
153,53.0,53.0,54.0,57.0,55.0,55.0,54.0,54.0,46.0,46.0,46.0
154,55.0,55.0,56.0,59.0,57.0,57.0,56.0,56.0,52.0,52.0,52.0
155,59.0,59.0,58.0,59.0,57.0,57.0,58.0,58.0,49.0,49.0,49.0
156,56.0,56.0,56.0,55.0,53.0,53.0,56.0,56.0,45.0,45.0,45.0
157,59.0,59.0,59.0,57.0,60.0,60.0,59.0,59.0,51.0,51.0,51.0
158,59.0,59.0,59.0,57.0,56.0,56.0,59.0,59.0,50.0,50.0,50.0
159,54.0,54.0,54.0,55.0,54.0,54.0,54.0,54.0,46.0,46.0,46.0
160,57.0,57.0,56.0,58.0,61.0,61.0,56.0,56.0,52.0,52.0,52.0
161,60.0,60.0,60.0,58.0,57.0,57.0,60.0,60.0,50.0,50.0,50.0
162,52.0,52.0,53.0,56.0,54.0,54.0,53.0,53.0,47.0,47.0,47.0
163,54.0,54.0,55.0,58.0,61.0,61.0,55.0,55.0,53.0,53.0,53.0
164,58.0,58.0,57.0,58.0,56.0,56.0,57.0,57.0,50.0,50.0,50.0
165,50.0,50.0,50.0,53.0,51.0,51.0,50.0,50.0,45.0,45.0,44.0
166,52.0,52.0,52.0,55.0,56.0,56.0,52.0,52.0,51.0,51.0,50.0
167,54.0,54.0,53.0,55.0,53.0,53.0,53.0,53.0,48.0,48.0,47.0
